SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.38036 67.0114 371.966 627.025 888.226 1103.55 1313.18 1500.29,0.164647 100.295 405.514 601.32 801.574 1000.76 1202.08 1400.74,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1591901688,0,20200611 11:54:48,11:54:48,B1R1,_NW,_5.14,_1,1591901680,0.00580408,16.93398289,376.9699032,214.6473872,21.73568693,38.17283734,0.189446477,2.948116944,0.182933856,0.114900142,297.3834895,37.89273093,37.02754839,6.314365331,49.80097339,3.253320698,6.532644798,3.061044633,-255.9599499,99.20144604,8.038899991,148.6638856,0,0,1,0,51606.54469,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1045-20200611-11_54_53,976.54516,1415.46,0.310086361,0.5,1517.390817,16.93398289,235.261098,0.998989728,0.011427873,1.562304834,DARK-1046-20200611-11_54_55,1.43,1414.03,0.310399949,0.609966873,0.629962641,0.760417876,1800.006774,1517.390817,0.842991726,0.195983451,6,0.5,0: Broadleaf,2,1591901680,376.9699032,399.9148387,32.12766129,25.38694194,376.028129,31.70524194,500.0305161,101.0622903,0.200004129,37.65169677,37.02754839,999.9,0,0,9999.997742,0,1720.861581,1800.006774,0.899998968,0.10000111,0,979.1986129,4.99975,18019.33548,15670.00968,48.653,49.62093548,49.04993548,48.806,50.266,1615.502581,179.5041935,0,227,0,976.54516,-162.8620767,-2791.176919,17972.892,15,1591901572,11:52:51,1591901547,1591901572,2,0.266,-0.236,0.942,0.422,402,30,0.17,0.08,16.93552505,-0.792995595,0.063907446,0,-22.94493548,1.061448387,0.086755048,0,6.740734516,-0.394424516,0.036200018,1,1,3,1/3,100,100,0.942,0.4224,0.94175,0,0,0,0.422433333,0,0,0,-1,-1,-1,-1,2.4,1.9,2,503.539,518.968,36.518,36.1989,30.0002,36.069,36.0283,20.9508,38.1476,91.8645,-999.9,400,25.6591,100.329,99.9455
2,1591901836,147.5,20200611 11:57:15,11:57:15,B1R1,_NW,_5.14,_2,1591901828,0.005159335,14.39828731,380.3318667,214.3190557,21.70183175,38.51219927,0.157445344,2.94827573,0.15291905,0.095970237,297.3759439,38.4167976,37.80174,6.586084342,50.09848162,3.337091223,6.661062601,3.248993119,-227.5266559,33.17974851,2.703360939,105.7323975,0,0,1,0,51551.41083,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1047-20200611-11_57_21,879.26152,2003.99,0.561244557,0.5,1517.354001,14.39828731,425.8033371,0.999755488,0.00975702,0.80980943,DARK-1048-20200611-11_57_23,0.49,2003.5,0.561381822,0.447516097,0.875096972,0.558042557,1799.963333,1517.354001,0.842991617,0.195983234,6,0.5,0: Broadleaf,2,1591901828,380.3318667,399.9641667,32.95584667,26.96879,379.3901333,32.53341667,500.0090667,101.0594333,0.200026233,38.01048667,37.80174,999.9,0,0,10001.18267,0,1563.412667,1799.963333,0.9000012,0.099998647,0,880.9883667,4.99975,16684.59,15669.64,48.7164,49.90806667,49.07466667,49.125,50.3708,1615.47,179.4933333,0,146.5,0,879.26152,-204.6114619,-3753.515391,16652.476,15,1591901572,11:52:51,1591901547,1591901572,2,0.266,-0.236,0.942,0.422,402,30,0.17,0.08,14.40404624,-0.316795626,0.031670724,1,-19.63589032,0.347932258,0.037104398,1,5.985666452,0.115920968,0.0179501,1,3,3,3/3,100,100,0.941,0.4225,0.94175,0,0,0,0.422433333,0,0,0,-1,-1,-1,-1,4.8,4.4,2,504.569,516.24,36.7988,36.3595,30.0006,36.195,36.1494,21.04,35.1392,88.7677,-999.9,400,27.0127,100.302,99.9173
3,1591901956,268,20200611 11:59:16,11:59:16,B1R1,_NW,_5.14,_3,1591901948,0.005107056,13.96192819,380.8739032,215.0331667,21.77473336,38.56813261,0.153065281,2.947948283,0.148783175,0.093364236,297.3866027,38.61609914,38.13296452,6.705398425,50.57655098,3.40301092,6.728436111,3.302387505,-225.2211849,10.0705091,0.82264701,83.05857386,2,0,1,0,51511.48929,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1049-20200611-11_59_21,692.5212692,953.66,0.273827916,0.5,1517.406601,13.96192819,207.7541439,1.001509972,0.009469113,2.803074471,DARK-1050-20200611-11_59_23,-1.44,955.1,0.273415067,0.736762323,1.111552465,0.919215087,1800.025484,1517.406601,0.842991732,0.195983465,6,0.5,0: Broadleaf,2,1591901948,380.8739032,399.9641935,33.60593226,27.68285806,379.9322581,33.18350968,499.9527742,101.0621613,0.200047226,38.19632903,38.13296452,999.9,0,0,9999.052258,0,1565.935484,1800.025484,0.899998,0.100002,0,692.8600968,4.99975,13386.46129,15670.15806,48.93706452,50.302,49.304,49.524,50.625,1615.519032,179.5064516,0,119.5,0,692.5212692,-53.05904277,-1788.447865,13374.83462,15,1591901572,11:52:51,1591901547,1591901572,2,0.266,-0.236,0.942,0.422,402,30,0.17,0.08,13.96090225,0.640301897,0.055295764,0,-19.09009677,-0.542559677,0.053018393,1,5.923075806,-0.504479516,0.038562527,1,2,3,2/3,100,100,0.942,0.4224,0.94175,0,0,0,0.422433333,0,0,0,-1,-1,-1,-1,6.8,6.4,2,492.041,515.535,37.0799,36.5431,30.0007,36.3383,36.2839,21.0937,33.4948,86.0922,-999.9,400,27.6422,100.28,99.8959
4,1591902353,664.5,20200611 12:05:52,12:05:52,B1R1,_NE,_5.3,_1,1591902345,0.006408459,17.12668002,376.5403871,214.119193,21.68041447,38.12620226,0.193183724,2.948087651,0.18641649,0.117098566,297.3821375,38.66458721,38.23800968,6.743627523,50.04881738,3.437814024,6.868921593,3.305813498,-282.6130535,54.1494259,4.433590692,73.35210058,3,1,1,0,51452.00954,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1051-20200611-12_05_58,748.2919615,1132.53,0.339274049,0.5,1517.385226,17.12668002,257.4047146,0.997571808,0.011554908,2.202422894,DARK-1052-20200611-12_06_00,2.75,1129.78,0.340099876,0.688258294,0.928556331,0.857707817,1800.000323,1517.385226,0.842991641,0.195983283,6,0.5,0: Broadleaf,2,1591902345,376.5403871,399.9876774,33.95239355,26.52346129,375.5986452,33.52997742,500.0080645,101.0539355,0.200016452,38.57870645,38.23800968,999.9,0,0,10000.65806,0,1695.405806,1800.000323,0.900000581,0.09999929,0,748.4574839,4.99975,14159.12903,15669.98387,49.187,50.45325806,49.562,49.75,50.875,1615.500968,179.4983871,0,395.5,0,748.2919615,-40.63011966,-777.4393163,14156.21923,15,1591901572,11:52:51,1591901547,1591901572,2,0.266,-0.236,0.942,0.422,402,30,0.17,0.08,17.13051091,-0.263324855,0.039584533,1,-23.45132258,0.431603226,0.051682434,1,7.43191,-0.294838548,0.022683696,1,3,3,3/3,100,100,0.942,0.4224,0.94175,0,0,0,0.422433333,0,0,0,-1,-1,-1,-1,13.4,13,2,491.019,508.099,37.4675,36.8135,30.0006,36.5954,36.5353,21.2078,35.7757,81.6298,-999.9,400,26.6357,100.251,99.8582
5,1591902505,816.9000001,20200611 12:08:25,12:08:25,B1R1,_NE,_5.3,_2,1591902497,0.004257129,12.43449028,383.1056667,202.5625695,20.50951787,38.78955791,0.123659934,2.947671971,0.120848531,0.075777602,297.3858818,39.23352195,38.51009,6.843526194,50.29950879,3.458234194,6.875284228,3.385291999,-187.73939,13.63065994,1.117749958,124.3949017,0,0,1,0,51437.44652,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1053-20200611-12_08_30,793.2360385,1301.76,0.390643407,0.5,1517.40258,12.43449028,296.3816568,0.999723451,0.008462525,1.786104966,DARK-1054-20200611-12_08_32,0.36,1301.4,0.390751469,0.641139617,0.87220661,0.799515414,1800.020667,1517.40258,0.842991754,0.195983509,6,0.5,0: Broadleaf,2,1591902497,383.1056667,399.9840667,34.15530333,29.22126333,382.1638333,33.73285667,500.0031,101.0502667,0.200018267,38.59586333,38.51009,999.9,0,0,9998.659333,0,1838.701,1800.020667,0.899997133,0.10000287,0,793.8719,4.99975,15399.02,15670.13,49.187,50.5,49.625,49.7185,50.92666667,1615.513667,179.5073333,0,151.8999999,0,793.2360385,-76.75011966,-1210.105982,15387.60769,15,1591901572,11:52:51,1591901547,1591901572,2,0.266,-0.236,0.942,0.422,402,30,0.17,0.08,12.44590452,-0.694401147,0.053959017,0,-16.89051613,0.977220968,0.076377378,1,4.938447419,-0.371559677,0.028583671,1,2,3,2/3,100,100,0.942,0.4224,0.94175,0,0,0,0.422433333,0,0,0,-1,-1,-1,-1,16,15.6,2,506.58,508.829,37.5756,36.9568,30.0005,36.7421,36.6823,21.2935,31.1353,83.9479,-999.9,400,29.226,100.234,99.8292
6,1591902647,958.9000001,20200611 12:10:47,12:10:47,B1R1,_NE,_5.3,_3,1591902639,0.004299422,12.35621774,383.1702258,212.2529242,21.48995219,38.79480043,0.130332377,2.947721954,0.127213567,0.079782476,297.3829557,39.3312256,38.14547742,6.709942359,50.03071819,3.459968054,6.91568736,3.249974305,-189.6045143,88.8369811,7.275773745,203.8911962,0,0,1,0,51420.8517,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1055-20200611-12_10_52,713.48728,2.83,-251.1156466,0.5,1517.389559,12.35621774,-190520.1301,0.855123675,0.008411014,1280.568905,DARK-1056-20200611-12_10_54,0.41,2.42,-293.6600331,0.999332677,0.992678876,1.246172972,1800.005484,1517.389559,0.842991631,0.195983262,6,0.5,0: Broadleaf,2,1591902639,383.1702258,399.9740323,34.17356774,29.19073548,382.2284516,33.75113871,500.0162903,101.0469032,0.200004323,38.70449032,38.14547742,999.9,0,0,9999.276129,0,1618.998065,1800.005484,0.899999871,0.099999965,0,714.2395806,4.99975,13921.52903,15670.01935,49.187,50.562,49.635,49.73577419,50.897,1615.507097,179.4983871,0,140.8999999,0,713.48728,-66.69076934,-1121.584617,13909.352,15,1591901572,11:52:51,1591901547,1591901572,2,0.266,-0.236,0.942,0.422,402,30,0.17,0.08,12.36654267,-0.831875231,0.063956519,0,-16.81068065,1.098416129,0.084013153,0,4.984732903,-0.244965484,0.018752619,1,1,3,1/3,100,100,0.942,0.4224,0.94175,0,0,0,0.422433333,0,0,0,-1,-1,-1,-1,18.3,17.9,2,512.323,506.959,37.6349,37.0807,30.0006,36.8779,36.8218,21.327,31.6856,84.6178,-999.9,400,29.1521,100.221,99.8108
7,1591902821,1132.9,20200611 12:13:41,12:13:41,B2R1,_NW,_5.10,_1,1591902813,0.005749044,13.41574348,381.2854667,229.622114,23.24222011,38.59349862,0.164292733,2.947609474,0.159369724,0.100036103,297.3788417,39.31047957,38.92172333,6.997103945,50.16871146,3.535730754,7.047681018,3.461373191,-253.5328332,21.26977751,1.751542186,66.86732825,0,0,1,0,51359.2818,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1057-20200611-12_13_46,1014.40192,1628.35,0.377036927,0.5,1517.368631,13.41574348,286.0520028,0.999164799,0.009109395,1.227309854,DARK-1058-20200611-12_13_48,1.36,1626.99,0.377352092,0.551234595,0.674948926,0.687212293,1799.980667,1517.368631,0.842991627,0.195983254,6,0.5,0: Broadleaf,2,1591902813,381.2854667,400.0142667,34.93134333,28.27366333,380.3437333,34.50891333,500.014,101.0194667,0.199966,39.05557,38.92172333,999.9,0,0,10001.35267,0,894.1659,1799.980667,0.900001233,0.099998883,0,1015.764033,4.99975,21454.73667,15669.79667,49.3162,50.50413333,49.75206667,49.8162,51.00826667,1615.485,179.4956667,0,172.8999999,0,1014.40192,-264.6822312,-5230.4077,21429.396,15,1591901572,11:52:51,1591901547,1591901572,2,0.266,-0.236,0.942,0.422,402,30,0.17,0.08,13.41889194,-0.521534612,0.058679736,0,-18.73012258,0.349746774,0.056979032,1,6.652713548,0.526052419,0.042664845,1,2,3,2/3,100,100,0.942,0.4225,0.94175,0,0,0,0.422433333,0,0,0,-1,-1,-1,-1,21.2,20.8,2,500.478,504.839,37.7995,37.1985,30.0008,37.0085,36.9536,21.3492,33.7586,82.5138,-999.9,400,28.266,100.204,99.7939
8,1591902986,1297.4,20200611 12:16:25,12:16:25,B2R1,_NW,_5.10,_2,1591902978,0.005799481,15.49959604,378.7343871,218.6787534,22.13382054,38.33403486,0.177174978,2.94696489,0.17146291,0.107662185,297.3844216,39.08544545,38.26620323,6.753920134,50.28838176,3.503910649,6.967634525,3.250009485,-255.7571201,91.69495972,7.521168552,140.8434298,0,0,1,0,51376.11195,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1059-20200611-12_16_31,689.4562,1003.72,0.313099071,0.5,1517.396672,15.49959604,237.5477445,1.867204001,0.010482534,2.613398159,DARK-1060-20200611-12_16_33,-870.43,1874.15,0.167683376,0.583269406,1.102712739,0.902001166,1800.013871,1517.396672,0.842991655,0.19598331,6,0.5,0: Broadleaf,2,1591902978,378.7343871,399.9725161,34.6181,27.89873871,377.7926452,34.19567097,499.9327097,101.016129,0.200016548,38.84334839,38.26620323,999.9,0,0,9998.020323,0,1249.766452,1800.013871,0.900000032,0.099999755,0,689.722871,4.99975,13796.88065,15670.08065,49.375,50.562,49.78993548,49.812,51.062,1615.513226,179.5006452,0,163.3,0,689.4562,-31.18230765,-4482.476918,13768.228,15,1591901572,11:52:51,1591901547,1591901572,2,0.266,-0.236,0.942,0.422,402,30,0.17,0.08,15.50086417,-0.225599742,0.024994793,1,-21.23822903,0.412640323,0.042344365,1,6.719365484,-0.486149032,0.049163732,1,3,3,3/3,100,100,0.942,0.4224,0.94175,0,0,0,0.422433333,0,0,0,-1,-1,-1,-1,24,23.6,2,513.232,503.344,37.8136,37.279,30,37.0767,37.0173,21.3803,33.8515,82.2232,-999.9,400,28.0458,100.209,99.7917
9,1591903151,1462.4,20200611 12:19:10,12:19:10,B2R1,_NW,_5.10,_3,1591903143,0.007913316,18.7035649,373.9984194,234.4074059,23.72553689,37.85423614,0.251775472,2.947277069,0.240407663,0.151233366,297.3827244,38.51640072,38.03856774,6.671205147,50.40723855,3.507104995,6.957542399,3.164100152,-348.9772498,123.599232,10.12459339,82.12929997,0,0,1,0,51389.26307,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1061-20200611-12_19_16,812.081,1540.46,0.472832141,0.5,1517.384807,18.7035649,358.7341536,0.998850993,0.012594123,1.35438765,DARK-1062-20200611-12_19_18,1.77,1538.69,0.473376054,0.57554199,0.886395332,0.717434656,1799.999355,1517.384807,0.842991862,0.195983723,6,0.5,0: Broadleaf,2,1591903143,373.9984194,399.9935161,34.65006452,25.48335484,373.0565484,34.22765161,500.0127419,101.0149032,0.200059677,38.81644194,38.03856774,999.9,0,0,9999.915484,0,1462.814516,1799.999355,0.899994129,0.10000589,0,812.4699355,4.99975,15510.73226,15669.92258,49.437,50.74187097,49.875,49.99593548,51.125,1615.487742,179.5116129,0,163.8999999,0,812.081,-99.42365812,-1126.738462,15505.99615,15,1591901572,11:52:51,1591901547,1591901572,2,0.266,-0.236,0.942,0.422,402,30,0.17,0.08,18.70643944,-0.28203617,0.041705552,1,-25.99525806,0.390967742,0.054474088,1,9.166711935,0.003077903,0.008483549,1,3,3,3/3,100,100,0.942,0.4224,0.94175,0,0,0,0.422433333,0,0,0,-1,-1,-1,-1,26.7,26.3,2,525.852,498.427,37.8929,37.2843,30.0003,37.0906,37.0343,21.3747,37.5862,76.4374,-999.9,400,25.6074,100.214,99.8008
