SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.95044 74.6043 379.1 623.553 873.751 1048.4 1217.72 1303.8,0.373823 101.609 404.932 601.57 801.906 1000.58 1202.8 1400.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1590601287,0,20200527 10:41:27,10:41:27,B2R3,_NE,_5.9,_3,1590601279,0.010433545,17.74418846,374.0244667,275.9089682,27.80859078,37.69755439,0.364903303,2.940658547,0.341484951,0.215406776,165.2030776,36.63605709,37.10052333,6.339555034,50.23237611,3.409029233,6.786517973,2.930525801,-460.1193215,198.92033,16.22139664,-79.77451717,45,9,1,0,51271.10434,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-980-20200527-10_41_27,939.5109231,1658.48,0.433510851,0.5,843.0013328,17.74418846,182.7251128,0.998800106,0.020188899,0.261076407,DARK-981-20200527-10_41_29,1.99,1656.49,0.434031643,0.207223807,0.545066368,0.247134954,1000.0193,843.0013328,0.842985063,0.195970126,6,0.5,0: Broadleaf,2,1590601279,374.0244667,400.0005333,33.82342333,21.72657333,369.2340667,33.40266333,499.9969333,100.589,0.200006467,38.35525,37.10052333,999.9,0,0,10004.53633,0,1223.9124,1000.0193,0.8999977,0.10000221,0,939.9529,4.99938,9738.989,7963.238,48.40393333,50.77066667,49.2706,51.14153333,50.9832,895.5156667,99.504,0,1590601287,0,939.5109231,-53.56519651,-526.2813666,9734.908846,15,1590601144,10:39:04,1590601144,1590601140,1,0.025,-0.007,4.79,0.421,400,33,0.33,0.19,17.74385301,-0.010359517,0.043298088,1,-25.97692903,0.073093548,0.052595935,1,12.10015484,-0.193427419,0.020083822,1,3,3,3/3,100,100,4.79,0.4208,4.7904,0,0,0,0.420755,0,0,0,-1,-1,-1,-1,2.4,2.5,2,441.3,490.943,37.9994,38.5013,30,38.0133,38.0287,20.7207,68.4681,62.4329,-999.9,400,21.6508,100.25,99.5537
2,1590601640,352.5,20200527 10:47:19,10:47:19,B3R1,_NE,_5.5,_1,1590601632,0.008908382,14.63707201,378.4047,276.022009,27.81394644,38.13075666,0.286986916,2.940215094,0.272283368,0.17143536,165.2067924,38.21513611,38.21650667,6.735786574,49.87875761,3.608169396,7.233879849,3.127617178,-392.859638,209.9894043,17.31766536,-0.345775886,24,5,1,0,51063.73427,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-982-20200527-10_47_20,797.7060769,1306.58,0.389470161,0.5,843.0208274,14.63707201,164.1657287,1.852638185,0.016502738,0.600720966,DARK-983-20200527-10_47_21,-1114.04,2420.62,0.210224621,0.244856513,0.526158935,0.447986683,1000.0425,843.0208274,0.842985001,0.195970001,6,0.5,0: Broadleaf,2,1590601632,378.4047,400.0135667,35.80700667,25.50010333,373.6143333,35.38626333,500.0182333,100.5671667,0.199966133,39.54125333,38.21650667,999.9,0,0,10004.184,0,1163.416667,1000.0425,0.900002567,0.099997303,0,797.7854667,4.99938,8364.643667,7963.445,49.27686667,51.5893,50.187,51.437,51.74566667,895.5396667,99.50433333,0,351.5,0,797.7060769,-12.3068718,-147.4841026,8363.716538,15,1590601144,10:39:04,1590601144,1590601140,1,0.025,-0.007,4.79,0.421,400,33,0.33,0.19,14.63624028,0.204401155,0.02755396,1,-21.60929677,-0.11036129,0.028062091,1,10.30813548,-0.369217742,0.027699477,0,2,3,2/3,100,100,4.79,0.4207,4.7904,0,0,0,0.420755,0,0,0,-1,-1,-1,-1,8.3,8.3,2,467.643,495.066,38.9803,39.1435,30.0004,38.6786,38.7065,20.7354,66.4084,73.6947,-999.9,400,25.6721,100.154,99.479
3,1590601790,503,20200527 10:49:50,10:49:50,B3R1,_NE,_5.5,_2,1590601782,0.007560053,10.84180838,383.5631,285.6331141,28.78328391,38.6517006,0.226448308,2.939180261,0.217183081,0.13654028,165.1982927,38.83008111,38.98052333,7.019283989,50.39086986,3.698050873,7.338731963,3.321233116,-333.398329,131.4364557,10.89719956,-25.86638111,51,10,1,0,50991.11907,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-984-20200527-10_49_50,781.5107692,1.44,-541.715812,0.5,842.9767131,10.84180838,-228326.9073,-1.298611111,0.012001385,1451.409722,DARK-985-20200527-10_49_52,3.31,-1.87,417.150144,1.000895525,2.307961004,1.192913156,999.9900667,842.9767131,0.842985087,0.195970173,6,0.5,0: Broadleaf,2,1590601782,383.5631,400.0537,36.69789,27.95837,378.7727667,36.27715333,499.9781333,100.5701,0.200022567,39.81,38.98052333,999.9,0,0,9998.003333,0,1308.910667,999.9900667,0.899997967,0.100001977,0,782.0438333,4.99938,8268.901333,7963.007333,49.125,51.3729,49.9308,51.375,51.6229,895.4896667,99.502,0,149.8000002,0,781.5107692,-83.14201709,-910.5705981,8263.368846,15,1590601144,10:39:04,1590601144,1590601140,1,0.025,-0.007,4.79,0.421,400,33,0.33,0.19,10.8252001,0.748755625,0.061593828,0,-16.47598387,-1.021408065,0.086717536,0,8.736446452,0.183267097,0.017278885,1,1,3,1/3,100,100,4.79,0.4208,4.7904,0,0,0,0.420755,0,0,0,-1,-1,-1,-1,10.8,10.8,2,433.48,498.445,39.1873,39.1206,30,38.7056,38.7281,20.7513,60.9141,74.5475,-999.9,400,27.7675,100.174,99.5092
4,1590601947,660,20200527 10:52:27,10:52:27,B3R1,_NE,_5.5,_3,1590601939,0.011086637,18.2365957,373.1775333,278.0293153,28.01680419,37.60481827,0.39047963,2.938190684,0.363771375,0.229604328,165.200083,37.66541051,37.83573,6.59824282,50.89388358,3.683787363,7.238173045,2.914455458,-488.920691,271.9147974,22.40024685,-29.40556372,25,5,1,0,51005.57753,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-986-20200527-10_52_27,907.2556154,8.81,-101.9802061,0.5,842.9861227,18.2365957,-42983.94925,0.852440409,0.020773386,236.3972758,DARK-987-20200527-10_52_29,1.3,7.51,-119.6332377,0.996406991,2.717446157,1.188706628,1000.001267,842.9861227,0.842985055,0.19597011,6,0.5,0: Broadleaf,2,1590601939,373.1775333,400.0264,36.55666333,23.73894667,368.3871333,36.13592333,499.9960667,100.5692333,0.200011633,39.55232333,37.83573,999.9,0,0,9992.460333,0,1125.901367,1000.001267,0.899998533,0.10000144,0,907.3596667,4.99938,9406.228,7963.100667,48.87706667,50.9853,49.6229,51.0767,51.406,895.5003333,99.502,0,155.8999999,0,907.2556154,-53.69374358,-558.0266667,9405.160769,15,1590601144,10:39:04,1590601144,1590601140,1,0.025,-0.007,4.79,0.421,400,33,0.33,0.19,18.23397744,0.047353588,0.014012285,1,-26.84970323,0.166151613,0.02049328,1,12.82530323,-0.588208065,0.04415197,0,2,3,2/3,100,100,4.79,0.4208,4.7904,0,0,0,0.420755,0,0,0,-1,-1,-1,-1,13.4,13.4,2,466.235,492.929,39.2002,38.9517,29.9993,38.5765,38.6046,20.6834,78.4259,75.162,-999.9,400,23.4831,100.212,99.5444
5,1590602081,793.4000001,20200527 10:54:40,10:54:40,B3R1,_NW,_5.6,_1,1590602073,0.007116169,11.94224846,382.4132667,269.452758,27.15114775,38.53350465,0.208814613,2.939054453,0.200908769,0.126253351,165.2019983,38.83644382,39.09586667,7.062970008,50.49274156,3.684250609,7.296594511,3.378719399,-313.8230334,96.10539086,7.968584733,-44.54705948,35,7,1,0,51005.03667,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-988-20200527-10_54_41,914.8475769,0.82,-1114.667777,0.5,842.9937358,11.94224846,-469828.9767,638.4512195,0.013306538,2549.573171,DARK-989-20200527-10_54_43,-522.71,523.53,-1.74589341,0.799734525,2.699341525,1.193267029,1000.01,842.9937358,0.842985306,0.195970612,6,0.5,0: Broadleaf,2,1590602073,382.4132667,400.0105333,36.56315,28.33551333,377.6228333,36.1424,499.9719333,100.5640333,0.200003933,39.7024,39.09586667,999.9,0,0,9997.890667,0,692.8328333,1000.01,0.899987933,0.100012033,0,915.1661,4.99938,9583.274667,7963.146667,48.63946667,50.63533333,49.4643,50.687,51.16426667,895.4976667,99.511,0,132.6000001,0,914.8475769,-119.2810599,-1256.663932,9579.848462,15,1590601144,10:39:04,1590601144,1590601140,1,0.025,-0.007,4.79,0.421,400,33,0.33,0.19,11.92445546,1.063255135,0.082047948,0,-17.58275161,-1.301516129,0.103023799,0,8.228529355,0.038600806,0.007352482,1,1,3,1/3,100,100,4.79,0.4208,4.7904,0,0,0,0.420755,0,0,0,-1,-1,-1,-1,15.6,15.7,2,453.91,498.087,39.1534,38.766,29.9997,38.4293,38.4672,20.7511,63.3243,77.2425,-999.9,400,28.2049,100.243,99.5733
6,1590602229,941.9000001,20200527 10:57:09,10:57:09,B3R1,_NW,_5.6,_2,1590602221,0.011021926,15.69679357,376.1983,285.7613137,28.79513492,37.90814321,0.362222209,2.93890604,0.339122218,0.213903949,165.1935041,37.928318,38.43688333,6.816521766,50.62172893,3.712584337,7.3339738,3.103937429,-486.0669398,215.6389173,17.83234967,-87.40216873,21,4,1,0,50985.38581,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-990-20200527-10_57_09,838.74824,1368.7,0.387193512,0.5,842.9530733,15.69679357,163.1929805,1.327347118,0.017761218,0.528070432,DARK-991-20200527-10_57_11,-448.04,1816.74,0.29170479,0.284610023,0.514881844,0.412530845,999.9621333,842.9530733,0.842984994,0.195969989,6,0.5,0: Broadleaf,2,1590602221,376.1983,400.0112,36.84348,24.10392,371.4079,36.42272667,499.9783333,100.5663667,0.2000196,39.79787667,38.43688333,999.9,0,0,9996.814333,0,1603.716,999.9621333,0.900000533,0.099999393,0,839.1577333,4.99938,8750.53,7962.788333,48.75,51.062,49.5,50.93286667,51.25,895.4663333,99.496,0,147.7,0,838.74824,-41.57638456,-449.6707685,8746.2524,15,1590601144,10:39:04,1590601144,1590601140,1,0.025,-0.007,4.79,0.421,400,33,0.33,0.19,15.69169666,0.355536729,0.052304313,1,-23.81175484,-0.07376129,0.051252285,1,12.74386129,-0.822401613,0.062752076,0,2,3,2/3,100,100,4.79,0.4207,4.7904,0,0,0,0.420755,0,0,0,-1,-1,-1,-1,18.1,18.1,2,470.726,493.167,39.3343,38.7942,30.0004,38.4338,38.4766,20.6877,80.0101,74.918,-999.9,400,23.8349,100.224,99.5625
7,1590602364,1076.4,20200527 10:59:23,10:59:23,B3R1,_NW,_5.6,_3,1590602356,0.009055161,14.36332915,378.6611667,276.5483814,27.86559587,38.15469463,0.283974981,2.939473383,0.269566685,0.169712765,165.2002449,38.37644745,38.62387667,6.88568397,50.30950994,3.678360793,7.311462183,3.207323177,-399.3325976,176.9429042,14.63862969,-42.5508188,22,4,1,0,51010.45798,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-992-20200527-10_59_24,803.40664,1281.82,0.373229751,0.5,842.9848242,14.36332915,157.3135082,0.46219438,0.016178713,0.631640948,DARK-993-20200527-10_59_26,689.37,592.45,0.807516854,0.577455246,0.507660338,0.462118791,999.9994333,842.9848242,0.842985302,0.195970604,6,0.5,0: Broadleaf,2,1590602356,378.6611667,400.0102,36.5054,26.03665,373.8706667,36.08463333,500.0367,100.5621333,0.199967433,39.74042667,38.62387667,999.9,0,0,10000.46333,0,1321.2914,999.9994333,0.899989,0.100011,0,803.6577667,4.99938,8397.839,7963.065333,48.687,50.9622,49.4916,50.89153333,51.2248,895.49,99.51,0,133.7,0,803.40664,-26.22092313,-243.7246158,8395.6972,15,1590601144,10:39:04,1590601144,1590601140,1,0.025,-0.007,4.79,0.421,400,33,0.33,0.19,14.36705548,-0.287005115,0.037274097,1,-21.35525484,0.458269355,0.049823785,0,10.47333548,-0.430659677,0.033126313,0,1,3,1/3,100,100,4.79,0.4207,4.7904,0,0,0,0.420755,0,0,0,-1,-1,-1,-1,20.3,20.4,2,469.877,494.124,39.2931,38.8071,30.0001,38.4338,38.4709,20.7105,73.9014,72.7906,-999.9,400,25.8771,100.228,99.5601
