SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.06412 92.4758 394.324 624.922 860.578 1051.84 1244.38 1411.55,-0.0119045 100.152 403.052 601.217 801.384 1004 1200.86 1402.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1597852543,0,20200819 10:55:43,10:55:43,B1R1,_SW,_5.8,_1,1597852535,0.003373157,10.44230656,384.4366774,275.180968,27.81149624,38.85355621,0.173958508,2.945374219,0.168445608,0.105759264,132.1527957,29.88452195,29.27527742,4.086282493,49.9202652,2.124598773,4.255984548,1.961683719,-148.7562092,112.1807297,8.437603312,104.0149195,143,29,1,0,52829.71925,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-176-20200819-10_55_44,15506.8,1248.8084,1623.5,0.230792485,0.5,674.3794702,10.44230656,77.82085701,0.557055744,0.016087194,1.233963659,DARK-177-20200819-10_55_46,719.12,904.38,0.414307703,0.688972803,0.414128412,0.688880042,0.238576995,0.761423005,799.9936452,674.3794702,0.842981034,0.195962068,6,0.5,0: Broadleaf,2,1597852535,384.4366774,398.5229355,21.02185161,17.05933226,385.0025161,21.06435161,500.0222903,100.8662258,0.199979613,29.98174516,29.27527742,999.9,0,0,10003.83065,0,97.25714194,799.9936452,0.900005935,0.099993768,0,1251.830323,4.99948,11448.36774,6506.754516,41.79416129,43.72764516,43.032,43.61667742,44.36448387,715.5,79.49354839,0,1597852544,0,1248.8084,-169.5369228,-1844.138459,11414.472,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,10.42114691,0.625826169,0.071448791,0,-14.07595,-0.856741268,0.096419095,1,3.9627,0.039254816,0.011621414,1,2,3,3-Feb,100,100,-0.566,-0.0417,-1.066326923,0.002111972,-2.37E-06,6.65E-10,-0.168293668,-0.009738633,0.000790292,-2.11E-06,11,2092,1,24,2856.3,18504.8,2,348.806,590.178,29.0639,30.4459,30.0004,30.3345,30.312,19.1753,39.2852,50.4901,-999.9,400,17.0964,99.8055,99.9683
2,1597852707,163.5,20200819 10:58:26,10:58:26,B1R1,_SW,_5.8,_2,1597852699,0.003150942,9.999744689,386.0778333,271.3359035,27.42235444,39.01865936,0.157797129,2.944772488,0.15324566,0.096176534,132.173947,30.28496225,29.67013667,4.180390078,49.9390843,2.167632029,4.340552213,2.01275805,-138.9565555,103.9138373,7.846032166,104.9772609,24,5,1,0,52752.64433,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-178-20200819-10_58_27,15556.4,1275.9852,1637.22,0.220639132,0.5,674.4842953,9.999744689,74.40881479,0.562105276,0.015428545,1.215242912,DARK-179-20200819-10_58_29,716.93,920.29,0.392522792,0.68373936,0.393291375,0.684162204,0.22054438,0.77945562,800.1175667,674.4842953,0.842981486,0.195962972,6,0.5,0: Broadleaf,2,1597852699,386.0778333,399.5368667,21.44806333,17.74816,386.6428,21.48178333,500.0175,100.8644667,0.1997644,30.32467667,29.67013667,999.9,0,0,10000.58367,0,109.2191667,800.1175667,0.8999917,0.100008063,0,1277.853,4.99948,11112.60333,6507.74,42.35803333,44.37076667,43.61653333,44.26846667,44.94136667,715.6003333,79.518,0,162.7,0,1275.9852,-241.0923077,-1402.661538,11100.324,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,9.986486682,1.625584141,0.119269214,0,-13.45908333,-1.996567742,0.146551352,0,3.699889667,0.221732503,0.018369086,1,1,3,3-Jan,100,100,-0.565,-0.0329,-1.066326923,0.002111972,-2.37E-06,6.65E-10,-0.168293668,-0.009738633,0.000790292,-2.11E-06,11,2092,1,24,2859.1,18507.5,2,479.606,592.8,29.3749,30.6493,30.0005,30.5412,30.5241,20.2927,35.3361,45.9711,-999.9,400,17.7564,99.779,99.9563
3,1597852852,309,20200819 11:00:52,11:00:52,B1R1,_SW,_5.8,_3,1597852844,0.0036641,12.85823202,382.6832258,256.6019226,25.93028692,38.67112819,0.183295183,2.945231859,0.177185526,0.111272917,132.1536734,30.5363884,29.89635484,4.235151768,49.85606848,2.212102311,4.436977039,2.023049456,-161.5868133,128.9802193,9.766604599,109.313684,66,13,1,0,52698.89153,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-180-20200819-11_00_53,15607.3,904.6183462,1415.96,0.361127189,0.5,674.3845897,12.85823202,121.7693054,0.57816605,0.019669487,1.56140004,DARK-181-20200819-11_00_55,597.3,818.66,0.624608084,0.729774157,0.733388588,0.760245943,0.412415258,0.587584742,799.9998065,674.3845897,0.842980941,0.195961882,6,0.5,0: Broadleaf,2,1597852844,382.6832258,399.7954194,21.89060645,17.59001613,383.2501613,21.91497419,500.009129,100.8525806,0.20000171,30.70865806,29.89635484,999.9,0,0,10004.37452,0,124.1565484,799.9998065,0.900009129,0.0999908,0,905.5107097,4.99948,8247.598387,6506.811613,42.75593548,44.83841935,44.07012903,44.69329032,45.36064516,715.5074194,79.4916129,0,144.8,0,904.6183462,-98.17145305,-626.0704282,8240.787692,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,12.83839063,1.209374823,0.096666695,0,-17.10726333,-1.408015128,0.10923722,0,4.299397,0.174115862,0.01293704,1,1,3,3-Jan,100,100,-0.567,-0.0237,-1.066326923,0.002111972,-2.37E-06,6.65E-10,-0.168293668,-0.009738633,0.000790292,-2.11E-06,11,2092,1,24,2861.5,18509.9,2,430.247,588.282,29.7058,30.8494,30.0006,30.7303,30.7128,20.6529,35.9139,42.5842,-999.9,400,17.5913,99.7523,99.9393
4,1597853251,708,20200819 11:07:31,11:07:31,B2R1,_SE,_5.7,_1,1597853243,0.00294856,6.946594069,390.2346774,300.0567835,30.30324476,39.4104636,0.144605954,2.941819009,0.140769957,0.088317397,132.1523784,30.8377742,30.00181613,4.26089423,49.55242577,2.21333215,4.466647425,2.04756208,-130.0314784,130.6116779,9.912498175,142.6450761,87,17,1,0,52579.38959,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-184-20200819-11_07_32,15463.5,1004.877038,1187.33,0.153666598,0.5,674.3746442,6.946594069,51.8144286,0.996066805,0.010903673,2.054618345,DARK-185-20200819-11_07_34,4.67,1182.66,0.154273385,0.673494066,0.389356301,0.838863973,0.00071696,0.99928304,799.9875484,674.3746442,0.842981426,0.195962852,6,0.5,0: Broadleaf,2,1597853243,390.2346774,399.9507097,21.91598065,18.45548065,390.7971935,21.9398,500.0327742,100.7917097,0.199990645,30.82534839,30.00181613,999.9,0,0,9991.00871,0,104.1609677,799.9875484,0.899994323,0.100005703,0,1005.747065,4.99948,9033.975806,6506.681613,43.58445161,45.312,44.78,45.25577419,46.06619355,715.4854839,79.50354839,0,93.5,0,1004.877038,-146.2089229,-1178.708374,9026.789231,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,6.93991979,0.259928321,0.042843444,1,-9.713454333,-0.181375662,0.052539315,1,3.460362667,-0.282378287,0.026878123,1,3,3,3-Mar,100,100,-0.563,-0.0221,-1.066326923,0.002111972,-2.37E-06,6.65E-10,-0.168293668,-0.009738633,0.000790292,-2.11E-06,11,2092,1,24,2868.1,18516.5,2,406.264,586.371,29.854,31.1576,30.0006,31.066,31.0538,21.01,30.0126,35.4339,-999.9,400,18.5886,99.6854,99.8902
5,1597853378,835,20200819 11:09:38,11:09:38,B2R1,_SE,_5.7,_2,1597853370,0.003745356,10.70358566,385.3965806,281.9253455,28.47085453,38.92012604,0.190514323,2.942983644,0.183918391,0.115522588,132.1571718,30.65114576,29.96495806,4.251881942,50.57948641,2.261677015,4.47153021,1.990204927,-165.1702117,139.5479534,10.58558229,117.1204958,86,17,1,0,52609.39294,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-186-20200819-11_09_39,15545.4,1302.3508,1745.1,0.253709931,0.5,674.3997499,10.70358566,85.5509569,1.039986247,0.016474135,1.078299238,DARK-187-20200819-11_09_40,-69.78,1814.88,0.243955082,0.509043396,0.431373224,0.647065965,-0.013071122,1.013071122,800.0174194,674.3997499,0.842981332,0.195962664,6,0.5,0: Broadleaf,2,1597853370,385.3965806,399.9744839,22.39567742,18.00146452,385.9619677,22.4090871,499.9498065,100.7869355,0.200276129,30.8444871,29.96495806,999.9,0,0,9998.102258,0,125.1619032,800.0174194,0.899995839,0.100004055,0,1306.373871,4.99948,11612.57097,6506.928387,43.7113871,45.44106452,44.94919355,45.33232258,46.19525806,715.5135484,79.50387097,0,126.1000001,0,1302.3508,-306.4038462,-2564.161538,11580.2,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,10.64625736,2.989780435,0.226827476,0,-14.56088,-3.659687653,0.267871999,0,4.393265,0.462238131,0.034953371,1,1,3,3-Jan,100,100,-0.566,-0.0151,-1.066326923,0.002111972,-2.37E-06,6.65E-10,-0.168293668,-0.009738633,0.000790292,-2.11E-06,11,2092,1,24,2870.2,18518.7,2,406.661,582.826,30.0228,31.3181,30.0005,31.2127,31.1954,21.0754,35.9728,37.3461,-999.9,400,17.7707,99.6614,99.7588
6,1597853529,985.5,20200819 11:12:08,11:12:08,B2R1,_SE,_5.7,_3,1597853521,0.003554453,11.46370092,384.532,267.7547547,27.03658888,38.82819413,0.177912938,2.943257559,0.172147019,0.108094365,132.1528138,30.69096579,30.00314194,4.261218717,50.19919884,2.243459091,4.469113338,2.017759626,-156.7513783,131.9992195,10.01345099,117.4141059,147,29,1,0,52618.64241,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-188-20200819-11_12_09,15550.5,1217.798077,1671.96,0.271634443,0.5,674.3751922,11.46370092,91.59176481,0.561317256,0.017601875,1.169214575,DARK-189-20200819-11_12_11,733.46,938.5,0.4839232,0.675638872,0.476444499,0.672216307,0.291459083,0.708540917,799.9879677,674.3751922,0.842981669,0.195963338,6,0.5,0: Broadleaf,2,1597853521,384.532,399.9314516,22.21792258,18.04657419,385.0979032,22.23522903,499.9074839,100.7751613,0.200034871,30.83501613,30.00314194,999.9,0,0,10000.82806,0,105.4294226,799.9879677,0.899985516,0.100014465,0,1218.986452,4.99948,10950.33548,6506.667097,43.78606452,45.49187097,45.06206452,45.34458065,46.24774194,715.4787097,79.51,0,149.4000001,0,1217.798077,-203.2885467,-2353.658116,10937.91154,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,11.45832173,2.061083921,0.156091993,0,-15.41037667,-2.350197998,0.17860569,0,4.171231,0.11780743,0.015585799,1,1,3,3-Jan,100,100,-0.565,-0.0172,-1.066326923,0.002111972,-2.37E-06,6.65E-10,-0.168293668,-0.009738633,0.000790292,-2.11E-06,11,2092,1,24,2872.8,18521.2,2,345.006,579.297,30.0548,31.4677,30.0005,31.3755,31.3599,21.0829,33.843,33.9754,-999.9,400,17.9259,99.6327,99.7909
7,1597853704,1161,20200819 11:15:04,11:15:04,B2R1,_SE,_5.11,_1,1597853696,0.003350208,11.05468835,385.1465333,266.5847683,26.91327562,38.88277215,0.168363239,2.946104229,0.163194841,0.102447919,132.1576204,30.69317977,29.87818667,4.230730741,49.91865299,2.224480046,4.456210079,2.006250695,-147.7441819,143.9304941,10.8985441,139.2424767,90,18,1,0,52708.72952,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-190-20200819-11_15_05,15531.4,1244.476923,1631.93,0.237420157,0.5,674.4044545,11.05468835,80.05860576,0.547358036,0.016994631,1.222423756,DARK-191-20200819-11_15_07,738.68,893.25,0.433756593,0.690720043,0.424279921,0.685981254,0.257463449,0.742536551,800.0233333,674.4044545,0.842980981,0.195961962,6,0.5,0: Broadleaf,2,1597853696,385.1465333,399.9600667,22.0342,18.10266,385.7120667,22.05549333,500.0161333,100.7558,0.199989,30.78437667,29.87818667,999.9,0,0,10018.951,0,64.77574,800.0233333,0.900007,0.0999928,0,1246.756,4.99948,11623.74667,6506.999333,43.84356667,45.437,45.0725,45.36863333,46.24986667,715.5273333,79.495,0,174.7,0,1244.476923,-356.4738464,-4110.198293,11596.52692,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,11.01783347,2.15760259,0.163387868,0,-14.79638333,-2.58887386,0.191319266,0,3.929345667,0.248151724,0.019846525,1,1,3,3-Jan,100,100,-0.566,-0.021,-1.066326923,0.002111972,-2.37E-06,6.65E-10,-0.168293668,-0.009738633,0.000790292,-2.11E-06,11,2092,1,24,2875.7,18524.1,2,402.37,581.152,30.028,31.6257,30.0004,31.5542,31.5442,21.0824,31.3603,30.5967,-999.9,400,18.0763,99.5981,99.8109
8,1597853838,1294.5,20200819 11:17:17,11:17:17,B2R1,_SE,_5.11,_2,1597853830,0.00328851,10.1146825,386.3007742,271.3065734,27.39024423,38.99969107,0.159793841,2.942405672,0.155124656,0.097361053,132.1516864,31.18154796,30.36501613,4.350595609,49.8196168,2.280686798,4.577889082,2.069908811,-145.0232714,141.4839897,10.77772861,139.3901332,109,22,1,0,52520.87565,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-192-20200819-11_17_18,15513.8,1411.8848,1800.77,0.215954953,0.5,674.3715967,10.1146825,72.81694311,0.542784476,0.01560156,1.014049545,DARK-193-20200819-11_17_20,823.34,977.43,0.397865013,0.651353665,0.359399511,0.627922958,0.232014808,0.767985192,799.984,674.3715967,0.842981356,0.195962711,6,0.5,0: Broadleaf,2,1597853830,386.3007742,399.9625806,22.59071935,18.73372258,386.8656774,22.59981613,500.0086774,100.7568065,0.199996323,31.25692258,30.36501613,999.9,0,0,9997.805161,0,82.47069677,799.984,0.899993516,0.100006329,0,1415.829677,4.99948,12572.51613,6506.65129,43.95935484,45.625,45.19309677,45.50780645,46.44729032,715.4809677,79.50096774,0,132.5,0,1411.8848,-346.171539,-2820.746158,12540.796,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,10.10375904,2.79631608,0.203812526,0,-13.67783667,-3.300699444,0.239724835,0,3.857076,0.047090723,0.022654357,1,1,3,3-Jan,100,100,-0.565,-0.0068,-1.066326923,0.002111972,-2.37E-06,6.65E-10,-0.168293668,-0.009738633,0.000790292,-2.11E-06,11,2092,1,24,2877.9,18526.3,2,382.421,580.854,30.2702,31.7701,30.0006,31.7008,31.6908,21.1096,29.9726,31.4481,-999.9,400,18.7378,99.5674,99.7786
9,1597854029,1485.5,20200819 11:20:28,11:20:28,B2R1,_SE,_5.11,_3,1597854021,0.00301125,10.24331349,386.3137333,253.9555626,25.64136928,39.00530074,0.138506506,2.942887407,0.134984285,0.084674176,132.1524277,31.63880881,31.00349667,4.512277828,49.92722712,2.33625873,4.679328022,2.176019098,-132.7961297,101.394481,7.761699829,108.5124789,76,15,1,0,52468.40997,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-194-20200819-11_20_29,15514,1142.896154,1522.62,0.249388453,0.5,674.3726452,10.24331349,84.09037533,0.528720232,0.015792278,1.381973178,DARK-195-20200819-11_20_31,717.58,805.04,0.471683204,0.723283584,0.472357063,0.723569221,0.29615152,0.70384848,799.9848667,674.3726452,0.842981753,0.195963506,6,0.5,0: Broadleaf,2,1597854021,386.3137333,400.001,23.13862,19.6089,386.8786667,23.13534333,500.0239,100.7679,0.200037133,31.64257667,31.00349667,999.9,0,0,9999.443667,0,86.68019667,799.9848667,0.8999832,0.100016747,0,1143.797,4.99948,10116.39933,6506.638667,44.1788,45.9122,45.41226667,45.8372,46.7038,715.4743333,79.512,0,190.2,0,1142.896154,-135.8249574,-944.5900866,10110.27,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,10.22538462,1.396657554,0.106157743,0,-13.68716333,-1.749904338,0.128334852,0,3.529718667,0.235068654,0.017026075,1,1,3,3-Jan,100,100,-0.565,0.0038,-1.066326923,0.002111972,-2.37E-06,6.65E-10,-0.168293668,-0.009738633,0.000790292,-2.11E-06,11,2092,1,24,2881.1,18529.5,2,419.29,580.337,30.616,32.0271,30.0004,31.946,31.941,21.1835,29.4879,35.603,-999.9,400,19.5853,99.5327,99.6649
