SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,-0.0552804 66.5346 364.694 621.906 883.751 1097.59 1312.22 1512.98,-0.0382899 101.085 403.879 601.294 801.022 1001.45 1201.31 1400.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1590602758,0,20200527 11:05:58,11:05:58,B1R1,_SE,_5.9,_1,1590602750,0.009571831,19.37638654,372.7906,254.0704733,25.6390731,37.61950501,0.316963727,2.942099071,0.299141289,0.18848102,264.3373729,38.07465954,38.29206,6.763371639,52.70069345,3.701811932,7.02421864,3.061559707,-422.1177379,111.2717343,9.149781132,-37.35884964,0,0,1,0,51209.01915,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-606-20200527-11_05_59,882.67148,1331.35,0.337010193,0.5,1348.788951,19.37638654,227.2778121,0.998625455,0.014667197,1.724182221,DARK-607-20200527-11_06_01,1.83,1329.52,0.337474066,0.633236874,0.732391031,0.789340426,1600.004667,1348.788951,0.842990635,0.195981271,6,0.5,0: Broadleaf,2,1590602750,372.7906,400.3206,36.68311667,25.61972,371.8086,36.43912,500.0655667,100.7132667,0.199967233,38.99358333,38.29206,999.9,0,0,10000.38333,0,0,1600.004667,0.9,0.10000016,0,884.6484,4.99975,15459.03667,13924.04,48.14146667,50.7122,49.02693333,50.4539,50.2185,1435.503667,159.501,0,2543,0,882.67148,-147.9496921,-2572.038462,15410.068,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,19.40974912,-1.633176454,0.131922042,0,-27.53529333,0.030460512,0.034334161,1,11.02454,4.715404672,0.365428174,0,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22829.3,22829.3,2,489.305,475.837,38.1624,38.8945,29.9991,38.6544,38.5508,20.748,44.2986,58.5426,-999.9,400,24.5134,99.8435,99.2772
2,1590602915,157,20200527 11:08:35,11:08:35,B1R1,_SE,_5.9,_2,1590602907,0.011043044,18.67367137,372.5988387,271.0287339,27.35436672,37.60562627,0.371051966,2.942119513,0.346876984,0.218838753,264.3401544,38.05109476,37.95318065,6.640405864,50.14804626,3.590151041,7.159104508,3.050254823,-486.9982227,221.1648207,18.18745739,16.69420977,0,0,1,0,51151.86486,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-608-20200527-11_08_36,865.5477308,1205.53,0.282018921,0.5,1348.801765,18.67367137,190.1938089,1.056929317,0.014146065,2.008502484,DARK-609-20200527-11_08_38,-68.63,1274.16,0.266828553,0.655210298,0.698400154,0.832605616,1600.019677,1348.801765,0.842990736,0.195981471,6,0.5,0: Broadleaf,2,1590602907,372.5988387,399.9446129,35.57143548,22.79124839,371.616871,35.32743548,500.0033226,100.7279032,0.200018065,39.34752581,37.95318065,999.9,0,0,9999.046452,0,0,1600.019677,0.899996161,0.100003687,0,866.1174839,4.99975,15154.14839,13924.14194,49.72551613,51.51390323,50.33851613,51.0883871,51.59851613,1435.510968,159.5077419,0,155.9000001,0,865.5477308,-94.05596581,-2459.02564,15140.30385,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,18.65411331,1.416990805,0.105269837,0,-27.33749667,-1.701146162,0.126855565,0,12.77907333,0.108638042,0.012609545,1,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22831.9,22831.9,2,524.01,472.355,38.5459,38.6262,29.9992,38.4569,38.3893,20.7152,42.1233,44.8178,-999.9,400,22.8262,99.9364,99.3637
3,1590602998,240,20200527 11:09:58,11:09:58,B1R1,_SE,_5.9,_3,1590602990,0.010383892,20.43977804,370.8285161,252.716682,25.50618437,37.42697327,0.338203083,2.942960598,0.317999364,0.200464172,264.3367103,38.37081982,38.2466871,6.746793935,50.16473756,3.620374243,7.216970364,3.126419693,-457.9296372,198.4704449,16.35136825,21.22888621,0,0,1,0,51150.76298,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-610-20200527-11_09_59,939.08804,1394.45,0.326553093,0.5,1348.782395,20.43977804,220.2245311,1.338563591,0.015455677,1.600910753,DARK-611-20200527-11_10_01,-472.11,1866.56,0.243957848,0.544624843,0.673889959,0.767642496,1599.996452,1348.782395,0.842990866,0.195981732,6,0.5,0: Broadleaf,2,1590602990,370.8285161,399.9773226,35.87086774,23.85704839,369.8465161,35.62686774,499.9948387,100.7279677,0.200012839,39.49759677,38.2466871,999.9,0,0,10003.82419,0,0,1599.996452,0.899993161,0.100006813,0,942.9929355,4.99975,16144.04516,13923.95161,50.133,51.661,50.73170968,51.12277419,51.937,1435.484839,159.5125806,0,82.5,0,939.08804,-235.1605388,-3926.200006,16080.996,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,20.43643034,0.110650773,0.041240388,1,-29.14912333,-0.288568632,0.049140036,1,12.01066,0.918684761,0.06680863,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22833.3,22833.3,2,512.226,473.234,38.6719,38.5352,29.9998,38.3898,38.3328,20.8008,36.809,39.2907,-999.9,400,23.8016,99.9599,99.3848
4,1590603157,399,20200527 11:12:37,11:12:37,B1R1,_SW,_5.9,_1,1590603149,0.012763225,21.16331603,369.0288065,263.0376116,26.55360564,37.25340015,0.405149195,2.942751776,0.376516551,0.237726531,264.3354273,37.65042888,38.15780323,6.714420963,48.2935191,3.464935986,7.174743219,3.249484977,-562.8582339,195.1999505,16.06772748,-87.25512863,0,0,1,0,51163.30418,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-612-20200527-11_12_38,783.43808,1206.85,0.350840552,0.5,1348.778546,21.16331603,236.6031047,1.252467167,0.01599216,2.005211915,DARK-613-20200527-11_12_40,-304.69,1511.54,0.28011956,0.615533902,0.86743134,0.832151714,1599.992258,1348.778546,0.84299067,0.19598134,6,0.5,0: Broadleaf,2,1590603149,369.0288065,400.0790968,34.32334194,19.53206129,368.0468065,34.07934194,499.9627419,100.7498065,0.200036742,39.3881871,38.15780323,999.9,0,0,10000.46806,0,0,1599.992258,0.899997452,0.10000251,0,784.1424194,4.99975,14272.53871,13923.93226,49.97764516,51.437,50.57825806,50.687,51.806,1435.490645,159.5016129,0,158.4000001,0,783.43808,-41.63184615,93.34615366,14264.268,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,21.140232,1.438966364,0.108593375,0,-31.04290667,-2.135759733,0.155987974,0,14.78701333,1.268166407,0.095495667,0,0,3,0/3,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22836,22836,2,527.852,466.828,38.7143,38.4273,29.9998,38.2771,38.216,20.8414,43.8779,27.5789,-999.9,400,18.7406,99.992,99.4233
5,1590603227,469,20200527 11:13:47,11:13:47,B1R1,_SW,_5.9,_2,1590603221,0.011546942,21.27814603,369.26032,258.2062442,26.06519842,37.27579687,0.380730825,2.942877531,0.35533057,0.224222351,264.3370284,38.01419483,38.075192,6.684453521,49.6300977,3.570666141,7.194557953,3.113787379,-509.2201282,216.4714451,17.81525333,-10.59640138,0,0,1,0,51158.33972,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-614-20200527-11_13_48,869.63332,1341.88,0.351929144,0.5,1348.790077,21.27814603,237.3392687,0.510723761,0.016077159,1.70280502,DARK-615-20200527-11_13_50,656.55,685.33,0.689079246,0.769271687,0.757836017,0.785719519,1600.0064,1348.790077,0.842990426,0.195980852,6,0.5,0: Broadleaf,2,1590603221,369.26032,399.91008,35.37162,22.005676,368.27832,35.12762,500.00992,100.74716,0.20004404,39.439596,38.075192,999.9,0,0,10001.446,0,0,1600.0064,0.900007,0.0999928,0,867.87804,4.99975,15325.06,13924.072,49.937,51.40476,50.562,50.57208,51.71472,1435.5164,159.49,0,68.9000001,0,869.63332,-109.0429998,-1921.446154,15305.172,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,21.32575542,-1.103267555,0.087656821,0,-30.67393,0.710877864,0.06159269,1,13.31782333,1.493363293,0.111117999,0,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22837.1,22837.1,2,494.324,471.121,38.7261,38.3789,29.9996,38.2305,38.1696,20.9865,30.889,24.2683,-999.9,400,22.1009,100.011,99.4411
6,1590603313,554.5,20200527 11:15:12,11:15:12,B1R1,_SW,_5.9,_3,1590603305,0.010911613,19.29159573,371.9299,264.406931,26.69063061,37.54456638,0.358264144,2.942237441,0.335673199,0.211706639,264.3334394,38.19639446,38.17153333,6.719412876,50.06694082,3.605839283,7.202036362,3.113573593,-481.2021344,204.2151278,16.81958616,4.166019044,0,0,1,0,51137.27016,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-616-20200527-11_15_13,770.6151538,1119.3,0.311520456,0.5,1348.76496,19.29159573,210.0839375,2.529170017,0.014604592,2.240275172,DARK-617-20200527-11_15_15,-1711.6,2830.9,0.123171022,0.469713999,0.87046835,0.862257161,1599.975667,1348.76496,0.84299092,0.195981841,6,0.5,0: Broadleaf,2,1590603305,371.9299,399.9544333,35.72073333,23.09245333,370.9479,35.47673333,499.9180667,100.7452333,0.2000426,39.45896667,38.17153333,999.9,0,0,9997.997,0,0,1599.975667,0.899991333,0.10000865,0,770.9028333,4.99975,13782.41,13923.75667,49.86036667,51.5124,50.4937,50.57466667,51.68913333,1435.462667,159.5133333,0,84.70000005,0,770.6151538,-45.7672479,-4249.685471,13758.13462,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,19.29013233,-0.3462864,0.045321145,1,-28.02453,0.364861402,0.045912113,1,12.62827,0.636325695,0.046360969,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22838.5,22838.6,2,515.556,471.868,38.7401,38.3315,29.9998,38.1799,38.1256,21.0729,25.6999,21.2483,-999.9,400,23.0747,100.031,99.45
7,1590603524,766,20200527 11:18:44,11:18:44,B2R1,_SW,_5.3,_1,1590603516,0.012364391,20.61584359,369.7552,267.5788853,27.00245254,37.31347198,0.409880973,2.942211795,0.380596556,0.240329351,264.3372903,38.11985986,38.35187333,6.785279373,50.24935693,3.676840525,7.317189214,3.108438848,-545.2696346,222.5736732,18.3738553,-39.98481577,0,0,1,0,51087.49502,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-618-20200527-11_18_45,759.97628,1154.21,0.341561518,0.5,1348.790921,20.61584359,230.3475374,0.48379411,0.015586115,2.142270471,DARK-619-20200527-11_18_47,595.81,558.4,0.706005946,0.815772196,0.90528228,0.850252807,1600.007333,1348.790921,0.842990462,0.195980924,6,0.5,0: Broadleaf,2,1590603516,369.7552,399.9799667,36.43539,22.13891333,368.7732,36.19139,500.0066667,100.7139667,0.200021767,39.75505667,38.35187333,999.9,0,0,10000.955,0,0,1600.007333,0.9000063,0.09999389,0,760.0442333,4.99975,13015.95333,13924.09667,49.9958,51.6975,50.52066667,51,51.80786667,1435.515333,159.492,0,210.7,0,759.97628,-11.4000769,-168.2384602,13015.388,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,20.61150572,0.386087824,0.039023274,1,-30.22221667,-0.511013126,0.045379394,1,14.29722,0.048635373,0.023207648,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22842.1,22842.1,2,510.609,470.025,38.9359,38.2648,30.0004,38.0912,38.0358,20.9696,43.1728,42.4557,-999.9,400,22.2548,100.043,99.4674
8,1590603670,912,20200527 11:21:10,11:21:10,B2R1,_SW,_5.3,_2,1590603662,0.01386964,21.02713387,368.6148333,273.8416427,27.63350107,37.1971125,0.462175099,2.941799347,0.425296925,0.268878294,264.3338373,37.67327186,38.44738,6.820388084,50.74302641,3.701089896,7.293790217,3.119298188,-611.6511124,197.9052857,16.34251079,-133.0694786,0,0,1,0,51085.70407,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-620-20200527-11_21_11,930.0203077,119.18,-6.8034931,0.5,1348.77222,21.02713387,-4588.181245,1.529115623,0.015891268,29.43161604,DARK-621-20200527-11_21_13,-63.06,182.24,-4.449299318,0.950611128,1.352418294,1.206164191,1599.985,1348.77222,0.84299054,0.195981081,6,0.5,0: Broadleaf,2,1590603662,368.6148333,399.9858333,36.67695,20.64209333,367.6328333,36.43295,499.9462333,100.7105333,0.1999812,39.69522,38.44738,999.9,0,0,9998.95,0,0,1599.985,0.9000025,0.09999755,0,929.9622333,4.99975,16701.77,13923.87333,50.0788,52.04133333,50.6954,51.1912,51.937,1435.491333,159.494,0,144.8,0,930.0203077,-190.8999659,-2647.856413,16702.23077,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,21.03019777,-0.091594378,0.026424056,1,-31.36977,-0.373078532,0.038703851,1,16.02684333,1.003811346,0.077222625,0,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22844.5,22844.5,2,512.852,465.024,38.9974,38.3585,30.0003,38.1511,38.0864,21.0474,40.697,31.0385,-999.9,400,20.3404,100.032,99.4622
9,1590603756,998,20200527 11:22:36,11:22:36,B2R1,_SW,_5.3,_3,1590603748,0.011792946,21.63078355,368.7108333,262.4830129,26.48728343,37.2067824,0.406855708,2.94192419,0.377983058,0.238662536,264.3360061,38.17166446,37.88955667,6.61753687,49.84755515,3.629008145,7.280212909,2.988528726,-520.0689243,280.8683376,23.12649617,48.26191562,0,0,1,0,51094.868,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-622-20200527-11_22_37,766.36412,1216.18,0.369859626,0.5,1348.780421,21.63078355,249.429711,0.511083886,0.016338723,1.982157246,DARK-623-20200527-11_22_39,594.61,621.57,0.723676947,0.795012252,0.904240605,0.828943446,1599.994333,1348.780421,0.842990749,0.195981497,6,0.5,0: Broadleaf,2,1590603748,368.7108333,399.8865,35.96265333,22.31965,367.7288333,35.71865333,499.9855333,100.7104667,0.2000004,39.66042333,37.88955667,999.9,0,0,9999.666667,0,0,1599.994333,0.899994467,0.10000554,0,766.6759,4.99975,13470.86333,13923.94,50.12706667,52,50.7458,51.187,51.9475,1435.488333,159.506,0,85.29999995,0,766.36412,-20.08176928,-981.1615404,13460.472,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,21.63003829,0.039257571,0.023189159,1,-31.17346667,-0.118200667,0.027802282,1,13.63983667,0.253009121,0.030348646,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22845.9,22845.9,2,532.746,467.552,38.962,38.3646,29.9999,38.158,38.0937,21.1547,30.7178,26.6007,-999.9,400,22.3834,100.044,99.4651
10,1590604188,1429.9,20200527 11:29:48,11:29:48,B2R2,_SW,_5.13,_1,1590604180,0.012573968,20.83617227,369.4639677,261.3509067,26.36432049,37.27045212,0.39009835,2.941575974,0.363468753,0.229408871,264.335741,38.95206109,39.53956129,7.233223831,51.31836375,3.936652848,7.671041243,3.296570983,-554.5119902,174.5615059,14.5575488,-101.0571945,0,0,1,0,50924.87119,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-626-20200527-11_29_49,804.5701923,1235.19,0.348626371,0.5,1348.78261,20.83617227,235.1105936,2.345250528,0.015749565,1.936260818,DARK-627-20200527-11_29_51,-1661.64,2896.83,0.148652081,0.452237694,0.833788725,0.822406558,1599.997419,1348.78261,0.842990491,0.195980982,6,0.5,0: Broadleaf,2,1590604180,369.4639677,400.0438387,39.02424839,24.52350323,368.482,38.78024839,499.9720323,100.6770323,0.200063677,40.64029677,39.53956129,999.9,0,0,10001.00645,0,0,1599.997419,0.900004806,0.099995232,0,804.9779355,4.99975,14280.47419,13924.01613,51.22148387,52.52,51.754,51.875,53.034,1435.504839,159.4925806,0,213.7,0,804.5701923,-46.04017098,-1549.750427,14269.7,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,20.83390626,-0.228264773,0.042624349,1,-30.57987742,0.177208065,0.054314358,1,14.50073548,0.141348387,0.023263131,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,22853.1,22853.1,2,530.808,464.101,39.7373,39.2985,30.0001,38.9874,38.894,21.1427,48.7481,62.9182,-999.9,400,24.2388,99.888,99.2833
