SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,-0.0552804 66.5346 364.694 621.906 883.751 1097.59 1312.22 1512.98,-0.0382899 101.085 403.879 601.294 801.022 1001.45 1201.31 1400.91,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1590613690,0,20200527 14:08:10,14:08:10,B1R1,_NE,_5.3,_1,1590613682,0.013767014,18.19509516,371.6977097,269.3187243,27.16214045,37.48757322,0.374626488,2.940815835,0.349989914,0.220822039,264.335127,41.05020614,41.60698387,8.074294813,49.98003861,4.351504227,8.706484324,3.722790586,-607.1253209,227.4290887,19.38043997,-95.98066518,0,0,1,0,50516.55535,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-710-20200527-14_08_11,768.7821154,1173.85,0.34507636,0.5,1348.780335,18.19509516,232.7161039,0.470988627,0.013791469,2.089696299,DARK-711-20200527-14_08_13,620.98,552.87,0.73266389,0.816069278,0.890021347,0.843499284,1599.994839,1348.780335,0.842990429,0.195980858,6,0.5,0: Broadleaf,2,1590613682,371.6977097,399.6723871,43.14614194,27.33853871,370.7157097,42.90214194,500.0006774,100.6549677,0.200034161,43.04145806,41.60698387,999.9,0,0,9998.874194,0,0,1599.994839,0.900007645,0.0999923,0,768.9156774,4.99975,13377.68065,13923.99677,52.651,54.36687097,53.155,53.754,54.518,1435.506129,159.4890323,0,3233.1,0,768.7821154,-20.91319659,-959.9658122,13372.84615,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,18.19853395,-0.173599132,0.037191048,1,-27.97646667,0.226491657,0.044636303,1,15.80664667,0.078375083,0.019399205,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23011.5,23011.5,2,532.887,436.146,42.308,45.5179,29.9914,44.5582,44.2305,21.1549,46.3335,56.3874,-999.9,400,27.4992,98.6228,97.8943
2,1590613841,151,20200527 14:10:41,14:10:41,B1R1,_NE,_5.3,_2,1590613833,0.013483548,19.31605721,370.8427333,255.0762253,25.72509696,37.40044868,0.343276326,2.940226083,0.322463839,0.203304581,264.3345634,41.07038898,41.54134667,8.046344936,47.02225294,4.082867013,8.682840054,3.963477924,-594.6244797,229.544939,19.55372178,-81.19125555,0,0,1,0,50508.56218,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-712-20200527-14_10_42,810.5502,1315.17,0.38369169,0.5,1348.773361,19.31605721,258.7565651,0.514427793,0.014622637,1.757696724,DARK-713-20200527-14_10_44,638.61,676.56,0.745861121,0.773591725,0.846050732,0.794904174,1599.986,1348.773361,0.842990727,0.195981453,6,0.5,0: Broadleaf,2,1590613833,370.8427333,400.0223,40.48351333,24.95830667,369.8607667,40.23951333,500.0005667,100.6526,0.199986067,42.98945667,41.54134667,999.9,0,0,9995.755,0,0,1599.986,0.899996533,0.100003413,0,810.9836333,4.99975,14883.97,13923.86,52.9622,54.6996,53.562,54.0956,54.812,1435.482,159.504,0,150.0999999,0,810.5502,-53.65176928,-690.3307735,14886.344,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,19.31729585,-0.579296208,0.088716643,0,-29.17932,0.865607119,0.115324167,1,15.52723667,-0.477562625,0.046784745,1,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23014,23014,2,525.697,441.566,42.4873,44.5233,29.997,44.1973,44.0503,21.2167,47.1294,48.7595,-999.9,400,25.1243,98.9858,98.2593
3,1590613954,263.5,20200527 14:12:33,14:12:33,B1R1,_NE,_5.3,_3,1590613946,0.014908428,18.97605768,370.4958667,269.9012091,27.22187035,37.36771125,0.402201683,2.941015232,0.373953161,0.236093199,264.335485,40.79677765,41.20845333,7.905877394,47.27969066,4.124748783,8.72414503,3.781128611,-657.4616764,296.7798602,25.24531018,-71.10102099,0,0,1,0,50515.932,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-714-20200527-14_12_35,832.04072,1230.03,0.323560629,0.5,1348.781151,18.97605768,218.2062385,0.459582287,0.014370474,1.94857849,DARK-715-20200527-14_12_37,664.73,565.3,0.704031983,0.809156311,0.778384671,0.824180905,1599.995667,1348.781151,0.842990502,0.195981005,6,0.5,0: Broadleaf,2,1590613946,370.4958667,399.8954,40.89633333,23.73783,369.5138667,40.65233333,499.9991333,100.6586667,0.199978767,43.08022,41.20845333,999.9,0,0,9999.641,0,0,1599.995667,0.900004667,0.099995203,0,832.7888667,4.99975,15061.98333,13924.00333,53.2416,54.8708,53.80166667,54.3162,55.05786667,1435.502667,159.493,0,111.7,0,832.04072,-64.26738451,-1297.323074,15045.052,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,18.97641516,-0.267388102,0.044392096,1,-29.39959,0.125373971,0.05780713,1,17.15851,0.479543493,0.048177473,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23015.9,23015.9,2,532.079,442.681,42.6293,43.9792,29.9982,43.8146,43.7193,21.2573,44.1657,38.4146,-999.9,400,23.7757,99.114,98.391
4,1590614107,416.5,20200527 14:15:06,14:15:06,B2R1,_NW,_5.10,_1,1590614099,0.010081598,13.34696045,379.4695667,270.8585375,27.31180046,38.2635053,0.254981756,2.940813858,0.243305425,0.153070399,264.330392,42.44252629,42.5537,8.486881872,51.38236418,4.579426623,8.912448262,3.907455249,-444.5984505,148.3417189,12.72500349,-19.20133613,0,0,1,0,50444.58408,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-716-20200527-14_15_08,781.3088462,1051.71,0.257106193,0.5,1348.75453,13.34696045,173.386571,0.394005952,0.010197206,2.448517177,DARK-717-20200527-14_15_09,637.33,414.38,0.65254393,0.861388656,0.812060498,0.885499048,1599.964,1348.75453,0.842990548,0.195981097,6,0.5,0: Broadleaf,2,1590614099,379.4695667,400.0787,45.41541667,33.86581667,378.4876333,45.17141667,499.9517333,100.6341,0.200087133,43.48934333,42.5537,999.9,0,0,10000.93633,0,0,1599.964,0.9000024,0.0999975,0,782.5739,4.99975,14916.52,13923.7,53.41633333,54.75,53.93286667,54.3582,55.25,1435.472,159.4923333,0,152.3,0,781.3088462,-204.1473501,-5143.456398,14894.61154,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,13.35719909,-0.853511915,0.068834908,0,-20.60923667,1.090419577,0.082055004,0,11.54959667,-0.134733704,0.033051359,1,1,3,3-Jan,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23018.4,23018.5,2,522.061,454.376,42.7377,43.4641,29.9987,43.3521,43.2808,21.4691,30.0563,45.953,-999.9,400,33.4449,99.2252,98.5137
5,1590614233,543,20200527 14:17:13,14:17:13,B2R1,_NW,_5.10,_2,1590614225,0.014993181,19.87197403,369.5014516,277.8284403,28.01394157,37.25749625,0.463717046,2.940589609,0.42658901,0.269705781,264.3363779,40.92113756,40.92670645,7.788656166,50.73376445,4.460004512,8.79099858,3.328651654,-661.1992769,364.5677548,30.99623593,-1.298908361,0,0,1,0,50480.31311,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-718-20200527-14_17_14,898.22868,1356.47,0.337818986,0.5,1348.781731,19.87197403,227.8220383,0.48989657,0.015034709,1.67373403,DARK-719-20200527-14_17_16,691.94,664.53,0.689572058,0.773576612,0.718537671,0.780702518,1599.995806,1348.781731,0.842990791,0.195981582,6,0.5,0: Broadleaf,2,1590614225,369.5014516,399.9958387,44.23212258,27.0361129,368.5194516,43.98812258,499.9997419,100.6317419,0.200057484,43.22633871,40.92670645,999.9,0,0,9999.894839,0,0,1599.995806,0.899995452,0.100004484,0,900.5874194,4.99975,15806.35161,13923.94839,53.437,54.57622581,53.881,54.25,55.25,1435.49,159.5087097,0,126,0,898.22868,-125.6900771,-1402.569233,15771.976,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,19.87917727,-0.179286551,0.022475244,1,-30.49763,0.134605562,0.029180772,1,17.19595,0.256864071,0.023221395,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23020.6,23020.6,2,530.979,449.188,42.6633,43.0975,29.9989,42.9898,42.9175,21.3976,40.7907,44.6495,-999.9,400,27.0482,99.3036,98.5934
6,1590614326,636,20200527 14:18:46,14:18:46,B2R1,_NW,_5.10,_3,1590614318,0.013928269,14.93652373,375.7600333,295.07796,29.75360629,37.88902462,0.414811062,2.940645297,0.384830809,0.24303205,264.3351543,41.27723257,41.07435,7.849894308,50.08935622,4.422510365,8.829241778,3.427383943,-614.2366519,354.3508383,30.16009628,34.60943699,0,0,1,0,50468.60239,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-720-20200527-14_18_47,912.8421154,1184.69,0.229467527,0.5,1348.777451,14.93652373,154.7503131,0.421333851,0.011375554,2.061425352,DARK-721-20200527-14_18_49,685.54,499.15,0.544621626,0.830296128,0.583412712,0.839771779,1599.991,1348.777451,0.842990649,0.195981297,6,0.5,0: Broadleaf,2,1590614318,375.7600333,399.9633,43.85973667,27.87953333,374.7780333,43.61573667,500.0203667,100.6330333,0.200001733,43.30949333,41.07435,999.9,0,0,10000.08333,0,0,1599.991,0.899999,0.100001,0,912.5035667,4.99975,15804.79667,13923.91667,53.43286667,54.5,53.8582,54.15806667,55.25,1435.490667,159.5003333,0,91.89999986,0,912.8421154,-327.7216753,-5447.97265,15810.07692,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,14.93502033,-0.197968281,0.024777506,1,-24.19878,-0.074749722,0.02437688,1,15.97023667,0.873287653,0.06801925,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23022.1,23022.1,2,519.638,449.987,42.6742,42.8765,29.9995,42.7694,42.7079,21.4794,32.6752,38.0015,-999.9,400,27.8666,99.3482,98.6483
7,1590614659,969,20200527 14:24:19,14:24:19,B2R1,_NE,_5.7,_1,1590614651,0.012294617,16.19982716,375.1483871,270.2757536,27.24854558,37.82154999,0.323737382,2.940268028,0.305158158,0.192304206,264.3348774,41.98147728,42.41833226,8.426792088,51.64082156,4.627902238,8.961713036,3.79888985,-542.192616,186.5433564,16.00274961,-75.31163257,0,0,1,0,50412.36993,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-722-20200527-14_24_20,917.86904,1312.42,0.300628579,0.5,1348.775574,16.19982716,202.7402423,0.462771064,0.012312199,1.763475107,DARK-723-20200527-14_24_22,705.07,607.35,0.649627003,0.792129428,0.664572315,0.795849805,1599.98871,1348.775574,0.842990682,0.195981365,6,0.5,0: Broadleaf,2,1590614651,375.1483871,400.1244839,45.90372581,31.82656129,374.1663871,45.65972903,499.9692258,100.6175484,0.200024839,43.59514516,42.41833226,999.9,0,0,9999.475806,0,0,1599.98871,0.899998129,0.100002103,0,922.5480323,4.99975,15878.84516,13923.89677,53.625,54.87093548,54.11890323,54.43706452,55.512,1435.487097,159.5019355,0,332.3999999,0,917.86904,-256.9082311,-4654.80001,15799.588,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,16.21332436,-0.612025087,0.068096593,0,-24.97932333,0.750901001,0.087435941,1,14.07459667,-0.021477197,0.059686433,1,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23027.7,23027.7,2,513.998,453.491,42.8399,42.733,30.0002,42.5128,42.4347,21.573,40.8075,60.1234,-999.9,400,31.2203,99.3815,98.6725
8,1590614764,1073.5,20200527 14:26:03,14:26:03,B2R1,_NE,_5.7,_2,1590614756,0.014051959,20.6149554,369.1222258,263.6996545,26.5844483,37.21245197,0.40516193,2.940183433,0.376504436,0.237720904,264.3398809,41.24864338,41.51513548,8.035207027,51.03371471,4.506679811,8.830789285,3.528527216,-619.6913847,284.9580856,24.30883605,-46.0845822,0,0,1,0,50454.94528,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-724-20200527-14_26_05,869.37588,1416.94,0.386441289,0.5,1348.80235,20.6149554,260.6164594,0.996866487,0.015585324,1.559628495,DARK-725-20200527-14_26_07,4.44,1412.5,0.387656014,0.61006515,0.784238143,0.759908955,1600.020645,1348.80235,0.842990592,0.195981183,6,0.5,0: Broadleaf,2,1590614756,369.1222258,400.0828387,44.7032,28.59548387,368.1402258,44.4592,500.025871,100.6133548,0.200005516,43.31285161,41.51513548,999.9,0,0,9999.41129,0,0,1600.020645,0.900000258,0.099999629,0,870.6003871,4.99975,15219.50968,13924.17742,53.554,54.82012903,54.062,54.25,55.383,1435.520968,159.5003226,0,103.7,0,869.37588,-86.05469218,-2017.230765,15197.488,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,20.61743139,-0.370620835,0.036802646,1,-30.95861333,-0.084296329,0.041660099,1,16.11226667,1.343599555,0.10308968,0,2,3,3-Feb,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23029.4,23029.4,2,512.258,448.9,42.7307,42.7322,29.9997,42.5122,42.4224,21.5542,39.5554,50.5832,-999.9,400,28.3569,99.3836,98.6805
9,1590614872,1182,20200527 14:27:52,14:27:52,B2R1,_NE,_5.7,_3,1590614864,0.012232845,15.57481769,375.8653667,278.0060828,28.02602403,37.89129969,0.337437722,2.940056832,0.317303828,0.200023657,264.3312652,41.78751765,41.89129333,8.196333591,51.39229867,4.555637389,8.86443593,3.640696202,-539.4684753,236.8768168,20.251186,-18.00920726,0,0,1,0,50439.78577,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-726-20200527-14_27_53,855.1297692,1193.57,0.283552897,0.5,1348.75877,15.57481769,191.222228,1.158440644,0.011848957,2.03864876,DARK-727-20200527-14_27_55,-189.11,1382.68,0.244771191,0.637657726,0.712743523,0.836718251,1599.969,1348.75877,0.842990564,0.195981128,6,0.5,0: Broadleaf,2,1590614864,375.8653667,400.0699333,45.18996,31.17547,374.8833667,44.94596,500.0557333,100.6109,0.1999303,43.38574333,41.89129333,999.9,0,0,9998.935,0,0,1599.969,0.900002733,0.09999742,0,856.2586667,4.99975,16517.54,13923.75667,53.437,54.68286667,53.979,54.187,55.2996,1435.475667,159.4936667,0,107.8999999,0,855.1297692,-143.7524786,-4118.307675,16489.11923,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,15.57059914,-0.038868922,0.028759694,1,-24.20329,0.13745673,0.036365362,1,14.01415333,-0.047770412,0.017441593,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23031.2,23031.2,2,534.604,452.142,42.6566,42.5663,29.9993,42.355,42.2673,21.6197,37.254,54.8627,-999.9,400,30.6659,99.4099,98.706
10,1590615130,1439.9,20200527 14:32:10,14:32:10,B2R2,_NE,_5.13,_1,1590615122,0.012534496,16.41116363,374.6249333,266.145385,26.82970271,37.76535741,0.316659907,2.940149314,0.298859505,0.188303052,264.3373016,41.97463357,42.48481333,8.456256877,50.07044298,4.499938495,8.987215265,3.956318382,-552.7712634,184.6480467,15.84990156,-87.9360135,0,0,1,0,50400.23073,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-728-20200527-14_32_11,780.7559231,1177.47,0.336920751,0.5,1348.787151,16.41116363,227.21719,0.45235972,0.01246878,2.080197372,DARK-729-20200527-14_32_13,644.83,532.64,0.744807144,0.821382222,0.864787781,0.84225449,1600.002333,1348.787151,0.84299074,0.19598148,6,0.5,0: Broadleaf,2,1590615122,374.6249333,399.9535,44.63850667,30.26837333,373.6429333,44.39450667,499.9943,100.6084667,0.199979467,43.64971667,42.48481333,999.9,0,0,9999.703,0,0,1600.002333,0.899996,0.100004,0,781.0894,4.99975,14025.42333,13924.00667,53.67046667,54.6374,54.1208,54.25,55.4958,1435.496,159.5063333,0,257.4000001,0,780.7559231,-49.89463241,355.6068364,14028.54231,15,0,--:--:--,1589233000,1589233000,0,0.089,-0.023,0.982,0.244,400,19,0.31,0.41,16.41281316,-0.25010968,0.047179096,1,-25.32867667,0.621749499,0.073667278,1,14.37012667,-0.683244494,0.059840449,1,3,3,3-Mar,100,100,0.982,0.244,0.982,0,0,0,0.244,0,0,0,-1,-1,-1,-1,23035.5,23035.5,2,535.336,451.474,42.7354,42.4088,29.9997,42.1714,42.0898,21.6674,39.4472,60.3224,-999.9,400,30.5142,99.4442,98.7531
