SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.65263 67.6649 357.456 611.542 868.469 1085.44 1293.6 1468.34,0.0345568 100.759 403.612 601.143 800.735 1000.88 1201.18 1401.4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1595274449,0,20200720 12:47:28,12:47:28,B1R1,_NE,_5.3,_1,1595274441,0.008273245,18.3967206,374.428,284.5966595,28.79905162,37.88931086,0.400431861,2.945618509,0.372462613,0.235139058,313.8997897,32.71960179,32.31754667,4.861581724,53.34806457,2.697820773,5.057017148,2.16376095,-364.8500982,111.1221698,8.611591818,68.78345311,0,0,1,0,52315.3126,RECT-1088-20200720-06_00_50,732.2396154,3557.87,2825.630385,0.794191577,-0.146592895,RECT-1217-20200720-12_47_36,1526.154,1749.49,0.127657775,0.5,1601.658081,18.3967206,102.2320531,0.495950248,0.011577573,1.033661238,DARK-1218-20200720-12_47_38,881.83,867.66,0.257400364,0.675767178,0.2195487,0.639991702,1899.968,1601.658081,0.842992135,0.19598427,6,0.5,0: Broadleaf,2,1595274441,374.428,400.2220667,26.66028,16.99679667,373.2880667,26.31105333,499.9860333,100.9924667,0.200047933,33.01729,32.31754667,999.9,0,0,9992.713333,0,1655.020667,1899.968,0.899998433,0.100001567,0,1529.812333,4.99975,29475.86,16542.65333,45.1456,45.8705,45.50393333,45.283,46.64346667,1705.469333,189.4986667,0,3713,0,1526.154,-713.4015385,-13359.77692,29406.916,15,1595274339,12:45:38,1595274339,1595274337,23,-0.205,-0.071,1.14,0.349,400,24,0.46,0.21,18.36237854,2.116067804,0.160300283,0,-25.76040645,-2.864879032,0.220439922,0,9.65042,0.911271774,0.070900842,1,1,3,1/3,100,100,1.14,0.3493,1.1398,0,0,0,0.349255,0,0,0,-1,-1,-1,-1,1.8,1.9,2,518.674,489.201,31.8817,32.5187,30.0005,32.5202,32.5052,21.2494,48.9323,40.0707,-999.9,400,16.2577,101.059,100.639
2,1595274572,123.4000001,20200720 12:49:32,12:49:32,B1R1,_NE,_5.3,_2,1595274564,0.007029313,15.35254583,378.9362581,300.3399646,30.39205515,38.34538526,0.383381569,2.946676379,0.357670018,0.225709987,313.8942994,33.53295781,32.05429032,4.789776047,55.32813785,2.876371011,5.198748996,1.913405036,-309.992701,231.2839959,17.93756784,253.1231622,0,0,1,0,52261.31251,RECT-1088-20200720-06_00_50,732.2396154,3557.87,2825.630385,0.794191577,-0.146592895,RECT-1219-20200720-12_49_39,1454.395385,1696.05,0.142480832,0.5,1601.629876,15.35254583,114.1007788,0.464950915,0.009677104,1.097738864,DARK-1220-20200720-12_49_41,907.47,788.58,0.306442739,0.702467552,0.250728379,0.658904296,1899.934516,1601.629876,0.842992147,0.195984293,6,0.5,0: Broadleaf,2,1595274564,378.9362581,400.5547097,28.42483548,20.22980645,377.7963548,28.07558387,500.0230645,100.9921613,0.200016677,33.51017742,32.05429032,999.9,0,0,9998.753548,0,1862.473226,1899.934516,0.899998645,0.100001294,0,1457.983548,4.99975,27548.75806,16542.36452,46.09454839,47.00580645,46.43516129,46.33035484,47.53203226,1705.439032,189.496129,0,122.2,0,1454.395385,-888.4280347,-16551.47351,27481.68462,15,1595274339,12:45:38,1595274339,1595274337,23,-0.205,-0.071,1.14,0.349,400,24,0.46,0.21,15.20522646,12.49014238,0.903607503,0,-21.55907667,-17.25259088,1.255268806,0,8.177309,7.18370376,0.567289306,0,0,3,0/3,100,100,1.14,0.3492,1.1398,0,0,0,0.349255,0,0,0,-1,-1,-1,-1,3.9,3.9,2,513.328,491.401,32.2517,32.7316,30.0008,32.6624,32.6334,21.3248,42.0143,34.9141,-999.9,400,18.3856,101.041,100.621
3,1595274648,198.9000001,20200720 12:50:47,12:50:47,B1R1,_NE,_5.3,_3,1595274640,0.004418132,10.25813174,385.7250333,279.8828015,28.32133387,39.03150674,0.182509358,2.946837412,0.176454227,0.110811186,313.8999641,34.55677618,33.36665,5.157124869,51.34192757,2.722131773,5.301966448,2.434993096,-194.8395994,78.66813723,6.150793278,203.8792952,0,0,1,0,52205.96138,RECT-1088-20200720-06_00_50,732.2396154,3557.87,2825.630385,0.794191577,-0.146592895,RECT-1221-20200720-12_50_55,1889.6252,2017.75,0.063498848,0.5,1601.660691,10.25813174,50.85180416,0.525367365,0.00649621,0.763285838,DARK-1222-20200720-12_50_57,957.69,1060.06,0.120865611,0.59231284,0.099668429,0.545053595,1899.971333,1601.660691,0.84299203,0.195984059,6,0.5,0: Broadleaf,2,1595274640,385.7250333,400.0794667,26.9012,21.74219,384.5851667,26.55193667,500.0120333,100.9900333,0.199942333,33.86182333,33.36665,999.9,0,0,9999.879333,0,1700.368667,1899.971333,0.9000027,0.09999746,0,1896.371333,4.99975,36051.37333,16542.70333,46.67476667,47.57056667,47.01433333,46.89566667,48.11436667,1705.479,189.4923333,0,74.39999986,0,1889.6252,-1002.650771,-18523.96157,35926.028,15,1595274339,12:45:38,1595274339,1595274337,23,-0.205,-0.071,1.14,0.349,400,24,0.46,0.21,10.24042917,2.068611399,0.15295533,0,-14.35445333,-3.035089655,0.224100419,0,5.158999667,1.767955595,0.132931772,0,0,3,0/3,100,100,1.139,0.3493,1.1398,0,0,0,0.349255,0,0,0,-1,-1,-1,-1,5.1,5.2,2,490.854,493.414,32.549,32.8763,30.0007,32.777,32.751,21.3859,33.2934,33.2041,-999.9,400,21.2043,101.031,100.602
4,1595274757,307.9000001,20200720 12:52:36,12:52:36,B1R1,_NE,_5.12,_1,1595274749,0.005027014,13.90864176,381.0337097,257.0210467,26.00706506,38.55547475,0.206802837,2.94710841,0.199065896,0.125087202,313.9019803,34.76302734,33.4627,5.184947929,50.45101545,2.729616353,5.410428965,2.455331576,-221.6913378,121.1145857,9.48996133,222.8151896,0,0,1,0,52151.87794,RECT-1088-20200720-06_00_50,732.2396154,3557.87,2825.630385,0.794191577,-0.146592895,RECT-1223-20200720-12_52_44,923.36952,1104.08,0.163675168,0.5,1601.668307,13.90864176,131.076665,0.375163032,0.008775372,2.222474821,DARK-1224-20200720-12_52_46,689.87,414.21,0.436277444,0.855575314,0.485989385,0.86840445,1899.98,1601.668307,0.842992193,0.195984386,6,0.5,0: Broadleaf,2,1595274749,381.0337097,400.0223548,26.9760871,21.1064871,379.9188065,26.66219677,500.0073548,100.9864516,0.200067516,34.22498065,33.4627,999.9,0,0,10001.77419,0,971.9144194,1899.98,0.899996484,0.100003516,0,926.1453226,4.99975,18143.86129,16542.75806,47.42312903,48.3343871,47.81232258,47.649,48.87087097,1705.476452,189.5035484,0,108,0,923.36952,-213.2701542,-4935.446163,18079.708,15,1595274692,12:51:32,1595274684,1595274692,24,-0.025,-0.035,1.115,0.314,399,23,0.17,0.02,13.89795779,1.392757376,0.109984813,0,-18.99466,-1.376825806,0.10800669,0,5.868335667,-0.666272303,0.05180272,1,1,3,1/3,100,100,1.115,0.3139,1.11495,0,0,0,0.313895,0,0,0,-1,-1,-1,-1,1.2,1.1,2,482.665,491.291,32.8623,33.0827,30.0009,32.9575,32.9216,21.393,32.2211,30.9242,-999.9,400,21.2591,101.017,100.579
5,1595274871,421.9000001,20200720 12:54:30,12:54:30,B1R1,_NE,_5.12,_2,1595274863,0.006520482,13.70590547,381.0079032,290.3821922,29.38279513,38.55290531,0.293888468,2.946643399,0.278521309,0.175389508,313.8999086,34.66194619,33.85000968,5.298470111,55.07351742,3.027037499,5.49635767,2.271432612,-287.5532354,104.5633325,8.221264118,139.1312698,0,0,1,0,52090.64044,RECT-1088-20200720-06_00_50,732.2396154,3557.87,2825.630385,0.794191577,-0.146592895,RECT-1225-20200720-12_54_38,1361.4928,1563.6,0.129257611,0.5,1601.658436,13.70590547,103.5132713,0.472058071,0.008648847,1.275434894,DARK-1226-20200720-12_54_40,825.49,738.11,0.273817182,0.729865538,0.243104199,0.705778792,1899.968387,1601.658436,0.84299215,0.195984301,6,0.5,0: Broadleaf,2,1595274863,381.0079032,400.4362258,29.91539032,22.32488387,379.8929032,29.60149677,499.9997419,100.9866129,0.200016,34.50822258,33.85000968,999.9,0,0,9999.115484,0,1842.524194,1899.968387,0.89999829,0.100001668,0,1367.076129,4.99975,26019.38065,16542.67097,48.157,49.16709677,48.53606452,48.34851613,49.544,1705.46871,189.4996774,0,112.9000001,0,1361.4928,-577.6507692,-10813.96154,25913.12,15,1595274692,12:51:32,1595274684,1595274692,24,-0.025,-0.035,1.115,0.314,399,23,0.17,0.02,13.6977712,1.937959328,0.142068308,0,-19.45145,-5.309224472,0.386938837,0,7.630930333,7.597370323,0.56354682,0,0,3,0/3,100,100,1.115,0.3139,1.11495,0,0,0,0.313895,0,0,0,-1,-1,-1,-1,3.1,3,2,490.563,490.297,33.1943,33.335,30.0006,33.1745,33.1184,21.3954,35.2755,32.016,-999.9,400,20.486,100.983,100.541
6,1595274962,513.4000001,20200720 12:56:02,12:56:02,B1R1,_NE,_5.12,_3,1595274954,0.007301228,18.23274541,374.7948,257.883808,26.09538462,37.92566325,0.294449822,2.946796277,0.279026312,0.175709833,313.9061938,34.64802636,33.94545,5.326773793,50.14792249,2.785072484,5.553714581,2.541701309,-321.9841752,119.1031004,9.376884218,120.4020033,0,0,1,0,52063.41447,RECT-1088-20200720-06_00_50,732.2396154,3557.87,2825.630385,0.794191577,-0.146592895,RECT-1227-20200720-12_56_09,1302.396538,1613.75,0.192937854,0.5,1601.692699,18.23274541,154.5135759,0.497982959,0.011474947,1.204721921,DARK-1228-20200720-12_56_11,810.13,803.62,0.387438667,0.707534192,0.353204531,0.68803054,1900.009333,1601.692699,0.842992016,0.195984032,6,0.5,0: Broadleaf,2,1595274954,374.7948,399.9569,27.52307,19.00306,373.6798,27.20917667,500.0188667,100.9904667,0.200006767,34.69515,33.94545,999.9,0,0,9999.602667,0,1879.083,1900.009333,0.900002667,0.099997267,0,1303.884333,4.99975,24842.88,16543.03,48.69546667,49.80793333,49.1124,48.83713333,50.06626667,1705.514667,189.4953333,0,90.70000005,0,1302.396538,-306.1815381,-5878.806829,24814.27308,15,1595274692,12:51:32,1595274684,1595274692,24,-0.025,-0.035,1.115,0.314,399,23,0.17,0.02,18.2111835,0.889477397,0.083737456,0,-25.15050333,-0.777976418,0.076032109,1,8.523928667,-0.313807875,0.029495475,1,2,3,2/3,100,100,1.115,0.3139,1.11495,0,0,0,0.313895,0,0,0,-1,-1,-1,-1,4.6,4.5,2,510.574,487.257,33.4448,33.4943,30.0006,33.3194,33.2725,21.3866,38.8286,28.877,-999.9,400,19.0584,100.967,100.523
7,1595275173,723.9000001,20200720 12:59:32,12:59:32,B2R1,_NE,_5.7,_1,1595275165,0.004931259,12.88132812,382.2812333,256.5856268,25.95691636,38.67263386,0.189642174,2.945470444,0.183110694,0.115012271,313.9042894,35.85358489,34.47745667,5.486966966,50.09029787,2.875203125,5.740039983,2.611763841,-217.4685278,129.1912972,10.23182096,235.8588798,0,0,1,0,51924.65874,RECT-1088-20200720-06_00_50,732.2396154,3557.87,2825.630385,0.794191577,-0.146592895,RECT-1229-20200720-12_59_40,1060.261538,1257.74,0.15701056,0.5,1601.680359,12.88132812,125.7403649,0.412907278,0.008133908,1.828780193,DARK-1230-20200720-12_59_42,738.41,519.33,0.380256218,0.815805154,0.375791279,0.814023664,1899.994333,1601.680359,0.842992177,0.195984353,6,0.5,0: Broadleaf,2,1595275165,382.2812333,399.9994,28.42155,22.67273667,381.0179,27.96659,500.0446,100.9628,0.199984067,35.29102333,34.47745667,999.9,0,0,9994.808333,0,2053.616333,1899.994333,0.899998033,0.100001917,0,1063.106667,4.99975,20777.6,16542.87333,49.54133333,50.58313333,50.02473333,49.5914,50.82053333,1705.491,189.504,0,209.9000001,0,1060.261538,-350.1818806,-6758.454705,20722.37692,15,1595275051,12:57:30,1595275048,1595275051,25,0.148,0.141,1.263,0.455,400,27,0.39,0.18,12.87804907,0.012605867,0.089335838,1,-17.71829333,0.119850501,0.107601409,1,5.748804667,-0.470322581,0.03874508,1,3,3,3/3,100,100,1.263,0.4549,1.2633,0,0,0,0.454945,0,0,0,-1,-1,-1,-1,2.1,2,2,486.936,490.305,33.866,33.6625,30.0004,33.5149,33.47,21.4508,30.0091,34.0123,-999.9,400,22.7936,100.964,100.512
8,1595275328,879.4000001,20200720 13:02:08,13:02:08,B2R1,_NE,_5.7,_2,1595275320,0.005810954,16.97464595,377.010129,234.2968224,23.70298039,38.14078059,0.217586259,2.945946441,0.209036125,0.131387779,313.909782,35.96355908,35.0097129,5.651410142,50.5981521,2.958779919,5.847604698,2.692630223,-256.2630918,98.10324105,7.801339136,163.5512703,0,0,1,0,51881.60316,RECT-1088-20200720-06_00_50,732.2396154,3557.87,2825.630385,0.794191577,-0.146592895,RECT-1231-20200720-13_02_15,760.80212,1074.16,0.291723654,0.5,1601.707046,16.97464595,233.6279159,0.469846205,0.01068937,2.312234676,DARK-1232-20200720-13_02_17,569.47,504.69,0.620891795,0.831116986,0.916464458,0.878993238,1900.025806,1601.707046,0.842992259,0.195984517,6,0.5,0: Broadleaf,2,1595275320,377.010129,400.0096774,29.24664839,22.47714194,375.7468065,28.7917,499.9776774,100.9664194,0.200041839,35.62740645,35.0097129,999.9,0,0,9997.154516,0,1270.929677,1900.025806,0.899995613,0.100004355,0,761.6790645,4.99975,14838.86452,16543.14194,50.30006452,51.68109677,50.84654839,50.62287097,51.63893548,1705.513548,189.5122581,0,154.8999999,0,760.80212,-55.23169241,-730.0769241,14823.996,15,1595275051,12:57:30,1595275048,1595275051,25,0.148,0.141,1.263,0.455,400,27,0.39,0.18,16.97342198,-0.078382391,0.01923812,1,-22.99901667,0.102116129,0.028459247,1,6.770021667,-0.016790122,0.026584458,1,3,3,3/3,100,100,1.263,0.455,1.2633,0,0,0,0.454945,0,0,0,-1,-1,-1,-1,4.7,4.6,2,518.441,489.27,34.1946,33.8435,30.0007,33.6804,33.6389,21.457,31.7081,35.2092,-999.9,400,22.3078,100.945,100.482
9,1595275415,966.4000001,20200720 13:03:35,13:03:35,B2R1,_NE,_5.7,_3,1595275407,0.005848134,14.51050666,379.9682333,255.5309516,25.85062564,38.43924383,0.217848711,2.946781681,0.209280701,0.131542161,313.9065956,36.22131777,35.26652333,5.732273276,51.02018178,3.027733684,5.934384352,2.704539592,-257.9027297,99.82719018,7.956441221,163.7874973,0,0,1,0,51860.24016,RECT-1088-20200720-06_00_50,732.2396154,3557.87,2825.630385,0.794191577,-0.146592895,RECT-1233-20200720-13_03_42,966.3845385,1200.14,0.194773494,0.5,1601.692409,14.51050666,155.9836137,0.401236522,0.009151008,1.964545803,DARK-1234-20200720-13_03_44,718.6,481.54,0.485433114,0.830400068,0.49958382,0.834408496,1900.008667,1601.692409,0.842992159,0.195984319,6,0.5,0: Broadleaf,2,1595275407,379.9682333,400.0460667,29.92885667,23.12157,378.7050667,29.47389333,500.0324,100.9643667,0.199995133,35.89489333,35.26652333,999.9,0,0,10002.10467,0,1552.112333,1900.008667,0.8999981,0.100001727,0,967.9047333,4.99975,18676.04667,16543.00667,50.62053333,51.91226667,51.06226667,50.96226667,51.90813333,1705.505,189.5043333,0,86.29999995,0,966.3845385,-245.0765812,-4563.705983,18645.94615,15,1595275051,12:57:30,1595275048,1595275051,25,0.148,0.141,1.263,0.455,400,27,0.39,0.18,14.50131466,0.878698625,0.072440694,0,-20.07296333,-0.987862959,0.084453247,1,6.806442667,0.082442002,0.017351907,1,2,3,2/3,100,100,1.264,0.455,1.2633,0,0,0,0.454945,0,0,0,-1,-1,-1,-1,6.1,6.1,2,484.599,489.373,34.4335,33.925,29.9999,33.7499,33.6998,21.4821,30.1738,34.1802,-999.9,400,22.8546,100.941,100.492
