SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,0.804305 67.1252 372.854 632.291 894.377 1113.77 1313.01 1499.18,0.245583 101.258 403.105 601.06 801.09 1000.81 1201.75 1401.03,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1597878645,0,20200819 16:10:45,16:10:45,B1R1,_NE,_5.3,_1,1597878637,0.008729335,7.358442365,386.9305161,293.3460222,29.58390266,39.02188494,0.18174843,2.941054469,0.175731402,0.110356138,297.3836439,46.42497847,45.71013871,9.997166763,50.45581785,5.369176779,10.64134327,4.627989984,-384.9636805,193.7662167,17.14631915,123.3324992,0,0,1,0,49908.61182,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3110-20200819-16_10_53,626.1931154,785.37,0.202677572,0.5,1517.39163,7.358442365,153.7706255,0.997835415,0.00511734,3.618001706,DARK-3111-20200819-16_10_55,1.7,783.67,0.203117236,0.783823521,2.38855357,0.977084256,1800.007742,1517.39163,0.842991724,0.195983448,6,0.5,0: Broadleaf,2,1597878637,386.9305161,399.8136129,53.2393129,43.32196452,385.3474516,52.81931613,500.008129,100.6498387,0.200012387,46.93219032,45.71013871,999.9,0,0,10000.74129,0,230.3275806,1800.007742,0.89999829,0.100001697,0,626.6106774,4.99975,12002.03226,15670.02903,56.09248387,56.06403226,56.34654839,55.78,57.8506129,1615.503548,179.5041935,0,1597878652,0,626.1931154,-101.335077,-1907.788036,11994.23846,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,7.373710757,-0.958500676,0.073564219,0,-12.89153333,1.621070523,0.120953083,0,9.921155333,-0.990432747,0.072163745,1,1,3,1/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,263.7,263.6,2,534.77,427.507,46.6347,47.7172,29.9962,47.8561,47.8311,22.3232,20.2886,98.4583,-999.9,400,43.6356,98.9071,98.1603
2,1597878772,126.5,20200819 16:12:51,16:12:51,B1R1,_NE,_5.3,_2,1597878764,0.005923377,5.723624581,390.3297742,289.3855127,29.18050798,39.35933415,0.125107383,2.940851757,0.122224099,0.076643579,297.3845372,46.51709363,45.37322581,9.82561016,51.47022751,5.305414255,10.30773422,4.520195905,-261.2209193,148.1332061,13.05002668,197.3468508,0,0,1,0,50000.43691,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3112-20200819-16_12_59,692.1618,831.06,0.167133781,0.5,1517.396246,5.723624581,126.8040859,-0.150951797,0.004039941,3.364113301,DARK-3113-20200819-16_13_01,956.51,-125.45,-1.107199681,1.046979212,1.23650225,0.96137303,1800.013226,1517.396246,0.84299172,0.195983441,6,0.5,0: Broadleaf,2,1597878764,390.3297742,399.9725484,52.61423226,45.88020645,388.7467742,52.19423226,500.0030968,100.636129,0.199976097,46.30754194,45.37322581,999.9,0,0,10000.95032,0,395.339871,1800.013226,0.899998871,0.100000758,0,693.6623871,4.99975,13260.21613,15670.07419,55.65703226,55.70529032,55.921,55.3526129,57.35874194,1615.50871,179.5045161,0,125.3000002,0,692.1618,-128.4771537,-2393.307689,13231.704,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,5.728710464,-1.283258231,0.100644448,0,-9.637496667,1.334677642,0.10650913,0,6.736589667,0.467929789,0.034664626,1,1,3,1/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,265.8,265.7,2,535.928,436.952,45.8684,46.6477,29.9969,46.8174,46.8098,22.5255,0.329437,100,-999.9,400,45.2517,99.1091,98.3784
3,1597878874,228.5,20200819 16:14:33,16:14:33,B1R1,_NE,_5.3,_3,1597878866,0.006939351,8.575370547,386.4691667,277.9990814,28.02621253,38.96152084,0.164768429,2.94056573,0.159805858,0.100312078,297.379535,45.75729107,44.15894,9.22822636,51.38729776,5.162973336,10.04717812,4.065253023,-306.0253694,261.3354112,22.8398857,275.5294625,0,0,1,0,50070.61021,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3114-20200819-16_14_41,750.40016,967.33,0.224256293,0.5,1517.375041,8.575370547,170.1404509,0.996464495,0.005919392,2.749330632,DARK-3115-20200819-16_14_43,3.42,963.91,0.225051965,0.733977844,0.872600553,0.914514442,1799.988667,1517.375041,0.842991441,0.195982883,6,0.5,0: Broadleaf,2,1597878866,386.4691667,399.9786,51.21283667,43.31162333,384.8861667,50.79284333,499.9713333,100.6140333,0.200013933,45.80741333,44.15894,999.9,0,0,10001.519,0,293.1060667,1799.988667,0.900007133,0.099992773,0,751.6243667,4.99975,14235,15669.90333,55.41426667,55.5,55.66013333,55.125,57.1019,1615.503333,179.4853333,0,101,0,750.40016,-236.5060766,-4443.669224,14212.08,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,8.58673166,-1.449903459,0.106795196,0,-13.50945333,1.482057397,0.109917435,0,7.901209333,0.591203026,0.043047041,1,1,3,1/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,267.5,267.4,2,532.362,438.412,45.3331,45.9367,29.9972,46.0913,46.0852,22.539,0,100,-999.9,400,45.3331,99.2456,98.5267
4,1597879041,395.5,20200819 16:17:20,16:17:20,B1R1,_NE,_5.12,_1,1597879033,0.006774815,8.575408559,386.5339,266.9409673,26.91184095,38.96868639,0.147787651,2.940276084,0.143781471,0.090214313,297.3791281,45.35987708,44.22781,9.261247141,49.30522244,4.843221934,9.82293902,4.418025206,-298.7693504,180.7290343,15.76904486,195.1078568,0,0,1,0,50131.83725,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3116-20200819-16_17_28,803.1311538,999.69,0.196619798,0.5,1517.370797,8.575408559,149.17257,0.994858406,0.005919433,2.627964669,DARK-3117-20200819-16_17_30,5.14,994.55,0.197635962,0.725391391,0.699593429,0.903386946,1799.983333,1517.370797,0.842991581,0.195983163,6,0.5,0: Broadleaf,2,1597879033,386.5339,399.9663667,48.04035333,40.30139667,384.9509,47.62035333,500.0170667,100.6157,0.200001767,45.36794,44.22781,999.9,0,0,9999.705333,0,235.5985,1799.983333,0.900001667,0.099998267,0,804.3388667,4.99975,15147.70333,15669.82,55.0872,55.25,55.312,54.9496,56.7872,1615.491333,179.4933333,0,166.3,0,803.1311538,-274.8049233,-5074.564106,15125.42308,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,8.597742156,-1.602181181,0.123499167,0,-13.43252333,1.630667853,0.12358201,0,7.738958,0.627175261,0.045294834,1,1,3,1/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,270.3,270.2,2,518.913,439.99,44.6653,44.9194,29.9979,45.0446,45.0358,22.5663,0,100,-999.9,400,44.7163,99.425,98.7197
5,1597879179,533.5,20200819 16:19:38,16:19:38,B1R1,_NE,_5.12,_2,1597879171,0.006616821,8.342222086,386.9049355,264.204768,26.6365829,39.00696217,0.139965184,2.940597221,0.1363667,0.085544791,297.3821369,44.93568557,44.10616129,9.202989754,48.45476078,4.647093448,9.590581758,4.555896305,-291.8017966,126.3752172,10.99483946,142.9503969,0,0,1,0,50213.95155,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3118-20200819-16_19_46,720.4184,1412.64,0.490019821,0.5,1517.387662,8.342222086,371.7750153,0.999554027,0.005765691,1.567419866,DARK-3119-20200819-16_19_48,0.63,1412.01,0.490238454,0.610609976,0.99756462,0.761387578,1800.003548,1517.387662,0.842991484,0.195982968,6,0.5,0: Broadleaf,2,1597879171,386.9049355,399.9874194,46.09390968,38.51988065,385.3219355,45.67390968,500.0106774,100.6179677,0.199981548,44.9033129,44.10616129,999.9,0,0,10001.3071,0,77.56105806,1800.003548,0.900006258,0.099993471,0,723.6334516,4.99975,13683.25161,15670.02581,54.913,55.062,55.125,54.812,56.562,1615.514194,179.4893548,0,137.2,0,720.4184,-195.9247692,-3666.623077,13623.46,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,8.347815181,-1.305224893,0.10867441,0,-13.07653333,1.448911235,0.122706159,0,7.575272667,0.271107631,0.01988239,1,1,3,1/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,272.6,272.5,2,507.046,441.088,44.1916,44.218,29.9982,44.3138,44.3018,22.5777,0,100,-999.9,400,44.7163,99.5497,98.8623
6,1597879289,643.5,20200819 16:21:28,16:21:28,B1R1,_NE,_5.12,_3,1597879281,0.006684679,9.489518171,385.5194333,257.6839838,25.98018646,38.86879818,0.149188194,2.94038468,0.145106999,0.091049254,297.3798638,44.46543193,43.35096667,8.848369294,48.15520921,4.511509408,9.368684057,4.336859887,-294.7943431,174.2886188,15.0781123,191.9522518,0,0,1,0,50279.83727,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3120-20200819-16_21_36,830.7578077,1071.1,0.224388192,0.5,1517.370181,9.489518171,170.2399756,0.997927364,0.006521866,2.386089067,DARK-3121-20200819-16_21_38,2.22,1068.88,0.224854233,0.705105639,0.682070389,0.878831491,1799.982,1517.370181,0.842991864,0.195983727,6,0.5,0: Broadleaf,2,1597879281,385.5194333,399.9988667,44.74732,37.08490333,383.9364,44.32732,500.0164667,100.6219,0.199990733,44.45042667,43.35096667,999.9,0,0,9999.707,0,251.4491,1799.982,0.899993133,0.100006847,0,831.2223333,4.99975,15674.82333,15669.76667,54.67253333,54.8729,54.937,54.53513333,56.3561,1615.472,179.51,0,109.0999999,0,830.7578077,-346.5712474,-6329.617086,15665.50385,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,9.502099293,-0.995370346,0.075687392,0,-14.47944667,0.979322803,0.072816114,1,7.662418667,0.422811657,0.030732619,1,2,3,2/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,274.4,274.4,2,525.736,440.812,43.7646,43.7338,29.9984,43.7972,43.7819,22.5797,0,100,-999.9,400,44.7163,99.6267,98.9633
7,1597879492,846.5,20200819 16:24:51,16:24:51,B2R1,_NE,_5.7,_1,1597879484,0.00833172,10.38467467,383.7058387,275.3312753,27.75064884,38.67372488,0.200109713,2.939528781,0.192838056,0.1211551,297.3821345,43.57422873,42.85062903,8.619989154,49.76037434,4.549781498,9.143382778,4.070207656,-367.4288532,179.1370401,15.43102667,124.521348,0,0,1,0,50330.13138,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3122-20200819-16_24_59,599.8082692,776.91,0.22795656,0.5,1517.386443,10.38467467,172.9490966,1.566346166,0.007111729,3.668288476,DARK-3123-20200819-16_25_01,-440,1216.91,0.14553396,0.70077259,3.043950632,0.979993361,1800.001935,1517.386443,0.842991562,0.195983123,6,0.5,0: Broadleaf,2,1597879484,383.7058387,400.0033548,45.14118387,35.59468387,382.1228387,44.72119032,500.0125484,100.5900323,0.200002645,43.98100323,42.85062903,999.9,0,0,9998.004839,0,191.2575806,1800.001935,0.900004516,0.099995432,0,600.2092258,4.99975,11602.22581,15669.99032,54.22154839,54.385,54.47967742,54.147,55.875,1615.508065,179.493871,0,202.3,0,599.8082692,-37.67162396,-791.5316246,11593.82692,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,10.38772478,-0.809637388,0.062938256,0,-16.29440333,0.968283871,0.07526082,1,9.546354333,0.043615662,0.004170664,1,2,3,2/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,277.8,277.7,2,527.974,443.696,43.1911,43.0231,29.9988,43.0402,43.018,22.5813,0,100,-999.9,400,44.7163,99.7537,99.0932
8,1597879709,1064,20200819 16:28:29,16:28:29,B2R1,_NE,_5.7,_2,1597879701,0.007488603,9.869498337,384.7216,274.491174,27.66426614,38.77370838,0.184415835,2.939411663,0.178220798,0.111927261,297.3768536,43.43589331,42.04568333,8.263271605,47.81646217,4.292252092,8.976515404,3.971019512,-330.2473898,250.5646755,21.46640531,239.1605447,0,0,1,0,50383.08053,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3124-20200819-16_28_37,691.49372,894.46,0.226914876,0.5,1517.35675,9.869498337,172.1554094,0.995405049,0.006772346,3.054781656,DARK-3125-20200819-16_28_38,4.11,890.35,0.227962352,0.754232305,1.154979247,0.93957194,1799.966333,1517.35675,0.842991739,0.195983478,6,0.5,0: Broadleaf,2,1597879701,384.7216,400.0217667,42.58870667,33.98536,383.1385667,42.16870667,500.0151667,100.5838,0.200009333,43.62683667,42.04568333,999.9,0,0,9997.958,0,258.7706333,1799.966333,0.8999972,0.100002833,0,693.0727333,4.99975,13073.12,15669.66,53.9122,54.25,54.1746,53.937,55.562,1615.465667,179.501,0,216.5,0,691.49372,-233.2363073,-4398.669224,13043.764,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,9.888230666,-1.051153555,0.082955033,0,-15.31116333,1.196606897,0.095155135,0,8.601548,0.179897486,0.013342242,1,1,3,1/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,281.4,281.4,2,525.93,445.064,42.7111,42.4843,29.9992,42.4333,42.4015,22.5721,0,100,-999.9,400,44.7163,99.8403,99.201
9,1597879823,1177.4,20200819 16:30:22,16:30:22,B2R1,_NE,_5.7,_3,1597879815,0.007395394,11.8003072,382.4541,244.5161453,24.64285539,38.54453483,0.168216116,2.939938853,0.163046135,0.102355101,297.3849074,43.31121673,42.54955333,8.485035674,47.16935092,4.201508806,8.907285608,4.283526868,-326.1368823,147.1928506,12.62929418,131.0701699,0,0,1,0,50421.21011,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3126-20200819-16_30_30,775.85328,1032.87,0.248837434,0.5,1517.397531,11.8003072,188.7926536,1.000145226,0.008044612,2.511419637,DARK-3127-20200819-16_30_32,-0.15,1033.02,0.248801301,0.715185319,0.818155795,0.891977479,1800.014667,1517.397531,0.842991759,0.195983519,6,0.5,0: Broadleaf,2,1597879815,382.4541,400.0077667,41.68903,33.18490333,380.8710333,41.26903,500.0222333,100.5821333,0.199986233,43.47822667,42.54955333,999.9,0,0,10001.12333,0,255.9545667,1800.014667,0.899997,0.100002893,0,779.5396667,4.99975,14761.25667,15670.08,53.875,54.1954,54.125,53.937,55.55166667,1615.507667,179.507,0,112.9000001,0,775.85328,-274.0532303,-3433.046148,14713.344,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,11.8162407,-1.173595383,0.088882596,0,-17.56616129,1.14033871,0.091215592,0,8.497505806,0.546387097,0.040816007,1,1,3,1/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,283.3,283.2,2,519.315,444.513,42.5508,42.2524,29.9991,42.1833,42.1438,22.5665,0,100,-999.9,400,44.7163,99.8827,99.2512
10,1597880070,1424.4,20200819 16:34:29,16:34:29,B2R2,_NE,_5.12,_1,1597880062,0.008293389,10.33131267,383.7772,277.7911658,27.99348685,38.67387924,0.203873395,2.939891201,0.196332072,0.123361861,297.3800136,42.63419449,41.78762,8.151648468,47.74595609,4.154809291,8.701908246,3.996839177,-365.7384377,197.1339549,16.81773212,145.5932629,5,1,1,0,50490.97126,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-3128-20200819-16_34_37,636.5910385,803.24,0.207470945,0.5,1517.371771,10.33131267,157.4052773,0.998929336,0.007076631,3.515263184,DARK-3129-20200819-16_34_39,0.86,802.38,0.207693314,0.778713617,1.971907796,0.970939375,1799.984,1517.371771,0.84299181,0.195983621,6,0.5,0: Broadleaf,2,1597880062,383.7772,399.9938,41.22992333,31.68838667,382.1942,40.80992333,500.0108333,100.5717,0.199995767,43.03140333,41.78762,999.9,0,0,10001.88967,0,214.8651333,1799.984,0.8999953,0.100004443,0,636.7124,4.99975,12104.51,15669.80333,53.5662,53.875,53.875,53.6124,55.2248,1615.477,179.507,0,245.9000001,0,636.5910385,-81.42027349,-1459.305983,12101.81923,15,0,--:--:--,1597862823,1597862828,0,-0.072,-0.096,1.583,0.42,401,41,0.41,0.05,10.34782035,-1.04779336,0.079395708,0,-16.2296,1.029029032,0.081586313,0,9.535273548,0.486134516,0.036356704,1,1,3,1/3,100,100,1.583,0.42,1.583,0,0,0,0.42,0,0,0,-1,-1,-1,-1,287.4,287.4,2,493.157,446.925,42.0732,41.7337,29.9989,41.651,41.6042,22.5481,0,100,-999.9,400,44.7163,99.9749,99.3485
