SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,7.16528 83.5678 377.079 620.431 871.544 1090.93 1304.99 1472.8,0.0530863 100.051 404.897 601.165 803.972 1001.63 1203.36 1401.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1595274418,0,20200720 12:46:57,12:46:57,B1R1,_SW,_5.8,_1,1595274410,0.006204866,14.99821855,379.1072258,259.3738883,26.23026891,38.33880327,0.235492766,2.946379315,0.225513544,0.141807319,313.9059051,35.57234267,34.74732903,5.569817818,50.46025398,2.90388496,5.75479656,2.665932857,-273.6346114,93.74480155,7.433642762,141.449738,21,4,1,0,51941.85717,RECT-18-20200720-06_03_45,15552.9,863.9176923,3873.05,3009.132308,0.77694125,0.992681003,RECT-133-20200720-12_46_58,15638.6,805.4307308,1030.34,0.218286458,0.5,1601.687933,14.99821855,174.8133929,3.960964342,0.008744236,2.759001883,DARK-134-20200720-12_47_00,-3050.8,4081.14,0.055109423,0.41056782,1.35143703,0.944694254,-0.208742751,1.208742751,1900.003226,1601.687933,0.842992218,0.195984435,6,0.5,0: Broadleaf,2,1595274410,379.1072258,399.9226129,28.71460968,21.48439677,378.5704839,28.42562581,500.1260323,100.9291935,0.199987484,35.33749355,34.74732903,999.9,0,0,10003.30258,0,1127.494516,1900.003226,0.899996452,0.10000371,0,805.7002903,4.99979,16181.05161,16171.6,47.397,48.30622581,47.85467742,47.59248387,48.897,1705.495806,189.5074194,0,3425.6,0,805.4307308,-64.70252991,-1474.485468,16173.18077,15,1595271157,11:52:37,1595271152,1595271157,12,-0.122,0.014,0.537,-0.04,400,1,0.3,0.18,14.99550385,0.256506278,0.02951915,1,-20.81542581,-0.168145161,0.032492957,1,7.230220323,-0.504585968,0.038673608,1,3,3,3/3,100,100,0.537,0.2865,0.412333248,0.000639957,-8.94572E-07,1.90165E-10,-0.037716769,-0.003427825,0.000613267,-3.10755E-06,3,2050,2,29,54.4,54.3,2,469.254,553.285,34.31,34.0799,29.9995,34.2745,34.2633,20.6953,39.4889,9.51149,-999.9,400,21.3456,100.024,100.758
2,1595274599,181,20200720 12:49:58,12:49:58,B1R1,_SW,_5.8,_2,1595274591,0.007746634,15.50199331,377.8175333,277.479381,28.0610447,38.20808109,0.301629135,2.945792545,0.285461317,0.179793685,313.8994529,35.36369969,34.74771667,5.569937599,50.5790749,2.94107399,5.81480384,2.628863609,-341.6265799,123.5071941,9.80464075,105.5847079,23,5,1,0,51893.60436,RECT-18-20200720-06_03_45,15552.9,863.9176923,3873.05,3009.132308,0.77694125,0.992681003,RECT-135-20200720-12_49_59,15504.7,1255.5696,1522.68,0.175421231,0.5,1601.65614,15.50199331,140.4822458,0.998542044,0.009058943,1.543574487,DARK-136-20200720-12_50_01,2.22,1520.46,0.175677361,0.607200523,0.405473107,0.781078982,0.000310619,0.999689381,1899.965667,1601.65614,0.842992149,0.195984297,6,0.5,0: Broadleaf,2,1595274591,377.8175333,399.9259667,29.08257333,20.05946667,377.2809333,28.78494667,500.1387667,100.9284333,0.199962567,35.52540333,34.74771667,999.9,0,0,10000.04233,0,90.60776,1899.965667,0.899998467,0.100001533,0,1259.801667,4.99979,24974.75,16171.27333,48.187,49.4622,48.6746,48.437,49.7038,1705.466667,189.4993333,0,180.2,0,1255.5696,-315.9292303,-5854.815376,24896.44,15,1595271157,11:52:37,1595271152,1595271157,12,-0.122,0.014,0.537,-0.04,400,1,0.3,0.18,15.49662054,0.707307712,0.062819909,0,-22.10764516,-0.679935484,0.066894963,1,9.025434194,-0.467413065,0.035304631,1,2,3,2/3,100,100,0.537,0.2955,0.412333248,0.000639957,-8.94572E-07,1.90165E-10,-0.037716769,-0.003427825,0.000613267,-3.10755E-06,3,2050,2,29,57.4,57.4,2,466.978,552.291,34.3891,33.9139,29.9999,33.9379,33.9111,20.7502,42.4359,5.60897,-999.9,400,20.0291,100.041,100.78
3,1595274730,312,20200720 12:52:09,12:52:09,B1R1,_SW,_5.8,_3,1595274722,0.009243444,18.65229996,373.4875806,281.2586821,28.44344682,37.77047542,0.400267105,2.945900455,0.372322482,0.235049484,313.9003524,35.26697909,34.15128387,5.388263594,50.4663341,2.981482265,5.907863762,2.40678133,-407.6358593,263.9936809,20.92509882,191.1832727,0,0,1,0,51848.25507,RECT-18-20200720-06_03_45,15552.9,863.9176923,3873.05,3009.132308,0.77694125,0.992681003,RECT-137-20200720-12_52_10,15498.8,1163.9072,1483.17,0.215257051,0.5,1601.659403,18.65229996,172.3842397,1.00037757,0.011025827,1.611332484,DARK-138-20200720-12_52_12,-0.56,1483.73,0.215175807,0.616964537,0.515561744,0.794209013,-0.000103529,1.000103529,1899.969355,1601.659403,0.84299223,0.195984459,6,0.5,0: Broadleaf,2,1595274722,373.4875806,400.0057097,29.48193226,18.71982258,372.9511613,29.17482258,500.1396129,100.929129,0.200004516,35.81350968,34.15128387,999.9,0,0,10000.58677,0,8.365855484,1899.969355,0.89999629,0.100003703,0,1166.445484,4.99979,23618.24839,16171.29677,48.762,50.2093871,49.23977419,49.161,50.254,1705.464839,189.5048387,0,130.2,0,1163.9072,-174.8823077,-3262.746154,23570.368,15,1595271157,11:52:37,1595271152,1595271157,12,-0.122,0.014,0.537,-0.04,400,1,0.3,0.18,18.65465327,0.190304878,0.036094871,1,-26.51811613,-0.069212903,0.039002714,1,10.76211935,-0.140182258,0.022472297,1,3,3,3/3,100,100,0.536,0.3051,0.412333248,0.000639957,-8.94572E-07,1.90165E-10,-0.037716769,-0.003427825,0.000613267,-3.10755E-06,3,2050,2,29,59.6,59.5,2,504.404,550.185,34.5304,33.9363,30.0002,33.8689,33.8334,20.7736,45.3918,0.551339,-999.9,400,18.531,100.034,100.771
4,1595274953,535.5,20200720 12:55:53,12:55:53,B2R1,_SE,_5.7,_1,1595274945,0.00850282,15.81308646,377.1670333,285.038736,28.81414876,38.12726354,0.341278243,2.945258476,0.320732432,0.202200574,313.9071458,35.66694578,34.89883333,5.616804561,51.06444783,3.051788458,5.976346731,2.565016103,-374.9743453,178.5037269,14.21795058,131.6544779,0,0,1,0,51794.12009,RECT-18-20200720-06_03_45,15552.9,863.9176923,3873.05,3009.132308,0.77694125,0.992681003,RECT-139-20200720-12_55_53,15471.6,1086.988846,1352.63,0.196388631,0.5,1601.696981,15.81308646,157.2775386,1.669000392,0.00925294,1.8633477,DARK-140-20200720-12_55_55,-904.91,2257.54,0.117668415,0.527509648,0.543553231,0.837590289,-0.097958066,1.097958066,1900.014333,1601.696981,0.842992051,0.195984103,6,0.5,0: Broadleaf,2,1595274945,377.1670333,399.9849333,30.18926333,20.29659333,376.6303,29.86514,500.1355,100.8885333,0.2000035,36.02302,34.89883333,999.9,0,0,10000.96067,0,1462.873333,1900.014333,0.900001533,0.099998477,0,1088.110333,4.99979,22334.25333,16171.69333,49.5248,50.79133333,50.0662,49.812,50.9412,1705.516333,189.498,0,222.9000001,0,1086.988846,-177.4430769,-3328.075213,22314.32308,15,1595271157,11:52:37,1595271152,1595271157,12,-0.122,0.014,0.537,-0.04,400,1,0.3,0.18,15.80531339,0.315816729,0.031050512,1,-22.81247097,-0.286141935,0.0301152,1,9.896449677,-0.219735484,0.02177693,1,3,3,3/3,100,100,0.537,0.3195,0.412333248,0.000639957,-8.94572E-07,1.90165E-10,0.313982338,0,0,0,3,2050,2,29,63.4,63.3,2,511.165,549,34.6911,34.1021,29.9999,33.9451,33.8939,20.805,40.7856,8.69399,-999.9,400,20.0021,99.992,100.749
5,1595275067,649.5,20200720 12:57:47,12:57:47,B2R1,_SE,_5.7,_2,1595275059,0.007731232,14.24507437,379.3824,283.0563259,28.61183933,38.34865107,0.292282337,2.944391523,0.277067042,0.174467903,313.8976208,36.1139255,35.38340333,5.769407534,50.70872273,3.072195609,6.058515072,2.697211924,-340.9473414,141.0006477,11.27419891,125.225126,0,0,1,0,51727.87938,RECT-18-20200720-06_03_45,15552.9,863.9176923,3873.05,3009.132308,0.77694125,0.992681003,RECT-141-20200720-12_57_47,15461.9,1337.5488,1531.77,0.126795276,0.5,1601.647111,14.24507437,101.5406438,1.70216808,0.008274228,1.528480124,DARK-142-20200720-12_57_49,-1075.56,2607.33,0.074490456,0.473118714,0.290814597,0.778058178,-0.059899837,1.059899837,1899.955,1601.647111,0.842992129,0.195984258,6,0.5,0: Broadleaf,2,1595275059,379.3824,399.9927333,30.39316667,21.39917333,378.8457,30.06407333,500.0841333,100.8818,0.199987333,36.27166333,35.38340333,999.9,0,0,9996.7,0,1391.193667,1899.955,0.899998833,0.100001197,0,1340.416333,4.99979,27045.9,16171.18,49.9308,51.1746,50.4727,50.0977,51.312,1705.458,189.497,0,113,0,1337.5488,-428.6461545,-8155.292317,26986.596,15,1595271157,11:52:37,1595271152,1595271157,12,-0.122,0.014,0.537,-0.04,400,1,0.3,0.18,14.17763929,3.823875301,0.278399941,0,-20.5493,-4.478758065,0.337096447,0,8.994437742,-0.138731129,0.012231619,1,1,3,1/3,100,100,0.537,0.3271,0.412333248,0.000639957,-8.94572E-07,1.90165E-10,0.313982338,0,0,0,3,2050,2,29,65.2,65.2,2,505.274,551.636,34.7552,34.0882,30.0004,33.9359,33.8878,20.8326,36.6942,9.75653,-999.9,400,21.1624,100.002,100.749
6,1595275191,773,20200720 12:59:50,12:59:50,B2R1,_SE,_5.7,_3,1595275183,0.009457042,18.59755923,373.4478333,279.7062318,28.27260388,37.74797077,0.39356083,2.944544582,0.366499302,0.231338186,313.8990857,35.542013,34.72556667,5.563096696,50.96685608,3.066200869,6.016068294,2.496895827,-417.0555685,225.1054106,17.92959488,139.8785227,0,0,1,0,51753.58422,RECT-18-20200720-06_03_45,15552.9,863.9176923,3873.05,3009.132308,0.77694125,0.992681003,RECT-143-20200720-12_59_51,15491.5,1250.0612,1533.06,0.184597341,0.5,1601.653931,18.59755923,147.8305286,1.005955409,0.010991687,1.526352524,DARK-144-20200720-12_59_53,-9.13,1542.19,0.183504497,0.602751547,0.422927674,0.777629483,-0.001340251,1.001340251,1899.963,1601.653931,0.842992169,0.195984338,6,0.5,0: Broadleaf,2,1595275183,373.4478333,399.9968667,30.33450667,19.33283,372.9113,30.00684,500.1147333,100.8796333,0.2000019,36.14358667,34.72556667,999.9,0,0,9997.784667,0,87.23041333,1899.963,0.899997233,0.100002723,0,1253.140333,4.99979,24937,16171.24667,50.2416,51.66013333,50.812,50.38326667,51.625,1705.462667,189.5003333,0,122.5999999,0,1250.0612,-458.4130776,-8674.915398,24880.516,15,1595271157,11:52:37,1595271152,1595271157,12,-0.122,0.014,0.537,-0.04,400,1,0.3,0.18,18.58716715,1.066533171,0.082871783,0,-26.54522903,-1.100341935,0.085549537,0,11.00400323,-0.451170968,0.036146043,1,1,3,1/3,100,100,0.536,0.3236,0.412333248,0.000639957,-8.94572E-07,1.90165E-10,0.313982338,0,0,0,3,2050,2,29,67.3,67.2,2,515.077,549.77,34.8611,34.1402,30.0002,33.9599,33.909,20.7922,42.5787,11.4512,-999.9,400,19.0919,99.9846,100.762
7,1595275316,898.5,20200720 13:01:56,13:01:56,B2R1,_SE,_5.11,_1,1595275308,0.007303568,13.83346368,380.0863667,278.9344265,28.19380512,38.41792169,0.267965864,2.944356366,0.255117012,0.160551198,313.9082476,36.28499604,35.57780667,5.83163501,50.42629286,3.065329463,6.078831674,2.766305547,-322.0873308,119.8272668,9.593208148,121.2413918,7,1,1,0,51716.57811,RECT-18-20200720-06_03_45,15552.9,863.9176923,3873.05,3009.132308,0.77694125,0.992681003,RECT-145-20200720-13_01_56,15520.7,1062.608846,1264.2,0.159461441,0.5,1601.700839,13.83346368,127.704762,1.046448347,0.008016967,2.063637083,DARK-146-20200720-13_01_58,-58.72,1322.92,0.15238348,0.663530674,0.503622443,0.866977498,-0.008420745,1.008420745,1900.018667,1601.700839,0.842992159,0.195984319,6,0.5,0: Broadleaf,2,1595275308,380.0863667,400.0144333,30.32673,21.82963667,379.5496667,29.99926,500.0821333,100.8768,0.2000211,36.33269,35.57780667,999.9,0,0,9996.995667,0,268.4432,1900.018667,0.899999133,0.100000827,0,1062.873,4.99979,21755.15,16171.73333,50.479,51.7038,51.04133333,50.62913333,51.8288,1705.514,189.5053333,0,124.5,0,1062.608846,-145.5627348,-3726.164097,21749.77308,15,1595271157,11:52:37,1595271152,1595271157,12,-0.122,0.014,0.537,-0.04,400,1,0.3,0.18,13.82849672,0.205337542,0.058121307,1,-19.92489032,-0.191874194,0.067066998,1,8.497988065,-0.225707903,0.01993983,1,3,3,3/3,100,100,0.536,0.3256,0.412333248,0.000639957,-8.94572E-07,1.90165E-10,0.313982338,0,0,0,3,2050,2,29,69.4,69.3,2,486.963,552.721,34.9023,34.1205,30.0001,33.9489,33.8969,20.8197,34.769,14.8613,-999.9,400,21.7671,100.004,100.754
8,1595275463,1045,20200720 13:04:22,13:04:22,B2R1,_SE,_5.11,_2,1595275455,0.008869868,16.74689721,375.9599355,281.3875316,28.44276074,38.00217598,0.351448914,2.945458205,0.329703496,0.207906206,313.9062901,35.99469653,35.27052258,5.733540447,51.23121127,3.13349234,6.116373715,2.600048107,-391.1611612,186.5007548,14.91131864,124.1572023,0,0,1,0,51728.95273,RECT-18-20200720-06_03_45,15552.9,863.9176923,3873.05,3009.132308,0.77694125,0.992681003,RECT-147-20200720-13_04_23,15498.9,1057.0068,1329.49,0.204953178,0.5,1601.69033,16.74689721,164.1357613,0.999563742,0.009835994,1.913184755,DARK-148-20200720-13_04_25,0.58,1328.91,0.205042629,0.656831428,0.58526505,0.845280214,0.000112511,0.999887489,1900.006129,1601.69033,0.842992191,0.195984382,6,0.5,0: Broadleaf,2,1595275455,375.9599355,400.0545806,31.00000323,20.68752903,375.4233871,30.65597419,500.0682581,100.8803871,0.200000452,36.44499355,35.27052258,999.9,0,0,10002.90387,0,1936.329355,1900.006129,0.899997323,0.100002755,0,1059.153871,4.99979,21130.18065,16171.60645,49.9816129,51.409,50.57629032,50.12693548,51.41109677,1705.500968,189.506129,0,145.8000002,0,1057.0068,-120.7692306,-2675.246149,21081.7,15,1595271157,11:52:37,1595271152,1595271157,12,-0.122,0.014,0.537,-0.04,400,1,0.3,0.18,16.74668857,0.622042674,0.047136059,0,-24.09450323,-0.601853226,0.051988966,1,10.31246129,-0.170646774,0.019116007,1,2,3,2/3,100,100,0.536,0.3375,0.412333248,0.000639957,-8.94572E-07,1.90165E-10,0.313982338,0,0,0,3,2050,2,29,71.8,71.8,2,502.134,551.896,35.0514,34.0928,30.0003,33.9177,33.8697,20.7816,39.8981,21.9476,-999.9,400,20.3884,100.016,100.749
9,1595275573,1155.1,20200720 13:06:12,13:06:12,B2R1,_SE,_5.11,_3,1595275565,0.007756198,15.70247271,377.7042581,281.93045,28.49693246,38.17754603,0.32081742,2.943165995,0.302578571,0.190663833,313.9022217,36.29115627,34.82200645,5.592935001,50.87597553,3.113527725,6.119838868,2.479407276,-342.0483211,259.1625036,20.69296223,251.7093664,0,0,1,0,51662.55077,RECT-18-20200720-06_03_45,15552.9,863.9176923,3873.05,3009.132308,0.77694125,0.992681003,RECT-149-20200720-13_06_13,15505.2,952.9092,1181.59,0.193536506,0.5,1601.670872,15.70247271,154.990892,2.506537801,0.009184029,2.277829027,DARK-150-20200720-13_06_15,-1780.11,2961.7,0.077212682,0.476098324,0.719863817,0.894430595,-0.144239417,1.144239417,1899.983226,1601.670872,0.842992112,0.195984223,6,0.5,0: Broadleaf,2,1595275565,377.7042581,400.060871,30.80325484,21.78324839,377.1677097,30.46409677,500.0405484,100.8779032,0.19997771,36.45532903,34.82200645,999.9,0,0,9990.122258,0,1310.140968,1899.983226,0.899999871,0.100000126,0,953.8630323,4.99979,19300.10968,16171.42258,49.18309677,50.64890323,49.75790323,49.57622581,50.69716129,1705.484516,189.4987097,0,109.4000001,0,952.9092,-69.2169999,-1371.946152,19281.352,15,1595271157,11:52:37,1595271152,1595271157,12,-0.122,0.014,0.537,-0.04,400,1,0.3,0.18,15.70084623,-0.171902474,0.031405898,1,-22.35651613,0.140771012,0.03436937,1,9.020010323,0.152947167,0.014231443,1,3,3,3/3,100,100,0.537,0.3347,0.412333248,0.000639957,-8.94572E-07,1.90165E-10,0.313982338,0,0,0,3,2050,2,29,73.7,73.6,2,500.99,553.274,35.0869,34.1144,30.0007,33.9416,33.8963,20.7892,37.1455,24.9755,-999.9,400,21.549,100.007,100.743
