SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,8.30517 76.43 387.508 623.542 864.691 1033 1180.76 1284.34,0.185781 102.057 403.457 601.356 800.823 1003.06 1200.79 1401.27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1597879223,0,20200819 16:20:23,16:20:23,B3R1,_NE,_5.5,_1,1597879215,0.007660212,9.215102818,384.6653667,289.8757629,29.14594822,38.67669634,0.205775398,2.937180076,0.198088754,0.124472163,297.381918,43.25486887,41.65996,8.096914579,49.94378502,4.451350882,8.912722334,3.645563698,-337.8153709,289.774909,24.78292803,274.1243842,11,2,1,0,50340.69824,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2311-20200819-16_20_27,729.35952,902.69,0.192015509,0.5,1517.38688,9.215102818,145.6809072,1.21377217,0.006340947,3.017813424,DARK-2312-20200819-16_20_28,-192.97,1095.66,0.158197324,0.713163744,0.942210429,0.936741925,1800.002667,1517.38688,0.842991462,0.195982924,6,0.5,0: Broadleaf,2,1597879215,384.6653667,399.2596667,44.27163333,35.48619333,382.3773667,43.72763333,499.9919667,100.4465,0.099844157,43.48993333,41.65996,999.9,0,0,9998.916333,0,433.4693333,1800.002667,0.9000066,0.099993413,0,729.7660667,4.99938,13794.53667,14365.61333,55.6436,56.0809,55.7562,56.2101,57.4727,1615.515333,179.488,0,1597879226,0,729.35952,-48.76923069,-950.6307679,13786.812,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,9.219360502,-0.094940659,0.04940282,1,-14.59925806,0.280785484,0.066585636,1,8.789178065,-0.371475484,0.033041432,1,3,3,3/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,136.9,136.7,2,489.05,494.491,42.4488,42.6757,29.9992,42.2682,42.3134,20.7629,16.4728,100,-999.9,400,35.6309,99.5567,98.9979
2,1597879421,198,20200819 16:23:41,16:23:41,B3R1,_NE,_5.5,_2,1597879413,0.008218199,11.0714821,382.7153226,275.4728496,27.69629177,38.47854789,0.212589866,2.93667806,0.204395249,0.128456965,297.3785358,42.59296189,41.78298065,8.149653761,50.24586989,4.358629221,8.674601974,3.79102454,-362.4225541,188.1388519,16.06295908,139.1577927,47,9,1,0,50409.39106,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2313-20200819-16_23_45,631.41124,808.46,0.218995077,0.5,1517.36699,11.0714821,166.1479505,0.998119882,0.007564451,3.486109393,DARK-2314-20200819-16_23_46,1.52,806.94,0.219407589,0.777415511,1.973093998,0.969144396,1799.97871,1517.36699,0.842991632,0.195983264,6,0.5,0: Broadleaf,2,1597879413,382.7153226,399.7752258,43.35179677,33.91757097,380.4273226,42.80779677,500.0044516,100.4409355,0.099977368,42.97130968,41.78298065,999.9,0,0,9996.612903,0,308.4417419,1799.97871,0.900001065,0.09999891,0,631.6389032,4.99938,12143.59032,14365.4129,55.35874194,55.812,55.5,55.875,57.143,1615.483548,179.4958065,0,196.9000001,0,631.41124,-19.91076921,-473.6999998,12137.304,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,11.07059973,0.331726397,0.03760332,1,-17.05876129,-0.376180645,0.043134925,1,9.433607742,0.003935323,0.009300935,1,3,3,3/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,140.2,140,2,447.169,499.081,42.1512,42.2539,29.9992,41.9286,41.9784,20.9454,18.7227,100,-999.9,400,33.7917,99.6414,99.0831
3,1597879571,348,20200819 16:26:11,16:26:11,B3R1,_NE,_5.5,_3,1597879563,0.009315136,13.90963907,378.8218065,264.6877496,26.6111499,38.08594804,0.2464341,2.939112053,0.235503441,0.148131322,297.3827528,42.26459499,41.51637742,8.035734461,49.7287751,4.303069698,8.653078,3.732664763,-410.7975098,223.014995,18.99647443,128.5967124,44,9,1,0,50483.93839,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2315-20200819-16_26_14,704.43368,962.25,0.267930704,0.5,1517.387989,13.90963907,203.2774162,1.626032736,0.009434769,2.769124448,DARK-2316-20200819-16_26_16,-602.4,1564.65,0.164775713,0.630039913,1.058700276,0.91626128,1800.003548,1517.387989,0.842991666,0.195983331,6,0.5,0: Broadleaf,2,1597879563,378.8218065,399.7470968,42.80047419,32.10115484,376.5338065,42.25647419,500.0193226,100.4379677,0.09993001,42.92382581,41.51637742,999.9,0,0,10010.76774,0,549.4384839,1800.003548,0.900000032,0.10000011,0,705.3002903,4.99938,13414.83226,14365.60645,55.25,55.875,55.383,55.796,57.016,1615.504194,179.5003226,0,148.9000001,0,704.43368,-90.45261524,-1681.138459,13398.888,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,13.90714099,0.389501079,0.034404989,1,-20.92667419,-0.099648387,0.025132295,1,10.70772903,-0.826674194,0.06252224,1,3,3,3/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,142.7,142.5,2,450.177,497.101,41.9865,41.9311,29.9993,41.6412,41.7021,20.8924,20.4812,99.6296,-999.9,400,32.5094,99.6964,99.1405
4,1597879709,486,20200819 16:28:29,16:28:29,B3R1,_NE,_5.8,_1,1597879701,0.006941956,9.928334536,384.8497419,279.3296397,28.0834096,38.69225246,0.19123339,2.935707336,0.184572656,0.115937023,297.3793313,43.00348201,41.52222581,8.038218597,51.56455259,4.492511349,8.712402461,3.545707248,-306.1402531,242.505665,20.6941043,254.4388475,49,10,1,0,50369.36863,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2317-20200819-16_28_33,733.96268,915.11,0.197951416,0.5,1517.368144,9.928334536,150.1825861,1.311689305,0.00681107,2.963283103,DARK-2318-20200819-16_28_34,-285.23,1200.34,0.150913341,0.693170112,0.922425404,0.932471112,1799.979677,1517.368144,0.84299182,0.19598364,6,0.5,0: Broadleaf,2,1597879701,384.8497419,399.969129,44.68444516,36.72662258,382.5617419,44.14044839,500.0180645,100.4385484,0.100046935,43.05445484,41.52222581,999.9,0,0,9991.326774,0,423.9249032,1799.979677,0.899995742,0.100004287,0,735.1071613,4.99938,13873.98065,14365.39355,55.23983871,55.937,55.375,55.875,57.034,1615.472581,179.5070968,0,137,0,733.96268,-121.9151537,-2256.623073,13852.16,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,9.930154647,0.219206345,0.030571786,1,-15.11923548,-0.459706452,0.042615865,1,7.954859677,0.332119355,0.025172488,1,3,3,3/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,145,144.8,2,444.278,501.887,41.9881,41.6907,29.9993,41.4088,41.4709,21.1141,2.50425,100,-999.9,400,35.8627,99.7265,99.1686
5,1597879829,606,20200819 16:30:29,16:30:29,B3R1,_NE,_5.8,_2,1597879821,0.009508947,12.20864073,382.0045667,278.1366828,27.96232421,38.40462695,0.24578889,2.938757529,0.234912786,0.147757558,297.3776066,42.19356887,42.02051,8.252325156,51.36484544,4.43970578,8.643471507,3.812619376,-419.3445673,139.7533081,11.93300212,29.71934953,5,1,1,0,50477.48484,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2319-20200819-16_30_32,707.83716,925.34,0.235051808,0.5,1517.360926,12.20864073,178.3292145,1.504863077,0.008313913,2.919467439,DARK-2320-20200819-16_30_34,-467.17,1392.51,0.156194814,0.659866488,1.052713908,0.928953365,1799.971333,1517.360926,0.842991718,0.195983435,6,0.5,0: Broadleaf,2,1597879821,382.0045667,401.0142667,44.16103,33.25398667,379.7165667,43.61703,499.9900667,100.4341333,0.100337447,42.9026,42.02051,999.9,0,0,10009.13033,0,430.6312,1799.971333,0.899998967,0.100001103,0,708.6215667,4.99938,13383.04667,14365.32667,55.12913333,55.8204,55.25413333,55.812,56.958,1615.473,179.5003333,0,118.9000001,0,707.83716,-122.4555383,-2278.984612,13367.78,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,12.23632063,-0.392448513,0.097555872,1,-19.03406452,0.231019355,0.114497543,1,10.89720645,0.809462903,0.067262629,1,3,3,3/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,147,146.8,2,496.944,497.433,41.9188,41.4674,29.9993,41.1863,41.2523,20.8761,18.1554,100,-999.9,400,32.4657,99.7664,99.2127
6,1597880032,808.5,20200819 16:33:51,16:33:51,B3R1,_NE,_5.8,_3,1597880024,0.008714628,10.47600116,383.3714516,284.7536121,28.62317999,38.53615756,0.225097186,2.935778954,0.215929644,0.135748583,297.3755862,42.38708265,41.72825484,8.12615609,50.01098624,4.320505951,8.639113673,3.80565014,-384.3151105,184.3429275,15.73372552,113.1371288,35,7,1,0,50396.69274,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2321-20200819-16_33_55,658.19624,825.34,0.202515036,0.5,1517.352999,10.47600116,153.6433987,1.229456951,0.007172074,3.394358689,DARK-2322-20200819-16_33_57,-189.38,1014.72,0.164719095,0.73410338,1.567783022,0.963339942,1799.962258,1517.352999,0.842991564,0.195983128,6,0.5,0: Broadleaf,2,1597880024,383.3714516,399.9509677,42.98193548,32.97435806,381.0834516,42.43793548,500.0245161,100.4190968,0.100014381,42.89296452,41.72825484,999.9,0,0,9993.669677,0,360.7579032,1799.962258,0.900003355,0.099996361,0,658.4844839,4.99938,12467.98387,14365.2871,55,55.653,55.125,55.683,56.812,1615.472258,179.49,0,201.6999998,0,658.19624,-18.32746157,-360.1923083,12462.424,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,10.47811973,-0.729411064,0.082010341,0,-16.57960968,0.910001613,0.100998337,1,10.00757161,-0.156549677,0.014995753,1,2,3,2/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,150.3,150.2,2,461.275,497.696,41.8388,41.1466,29.9996,40.8571,40.923,20.9237,12.6647,100,-999.9,400,33.1007,99.8208,99.2702
7,1597880327,1103.5,20200819 16:38:46,16:38:46,B2R3,_NE,_5.9,_1,1597880319,0.006532268,9.423087861,385.6542333,268.2049455,26.96441669,38.77237024,0.16157051,2.940165841,0.156795068,0.098414215,297.3819809,42.73727425,41.77195333,8.144914227,49.31571987,4.21388119,8.544701772,3.931033036,-288.0730086,144.4376834,12.29966709,166.0463229,36,7,1,0,50551.45163,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2323-20200819-16_38_50,658.94616,839.52,0.215091767,0.5,1517.385403,9.423087861,163.1885536,1.87477368,0.006478021,3.320135315,DARK-2324-20200819-16_38_52,-734.39,1573.91,0.114729457,0.639113278,1.494921269,0.958463925,1800.000667,1517.385403,0.842991578,0.195983157,6,0.5,0: Broadleaf,2,1597880319,385.6542333,399.9857,41.91389667,34.40334667,383.3662667,41.3699,499.9747,100.4367,0.099912563,42.68317333,41.77195333,999.9,0,0,10016.89867,0,479.4487333,1800.000667,0.900002733,0.09999712,0,659.4063,4.99938,12525.84667,14365.59333,54.9832,55.54546667,55.125,55.5,56.75413333,1615.508667,179.495,0,294.0999999,0,658.94616,-51.40015391,-959.7000014,12517.76,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,9.421228894,0.248167944,0.033632219,1,-14.33091613,-0.377254839,0.044628402,1,7.510348065,0.119234032,0.010076473,1,3,3,3/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,155.3,155.1,2,459.916,480.803,41.5923,41.2675,29.9998,40.8671,40.9164,21.0859,0,100,-999.9,400,41.3164,99.7658,99.2292
8,1597880469,1246,20200819 16:41:09,16:41:09,B2R3,_NE,_5.9,_2,1597880461,0.007506202,12.07725588,382.2474667,262.5774407,26.39638574,38.42657447,0.200095806,2.937523988,0.192820372,0.121144362,297.3796083,42.21189949,41.3247,7.954685485,50.81194959,4.279411409,8.422057101,3.675274076,-331.0235166,171.5012343,14.56720742,152.4245335,70,14,1,0,50522.54591,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2325-20200819-16_41_13,721.40864,953.91,0.243735111,0.5,1517.376842,12.07725588,184.9190067,1.736526507,0.008227239,2.802077764,DARK-2326-20200819-16_41_14,-702.58,1656.49,0.140357841,0.617387548,0.988603789,0.91912912,1799.991,1517.376842,0.842991349,0.195982699,6,0.5,0: Broadleaf,2,1597880461,382.2474667,400.1828333,42.56934667,33.94554333,379.9594667,42.02534667,500.0115,100.4280667,0.099936327,42.40763,41.3247,999.9,0,0,10002.70967,0,169.1515,1799.991,0.900009,0.099991,0,723.2915667,4.99938,13550.45667,14365.54333,54.8204,55.39566667,55,55.3246,56.6208,1615.511,179.48,0,141.5999999,0,721.40864,-185.0363849,-3311.907697,13517.084,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,12.07564399,-1.125580504,0.110126603,0,-17.93174516,1.085719355,0.122769595,0,8.619880968,0.300914516,0.022485426,1,1,3,1/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,157.6,157.5,2,418.614,480.532,41.4355,41.18,29.9997,40.818,40.863,21.0146,0,100,-999.9,400,40.3423,99.7894,99.2643
9,1597880606,1382.5,20200819 16:43:25,16:43:25,B2R3,_NE,_5.9,_3,1597880598,0.006387703,10.20863443,384.9460645,257.8834117,25.92293683,38.69551922,0.158356244,2.935778093,0.153759365,0.096501499,297.3786815,42.29436864,41.50004839,8.028802128,49.26554977,4.104805003,8.331998774,3.923997125,-281.6977237,111.270984,9.455576505,136.4075184,62,12,1,0,50507.03002,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2327-20200819-16_43_29,836.34164,1052.09,0.205066449,0.5,1517.367068,10.20863443,155.580538,0.997348136,0.006995803,2.447271621,DARK-2328-20200819-16_43_31,2.79,1049.3,0.205611703,0.710462052,0.647190318,0.885368379,1799.97871,1517.367068,0.842991675,0.19598335,6,0.5,0: Broadleaf,2,1597880598,384.9460645,400.147,40.83492258,33.48275161,382.6580645,40.29092903,500.0043226,100.4219032,0.100021235,42.20307742,41.50004839,999.9,0,0,9993.385484,0,221.787,1799.97871,0.899999839,0.100000229,0,840.2946774,4.99938,15713.31613,14365.39677,54.631,55.125,54.812,55.034,56.405,1615.480968,179.4983871,0,135.7,0,836.34164,-243.2788461,-4347.284615,15642.82,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,10.18923676,2.216365711,0.278899766,0,-15.2010129,-3.322819355,0.364093169,0,7.352172581,0.186244355,0.013998313,1,1,3,1/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,159.9,159.8,2,428.423,481.106,41.201,41.0454,29.9996,40.7052,40.7574,20.9537,0,100,-999.9,400,39.9676,99.8149,99.2883
10,1597880874,1650.5,20200819 16:47:53,16:47:53,B1R4,_NE,_5.10,_1,1597880866,0.006149354,9.184148404,386.1270323,263.346365,26.4611057,38.7981365,0.149218707,2.937569377,0.14513207,0.091065389,297.3831178,42.12895124,41.44842258,8.006918955,48.63166761,4.003951151,8.233217875,4.002967804,-271.1865059,83.63174777,7.093104738,116.9214645,72,14,1,0,50591.96481,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-2329-20200819-16_47_57,693.66572,869.63,0.202343847,0.5,1517.39135,9.184148404,153.5174019,1.118107701,0.006320528,3.170555294,DARK-2330-20200819-16_47_59,-102.71,972.34,0.180969908,0.739287582,1.16608672,0.948110127,1800.007742,1517.39135,0.842991569,0.195983138,6,0.5,0: Broadleaf,2,1597880866,386.1270323,399.9977097,39.84814516,32.76277419,383.8390323,39.30414516,499.9862581,100.3802258,0.100013219,41.9765,41.44842258,999.9,0,0,10007.73548,0,323.1403226,1800.007742,0.900003258,0.099996403,0,694.2528387,4.99938,13156.34839,14365.65161,54.5,54.933,54.625,54.875,56.23374194,1615.512903,179.4948387,0,267,0,693.66572,-60.63615376,-1173.723075,13145.376,15,0,--:--:--,1597871011,1597871019,0,0.121,-0.014,2.288,0.544,401,41,0.35,0.17,9.183684307,-0.219486256,0.033553328,1,-13.87060323,0.262185484,0.040094907,1,7.085368387,-0.092921613,0.007182243,1,3,3,3/3,100,100,2.288,0.544,2.288,0,0,0,0.544,0,0,0,-1,-1,-1,-1,164.4,164.2,2,416.932,480.625,40.9312,40.9888,29.9997,40.6361,40.6831,21.0211,0,100,-999.9,400,39.9676,99.8068,99.29
