SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.06412 92.4758 394.324 624.922 860.578 1051.84 1244.38 1411.55,-0.0119045 100.152 403.052 601.217 801.384 1004 1200.86 1402.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1597878468,0,20200819 18:07:48,18:07:48,B1R1,_SW,_5.8,_1,1597878460,0.00709525,10.71864767,383.8198065,265.6187879,26.75974719,38.66790097,0.181442168,2.939153862,0.175441302,0.110173434,297.3807411,42.02209801,41.41404194,7.992374341,50.21304787,4.163830034,8.292326818,3.828544307,-312.9005062,110.6526564,9.384326883,104.5172182,68,14,1,0,50617.30944,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-342-20200819-18_07_50,15392.2,883.0907308,1.65,-534.2065035,0.5,1517.379368,10.71864767,-405296.9634,-0.024242424,0.007331861,2197.084848,DARK-343-20200819-18_07_51,1.69,-0.04,22036.01827,1.000011034,1.229210997,1.246578734,42.17105851,-41.17105851,1799.993548,1517.379368,0.842991559,0.195983119,6,0.5,0: Broadleaf,2,1597878460,383.8198065,399.9484194,41.33041613,33.1688871,383.6599032,40.93376452,500.0533548,100.5450645,0.199869226,42.11236129,41.41404194,999.9,0,0,10000.34258,0,129.9829355,1799.993548,0.900003516,0.099996329,0,885.8920645,4.99948,17678.18065,14691.39355,52.50980645,52.71341935,52.62680645,52.671,54.67106452,1615.500968,179.4929032,0,7112.5,0,883.0907308,-365.8118627,-6399.411957,17633.74615,15,1597878267,18:04:26,1597878243,1597868671,4,0.815,0.003,0.169,-0.204,399,42,0.77,0.21,10.72012954,-0.333843759,0.042995716,1,-16.12865806,0.35928871,0.05084507,1,8.161523871,0.107559194,0.022604602,1,3,3,3-Mar,100,100,0.16,0.3923,-0.339823441,0.002111972,-2.37E-06,6.65E-10,-0.203845,0,0,0,11,2092,1,24,3.8,163.3,2,427.652,524.655,41.3016,45.2721,29.9975,45.0432,44.9542,21.8541,40.0048,66.705,-999.9,400,33.4755,96.2999,96.0158
2,1597878620,151.9000001,20200819 18:10:20,18:10:20,B1R1,_SW,_5.8,_2,1597878612,0.009164691,13.08059596,380.1230333,271.4176308,27.34282283,38.29388947,0.245851216,2.939804728,0.234973418,0.147795603,297.3747383,41.4391571,41.06602667,7.846430977,50.19855808,4.151200991,8.269562215,3.695229986,-404.1628873,157.557242,13.33384586,64.10293884,116,23,1,0,50643.59621,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-344-20200819-18_10_21,15373.5,885.4046154,1038.97,0.147805408,0.5,1517.346312,13.08059596,112.1359952,0.998431139,0.008888652,2.490803392,DARK-345-20200819-18_10_23,1.63,1037.34,0.148037658,0.713853818,0.479529874,0.889879898,0.000272532,0.999727468,1799.954,1517.346312,0.842991716,0.195983432,6,0.5,0: Broadleaf,2,1597878612,380.1230333,399.9999,41.20676,30.66246667,379.9652,40.81535667,500.0075667,100.5407333,0.200042967,42.06013667,41.06602667,999.9,0,0,10004.478,0,145.6340667,1799.954,0.8999984,0.100001613,0,885.284,4.99948,17539.00333,14691.04667,53.17466667,53.2416,53.31626667,53.1374,55.2122,1615.455667,179.4983333,0,150.6000001,0,885.4046154,-284.7280685,-5803.887183,17540.94231,15,1597878267,18:04:26,1597878243,1597868671,4,0.815,0.003,0.169,-0.204,399,42,0.77,0.21,13.10183487,-1.025598013,0.085715973,0,-19.90616452,1.855485484,0.148463908,0,10.56501613,-1.734116129,0.135269564,0,0,3,0/3,100,100,0.158,0.3902,-0.339823441,0.002111972,-2.37E-06,6.65E-10,-0.203845,0,0,0,11,2092,1,24,6.3,165.8,2,376.047,526.411,41.2327,44.7153,29.998,44.6726,44.6233,21.8735,38.5616,66.1431,-999.9,400,30.9757,96.4954,96.1536
3,1597878754,285.9000001,20200819 18:12:34,18:12:34,B1R1,_SW,_5.8,_3,1597878746,0.006266948,10.21813723,384.8379667,257.2152012,25.91194855,38.7687102,0.15722094,2.938851869,0.152693315,0.095829251,297.3844725,42.20800073,41.51487667,8.035097115,50.1224366,4.150505308,8.280733319,3.884591807,-276.3723863,90.4535713,7.674765541,119.140423,93,19,1,0,50613.14149,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-346-20200819-18_12_35,15475.6,1038.80036,2209.61,0.529871624,0.5,1517.394531,10.21813723,402.0121524,0.999484072,0.007001939,0.64139373,DARK-347-20200819-18_12_37,1.14,2208.47,0.530145141,0.390884519,0.785313662,0.487336879,0.000581792,0.999418208,1800.011,1517.394531,0.84299181,0.19598362,6,0.5,0: Broadleaf,2,1597878746,384.8379667,399.9933333,41.20003,33.98977333,384.6774667,40.80891,500.0168,100.5404667,0.199880067,42.08578,41.51487667,999.9,0,0,9999.081333,0,79.61674,1800.011,0.899994767,0.100005253,0,1044.675633,4.99948,21322.75333,14691.51,53.63946667,53.66846667,53.7852,53.50413333,55.6726,1615.501667,179.5096667,0,133.1999998,0,1038.80036,-578.2187701,-14019.9231,21182.048,15,1597878267,18:04:26,1597878243,1597868671,4,0.815,0.003,0.169,-0.204,399,42,0.77,0.21,10.24445012,-0.821512671,0.072289887,0,-15.17653226,0.900391935,0.084657193,1,7.204201613,0.407484194,0.033199442,1,2,3,3-Feb,100,100,0.16,0.3903,-0.339823441,0.002111972,-2.37E-06,6.65E-10,-0.203845,0,0,0,11,2092,1,24,8.5,168,2,399.123,532.932,41.1667,44.3201,29.9985,44.3406,44.3043,21.9532,33.8323,77.7455,-999.9,400,34.128,96.593,96.3133
4,1597879072,603.9000001,20200819 18:17:52,18:17:52,B2R1,_SE,_5.7,_1,1597879064,0.007157263,12.42105562,381.7806333,255.3763739,25.71332984,38.4407187,0.191852135,2.937562033,0.185153114,0.116303089,297.3829515,42.18214483,41.05013333,7.839821454,49.94307212,4.179953192,8.36943547,3.659868262,-315.6353148,196.094597,16.62471964,194.4669534,179,36,1,0,50543.94409,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-348-20200819-18_17_53,15445.4,782.5102,1528.84,0.488167369,0.5,1517.390702,12.42105562,370.3703131,1.965470553,0.008453737,1.372282253,DARK-349-20200819-18_17_55,-1476.05,3004.89,0.248371754,0.41113957,0.921267955,0.721430376,-0.46850396,1.46850396,1800.007,1517.390702,0.842991556,0.195983112,6,0.5,0: Broadleaf,2,1597879064,381.7806333,399.9634667,41.51392667,33.28241333,383.1583667,41.66203,500.0395667,100.4880333,0.199941233,42.28834,41.05013333,999.9,0,0,9996.957,0,184.0277667,1800.007,0.9000039,0.09999587,0,784.5869333,4.99948,16350.56,14691.51667,54.47473333,54.458,54.69966667,54.26653333,56.5082,1615.513,179.494,0,317.3,0,782.5102,-175.085,-3291.323076,16315.304,15,1597878959,18:15:59,1597878931,1597878959,6,-0.593,-0.497,-1.368,-0.148,400,40,0.55,0.67,12.43790724,-0.980315139,0.081687728,0,-18.19464516,1.249190323,0.101572081,0,8.231739677,-0.002550484,0.02222422,1,1,3,3-Jan,100,100,-1.378,-0.1481,-1.877077361,0.002111972,-2.37E-06,6.65E-10,-0.1481,0,0,0,11,2092,1,24,2.4,1.9,2,312.223,534.003,41.167,43.6761,29.9992,43.6839,43.6527,22.0196,33.2792,95.7215,-999.9,400,33.4011,96.7661,96.5176
5,1597879176,707.4000001,20200819 18:19:35,18:19:35,B2R1,_SE,_5.7,_2,1597879168,0.006893214,9.724454368,385.1208065,272.2685171,27.41304999,38.77545604,0.174794365,2.938757098,0.169217172,0.106246997,297.3773967,42.2260009,41.57542258,8.060844791,50.35705168,4.20931457,8.358937684,3.851530221,-303.9907162,109.1678579,9.273492388,111.8280307,146,29,1,0,50580.67337,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-350-20200819-18_19_37,15621.1,911.19432,1022.39,0.108760532,0.5,1517.359807,9.724454368,82.51442971,0.99785796,0.006676743,2.547413414,DARK-351-20200819-18_19_39,2.19,1020.2,0.108994001,0.718538342,0.366182957,0.895581193,0.00026196,0.99973804,1799.97,1517.359807,0.842991721,0.195983441,6,0.5,0: Broadleaf,2,1597879168,385.1208065,399.976129,41.80723548,33.88103548,386.4967097,41.33685161,499.9894516,100.483871,0.200006387,42.26446452,41.57542258,999.9,0,0,10004.17355,0,213.3407419,1799.97,0.899998871,0.100001239,0,917.1582581,4.99948,18562.89355,14691.19032,54.70325806,54.661,54.891,54.395,56.645,1615.470968,179.5003226,0,102.5,0,911.19432,-507.82823,-9320.669217,18453.42,15,1597878959,18:15:59,1597878931,1597878959,6,-0.593,-0.497,-1.368,-0.148,400,40,0.55,0.67,9.72901043,-0.052473845,0.045964738,1,-14.85524194,0.487591935,0.064560338,1,7.926192581,-0.746968065,0.05898437,1,3,3,3-Mar,100,100,-1.376,0.4633,-1.877077361,0.002111972,-2.37E-06,6.65E-10,-0.1481,0,0,0,11,2092,1,24,4.1,3.6,2,345.577,535.48,41.1542,43.5077,29.999,43.4994,43.4635,22.0807,30.1317,98.4678,-999.9,400,33.9987,96.8196,96.488
6,1597879286,817.9000001,20200819 18:21:26,18:21:26,B2R1,_SE,_5.7,_3,1597879278,0.008986447,13.52133526,379.6391333,273.981499,27.58584713,38.22399373,0.259671853,2.938918715,0.247565567,0.155769139,297.3844324,41.39205703,40.43722,7.588582493,50.39043918,4.146781506,8.229302171,3.441800987,-396.3022925,242.457379,20.4545477,163.9940666,168,33,1,0,50632.85772,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-352-20200819-18_21_28,15385.8,959.482,3.15,-303.5974603,0.5,1517.398034,13.52133526,-230339.0946,1.263492063,0.009178806,1150.377778,DARK-353-20200819-18_21_29,-0.83,3.98,-240.2844221,0.998902877,1.336446038,1.246062935,0.207858063,0.792141937,1800.015667,1517.398034,0.84299157,0.195983141,6,0.5,0: Broadleaf,2,1597879278,379.6391333,399.9607,41.18566333,30.84502667,381.0182,40.74175667,499.9499,100.4850333,0.200039333,41.96747,40.43722,999.9,0,0,10004.978,0,212.7760667,1800.015667,0.9000028,0.099997053,0,961.1016,4.99948,19132.68667,14691.57,54.81206667,54.7059,55.03306667,54.37913333,56.6891,1615.519333,179.4956667,0,109.8999999,0,959.482,-282.963214,57173.20312,21909.63846,15,1597878959,18:15:59,1597878931,1597878959,6,-0.593,-0.497,-1.368,-0.148,400,40,0.55,0.67,13.53263209,-0.931911923,0.075876523,0,-20.33169032,1.206091935,0.09838454,0,10.34294194,-0.288372581,0.0230223,1,1,3,3-Jan,100,100,-1.379,0.4395,-1.877077361,0.002111972,-2.37E-06,6.65E-10,-0.1481,0,0,0,11,2092,1,24,5.9,5.5,2,326.005,532.948,41.0461,43.323,29.9996,43.3094,43.2736,22.0293,36.0293,96.1366,-999.9,400,30.803,96.8793,96.5721
7,1597879427,958.4000001,20200819 18:23:46,18:23:46,B2R1,_SE,_5.11,_1,1597879419,0.005378855,10.21343058,385.2833871,239.773663,24.14258392,38.79382076,0.133613391,2.938886894,0.130328116,0.081743514,297.3835607,42.46650704,41.54312258,8.047100058,49.95160975,4.143051637,8.294130375,3.904048421,-237.2074916,90.84562443,7.71010414,158.7317977,159,32,1,0,50608.1176,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-354-20200819-18_23_48,15517.5,914.14664,1202.6,0.239858107,0.5,1517.391098,10.21343058,181.9792785,1.001688009,0.006998853,2.015832363,DARK-355-20200819-18_23_50,-2.03,1204.63,0.239453907,0.668042669,0.596136241,0.833613143,-0.000531743,1.000531743,1800.007097,1517.391098,0.842991731,0.195983462,6,0.5,0: Broadleaf,2,1597879419,385.2833871,400.0258065,41.14699032,34.9581871,386.6592258,40.70473226,500.0189032,100.4890968,0.199959806,42.11649355,41.54312258,999.9,0,0,10004.39226,0,86.87030645,1800.007097,0.899997387,0.100002439,0,920.9150968,4.99948,18760.33226,14691.48387,54.97351613,54.85874194,55.167,54.49593548,56.86477419,1615.502581,179.5045161,0,139.7,0,914.14664,-411.9275385,-7149.869234,18610.332,15,1597878959,18:15:59,1597878931,1597878959,6,-0.593,-0.497,-1.368,-0.148,400,40,0.55,0.67,10.21356675,0.076992024,0.031834058,1,-14.74228065,-0.111517742,0.032730704,1,6.188809032,0.041970484,0.025158635,1,3,3,3-Mar,100,100,-1.376,0.4436,-1.877077361,0.002111972,-2.37E-06,6.65E-10,-0.1481,0,0,0,11,2092,1,24,8.3,7.8,2,331.878,538.109,40.9135,43.1295,29.9993,43.1019,43.0679,22.088,24.1757,100,-999.9,400,35.0303,96.9047,96.6927
8,1597879540,1071.9,20200819 18:25:40,18:25:40,B2R1,_SE,_5.11,_2,1597879532,0.005629138,7.956401244,387.9203548,271.5323628,27.34266127,39.06265445,0.137898086,2.939702661,0.134402642,0.084308323,297.3775654,42.3935627,41.67423226,8.103017928,49.96117619,4.141961531,8.290360329,3.961056397,-248.2449934,68.72278305,5.834312285,123.6896674,189,38,1,0,50632.21591,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-356-20200819-18_25_41,15385.6,799.6536154,3.8,-209.4351619,0.5,1517.362333,7.956401244,-158894.513,1.160526316,0.005511517,953.4315789,DARK-357-20200819-18_25_43,-0.61,4.41,-180.4656724,0.99878427,1.113193359,1.245839423,0.137664681,0.862335319,1799.973226,1517.362333,0.842991613,0.195983226,6,0.5,0: Broadleaf,2,1597879532,387.9203548,400.0885161,41.13266774,34.65550323,389.2945161,40.69099032,499.9962581,100.4976129,0.200001871,42.10785484,41.67423226,999.9,0,0,10008.18935,0,128.9160968,1799.973226,0.900001806,0.099998252,0,801.3703871,4.99948,17398.26452,14691.23871,55.13087097,55.004,55.30812903,54.65706452,57.022,1615.480323,179.4941935,0,112.6999998,0,799.6536154,-182.7959658,-2869.688895,17370.45385,15,1597878959,18:15:59,1597878931,1597878959,6,-0.593,-0.497,-1.368,-0.148,400,40,0.55,0.67,7.967623111,-0.183038587,0.053949914,1,-12.17619032,0.4356,0.068619307,1,6.479979677,-0.36621629,0.041201346,1,3,3,3-Mar,100,100,-1.374,0.442,-1.877077361,0.002111972,-2.37E-06,6.65E-10,-0.1481,0,0,0,11,2092,1,24,10.2,9.7,2,305.523,534.911,40.9003,42.9603,29.9995,42.9324,42.8972,22.1143,24.3718,100,-999.9,400,34.662,96.9538,96.7029
9,1597879645,1176.4,20200819 18:27:24,18:27:24,B2R1,_SE,_5.11,_3,1597879637,0.006384288,9.718768779,385.3708333,268.8585796,27.07308964,38.80545353,0.166501072,2.939470071,0.161433483,0.101338382,297.3726878,42.15281969,41.18228333,7.894925328,50.19231326,4.150825888,8.269843764,3.74409944,-281.5471022,139.2182761,11.78974993,166.8336116,213,42,1,0,50633.3303,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-358-20200819-18_27_26,15361,893.49796,2.97,-299.841064,0.5,1517.339936,9.718768779,-227480.4103,-0.053872054,0.006673083,1220.158249,DARK-359-20200819-18_27_28,3.13,-0.16,5565.79975,1.000044154,1.244173849,1.246124831,19.49747397,-18.49747397,1799.947,1517.339936,0.842991452,0.195982905,6,0.5,0: Broadleaf,2,1597879637,385.3708333,399.9850667,41.22119667,33.87619,386.7464333,40.77579667,500.0229667,100.4964667,0.199928,42.06078333,41.18228333,999.9,0,0,10006.979,0,371.6068333,1799.947,0.900007333,0.09999269,0,894.7988333,4.99948,18230.97667,14691.03667,55.2748,55.12913333,55.43713333,54.82893333,57.14146667,1615.467,179.482,0,103.7,0,893.49796,-190.1843843,-5837.169214,18184.632,15,1597878959,18:15:59,1597878931,1597878959,6,-0.593,-0.497,-1.368,-0.148,400,40,0.55,0.67,9.720759509,-0.161011837,0.025002746,1,-14.61726452,0.504033871,0.045482415,1,7.349369032,-0.818274194,0.065271534,1,3,3,3-Mar,100,100,-1.376,0.4435,-1.877077361,0.002111972,-2.37E-06,6.65E-10,-0.1481,0,0,0,11,2092,1,24,11.9,11.4,2,286.736,530.034,40.8968,42.8513,29.9997,42.8118,42.7795,22.0825,25.2139,100,-999.9,400,34.0115,96.9806,96.7609
