SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.69888 74.5525 378.704 626.021 874.542 1052.87 1213.81 1302.78,-0.0677547 101.567 401.933 601.25 801.365 1000.63 1201.31 1400.04,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1594396999,0,20200710 09:03:18,9:03:18,B1R3,_SE,_5.6,_1,1594396991,0.001573622,8.084553848,389.7182581,149.0285223,15.06821237,39.40425219,0.057081685,2.944175406,0.056473918,0.035350265,165.1948984,34.85654781,34.49001613,5.490798815,51.33794818,2.78877528,5.432190764,2.702023535,-69.3967501,-30.62395179,-2.414866057,62.75933046,0,0,1,0,52054.71333,RECT-114-20200710-06_21_00,675.2015385,3376.53,2701.328462,0.800030938,-0.087096551,RECT-151-20200710-09_03_21,1674.878077,2064.19,0.188602756,0.5,842.9598769,8.084553848,79.49227802,0.998871228,0.009693997,0.635765119,DARK-152-20200710-09_03_22,2.33,2061.86,0.188815886,0.388933673,0.28028449,0.485812821,999.9701613,842.9598769,0.84298503,0.195970061,6,0.5,0: Broadleaf,2,1594396991,389.7182581,400.1555806,27.58170968,25.74545806,387.3873871,27.34100323,500.003129,100.9096129,0.19997429,34.29708065,34.49001613,999.9,0,0,9992.716774,0,886.0287742,999.9701613,0.899999387,0.100000448,0,1684.771613,4.99938,17413.51935,7962.853871,46.274,48.75,47.375,48.73780645,48.687,895.4729032,99.49806452,0,271.8999999,0,1674.878077,-793.9976074,-7895.507698,17314.9,15,1594395203,8:33:22,1594395201,1594395203,12,0.067,0.023,2.331,0.241,400,23,0.02,0.03,8.0666071,1.853861548,0.14746246,0,-10.458024,-2.986489522,0.228789987,0,1.854754333,2.655539132,0.207421879,0,0,3,0/3,100,100,2.331,0.2407,2.330809524,0,0,0,0.240705,0,0,0,-1,-1,-1,-1,30,29.9,2,505.451,535.841,33.2325,32.0109,30.0005,31.6837,31.7471,20.7184,26.2384,74.6889,-999.9,400,25.1228,101.349,100.618
2,1594397112,113,20200710 09:05:11,9:05:11,B1R3,_SE,_5.6,_2,1594397104,0.003323012,13.82286398,381.881871,199.4498031,20.16548499,38.61038225,0.132474199,2.944570823,0.129250049,0.081064422,165.2028142,34.27126064,33.68469677,5.249754482,51.06513557,2.753213463,5.391571827,2.496541019,-146.5448393,75.81841465,5.950515417,100.426905,4,1,1,0,52088.70176,RECT-114-20200710-06_21_00,675.2015385,3376.53,2701.328462,0.800030938,-0.087096551,RECT-153-20200710-09_05_13,813.38656,1367.1,0.405027752,0.5,843.0004303,13.82286398,170.7192847,1.5421915,0.016500538,1.469848585,DARK-154-20200710-09_05_15,-741.23,2108.33,0.262631296,0.487991044,0.800281357,0.743867334,1000.01829,843.0004303,0.842985012,0.195970024,6,0.5,0: Broadleaf,2,1594397104,381.881871,399.9916452,27.23107742,23.35214839,379.5511935,26.99036774,500.0127097,100.9055806,0.199984161,34.1623,33.68469677,999.9,0,0,9995.362903,0,987.4150323,1000.01829,0.90000029,0.099999723,0,813.328871,4.99938,8621.809677,7963.245484,46.34451613,48.687,47.3506129,48.69512903,48.75,895.5170968,99.50225806,0,112.0999999,0,813.38656,3.736384636,-84.88076946,8620.0524,15,1594395203,8:33:22,1594395201,1594395203,12,0.067,0.023,2.331,0.241,400,23,0.02,0.03,13.81781466,0.49035526,0.041679677,1,-18.11093667,-0.335810456,0.031601134,1,3.876393333,-0.681037775,0.051046084,1,3,3,3-Mar,100,100,2.331,0.2407,2.330809524,0,0,0,0.240705,0,0,0,-1,-1,-1,-1,31.8,31.8,2,495.44,533.114,33.273,32.09,30.0002,31.7373,31.7953,20.6993,34.2017,75.5938,-999.9,400,23.2143,101.344,100.634
3,1594397192,193.5,20200710 09:06:32,9:06:32,B1R3,_SE,_5.6,_3,1594397184,0.001841927,7.308710883,390.5661,211.0658113,21.34095358,39.49030381,0.070887907,2.944716258,0.069953353,0.043803785,165.1957577,34.75631849,34.13747667,5.384119672,52.18595311,2.829943246,5.422806479,2.554176426,-81.22899748,20.40696667,1.605895484,105.9796224,36,7,1,0,52075.35091,RECT-114-20200710-06_21_00,675.2015385,3376.53,2701.328462,0.800030938,-0.087096551,RECT-155-20200710-09_06_34,1602.4592,2098.27,0.236295043,0.5,842.9661023,7.308710883,99.59435572,0.998408212,0.008773553,0.6091971,DARK-156-20200710-09_06_36,3.34,2094.93,0.236671774,0.378946932,0.348409661,0.473196806,999.9778,842.9661023,0.842984817,0.195969633,6,0.5,0: Broadleaf,2,1594397184,390.5661,400.1998,27.98864,25.84019667,388.2354667,27.74794,500.0013667,100.9104333,0.199990267,34.26602,34.13747667,999.9,0,0,9995.708667,0,590.2433,999.9778,0.900005633,0.09999433,0,1607.719667,4.99938,16518.32333,7962.924333,46.3998,48.7458,47.375,48.687,48.77893333,895.4866667,99.49166667,0,79.69999981,0,1602.4592,-454.2807699,-4942.984622,16459.7,15,1594395203,8:33:22,1594395201,1594395203,12,0.067,0.023,2.331,0.241,400,23,0.02,0.03,7.159522886,7.00325157,0.532413705,0,-9.567890667,-7.723433326,0.569343768,0,2.146431333,0.08017228,0.02921223,1,1,3,3-Jan,100,100,2.331,0.2407,2.330809524,0,0,0,0.240705,0,0,0,-1,-1,-1,-1,33.2,33.2,2,455.432,535.034,33.3145,32.106,30.0002,31.7652,31.8209,20.7239,28.6357,78.0139,-999.9,400,25.2008,101.337,100.607
4,1594397273,274.5,20200710 09:07:53,9:07:53,B1R3,_SE,_5.10,_1,1594397265,0.000604575,4.541379533,394.0857419,56.88779158,5.751578813,39.84361391,0.022275505,2.944125905,0.022182296,0.013872277,165.1986341,35.01827237,33.92112258,5.319546822,49.44613273,2.672889591,5.405659539,2.646657231,-26.6617775,45.71601424,3.593476458,187.8463473,24,5,1,0,52068.08776,RECT-114-20200710-06_21_00,675.2015385,3376.53,2701.328462,0.800030938,-0.087096551,RECT-157-20200710-09_07_55,1151.648846,1386.6,0.169444075,0.5,842.9770634,4.541379533,71.41873421,0.998651377,0.005490631,1.435114669,DARK-158-20200710-09_07_57,1.87,1384.73,0.169672899,0.589668293,0.330266604,0.736648663,999.9902903,842.9770634,0.842985249,0.195970497,6,0.5,0: Broadleaf,2,1594397265,394.0857419,399.8214516,26.43705161,25.73072258,391.7548387,26.19635161,499.9870323,100.9039032,0.200018258,34.20914516,33.92112258,999.9,0,0,9993.000968,0,202.3208677,999.9902903,0.899991903,0.100008135,0,1154.219032,4.99938,12034.24839,7962.994194,46.437,48.88496774,47.5,48.61483871,48.812,895.4845161,99.50741935,0,80.39999986,0,1151.648846,-206.0297437,-2753.63761,11997.93462,15,1594395203,8:33:22,1594395201,1594395203,12,0.067,0.023,2.331,0.241,400,23,0.02,0.03,4.526817496,0.888423865,0.078490613,0,-5.734788,-0.470033192,0.056841367,1,0.708568133,-0.964644093,0.070379135,1,2,3,3-Feb,100,100,2.33,0.2407,2.330809524,0,0,0,0.240705,0,0,0,-1,-1,-1,-1,34.5,34.5,2,470.119,535.424,33.2579,32.1364,30.0006,31.8137,31.8808,20.7521,27.2902,82.5523,-999.9,400,25.9005,101.339,100.623
5,1594397400,401.5,20200710 09:10:00,9:10:00,B1R3,_SE,_5.10,_2,1594397392,0.002015279,9.664696202,387.6041,172.9812498,17.4891314,39.18840361,0.077210883,2.945107546,0.076103723,0.047662978,165.2003362,34.70744542,34.04997667,5.357922881,51.43329305,2.788474814,5.421536612,2.569448068,-88.87381233,33.63471374,2.645296768,112.6065344,31,6,1,0,52087.045,RECT-114-20200710-06_21_00,675.2015385,3376.53,2701.328462,0.800030938,-0.087096551,RECT-159-20200710-09_10_02,1738.376538,2270.47,0.234353883,0.5,842.987088,9.664696202,98.77864884,1.260470299,0.01156814,0.487150238,DARK-160-20200710-09_10_04,-591.39,2861.86,0.185925748,0.27875058,0.333544776,0.409450393,1000.002367,842.987088,0.842985093,0.195970186,6,0.5,0: Broadleaf,2,1594397392,387.6041,400.1389667,27.58020667,25.22859333,385.2732667,27.33949333,500.005,100.9042,0.200003,34.26181333,34.04997667,999.9,0,0,9998.55,0,80.97402,1000.002367,0.899998167,0.100001817,0,1738.337333,4.99938,17834.02667,7963.112,46.5,48.77273333,47.5,48.75,48.8708,895.4996667,99.50333333,0,125.8999999,0,1738.376538,-522.7073508,-5218.786328,17834.52692,15,1594395203,8:33:22,1594395201,1594395203,12,0.067,0.023,2.331,0.241,400,23,0.02,0.03,9.652256057,0.95183472,0.071101525,0,-12.52000333,-2.034412458,0.151286799,0,2.331735,2.450491034,0.186567173,0,0,3,0/3,100,100,2.331,0.2407,2.330809524,0,0,0,0.240705,0,0,0,-1,-1,-1,-1,36.7,36.6,2,461.67,533.225,33.2773,32.2592,30.0008,31.9303,31.9893,20.7326,32.3874,82.399,-999.9,400,24.612,101.316,100.591
6,1594397483,484,20200710 09:11:22,9:11:22,B1R3,_SE,_5.10,_3,1594397475,0.0020508,10.38537955,386.4386129,163.6297564,16.5429834,39.06897925,0.079638308,2.946063036,0.078461387,0.049142659,165.1993025,34.78591838,33.6391,5.236386425,49.51368238,2.697549715,5.448089469,2.53883671,-90.44029748,112.8468885,8.858302043,196.4641956,88,18,1,0,52099.21308,RECT-114-20200710-06_21_00,675.2015385,3376.53,2701.328462,0.800030938,-0.087096551,RECT-161-20200710-09_11_24,1224.46,1787.31,0.314914592,0.5,842.9797329,10.38537955,132.7333095,0.550822185,0.012423165,0.889168639,DARK-162-20200710-09_11_26,802.82,984.49,0.571717336,0.617482156,0.506110707,0.588310538,999.9933548,842.9797329,0.842985335,0.195970669,6,0.5,0: Broadleaf,2,1594397475,386.4386129,399.8519677,26.68197097,24.28669355,384.1077742,26.44127097,500.004129,100.9000968,0.199995065,34.34959677,33.6391,999.9,0,0,10004.38871,0,1008.465484,999.9933548,0.899990677,0.100009274,0,1229.519032,4.99938,12960.4871,7963.011613,46.56606452,48.808,47.5,48.83029032,48.919,895.4848387,99.51064516,0,81.69999981,0,1224.46,-354.7830775,-3538.853852,12909.884,15,1594395203,8:33:22,1594395201,1594395203,12,0.067,0.023,2.331,0.241,400,23,0.02,0.03,10.38502976,1.164253471,0.101738557,0,-13.41908667,-0.789373081,0.082470592,1,2.387793667,-1.012502336,0.082128258,0,1,3,3-Jan,100,100,2.33,0.2407,2.330809524,0,0,0,0.240705,0,0,0,-1,-1,-1,-1,38,38,2,391.372,530.753,33.3237,32.3726,30.0004,32.0206,32.0707,20.7321,32.6543,84.079,-999.9,400,24.5024,101.283,100.561
7,1594397693,694,20200710 09:14:52,9:14:52,B3R3,_SE,_5.3,_1,1594397685,0.001435236,6.340890677,391.7675333,188.2301539,19.02653089,39.6003346,0.053576801,2.944623574,0.053041081,0.033198361,165.196473,34.98868905,34.20219333,5.4035669,50.88597406,2.779122961,5.461471481,2.624443939,-63.29390907,30.40125876,2.394704879,134.6985275,76,15,1,0,52050.47379,RECT-114-20200710-06_21_00,675.2015385,3376.53,2701.328462,0.800030938,-0.087096551,RECT-163-20200710-09_14_54,861.284,1077.62,0.200753512,0.5,842.9678417,6.340890677,84.61437752,0.999415378,0.007625424,2.133321579,DARK-164-20200710-09_14_56,0.63,1076.99,0.200870946,0.680976925,0.53758965,0.851029422,999.9796,842.9678417,0.842985039,0.195970077,6,0.5,0: Broadleaf,2,1594397685,391.7675333,400.0512667,27.49396333,25.81904667,389.4366333,27.25325667,500.0042333,100.8811333,0.2000723,34.39369667,34.20219333,999.9,0,0,9998.085,0,1502.941667,999.9796,0.899999867,0.099999863,0,861.5586,4.99938,8954.990333,7962.932,46.625,48.90806667,47.62913333,48.9664,49.01653333,895.4816667,99.49933333,0,209,0,861.284,-45.10638468,-374.3230781,8951.8264,15,1594395203,8:33:22,1594395201,1594395203,12,0.067,0.023,2.331,0.241,400,23,0.02,0.03,6.337695821,0.080055305,0.032150619,1,-8.283853,-0.142283693,0.039679299,1,1.674918667,0.058993014,0.019175363,1,3,3,3-Mar,100,100,2.331,0.2407,2.330809524,0,0,0,0.240705,0,0,0,-1,-1,-1,-1,41.5,41.5,2,406.187,531.375,33.4358,32.5418,30.0011,32.2059,32.2618,20.7475,28.5888,82.4068,-999.9,400,25.5073,101.261,100.543
8,1594397804,805.5,20200710 09:16:44,9:16:44,B3R3,_SE,_5.3,_2,1594397796,0.003214309,11.25261049,385.1760323,225.2257013,22.76741454,38.93633075,0.124837082,2.945959142,0.121970943,0.07648387,165.1984777,34.62374891,34.22793548,5.411319327,52.02877785,2.856302293,5.48985083,2.555017034,-141.7510205,41.13094161,3.240293388,67.81869213,109,22,1,0,52072.72543,RECT-114-20200710-06_21_00,675.2015385,3376.53,2701.328462,0.800030938,-0.087096551,RECT-165-20200710-09_16_46,1520.674,2055.87,0.260325799,0.5,842.9779304,11.25261049,109.7244516,0.99837052,0.013451962,0.642384976,DARK-166-20200710-09_16_48,3.35,2052.52,0.260750687,0.391517796,0.387635421,0.488892787,999.9915484,842.9779304,0.842985055,0.19597011,6,0.5,0: Broadleaf,2,1594397796,385.1760323,400.164871,28.25585161,24.50766452,382.8451935,28.01514516,499.9994516,100.8871935,0.199913355,34.48690968,34.22793548,999.9,0,0,10005.07742,0,98.93903871,999.9915484,0.899999065,0.100000935,0,1523.485161,4.99938,15765.76774,7963.024839,46.69309677,48.98780645,47.74187097,49.022,49.07419355,895.4909677,99.50096774,0,110.6000001,0,1520.674,-259.6061535,-2698.453842,15737.136,15,1594395203,8:33:22,1594395201,1594395203,12,0.067,0.023,2.331,0.241,400,23,0.02,0.03,11.24048979,0.212452631,0.041593055,1,-14.98355333,-0.95840356,0.082035763,1,3.7458,1.901858776,0.149415346,0,2,3,3-Feb,100,100,2.331,0.2407,2.330809524,0,0,0,0.240705,0,0,0,-1,-1,-1,-1,43.4,43.4,2,367.808,528.209,33.5249,32.6756,30.0003,32.3311,32.3714,20.7257,34.7709,81.6655,-999.9,400,23.9155,101.232,100.511
9,1594397907,908,20200710 09:18:26,9:18:26,B3R3,_SE,_5.3,_3,1594397899,0.001670644,8.328635586,389.1963226,167.178842,16.90027578,39.3442442,0.064025634,2.944892669,0.063262254,0.039606737,165.1955726,35.20379511,34.08297419,5.367789026,50.59803549,2.806084215,5.545836292,2.56170481,-73.67538606,93.13158041,7.340913919,191.9926809,39,8,1,0,52011.64214,RECT-114-20200710-06_21_00,675.2015385,3376.53,2701.328462,0.800030938,-0.087096551,RECT-167-20200710-09_18_28,843.1194231,2182.24,0.61364496,0.5,842.9621597,8.328635586,258.6397403,0.998515287,0.009983523,0.54727711,DARK-168-20200710-09_18_30,3.24,2179,0.614557401,0.354043086,0.888577572,0.4421121,999.9727097,842.9621597,0.842985165,0.19597033,6,0.5,0: Broadleaf,2,1594397899,389.1963226,399.9708387,27.75800323,25.80889677,386.8654194,27.5173,500.0044839,100.8910645,0.19993229,34.66957419,34.08297419,999.9,0,0,9998.630323,0,1297.880645,999.9727097,0.899995742,0.100004261,0,843.9679355,4.99938,8938.104839,7962.866129,46.83232258,49.20122581,47.81809677,49.11687097,49.187,895.4716129,99.50290323,0,101.5,0,843.1194231,-124.5377436,-1200.618461,8930.264231,15,1594395203,8:33:22,1594395201,1594395203,12,0.067,0.023,2.331,0.241,400,23,0.02,0.03,8.327859105,0.416250172,0.044726674,1,-10.77720667,-0.17388921,0.032961361,1,1.946307333,-0.629687386,0.051283016,1,3,3,3-Mar,100,100,2.331,0.2407,2.330809524,0,0,0,0.240705,0,0,0,-1,-1,-1,-1,45.1,45.1,2,452.531,529.84,33.6271,32.7653,30.0004,32.4096,32.4657,20.7553,30.4321,82.83,-999.9,400,25.6543,101.226,100.516
