SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.2156 68.6128 375.726 633.781 896.381 1110.58 1320.97 1512.16,0.158826 100.093 404.194 601.04 801.246 1000.94 1202.37 1400.62,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1593111650,0,20200625 12:00:50,12:00:50,B1R1,_NW,_5.14,_1,1593111642,0.003534902,11.28212791,384.8013,188.8461136,18.97455846,38.66341023,0.102057629,2.934204284,0.100125808,0.062749151,313.9028619,39.29046672,38.27819,6.75830027,49.92146672,3.390168439,6.791003272,3.368131832,-155.8891661,14.12362527,1.160913795,173.2982349,0,0,1,0,51082.24357,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-139-20200625-12_00_55,815.6049615,1072.91,0.239819778,0.5,1601.675321,11.28212791,192.0567103,0.998014745,0.007297793,2.380376732,DARK-140-20200625-12_00_57,2.13,1070.78,0.240296829,0.704588781,0.726477838,0.878209094,1899.988667,1601.675321,0.842992039,0.195984079,6,0.5,0: Broadleaf,2,1593111642,384.8013,399.9722333,33.74097667,29.64219333,383.6353,33.35697667,499.9967667,100.2762667,0.2000317,38.36747333,38.27819,999.9,0,0,9998.933667,0,176.8977,1899.988667,0.9000018,0.0999982,0,815.9658667,4.99975,16424.45667,16542.86,48.7416,49.3624,49,48.76653333,50.3288,1705.494,189.4946667,0,212.4000001,0,815.6049615,-52.68099139,-567.0358961,16423.15385,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,11.29288403,-0.561099653,0.04583394,0,-15.17845333,0.92654416,0.071993096,1,4.102308667,-0.432223181,0.031306218,1,2,3,2/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8533.9,8533.8,2,515.527,507.017,37.0843,36.6074,30,36.5531,36.5273,21.1302,30.4041,96.5661,-999.9,400,29.6904,100.345,99.9045
2,1593111773,122.5,20200625 12:02:52,12:02:52,B1R1,_NW,_5.14,_2,1593111765,0.004037519,12.18278082,383.5231935,202.5977173,20.35739597,38.53712481,0.120506921,2.934323568,0.117823528,0.07387582,313.9025363,39.04943392,38.05834516,6.678356552,50.48641539,3.407908815,6.750150092,3.270447737,-178.0545902,31.24917569,2.564371934,169.6614937,0,0,1,0,51104.00517,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-141-20200625-12_02_58,1191.9108,1508.54,0.209891153,0.5,1601.6725,12.18278082,168.0884439,0.997785939,0.007860126,1.404205391,DARK-142-20200625-12_03_00,3.34,1505.2,0.210356896,0.584600524,0.400892092,0.728410851,1899.985161,1601.6725,0.84299211,0.19598422,6,0.5,0: Broadleaf,2,1593111765,383.5231935,399.9995484,33.91566129,29.23529032,382.3571935,33.53166129,500.0352258,100.2819032,0.19995929,38.25588065,38.05834516,999.9,0,0,9999.050968,0,1298.641935,1899.985161,0.899999742,0.100000035,0,1194.83129,4.99975,23460.35484,16542.8129,48.883,49.73374194,49.187,49.04,50.512,1705.485484,189.4987097,0,121.3999999,0,1191.9108,-226.8484619,-5306.438471,23403.288,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,12.18684007,-0.619829937,0.057028069,0,-16.47643667,0.62465406,0.055042738,1,4.682302333,0.671192436,0.049480066,1,2,3,2/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8536,8535.8,2,508.305,503.261,37.1425,36.6814,30.0002,36.5738,36.5377,21.1548,32.3186,96.1744,-999.9,400,29.0414,100.345,99.8941
3,1593111895,244.5,20200625 12:04:54,12:04:54,B1R1,_NW,_5.14,_3,1593111887,0.004633286,13.42168929,381.7549032,204.9171553,20.58872721,38.35622037,0.136692016,2.934983732,0.133251254,0.083583959,313.9064024,39.02330469,38.18530968,6.724424835,50.1261387,3.406998542,6.796850167,3.317426293,-204.3279216,31.34348831,2.574688872,143.4966579,0,0,1,0,51101.32369,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-143-20200625-12_05_00,706.87592,1.65,-427.4096485,0.5,1601.690877,13.42168929,-342289.0673,-0.151515152,0.008633536,2197.084848,DARK-144-20200625-12_05_02,1.9,-0.25,2820.90368,1.000068967,0.983471067,1.246578734,1900.006774,1601.690877,0.842992193,0.195984386,6,0.5,0: Broadleaf,2,1593111887,381.7549032,399.9830968,33.90945161,28.53815161,380.5889355,33.52545806,500.010129,100.2733871,0.200031968,38.38339677,38.18530968,999.9,0,0,10003.66065,0,1315.252581,1900.006774,0.899997355,0.100002039,0,707.3219355,4.99975,14804.7,16542.98387,49.185,50.11890323,49.433,49.48983871,50.754,1705.5,189.506129,0,121.3,0,706.87592,-27.9391538,-2034.084612,14762.028,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,13.42131659,-0.059068864,0.03643327,1,-18.22556,0.290231813,0.048155883,1,5.368060667,-0.641516529,0.04694373,1,3,3,3/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8538,8537.9,2,501.003,501.811,37.2278,36.8054,30.0004,36.653,36.6116,21.1736,33.6756,95.7535,-999.9,400,28.4966,100.326,99.8746
4,1593112096,446,20200625 12:08:16,12:08:16,B2R1,_NW,_5.5,_1,1593112088,0.00425629,11.68387408,384.0128333,218.423061,21.93826056,38.5699823,0.12787637,2.933343756,0.124858186,0.078301605,313.9059193,39.27993167,38.1324,6.705193489,50.38951217,3.454485369,6.855564224,3.25070812,-187.7023788,64.87687705,5.33497961,196.4153972,0,0,1,0,51028.75538,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-145-20200625-12_08_21,1112.0436,2128.57,0.477563059,0.5,1601.690791,11.68387408,382.4541766,1.000493289,0.007548549,0.703885707,DARK-146-20200625-12_08_23,-1.05,2129.62,0.477327598,0.412986612,0.721021741,0.51520376,1900.007,1601.690791,0.842992047,0.195984095,6,0.5,0: Broadleaf,2,1593112088,384.0128333,399.9941333,34.39376,29.4621,382.8468333,34.00976,500.0223,100.2392667,0.200038867,38.54264333,38.1324,999.9,0,0,9997.722667,0,1532.488667,1900.007,0.9000015,0.09999857,0,1115.718,4.99975,22021.39333,16543.00333,49.37913333,50.3874,49.75413333,49.62913333,50.9958,1705.51,189.497,0,200.8999999,0,1112.0436,-271.1738466,-5175.500009,21953.364,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,11.69150739,-0.510363859,0.052808377,0,-15.98596333,0.535301446,0.058222507,1,4.931919667,-0.199907186,0.022008104,1,2,3,2/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8541.3,8541.2,2,516.547,499.032,37.395,37.0407,30.0005,36.8646,36.8197,21.231,32.1765,96.0841,-999.9,400,29.3437,100.29,99.8329
5,1593112250,600,20200625 12:10:50,12:10:50,B2R1,_NW,_5.5,_2,1593112242,0.003572863,10.9310997,385.2212258,195.900268,19.6752359,38.68967904,0.102839825,2.933366667,0.100878036,0.063221914,313.9019864,39.66200811,38.50871935,6.84301974,50.03372251,3.468453688,6.93223193,3.374566052,-157.5632481,37.96927339,3.131048726,197.4390604,0,0,1,0,50995.55684,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-147-20200625-12_10_55,1187.082,0.68,-1744.708824,0.5,1601.669528,10.9310997,-1397223.479,1.676470588,0.007078655,5332.588235,DARK-148-20200625-12_10_57,-0.46,1.14,-1040.703509,0.999685717,1.652258954,1.246912284,1899.981613,1601.669528,0.84299212,0.195984241,6,0.5,0: Broadleaf,2,1593112242,385.2212258,399.9899355,34.53432581,30.39501613,384.0552581,34.15032581,500.0074839,100.2349355,0.200026161,38.7488129,38.50871935,999.9,0,0,9998.285161,0,1695.503871,1899.981613,0.899998968,0.100000161,0,1190.19,4.99975,23535.69355,16542.77742,49.34248387,50.433,49.69309677,49.61280645,50.97154839,1705.481935,189.4990323,0,152.8999999,0,1187.082,-335.6276928,-6578.776932,23475.096,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,10.92625582,0.160994671,0.033379062,1,-14.76961333,0.163552392,0.036918141,1,4.141950667,-0.617927653,0.045052695,1,3,3,3/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8543.9,8543.8,2,513.326,500.601,37.4772,37.0182,30,36.8552,36.8071,21.2741,29.6842,97.3142,-999.9,400,30.5448,100.308,99.8472
6,1593112381,730.5,20200625 12:13:00,12:13:00,B2R1,_NW,_5.5,_3,1593112373,0.003225165,10.1162376,386.3277333,180.6947242,18.14723363,38.79902785,0.087037482,2.933641782,0.085627945,0.053642205,313.9066182,40.00614594,39.15758333,7.086441736,49.84583825,3.503174498,7.028018026,3.583267238,-142.2297776,-24.34850042,-2.016400156,145.31194,5,1,1,0,50961.47168,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-149-20200625-12_13_06,717.47816,0.7,-1023.9688,0.5,1601.692421,10.1162376,-820041.533,1.971428571,0.006569803,5180.2,DARK-150-20200625-12_13_08,-0.68,1.38,-519.4044638,0.999619575,0.998258702,1.246905406,1900.008667,1601.692421,0.842992166,0.195984331,6,0.5,0: Broadleaf,2,1593112373,386.3277333,399.9620333,34.88163333,31.14653,385.1617333,34.49763333,500.0128333,100.2303333,0.200012467,39.00363333,39.15758333,999.9,0,0,10000.31133,0,1147.451667,1900.008667,0.8999977,0.100002103,0,717.9813,4.99975,15579.14333,16543.01333,49.67046667,50.7458,49.9412,50.0956,51.2996,1705.504,189.5046667,0,129.7,0,717.47816,-48.77438455,-814.453861,15547.144,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,10.1193548,0.178708479,0.030722618,1,-13.63435333,0.117154171,0.032359674,1,3.735096667,-0.746253704,0.059281711,1,3,3,3/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8546.1,8546,2,498.163,498.581,37.7013,37.0638,30.0005,36.8986,36.857,21.3121,27.0419,97.325,-999.9,400,31.3721,100.305,99.8357
7,1593112516,866,20200625 12:15:16,12:15:16,B2R1,_NW,_5.10,_1,1593112508,0.002712681,7.985440416,389.1095484,214.6823121,21.56062078,39.07841,0.081832256,2.933230882,0.080584796,0.050475993,313.9140819,40.68046189,38.42942903,6.813777221,49.86952442,3.608464916,7.235811766,3.205312305,-119.6292465,176.6076884,14.61466707,385.5071909,0,0,1,0,50861.58007,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-151-20200625-12_15_21,804.66088,996.4,0.192431875,0.5,1601.728576,7.985440416,154.1118164,0.999498193,0.005239344,2.639943798,DARK-152-20200625-12_15_23,0.5,995.9,0.192528487,0.725370484,0.690524931,0.904518264,1900.05129,1601.728576,0.842992284,0.195984567,6,0.5,0: Broadleaf,2,1593112508,389.1095484,399.9579677,35.93002258,32.79198065,387.9435484,35.54602258,500.0343548,100.2303871,0.19996771,39.54623548,38.42942903,999.9,0,0,9997.965484,0,229.2355484,1900.05129,0.899994226,0.100005761,0,804.6896452,4.99975,15910.66774,16543.35806,50.153,51.187,50.375,50.669,51.794,1705.535484,189.5164516,0,134.8999999,0,804.66088,-2.118538466,398.2615359,15918.004,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,7.985104146,0.046223797,0.02225276,1,-10.85017333,-0.048400445,0.027297618,1,3.139133333,0.306972547,0.030150129,1,3,3,3/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8548.3,8548.2,2,516.525,500.82,38.0424,37.2612,30.0009,37.0557,37.0099,21.3654,24.5414,98.5027,-999.9,400,32.8822,100.268,99.8067
8,1593112646,996,20200625 12:17:26,12:17:26,B2R1,_NW,_5.10,_2,1593112638,0.00333149,10.3970594,385.9354333,179.7976457,18.05749544,38.76039255,0.089286959,2.934103886,0.08780452,0.055008966,313.9051992,40.6797377,39.46765,7.205390913,49.32724218,3.599759974,7.297711802,3.605630939,-146.9187256,37.58595974,3.127316916,207.6997503,0,0,1,0,50860.00724,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-153-20200625-12_17_31,703.40232,1089.5,0.354380615,0.5,1601.687891,10.3970594,283.8035698,0.997411657,0.006745151,2.328903167,DARK-154-20200625-12_17_33,2.82,1086.68,0.355300254,0.700145143,1.041335809,0.872504361,1900.003667,1601.687891,0.842992,0.195984,6,0.5,0: Broadleaf,2,1593112638,385.9354333,399.9539667,35.84264333,31.98837333,384.7694333,35.45864333,500.0294667,100.2323333,0.199990833,39.70526,39.46765,999.9,0,0,10002.74433,0,766.5966333,1900.003667,0.900003733,0.099996613,0,703.5911,4.99975,14854.41667,16542.99333,50.6019,51.5767,50.81203333,51.1061,52.2059,1705.51,189.4936667,0,128.9000001,0,703.40232,-25.0056154,-1619.753848,14834.24,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,10.40707637,-0.625940917,0.051538367,0,-14.02072,0.303590656,0.036607562,1,3.846011667,1.166803382,0.085239587,0,1,3,1/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8550.5,8550.4,2,512.149,495.547,38.301,37.4413,30.0003,37.1978,37.1318,21.3646,26.0297,97.4395,-999.9,400,32.1101,100.249,99.7789
9,1593112792,1141.5,20200625 12:19:51,12:19:51,B2R1,_NW,_5.10,_3,1593112784,0.003506777,10.31937467,386.0350667,187.6832284,18.84929545,38.77005466,0.092727571,2.933338957,0.091129374,0.057097156,313.9078384,40.9491536,39.82446333,7.344412029,49.74782964,3.692027507,7.421484582,3.652384522,-154.6488865,30.88516577,2.578740853,192.7228584,0,0,1,0,50787.65806,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-155-20200625-12_19_57,714.031,3.03,-234.6537954,0.5,1601.699111,10.31937467,-187922.3877,0.438943894,0.006696602,1195.976898,DARK-156-20200625-12_19_59,1.7,1.33,-534.587218,0.999633118,0.993436535,1.246104199,1900.016667,1601.699111,0.842992137,0.195984275,6,0.5,0: Broadleaf,2,1593112784,386.0350667,400.0428667,36.76167333,32.70822,384.8690667,36.37767333,499.9977333,100.2314,0.2000323,40.01976333,39.82446333,999.9,0,0,9998.48,0,1001.122633,1900.016667,0.8999978,0.1000022,0,714.4625,4.99975,16179.69,16543.06333,50.76033333,51.6808,51.062,51.1312,52.4496,1705.513,189.5036667,0,144.7,0,714.031,-79.54789743,-2320.601709,16172.21538,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,10.32407477,-0.474854647,0.04112832,1,-14.00779333,1.035716129,0.079659027,0,4.053449333,-0.923115284,0.070111796,1,2,3,2/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8552.9,8552.8,2,518.589,496.967,38.5954,37.5484,30.0006,37.3094,37.248,21.3777,27.7516,97.7248,-999.9,400,32.8186,100.225,99.7454
10,1593113011,1361,20200625 12:23:31,12:23:31,B2R2,_NW,_5.4,_1,1593113003,0.004229525,11.30885723,384.4197667,201.3829165,20.22354453,38.60471585,0.111667644,2.933769137,0.109358982,0.068552813,313.9060674,40.90098727,39.92380333,7.383528089,49.67915205,3.714199974,7.476375542,3.669328116,-186.5220674,37.00805855,3.093032255,167.4850908,0,0,1,0,50777.0386,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-157-20200625-12_23_36,810.87436,1074.93,0.245649149,0.5,1601.689611,11.30885723,196.7268451,1.697170979,0.007314416,2.374024355,DARK-158-20200625-12_23_38,-749.41,1824.34,0.144740366,0.583127107,0.741309656,0.877514485,1900.005333,1601.689611,0.842992166,0.195984331,6,0.5,0: Broadleaf,2,1593113003,384.4197667,399.9406333,36.98542667,32.09798333,383.2537667,36.60143,500.0276333,100.2233,0.2000372,40.15778667,39.92380333,999.9,0,0,10001.73867,0,1379.523667,1900.005333,0.899998267,0.100001877,0,812.1644667,4.99975,16626.00333,16542.97333,51,51.76033333,51.25,51.2686,52.62913333,1705.501,189.5043333,0,219,0,810.87436,-91.01284617,-3339.269231,16584.264,15,0,--:--:--,1592599616,1592599622,0,0.095,-0.031,1.166,0.384,400,36,0.15,0.03,11.32433992,-0.704801871,0.054276529,0,-15.53261333,1.101271635,0.082113079,0,4.894080667,-0.736114972,0.06006823,1,1,3,1/3,100,100,1.166,0.384,1.166,0,0,0,0.384,0,0,0,-1,-1,-1,-1,8556.6,8556.5,2,523.97,490.572,38.7879,37.8091,30.0008,37.5632,37.5047,21.3771,29.6657,95.7656,-999.9,400,32.3661,100.179,99.6964
