SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,3.72262 73.6581 374.927 619.401 870.801 1042.19 1189.74 1287.77,0.136386 101.101 402.58 600.899 806.818 1000.15 1201.26 1400.22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1597581209,0,20200816 05:33:28,05:33:28,B1R1,_SE,_5.3,_1,1597581201,0.000314167,-0.993889154,401.7917667,483.5313254,48.72928613,40.49174259,0.016777929,2.942162201,0.016724956,0.010457843,0.001994258,28.94666741,28.30036,3.861796886,50.2456272,2.024032011,4.028274944,1.837764875,-13.85476654,115.4040019,8.606709763,110.1579394,58,12,1,0,52897.60588,RECT-2116-20200816-05_33_30,570.8211538,3084.87,2514.048846,0.814961034,-0.993889154,-,0,0,#DIV/0!,0.5,0.020994792,-0.993889154,#DIV/0!,#DIV/0!,-1.12636E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.227052531,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597581201,401.7917667,400.7506,20.08408,19.71466,397.6207667,19.67908,500.0118333,100.5779667,0.199963467,29.02792,28.30036,999.9,0,0,10014.19567,0,0.522201667,0.0499938,0,0,0,570.7896667,0.0499938,7.655,-0.956666667,38.77066667,42,40.4454,42.3456,41.437,0,0,0,1597581209,0,570.8211538,8.705299072,-0.285470043,7.622692308,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-0.998550804,-7.547926941,0.920915348,0,1.039826677,8.025704274,1.087087334,0,0.36887471,0.040534742,0.003367797,1,1,3,1/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3596.5,3596.5,2,423.892,558.416,28.7116,28.258,29.9998,28.043,28.118,20.2471,15.7245,100,-999.9,400,19.6031,101.864,101.156
2,1597581379,170,20200816 05:36:18,05:36:18,B1R1,_SE,_5.10,_1,1597581371,0.001223934,-1.29559074,400.9016774,419.1224178,42.23876678,40.40249754,0.070495533,2.942619233,0.069570573,0.043563701,0.001994258,28.39867645,27.54978387,3.696373134,49.88059324,1.973269112,3.955985653,1.723104022,-53.97550743,184.8967964,13.71453771,144.6378209,37,7,1,0,52965.64112,RECT-2117-20200816-05_36_20,585.1403846,3040.17,2455.029615,0.807530373,-1.29559074,-,0,0,#DIV/0!,0.5,0.020994792,-1.29559074,#DIV/0!,#DIV/0!,-1.82862E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.238343514,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597581371,400.9016774,399.9357742,19.58014839,18.14017419,396.7306774,19.17514516,499.9962903,100.5790645,0.200003806,28.71527742,27.54978387,999.9,0,0,10016.68968,0,0.286924,0.0499938,0,0,0,585.4022581,0.0499938,3.529677419,-1.31483871,38.32825806,41.504,39.98577419,41.875,40.98780645,0,0,0,168.7,0,585.1403846,1.549059761,-0.53572651,3.532692308,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-1.294979135,0.043116341,0.461231763,1,0.955792871,-0.246913258,0.546659715,1,1.440204516,-0.021001935,0.001705878,1,3,3,3/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3599.4,3599.3,2,449.463,554.41,28.399,28.2036,30.0002,27.9612,28.0396,20.3129,23.5509,100,-999.9,400,18.1412,101.881,101.167
3,1597581543,334.5,20200816 05:39:03,05:39:03,B2R1,_SW,_5.3,_1,1597581535,0.000420759,-0.764454303,400.2039667,441.0775372,44.44844782,40.32951948,0.023082273,2.939801389,0.02298206,0.014372755,0.001994258,28.2801896,27.72451333,3.734320119,50.0109538,1.941317725,3.881785044,1.793002394,-18.55548379,105.3375892,7.814884555,94.59898422,10,2,1,0,52941.37494,RECT-2118-20200816-05_39_04,585.6872,2920.78,2335.0928,0.799475756,-0.764454303,-,0,0,#DIV/0!,0.5,0.020994792,-0.764454303,#DIV/0!,#DIV/0!,-9.02677E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.250819668,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597581535,400.2039667,399.4887,19.26437667,18.7692,396.0329667,18.85937667,500.0077333,100.5725,0.199913167,28.38914333,27.72451333,999.9,0,0,10001.299,0,1.753583667,0.0499938,0,0,0,585.7543333,0.0499938,-0.946,-1.596666667,37.9412,41.062,39.5788,41.42873333,40.5662,0,0,0,162.8999999,0,585.6872,3.174615413,-1.318461385,-0.7184,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-0.859763842,3.743157147,0.373277384,0,0.754827506,-3.998755331,0.394865059,0,0.495641097,-0.188226871,0.014287535,1,1,3,1/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3602.1,3602,2,482.329,555.945,28.1168,28.1292,29.9999,27.8924,27.9679,20.3564,20.4264,100,-999.9,400,18.7062,101.881,101.174
4,1597581799,590.5999999,20200816 05:43:19,05:43:19,B2R2,_SW,_5.10,_1,1597581791,0.000489817,-0.612657982,401.379129,425.0946912,42.83134569,40.44183234,0.027802299,2.940521911,0.027657085,0.017298662,0.001994258,27.77349355,27.18621935,3.618492775,49.90289118,1.88276084,3.772849218,1.735731935,-21.60093265,113.209948,8.353972992,99.96498257,14,3,1,0,53047.89832,RECT-2119-20200816-05_43_20,602.9603846,3475.29,2872.329615,0.826500699,-0.612657982,-,0,0,#DIV/0!,0.5,0.020994792,-0.612657982,#DIV/0!,#DIV/0!,6.77404E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.209920331,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597581791,401.379129,400.879871,18.68611935,18.10933226,397.2081613,18.28111935,500.0087097,100.5572581,0.199929871,27.90034516,27.18621935,999.9,0,0,10006.91645,0,0.876691968,0.0499938,0,0,0,603.1964516,0.0499938,-6.821290323,-2.08483871,37.32825806,40.47967742,38.99187097,40.812,39.94919355,0,0,0,255.0999999,0,602.9603846,-5.583247818,-4.639316336,-6.819230769,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-0.55876324,-3.738191373,0.352219201,0,0.499309974,5.502531065,0.511780975,0,0.576784742,-0.012952279,0.001105036,1,1,3,1/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3606.4,3606.3,2,477.743,555.041,27.6198,27.8895,30.0001,27.7211,27.8054,20.3339,24.6322,99.6269,-999.9,400,18.0949,101.895,101.188
5,1597581961,752.0999999,20200816 05:46:00,05:46:00,B2R2,_SW,_5.13,_1,1597581953,0.000581232,-1.183065053,401.34,445.145795,44.84916456,40.4356593,0.034416736,2.937582173,0.034194284,0.021391294,0.001994258,27.76851011,26.84788,3.547306529,49.79805778,1.880870728,3.776996155,1.666435802,-25.63234151,169.6622495,12.51227061,156.5441729,150,30,1,0,52959.40949,RECT-2120-20200816-05_46_02,583.5216,2894.96,2311.4384,0.79843535,-1.183065053,-,0,0,#DIV/0!,0.5,0.020994792,-1.183065053,#DIV/0!,#DIV/0!,4.51603E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.252449557,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597581953,401.34,400.2003,18.66839,17.98396333,397.169,18.26339,500.0228,100.5516,0.2000303,27.91917667,26.84788,999.9,0,0,9990.751667,0,0.4141272,0.0499938,0,0,0,583.346,0.0499938,-8.875666667,-2.089333333,37.125,40.375,38.79546667,40.75,39.812,0,0,0,160.1000001,0,583.5216,-3.010769296,0.649230808,-9.0644,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-1.23097721,1.065817154,0.145227786,0,1.170641226,-1.740950565,0.224028189,0,0.684843419,-0.035762226,0.002777704,1,1,3,1/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3609.1,3609,2,322.227,554.069,27.5607,27.8965,30.0002,27.7329,27.8158,20.4251,24.6211,98.8856,-999.9,400,18.0569,101.89,101.188
6,1597582320,1111.6,20200816 05:52:00,05:52:00,B3R2,_SE,_5.7,_1,1597582312,0.000612588,-0.823039475,401.5723,428.6873867,43.1939683,40.46188839,0.033743113,2.93775253,0.033529267,0.020974892,0.001994258,27.88246343,27.49659333,3.684888458,49.81572714,1.894976252,3.80397188,1.789912206,-27.01511973,86.26067343,6.385693165,65.63324112,34,7,1,0,52943.01206,RECT-2121-20200816-05_52_01,539.5792,3008.86,2469.2808,0.820669888,-0.823039475,-,0,0,#DIV/0!,0.5,0.020994792,-0.823039475,#DIV/0!,#DIV/0!,1.13112E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.218516744,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597582312,401.5723,400.8798667,18.80708,18.08581667,397.4013667,18.40208,500.0116333,100.5586333,0.200030533,28.04123667,27.49659333,999.9,0,0,9991.021667,0,0.286924,0.0499938,0,0,0,539.69,0.0499938,-11.12666667,-2.133,36.875,40.2122,38.5248,40.63326667,39.6082,0,0,0,358.3,0,539.5792,-3.659999994,1.503076818,-11.0684,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-0.776835631,8.602120997,1.182869837,0,0.704013871,-9.004423113,1.472049435,0,0.720279355,0.07079429,0.031686991,1,1,3,1/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3615.1,3615,2,453.796,550.97,27.6534,28.0151,30.0005,27.7534,27.8306,20.2218,23.9361,97.3979,-999.9,400,18.1909,101.873,101.175
7,1597582525,1316.6,20200816 05:55:25,05:55:25,B1R3,_SE,_5.6,_1,1597582517,0.000428843,-1.211276138,400.4200968,466.259191,46.96942437,40.33700957,0.02502089,2.937192956,0.024903079,0.015574963,0.001994258,27.92757287,27.04645806,3.588937416,49.99387783,1.901476219,3.803418141,1.687461197,-18.91197748,157.1275872,11.60781467,149.8254186,12,2,1,0,52926.80614,RECT-2122-20200816-05_55_26,563.3446154,2927.38,2364.035385,0.807560134,-1.211276138,-,0,0,#DIV/0!,0.5,0.020994792,-1.211276138,#DIV/0!,#DIV/0!,-2.68423E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.238297878,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597582517,400.4200968,399.1726452,18.8757,18.37080968,396.2490968,18.4707,500.0075806,100.5367097,0.200016323,28.03873871,27.04645806,999.9,0,0,9990.017742,0,0.303815516,0.0499938,0,0,0,563.4732258,0.0499938,-11.30806452,-2.375483871,36.909,40.25,38.562,40.667,39.625,0,0,0,203.8,0,563.3446154,-7.578119624,4.696752136,-11.35307692,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-1.220235002,5.260881266,0.428693875,0,1.247370935,-6.010016758,0.515341567,0,0.504887,0.10930171,0.017183979,1,1,3,1/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3618.5,3618.4,2,480.479,550.256,27.7339,28.1408,30.0003,27.8634,27.9369,20.3007,23.0966,97.0276,-999.9,400,18.3388,101.843,101.155
8,1597582731,1522.1,20200816 05:58:50,05:58:50,B1R3,_SE,_5.10,_1,1597582723,0.000490006,-3.452538416,400.3188,589.3744032,59.36832034,40.32454519,0.027286996,2.940744452,0.027147111,0.016979453,0.001994258,28.00494194,27.42948333,3.67044279,49.75135934,1.902540819,3.824098164,1.76790197,-21.60926228,111.3483919,8.235465197,97.97658911,25,5,1,0,53012.99519,RECT-2123-20200816-05_58_52,518.98,2926.93,2407.95,0.822687936,-3.452538416,-,0,0,#DIV/0!,0.5,0.020994792,-3.452538416,#DIV/0!,#DIV/0!,-1.78737E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.215527731,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597582723,400.3188,396.4113333,18.88732667,18.31045333,396.1478333,18.48232667,500.0242,100.5312667,0.199813633,28.13181333,27.42948333,999.9,0,0,10010.771,0,0.630276667,0.0499938,0,0,0,518.9866667,0.0499938,-11.243,-2.399,36.979,40.375,38.625,40.79546667,39.687,0,0,0,203.8999999,0,518.98,2.930598198,-0.620854674,-11.00461538,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-3.83686074,37.87980448,2.902624328,0,4.233544548,-44.25514713,3.507012659,0,0.576044,0.095734694,0.007410302,1,1,3,1/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3621.9,3621.8,2,463.75,549.866,27.7917,28.1982,30.0002,27.959,28.0384,20.2511,23.4305,96.2856,-999.9,400,18.3715,101.826,101.137
9,1597582957,1748.6,20200816 06:02:37,06:02:37,B3R3,_SE,_5.3,_1,1597582949,0.000951442,-1.326273966,402.3921667,431.2311953,43.4303745,40.52592365,0.052014267,2.938196799,0.051508086,0.032237622,0.001994258,27.96717511,27.67367333,3.723244004,49.83857126,1.914985867,3.842377136,1.808258137,-41.95860655,85.54505971,6.342804956,49.93125237,61,12,1,0,52924.54523,RECT-2124-20200816-06_02_38,595.5292308,3033.31,2437.780769,0.803670172,-1.326273966,-,0,0,#DIV/0!,0.5,0.020994792,-1.326273966,#DIV/0!,#DIV/0!,-1.33789E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.244291545,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597582949,402.3921667,401.2601,19.01438,17.89439667,398.2212,18.60938,500.0170333,100.5126,0.199906367,28.21371667,27.67367333,999.9,0,0,9998.125333,0,0.379696367,0.0499938,0,0,0,595.5616667,0.0499938,-10.463,-2.27,37.04546667,40.375,38.68286667,40.812,39.75,0,0,0,225.1000001,0,595.5292308,-1.425641083,1.33401706,-10.34230769,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-1.229621339,-4.197096314,0.704910708,0,1.0783802,4.022559281,0.794072122,0,1.12017129,-0.024749032,0.002005925,1,1,3,1/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3625.7,3625.6,2,419.852,549.67,27.8426,28.2094,30,27.9917,28.0659,19.9291,28.926,94.7966,-999.9,400,17.9095,101.827,101.138
10,1597583360,2151.6,20200816 06:09:20,06:09:20,B1R4,_NW,_5.14,_1,1597583352,0.000376001,-2.634995516,401.6464194,597.2969314,60.17165023,40.46183161,0.020077801,2.938793772,0.020001905,0.012507986,0.001994258,28.13222802,27.81961613,3.755116641,49.78431332,1.914673807,3.845937966,1.840442833,-16.58163187,64.96141787,4.819520838,53.20130109,24,5,1,0,52939.58522,RECT-2125-20200816-06_09_21,568.564,2899.35,2330.786,0.803899495,-2.634995516,-,0,0,#DIV/0!,0.5,0.020994792,-2.634995516,#DIV/0!,#DIV/0!,-2.71173E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.243936595,0.0499938,0.020994792,0.41994792,0.09498822,6,0.5,0: Broadleaf,2,1597583352,401.6464194,398.6657097,19.00610645,18.56349032,397.4754194,18.60110323,500.0103548,100.5399032,0.200025387,28.22963226,27.81961613,999.9,0,0,9998.806774,0,1.273805806,0.0499938,0,0,0,568.3322581,0.0499938,-12.24677419,-2.473225806,36.82216129,40.1006129,38.437,40.562,39.562,0,0,0,402.0999999,0,568.564,-1.320769245,0.066153878,-12.3852,15,0,--:--:--,1597365417,1597365421,0,0.033,-0.035,4.171,0.405,399,36,0.25,0.02,-2.628859071,18.20544518,1.711086241,0,2.980678677,-19.60471306,2.018566391,0,0.442628645,-0.050412871,0.003993646,1,1,3,1/3,100,100,4.171,0.405,4.171,0,0,0,0.405,0,0,0,-1,-1,-1,-1,3632.4,3632.3,2,465.641,550.055,27.8255,28.0928,30.0006,27.8996,27.9878,20.0477,24.9516,91.8142,-999.9,400,18.5485,101.829,101.143
