SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.54792 91.5013 396.16 623.423 856.295 1042.57 1238.83 1390.87,-0.0363942 100.162 404.725 601.174 801.857 1001.17 1204.01 1401.41,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1600206460,0,20200915 14:47:40,14:47:40,B3R3,_SW,_5.7,_1,1600206452,0.001722706,5.641386066,392.4524333,165.1150516,16.70176391,39.69745839,0.043385342,2.95055336,0.043034026,0.026927593,297.3860817,40.83860406,39.77922,7.32665666,48.26986854,3.493985194,7.238439422,3.832671467,-75.97135199,-35.98327735,-2.979551936,182.4519004,5,1,1,0,51360.52491,RECT-527-20200527-06_29_39,15476,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1019-20200915-14_47_41,15418.8,530.0736538,2.14,-246.6979691,0.5,1517.404952,5.641386066,-187170.3599,0.537383178,0.003985721,1693.785047,DARK-1020-20200915-14_47_43,0.99,1.15,-459.0727425,0.999682833,0.736732005,1.24641024,-0.857394084,1.857394084,1800.023667,1517.404952,0.842991667,0.195983334,6,0.5,0: Broadleaf,2,1600206452,392.4524333,400.0333,34.54183333,32.54601667,392.6476333,34.50049333,500.0061333,101.0523,0.099979903,39.55301,39.77922,999.9,0,0,10014.83733,0,564.5675333,1800.023667,0.8999994,0.100000383,0,530.2179,4.99948,11116.99667,14691.63,52.47066667,52.812,52.8288,52.3372,54.60393333,1615.521333,179.5023333,0,1600206460,0,530.0736538,-22.69206837,-481.2034391,11083.69231,15,1600206360,14:46:00,1600206356,1600206360,6,-0.19,-0.304,-0.191,0.041,400,33,0.53,0.42,5.639030887,0.180516057,0.026752387,1,-7.578338387,-0.158373871,0.03053085,1,1.996350968,-0.102298548,0.008637171,1,3,3,3-Mar,100,100,-0.195,0.0413,-0.700013654,0.002111972,-2.37E-06,6.65E-10,0.041345,0,0,0,11,2092,1,24,1.7,1.7,2,501.404,598.414,38.1056,37.3371,30.0005,37.0812,37.0373,21.7614,0,100,-999.9,400,35.5453,98.5502,98.861
2,1600206625,164.5,20200915 14:50:24,14:50:24,B3R3,_SW,_5.7,_2,1600206617,0.001539438,4.14938108,394.2891613,202.2598357,20.45793613,39.88108885,0.038637997,2.948737956,0.038358922,0.023999232,297.3827558,41.00687029,39.76328387,7.320411527,47.73682989,3.477819992,7.285402069,3.842591535,-67.8892331,-14.23674412,-1.18017515,214.0766035,9,2,1,0,51289.84546,RECT-527-20200527-06_29_39,15476,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1021-20200915-14_50_25,15553.3,419.615,647.95,0.352396018,0.5,1517.387991,4.14938108,267.360743,1.000447565,0.003002494,4.597407207,DARK-1022-20200915-14_50_27,-0.29,648.24,0.352238369,0.821280186,-3.226052037,1.02433829,-0.000243435,1.000243435,1800.003548,1517.387991,0.842991666,0.195983333,6,0.5,0: Broadleaf,2,1600206617,394.2891613,399.9967742,34.38388387,32.60008387,394.4833871,34.02249677,500.0021935,101.0470323,0.0997726,39.67372903,39.76328387,999.9,0,0,10005.0371,0,194.6096452,1800.003548,0.9,0.100000052,0,419.6933871,4.99948,9411.150645,14691.46774,52.50380645,52.79,52.82019355,52.47351613,54.645,1615.503548,179.5003226,0,164,0,419.615,-6.983521357,-145.2933334,9410.671154,15,1600206360,14:46:00,1600206356,1600206360,6,-0.19,-0.304,-0.191,0.041,400,33,0.53,0.42,4.150665771,-0.308901664,0.03189535,1,-5.707443548,0.210603387,0.031819223,1,1.781142258,0.338542742,0.025380807,1,3,3,3-Mar,100,100,-0.195,0.3629,-0.700013654,0.002111972,-2.37E-06,6.65E-10,0.041345,0,0,0,11,2092,1,24,4.5,4.4,2,496.281,595.019,38.0395,37.3364,30.0006,37.0618,37.0168,21.787,0,100,-999.9,400,35.5453,98.5415,98.7888
3,1600206802,342,20200915 14:53:22,14:53:22,B3R3,_SW,_5.7,_3,1600206794,0.00208905,5.004606637,392.9943,211.2291651,21.36483027,39.74951333,0.050009138,2.946920419,0.049542414,0.031005579,297.3819503,41.39571514,40.32957333,7.545185183,46.87911815,3.513354679,7.494498228,4.031830504,-92.12711266,-20.08330957,-1.674632122,183.4968959,5,1,1,0,51152.42333,RECT-527-20200527-06_29_39,15476,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1023-20200915-14_53_23,15432.2,447.77712,2.81,-158.3512883,0.5,1517.381611,5.004606637,-120139.6664,0.754448399,0.003566126,1289.690391,DARK-1024-20200915-14_53_25,0.69,2.12,-209.8901509,0.999415358,0.621533239,1.24617985,-0.323429219,1.323429219,1799.995667,1517.381611,0.842991813,0.195983626,6,0.5,0: Broadleaf,2,1600206794,392.9943,399.9839333,34.73573,32.31632,393.1893,34.36180667,500.077,101.0455667,0.099700153,40.20316333,40.32957333,999.9,0,0,9994.855,0,312.1114,1799.995667,0.899995233,0.100004677,0,448.0403333,4.99948,9676.566333,14691.39,52.83316667,53.25826667,53.15186667,53.07683333,55.05403333,1615.487667,179.5083333,0,176.9000001,0,447.77712,-18.1663846,-2278.92846,9652.73,15,1600206360,14:46:00,1600206356,1600206360,6,-0.19,-0.304,-0.191,0.041,400,33,0.53,0.42,5.012415548,-0.582472474,0.0513975,0,-6.994203871,0.602082097,0.056234256,1,2.418841613,0.109841129,0.008442328,1,2,3,3-Feb,100,100,-0.195,0.3741,-0.700013654,0.002111972,-2.37E-06,6.65E-10,0.041345,0,0,0,11,2092,1,24,7.4,7.4,2,500.402,588.503,38.3328,37.4952,30.0003,37.164,37.1125,21.7744,0,100,-999.9,400,35.5453,98.4944,98.7943
4,1600207025,565,20200915 14:57:05,14:57:05,B3R3,_SW,_5.10,_1,1600207017,0.002326379,4.595214453,393.4781333,243.219963,24.59939141,39.79657957,0.05734311,2.946909934,0.056730358,0.035510981,297.3742841,41.22470644,40.13021667,7.465383102,47.56134226,3.543573112,7.450532183,3.92180999,-102.5933255,-5.926522631,-0.493448258,188.3609877,37,7,1,0,51170.03936,RECT-527-20200527-06_29_39,15476,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1025-20200915-14_57_06,15570.6,588.9828,1112.2,0.470434454,0.5,1517.344812,4.595214453,356.9056392,1.001465564,0.003296404,2.260960259,DARK-1026-20200915-14_57_08,-1.63,1113.83,0.469746012,0.693030396,1.329745989,0.864698608,-0.001300014,1.001300014,1799.952333,1517.344812,0.842991663,0.195983327,6,0.5,0: Broadleaf,2,1600207017,393.4781333,400.0888667,35.03614,32.3431,393.6726333,34.65145,500.1497,101.0405333,0.099977917,40.09291333,40.13021667,999.9,0,0,9995.293333,0,489.4073667,1799.952333,0.9,0.099999993,0,589.2267667,4.99948,12032.49667,14691.05,53.13326667,53.5704,53.479,53.23733333,55.3038,1615.457333,179.495,0,222.1000001,0,588.9828,-26.91876922,-7327.269221,11993.42,15,1600206360,14:46:00,1600206356,1600206360,6,-0.19,-0.304,-0.191,0.041,400,33,0.53,0.42,4.595709662,0.192597211,0.057604024,1,-6.612117097,-0.22568129,0.067546751,1,2.692933548,0.109175323,0.010480441,1,3,3,3-Mar,100,100,-0.195,0.3851,-0.700013654,0.002111972,-2.37E-06,6.65E-10,0.041345,0,0,0,11,2092,1,24,11.2,11.1,2,464.442,575.409,38.547,37.6747,30.0003,37.331,37.2711,21.7795,0,100,-999.9,400,35.5453,98.4487,98.7871
5,1600207163,702.5,20200915 14:59:22,14:59:22,B3R3,_SW,_5.10,_2,1600207155,0.000887895,2.068419983,397.0793871,215.2021271,21.764933,40.15948343,0.020656015,2.948681837,0.020575963,0.012867143,297.4004482,41.58025661,40.19195484,7.490018205,45.1251522,3.359840561,7.445604939,4.130177644,-39.1561537,-17.71431198,-1.474373743,239.0556087,10,2,1,0,51221.43062,RECT-527-20200527-06_29_39,15476,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1027-20200915-14_59_23,15500.2,691.75344,1.95,-353.7453538,0.5,1517.47949,2.068419983,-268400.6596,-0.717948718,0.001630985,1858.917949,DARK-1028-20200915-14_59_25,3.35,-1.4,492.7167429,1.000386368,0.962366306,1.246475574,2.386111862,-1.386111862,1800.112258,1517.47949,0.842991587,0.195983175,6,0.5,0: Broadleaf,2,1600207155,397.0793871,399.9846129,33.22063226,32.19053871,397.2719677,32.89973871,499.9923871,101.0370968,0.100068061,40.08052258,40.19195484,999.9,0,0,10005.70194,0,305.8683871,1800.112258,0.900002871,0.099997103,0,692.4787097,4.99948,13371.96129,14692.35806,53.125,53.554,53.48170968,53.171,55.31012903,1615.606452,179.5064516,0,136.9000001,0,691.75344,-52.78723062,-226.7923042,13388.284,15,1600206360,14:46:00,1600206356,1600206360,6,-0.19,-0.304,-0.191,0.041,400,33,0.53,0.42,2.066797441,0.104351535,0.031133706,1,-2.903090968,-0.321703548,0.044088817,1,1.026203323,0.473642516,0.035851882,1,3,3,3-Mar,100,100,-0.193,0.3214,-0.700013654,0.002111972,-2.37E-06,6.65E-10,0.041345,0,0,0,11,2092,1,24,13.4,13.4,2,494.667,455.02,38.509,37.6854,30.0003,37.3523,37.2949,21.8143,0,100,-999.9,400,35.5453,98.4701,98.7252
6,1600207309,849,20200915 15:01:49,15:01:49,B3R3,_SW,_5.10,_3,1600207301,0.001400339,2.103111571,396.8163667,263.7876927,26.67881068,40.13298957,0.031012547,2.949498382,0.030832525,0.019286415,297.3788765,41.44641715,40.74342667,7.713213274,45.28711385,3.371516866,7.444759843,4.341696408,-61.75493115,-105.7486526,-8.822277523,121.0530152,9,2,1,0,51244.57715,RECT-527-20200527-06_29_39,15476,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1029-20200915-15_01_50,15408.1,568.424,2.3,-246.1408696,0.5,1517.367391,2.103111571,-186743.0645,0.269565217,0.001653969,1575.886957,DARK-1030-20200915-15_01_52,1.68,0.62,-913.1032258,0.999828973,0.790203112,1.246355221,-2.698713318,3.698713318,1799.979,1517.367391,0.842991719,0.195983437,6,0.5,0: Broadleaf,2,1600207301,396.8163667,400.0067333,33.33599333,31.71169667,397.0091333,33.01112667,500.0282,101.0375667,0.099868543,40.07839667,40.74342667,999.9,0,0,10010.29767,0,337.021,1799.979,0.899998333,0.100001653,0,568.4775667,4.99948,11051.81,14691.24667,53.24583333,53.64153333,53.55993333,53.2479,55.4245,1615.478333,179.501,0,145.7,0,568.424,-4.740384633,12.98461535,11050.228,15,1600206360,14:46:00,1600206356,1600206360,6,-0.19,-0.304,-0.191,0.041,400,33,0.53,0.42,2.101756373,-0.240781767,0.042521593,1,-3.189165806,0.329954032,0.050970354,1,1.624452581,-0.017604194,0.002288328,1,3,3,3-Mar,100,100,-0.193,0.324,-0.700013654,0.002111972,-2.37E-06,6.65E-10,0.041345,0,0,0,11,2092,1,24,15.9,15.8,2,496.277,461.232,38.534,37.7392,30,37.3984,37.3417,21.8263,0,100,-999.9,400,35.5453,98.4597,98.66
7,1600207506,1046,20200915 15:05:06,15:05:06,B1R3,_SW,_5.4,_1,1600207498,0.001844732,4.683426361,393.5082903,192.5131928,19.47452151,39.80706752,0.041865619,2.946671094,0.041537957,0.025990448,297.379622,41.11179296,40.46798065,7.601023185,45.55810861,3.351665871,7.356903027,4.249357314,-81.35268235,-97.18240649,-8.096088223,110.7484449,7,1,1,0,51202.47163,RECT-527-20200527-06_29_39,15476,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1031-20200915-15_05_07,15496,511.74916,307.22,-0.665741683,0.5,1517.370978,4.683426361,-505.0885547,0.998470152,0.003354482,10.80535121,DARK-1032-20200915-15_05_09,0.47,306.75,-0.666761728,0.915411279,0.497022976,1.141503672,-0.000612366,1.000612366,1799.983226,1517.370978,0.842991733,0.195983465,6,0.5,0: Broadleaf,2,1600207498,393.5082903,399.9996452,33.13251613,30.99213548,393.7030645,32.81462903,499.9890323,101.0593871,0.100025555,39.85623548,40.46798065,999.9,0,0,9992.072258,0,741.9746452,1799.983226,0.899998516,0.100001687,0,512.4090968,4.99948,10888.36452,14691.27742,52.98774194,53.33232258,53.31606452,52.80206452,55.06612903,1615.48129,179.5022581,0,196.1000001,0,511.74916,-54.97484613,-809.1769211,10865.016,15,1600206360,14:46:00,1600206356,1600206360,6,-0.19,-0.304,-0.191,0.041,400,33,0.53,0.42,4.684274211,-0.273831858,0.03804178,1,-6.491236774,0.190286613,0.039038232,1,2.140387419,0.447037742,0.033770156,1,3,3,3-Mar,100,100,-0.195,0.3178,-0.700013654,0.002111972,-2.37E-06,6.65E-10,0.041345,0,0,0,11,2092,1,24,19.2,19.1,2,497.623,560.602,38.2636,37.6389,30.0003,37.331,37.2747,21.7856,0,100,-999.9,400,35.5453,98.4812,98.7514
8,1600207642,1181.9,20200915 15:07:22,15:07:22,B1R3,_SW,_5.4,_2,1600207634,0.001934222,4.252578104,393.9560645,210.1479576,21.25824088,39.85198339,0.042391069,2.947291301,0.042055237,0.026314474,297.37957,41.43628423,40.67617419,7.685689573,43.83586897,3.285463503,7.494920438,4.40022607,-85.29918047,-74.99096612,-6.262697201,130.8267262,8,2,1,0,51162.8586,RECT-527-20200527-06_29_39,15476,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1033-20200915-15_07_23,15541.3,585.0256538,1170.67,0.500264247,0.5,1517.369489,4.252578104,379.5428524,0.997343402,0.003070541,2.098089128,DARK-1034-20200915-15_07_25,3.11,1167.56,0.501596788,0.677801602,1.295840936,0.844592777,0.002666492,0.997333508,1799.98129,1517.369489,0.842991812,0.195983623,6,0.5,0: Broadleaf,2,1600207634,393.9560645,399.9733548,32.47839032,30.23278387,394.1504839,32.1825871,500.0167419,101.0584194,0.100026923,40.20421935,40.67617419,999.9,0,0,9995.690323,0,1231.302258,1799.98129,0.899996,0.100004,0,585.0677742,4.99948,11644.07742,14691.28387,53.02993548,53.62493548,53.379,52.97154839,55.20522581,1615.477419,179.5070968,0,135.1000001,0,585.0256538,-4.55613676,-16.06495702,11643.89615,15,1600206360,14:46:00,1600206356,1600206360,6,-0.19,-0.304,-0.191,0.041,400,33,0.53,0.42,4.253043155,0.06360503,0.02744709,1,-6.017041333,-0.164927253,0.033956637,1,2.244958,0.116016374,0.0086023,1,3,3,3-Mar,100,100,-0.194,0.2952,-0.700013654,0.002111972,-2.37E-06,6.65E-10,0.041345,0,0,0,11,2092,1,24,21.4,21.4,2,497.666,573.868,38.4793,37.7121,30.0008,37.3804,37.3289,21.8189,0,100,-999.9,400,35.5453,98.4652,98.6852
10,1600207892,1431.4,20200915 15:11:31,15:11:31,B1R3,_SW,_5.4,_3,1600207884,0.000954928,2.037230521,397.0935806,205.8247465,20.82088034,40.1693094,0.019511145,2.94774449,0.019439682,0.0121562,297.3818738,41.90065389,40.82335806,7.746036975,40.12524746,3.041842971,7.580870307,4.704194005,-42.11231237,-64.39851191,-5.386562772,185.4844867,12,2,1,0,51140.56688,RECT-527-20200527-06_29_39,15476,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1037-20200915-15_11_32,15413,563.6082,2.62,-214.1176336,0.5,1517.38265,2.037230521,-162449.1911,0.877862595,0.001610535,1383.290076,DARK-1038-20200915-15_11_34,0.32,2.3,-243.907913,0.999365783,0.783384404,1.246245184,-0.13848367,1.13848367,1799.997097,1517.38265,0.842991721,0.195983441,6,0.5,0: Broadleaf,2,1600207884,397.0935806,399.9930968,30.07012903,28.95874839,397.2863548,29.85167419,500.0336774,101.0582581,0.10003651,40.41812903,40.82335806,999.9,0,0,9998.280645,0,875.5884839,1799.997097,0.899998258,0.100001694,0,563.6633226,4.99948,10905.07097,14691.41613,53.22345161,53.60467742,53.50793548,53.20732258,55.389,1615.494194,179.5029032,0,88.9000001,0,563.6082,-6.080230723,-544.3999973,10899.38,15,1600206360,14:46:00,1600206356,1600206360,6,-0.19,-0.304,-0.191,0.041,400,33,0.53,0.42,2.037291272,-0.057206245,0.019678849,1,-2.899223333,-0.15150327,0.025240105,1,1.113278333,0.403844716,0.029300714,1,3,3,3-Mar,100,100,-0.193,0.2188,-0.700013654,0.002111972,-2.37E-06,6.65E-10,0.041345,0,0,0,11,2092,1,24,25.6,25.5,2,492.523,570.562,38.718,37.7788,29.9998,37.4197,37.3559,21.8139,0,100,-999.9,400,35.5453,98.4752,98.7364
