date,day,year,block_id,VINE,round,stem_wp_bar,leaf_wp_bar,leaf_temp,Leak,wrong_vine,pixel_number,treatment,SUB_BLOCK,BLOCK
8/13/20,226,2020,B2R1_NE,5.7,1,NA,NA,NA,no,no,23,2,_NE,B2R1
8/13/20,226,2020,B2R1_SW,5.3,1,NA,3.5,NA,no,no,16,2,_SW,B2R1
8/13/20,226,2020,B2R1_SE,5.7,1,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R1_SE,5.11,1,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R2_NW,5.4,1,NA,4.4,NA,no,no,24,2,_NW,B2R2
8/13/20,226,2020,B2R2_NE,5.4,1,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_NE,5.12,1,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_SW,5.1,1,NA,5.6,NA,no,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SW,5.13,1,NA,5.6,NA,no,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SE,5.3,1,NA,NA,NA,no,no,35,2,_SE,B2R2
8/13/20,226,2020,B2R3_NW,5.7,1,NA,4.6,NA,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NW,5.14,1,NA,3.9,NA,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NE,5.9,1,NA,NA,NA,no,no,48,2,_NE,B2R3
8/13/20,226,2020,B2R3_SW,5.3,1,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SW,5.14,1,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SE,5.5,1,NA,3.1,NA,no,no,50,2,_SE,B2R3
8/13/20,226,2020,B3R1_NW,5.6,1,NA,3.5,NA,no,no,18,3,_NW,B3R1
8/13/20,226,2020,B3R1_NE,5.5,1,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_NE,5.8,1,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_SW,5.9,1,NA,3.3,NA,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SW,5.14,1,NA,2.7,NA,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SE,5.8,1,NA,NA,NA,no,no,29,3,_SE,B3R1
8/13/20,226,2020,B3R2_NW,5.13,1,NA,NA,NA,no,no,34,3,_NW,B3R2
8/13/20,226,2020,B3R2_NE,5.7,1,NA,2.3,NA,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_NE,5.14,1,NA,3.6,NA,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_SW,5.9,1,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SW,5.14,1,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SE,5.7,1,NA,4.2,NA,no,no,45,3,_SE,B3R2
8/13/20,226,2020,B3R3_NW,5.5,1,NA,NA,NA,no,no,54,3,_NW,B3R3
8/13/20,226,2020,B3R3_NE,5.9,1,NA,4.4,NA,no,no,63,3,_NE,B3R3
8/13/20,226,2020,B3R3_NE,5.12,1,NA,2.9,NA,no,no,63,3,_NE,B3R3
8/13/20,226,2020,B3R3_SW,5.7,1,NA,NA,NA,no,no,56,3,_SW,B3R3
8/13/20,226,2020,B3R3_SW,5.1,1,NA,NA,NA,no,no,56,3,_SW,B3R3
8/13/20,226,2020,B3R3_SE,5.3,1,NA,4.8,NA,no,no,65,3,_SE,B3R3
8/13/20,226,2020,B1R1_NW,5.14,2,NA,7.5,30.6,no,no,4,1,_NW,B1R1
8/13/20,226,2020,B1R1_NE,5.3,2,NA,NA,NA,no,no,13,1,_NE,B1R1
8/13/20,226,2020,B1R1_NE,5.12,2,NA,NA,NA,no,no,13,1,_NE,B1R1
8/13/20,226,2020,B1R1_SW,5.8,2,NA,NA,NA,no,no,6,1,_SW,B1R1
8/13/20,226,2020,B1R1_SE,5.3,2,NA,9.9,29.5,no,no,15,1,_SE,B1R1
8/13/20,226,2020,B1R1_SE,5.1,2,NA,8.6,30.2,no,no,15,1,_SE,B1R1
8/13/20,226,2020,B1R3_NW,5.6,2,NA,NA,NA,no,no,44,1,_NW,B1R3
8/13/20,226,2020,B1R3_NW,5.11,2,NA,NA,NA,no,no,44,1,_NW,B1R3
8/13/20,226,2020,B1R3_NE,5.14,2,NA,10.4,33.7,no,no,53,1,_NE,B1R3
8/13/20,226,2020,B1R3_SW,5.4,2,NA,NA,NA,no,no,46,1,_SW,B1R3
8/13/20,226,2020,B1R3_SE,5.6,2,NA,9.5,30.6,no,no,55,1,_SE,B1R3
8/13/20,226,2020,B1R3_SE,5.1,2,NA,9.6,31.4,no,no,55,1,_SE,B1R3
8/13/20,226,2020,B1R4_NW,5.14,2,NA,11.4,29.3,no,no,58,1,_NW,B1R4
8/13/20,226,2020,B1R4_NE,5.1,2,NA,NA,NA,no,no,67,1,_NE,B1R4
8/13/20,226,2020,B1R4_NE,5.14,2,NA,NA,NA,no,no,67,1,_NE,B1R4
8/13/20,226,2020,B1R4_SW,5.7,2,NA,NA,NA,no,no,60,1,_SW,B1R4
8/13/20,226,2020,B1R4_SE,5.6,2,NA,12,33.7,no,no,69,1,_SE,B1R4
8/13/20,226,2020,B1R4_SE,5.1,2,NA,11,30.9,no,no,69,1,_SE,B1R4
8/13/20,226,2020,B2R1_NW,5.5,2,NA,8.2,35.3,no,no,14,2,_NW,B2R1
8/13/20,226,2020,B2R1_NW,5.1,2,NA,9.3,30.5,no,no,14,2,_NW,B2R1
8/13/20,226,2020,B2R1_NE,5.7,2,NA,NA,NA,no,no,23,2,_NE,B2R1
8/13/20,226,2020,B2R1_SW,5.3,2,NA,8.2,31.5,no,no,16,2,_SW,B2R1
8/13/20,226,2020,B2R1_SE,5.7,2,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R1_SE,5.11,2,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R2_NW,5.4,2,NA,8.9,33,no,no,24,2,_NW,B2R2
8/13/20,226,2020,B2R2_NE,5.4,2,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_NE,5.12,2,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_SW,5.1,2,NA,8.5,31.7,yes,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SW,5.13,2,NA,8.8,33.4,yes,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SE,5.3,2,NA,NA,NA,no,no,35,2,_SE,B2R2
8/13/20,226,2020,B2R3_NW,5.7,2,NA,9.9,37.2,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NW,5.14,2,NA,9.5,31.3,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NE,5.9,2,NA,NA,NA,no,no,48,2,_NE,B2R3
8/13/20,226,2020,B2R3_SW,5.3,2,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SW,5.14,2,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SE,5.5,2,NA,10.9,32.9,no,no,50,2,_SE,B2R3
8/13/20,226,2020,B3R1_NW,5.6,2,NA,11.9,32.5,no,no,18,3,_NW,B3R1
8/13/20,226,2020,B3R1_NE,5.5,2,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_NE,5.8,2,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_SW,5.9,2,NA,13.4,28.5,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SW,5.14,2,NA,10.6,31,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SE,5.8,2,NA,NA,NA,yes,no,29,3,_SE,B3R1
8/13/20,226,2020,B3R2_NW,5.13,2,NA,NA,NA,no,no,34,3,_NW,B3R2
8/13/20,226,2020,B3R2_NE,5.7,2,NA,8.8,33.5,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_NE,5.14,2,NA,10.4,30.9,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_SW,5.9,2,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SW,5.14,2,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SE,5.7,2,NA,8.4,27.9,no,no,45,3,_SE,B3R2
8/13/20,226,2020,B3R3_NW,5.5,2,NA,NA,NA,no,no,54,3,_NW,B3R3
8/13/20,226,2020,B3R3_NE,5.9,2,NA,9.9,31.7,no,no,63,3,_NE,B3R3
8/13/20,226,2020,B3R3_NE,5.12,2,NA,10.3,30,no,no,63,3,_NE,B3R3
8/13/20,226,2020,B3R3_SW,5.7,2,NA,NA,NA,no,no,56,3,_SW,B3R3
8/13/20,226,2020,B3R3_SW,5.1,2,NA,NA,NA,no,no,56,3,_SW,B3R3
8/13/20,226,2020,B3R3_SE,5.3,2,NA,10,34,no,no,65,3,_SE,B3R3
8/13/20,226,2020,B1R1_NW,5.14,3,NA,12.4,33.7,no,no,4,1,_NW,B1R1
8/13/20,226,2020,B1R1_NE,5.3,3,NA,NA,NA,no,no,13,1,_NE,B1R1
8/13/20,226,2020,B1R1_NE,5.12,3,NA,NA,NA,no,no,13,1,_NE,B1R1
8/13/20,226,2020,B1R1_SW,5.8,3,NA,NA,NA,no,no,6,1,_SW,B1R1
8/13/20,226,2020,B1R1_SE,5.3,3,NA,14.5,31.1,no,no,15,1,_SE,B1R1
8/13/20,226,2020,B1R1_SE,5.1,3,NA,13.7,32,no,no,15,1,_SE,B1R1
8/13/20,226,2020,B1R3_NW,5.6,3,NA,NA,NA,no,no,44,1,_NW,B1R3
8/13/20,226,2020,B1R3_NW,5.11,3,NA,NA,NA,no,no,44,1,_NW,B1R3
8/13/20,226,2020,B1R3_NE,5.14,3,NA,14.1,33.8,no,no,53,1,_NE,B1R3
8/13/20,226,2020,B1R3_SW,5.4,3,NA,NA,NA,no,no,46,1,_SW,B1R3
8/13/20,226,2020,B1R3_SE,5.6,3,NA,13.7,29.7,no,no,55,1,_SE,B1R3
8/13/20,226,2020,B1R3_SE,5.1,3,NA,12,34.3,no,no,55,1,_SE,B1R3
8/13/20,226,2020,B1R4_NW,5.14,3,NA,15.4,36.8,no,no,58,1,_NW,B1R4
8/13/20,226,2020,B1R4_NE,5.1,3,NA,NA,NA,no,no,67,1,_NE,B1R4
8/13/20,226,2020,B1R4_NE,5.14,3,NA,NA,NA,no,no,67,1,_NE,B1R4
8/13/20,226,2020,B1R4_SW,5.7,3,NA,NA,NA,no,no,60,1,_SW,B1R4
8/13/20,226,2020,B1R4_SE,5.6,3,NA,14.9,31.3,no,no,69,1,_SE,B1R4
8/13/20,226,2020,B1R4_SE,5.1,3,NA,14.7,30.5,no,no,69,1,_SE,B1R4
8/13/20,226,2020,B2R1_NW,5.5,3,NA,13.8,33.9,no,no,14,2,_NW,B2R1
8/13/20,226,2020,B2R1_NW,5.1,3,NA,12.7,33.5,no,no,14,2,_NW,B2R1
8/13/20,226,2020,B2R1_NE,5.7,3,NA,NA,NA,no,no,23,2,_NE,B2R1
8/13/20,226,2020,B2R1_SW,5.3,3,NA,13,32.1,no,no,16,2,_SW,B2R1
8/13/20,226,2020,B2R1_SE,5.7,3,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R1_SE,5.11,3,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R2_NW,5.4,3,NA,13.6,30.6,no,no,24,2,_NW,B2R2
8/13/20,226,2020,B2R2_NE,5.4,3,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_NE,5.12,3,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_SW,5.1,3,NA,13,34.9,yes,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SW,5.13,3,NA,11.7,30,yes,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SE,5.3,3,NA,NA,NA,no,no,35,2,_SE,B2R2
8/13/20,226,2020,B2R3_NW,5.7,3,NA,14.8,34.2,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NW,5.14,3,NA,12.8,34.5,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NE,5.9,3,NA,NA,NA,no,no,48,2,_NE,B2R3
8/13/20,226,2020,B2R3_SW,5.3,3,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SW,5.14,3,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SE,5.5,3,NA,14.3,31.2,no,no,50,2,_SE,B2R3
8/13/20,226,2020,B3R1_NW,5.6,3,NA,14.4,34.8,no,no,18,3,_NW,B3R1
8/13/20,226,2020,B3R1_NE,5.5,3,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_NE,5.8,3,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_SW,5.9,3,NA,14.2,31.5,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SW,5.14,3,NA,15.1,33.8,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SE,5.8,3,NA,NA,NA,yes,no,29,3,_SE,B3R1
8/13/20,226,2020,B3R2_NW,5.13,3,NA,NA,NA,no,no,34,3,_NW,B3R2
8/13/20,226,2020,B3R2_NE,5.7,3,NA,11.9,31.9,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_NE,5.14,3,NA,12.5,32.5,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_SW,5.9,3,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SW,5.14,3,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SE,5.7,3,NA,13.4,35.1,no,no,45,3,_SE,B3R2
8/13/20,226,2020,B3R3_NW,5.5,3,NA,NA,NA,no,no,54,3,_NW,B3R3
8/13/20,226,2020,B3R3_NE,5.9,3,NA,13.6,31.4,no,no,63,3,_NE,B3R3
8/13/20,226,2020,B3R3_NE,5.12,3,NA,12.6,32.1,no,no,63,3,_NE,B3R3
8/13/20,226,2020,B3R3_SW,5.7,3,NA,NA,NA,no,no,56,3,_SW,B3R3
8/13/20,226,2020,B3R3_SW,5.1,3,NA,NA,NA,no,no,56,3,_SW,B3R3
8/13/20,226,2020,B3R3_SE,5.3,3,NA,14.4,32.4,no,no,65,3,_SE,B3R3
8/13/20,226,2020,B1R1_NW,5.14,4,9.7,18,36,no,no,4,1,_NW,B1R1
8/13/20,226,2020,B1R1_NE,5.3,4,NA,NA,NA,no,no,13,1,_NE,B1R1
8/13/20,226,2020,B1R1_NE,5.12,4,NA,NA,NA,no,no,13,1,_NE,B1R1
8/13/20,226,2020,B1R1_SW,5.8,4,NA,NA,NA,no,no,6,1,_SW,B1R1
8/13/20,226,2020,B1R1_SE,5.3,4,9.8,14.2,34.5,no,no,15,1,_SE,B1R1
8/13/20,226,2020,B1R1_SE,5.1,4,8.4,14.3,32.3,no,no,15,1,_SE,B1R1
8/13/20,226,2020,B1R3_NW,5.6,4,NA,NA,NA,no,no,44,1,_NW,B1R3
8/13/20,226,2020,B1R3_NW,5.11,4,NA,NA,NA,no,no,44,1,_NW,B1R3
8/13/20,226,2020,B1R3_NE,5.14,4,9.5,15.9,36.7,no,no,53,1,_NE,B1R3
8/13/20,226,2020,B1R3_SW,5.4,4,NA,NA,NA,no,no,46,1,_SW,B1R3
8/13/20,226,2020,B1R3_SE,5.6,4,8.7,16.7,35.6,no,no,55,1,_SE,B1R3
8/13/20,226,2020,B1R3_SE,5.1,4,7.9,15.7,35.1,no,no,55,1,_SE,B1R3
8/13/20,226,2020,B1R4_NW,5.14,4,8.9,17.7,36.5,no,no,58,1,_NW,B1R4
8/13/20,226,2020,B1R4_NE,5.1,4,NA,NA,NA,no,no,67,1,_NE,B1R4
8/13/20,226,2020,B1R4_NE,5.14,4,NA,NA,NA,no,no,67,1,_NE,B1R4
8/13/20,226,2020,B1R4_SW,5.7,4,NA,NA,NA,no,no,60,1,_SW,B1R4
8/13/20,226,2020,B1R4_SE,5.6,4,10.3,16.9,38.4,no,no,69,1,_SE,B1R4
8/13/20,226,2020,B1R4_SE,5.1,4,9.5,20,39,no,no,69,1,_SE,B1R4
8/13/20,226,2020,B2R1_NW,5.5,4,10.8,17.9,38.7,no,no,14,2,_NW,B2R1
8/13/20,226,2020,B2R1_NW,5.1,4,9.3,15.1,34.8,no,no,14,2,_NW,B2R1
8/13/20,226,2020,B2R1_NE,5.7,4,NA,NA,NA,no,no,23,2,_NE,B2R1
8/13/20,226,2020,B2R1_SW,5.3,4,8.8,13.6,31.8,no,no,16,2,_SW,B2R1
8/13/20,226,2020,B2R1_SE,5.7,4,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R1_SE,5.11,4,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R2_NW,5.4,4,10,15,33.9,no,no,24,2,_NW,B2R2
8/13/20,226,2020,B2R2_NE,5.4,4,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_NE,5.12,4,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_SW,5.1,4,8.3,13.7,33.8,yes,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SW,5.13,4,9.3,15.7,30.7,yes,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SE,5.3,4,NA,NA,NA,no,no,35,2,_SE,B2R2
8/13/20,226,2020,B2R3_NW,5.7,4,7.2,15.5,30.9,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NW,5.14,4,9.1,14.2,33.5,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NE,5.9,4,NA,NA,NA,no,no,48,2,_NE,B2R3
8/13/20,226,2020,B2R3_SW,5.3,4,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SW,5.14,4,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SE,5.5,4,11.1,22,30.5,no,no,50,2,_SE,B2R3
8/13/20,226,2020,B3R1_NW,5.6,4,8.1,14.7,37.8,no,no,18,3,_NW,B3R1
8/13/20,226,2020,B3R1_NE,5.5,4,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_NE,5.8,4,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_SW,5.9,4,9.3,14.5,40,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SW,5.14,4,9.3,18.1,36.8,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SE,5.8,4,NA,NA,NA,yes,no,29,3,_SE,B3R1
8/13/20,226,2020,B3R2_NW,5.13,4,NA,NA,NA,no,no,34,3,_NW,B3R2
8/13/20,226,2020,B3R2_NE,5.7,4,8.9,16.3,40.4,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_NE,5.14,4,9.4,13.2,37.9,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_SW,5.9,4,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SW,5.14,4,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SE,5.7,4,7.4,11.8,31.8,no,no,45,3,_SE,B3R2
8/13/20,226,2020,B3R3_NW,5.5,4,NA,NA,NA,no,no,54,3,_NW,B3R3
8/13/20,226,2020,B3R3_NE,5.9,4,9.2,14,36.9,no,no,63,3,_NE,B3R3
8/13/20,226,2020,B3R3_NE,5.12,4,8.6,14.8,35.6,no,no,63,3,_NE,B3R3
8/13/20,226,2020,B3R3_SW,5.7,4,NA,NA,NA,no,no,56,3,_SW,B3R3
8/13/20,226,2020,B3R3_SW,5.1,4,NA,NA,NA,no,no,56,3,_SW,B3R3
8/13/20,226,2020,B3R3_SE,5.3,4,8.3,14.9,33.8,no,no,65,3,_SE,B3R3
8/13/20,226,2020,B1R1_NW,5.14,5,NA,13.6,34.2,no,no,4,1,_NW,B1R1
8/13/20,226,2020,B1R1_NE,5.3,5,NA,NA,NA,no,no,13,1,_NE,B1R1
8/13/20,226,2020,B1R1_NE,5.12,5,NA,NA,NA,no,no,13,1,_NE,B1R1
8/13/20,226,2020,B1R1_SW,5.8,5,NA,NA,NA,no,no,6,1,_SW,B1R1
8/13/20,226,2020,B1R1_SE,5.3,5,NA,14.6,32.3,no,no,15,1,_SE,B1R1
8/13/20,226,2020,B1R1_SE,5.1,5,NA,15.8,31.1,no,no,15,1,_SE,B1R1
8/13/20,226,2020,B1R3_NW,5.6,5,NA,NA,NA,no,no,44,1,_NW,B1R3
8/13/20,226,2020,B1R3_NW,5.11,5,NA,NA,NA,no,no,44,1,_NW,B1R3
8/13/20,226,2020,B1R3_NE,5.14,5,NA,14.8,40.8,no,no,53,1,_NE,B1R3
8/13/20,226,2020,B1R3_SW,5.4,5,NA,NA,NA,no,no,46,1,_SW,B1R3
8/13/20,226,2020,B1R3_SE,5.6,5,NA,14,34.3,no,no,55,1,_SE,B1R3
8/13/20,226,2020,B1R3_SE,5.1,5,NA,14.4,36.1,no,no,55,1,_SE,B1R3
8/13/20,226,2020,B1R4_NW,5.14,5,NA,14.5,33.7,no,no,58,1,_NW,B1R4
8/13/20,226,2020,B1R4_NE,5.1,5,NA,NA,NA,no,no,67,1,_NE,B1R4
8/13/20,226,2020,B1R4_NE,5.14,5,NA,NA,NA,no,no,67,1,_NE,B1R4
8/13/20,226,2020,B1R4_SW,5.7,5,NA,NA,NA,no,no,60,1,_SW,B1R4
8/13/20,226,2020,B1R4_SE,5.6,5,NA,11.6,34.2,no,no,69,1,_SE,B1R4
8/13/20,226,2020,B1R4_SE,5.1,5,NA,11.5,36.4,no,no,69,1,_SE,B1R4
8/13/20,226,2020,B2R1_NW,5.5,5,NA,13.8,39.5,no,no,14,2,_NW,B2R1
8/13/20,226,2020,B2R1_NW,5.1,5,NA,13.2,33.6,no,no,14,2,_NW,B2R1
8/13/20,226,2020,B2R1_NE,5.7,5,NA,NA,NA,no,no,23,2,_NE,B2R1
8/13/20,226,2020,B2R1_SW,5.3,5,NA,13.8,33.7,no,no,16,2,_SW,B2R1
8/13/20,226,2020,B2R1_SE,5.7,5,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R1_SE,5.11,5,NA,NA,NA,no,no,25,2,_SE,B2R1
8/13/20,226,2020,B2R2_NW,5.4,5,NA,12.4,30.9,no,no,24,2,_NW,B2R2
8/13/20,226,2020,B2R2_NE,5.4,5,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_NE,5.12,5,NA,NA,NA,no,no,33,2,_NE,B2R2
8/13/20,226,2020,B2R2_SW,5.1,5,NA,13.5,30.2,yes,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SW,5.13,5,NA,13.7,30.6,yes,no,26,2,_SW,B2R2
8/13/20,226,2020,B2R2_SE,5.3,5,NA,NA,NA,no,no,35,2,_SE,B2R2
8/13/20,226,2020,B2R3_NW,5.7,5,NA,11,31.5,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NW,5.14,5,NA,11.4,31.2,no,no,47,2,_NW,B2R3
8/13/20,226,2020,B2R3_NE,5.9,5,NA,NA,NA,no,no,48,2,_NE,B2R3
8/13/20,226,2020,B2R3_SW,5.3,5,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SW,5.14,5,NA,NA,NA,no,no,49,2,_SW,B2R3
8/13/20,226,2020,B2R3_SE,5.5,5,NA,12.1,32.1,no,no,50,2,_SE,B2R3
8/13/20,226,2020,B3R1_NW,5.6,5,NA,11,30.8,no,no,18,3,_NW,B3R1
8/13/20,226,2020,B3R1_NE,5.5,5,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_NE,5.8,5,NA,NA,NA,no,no,27,3,_NE,B3R1
8/13/20,226,2020,B3R1_SW,5.9,5,NA,9,31.1,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SW,5.14,5,NA,9.4,31.6,no,no,20,3,_SW,B3R1
8/13/20,226,2020,B3R1_SE,5.8,5,NA,NA,NA,yes,no,29,3,_SE,B3R1
8/13/20,226,2020,B3R2_NW,5.13,5,NA,NA,NA,no,no,34,3,_NW,B3R2
8/13/20,226,2020,B3R2_NE,5.7,5,NA,12.4,34.7,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_NE,5.14,5,NA,13.6,33.1,no,no,43,3,_NE,B3R2
8/13/20,226,2020,B3R2_SW,5.9,5,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SW,5.14,5,NA,NA,NA,no,no,36,3,_SW,B3R2
8/13/20,226,2020,B3R2_SE,5.7,5,NA,14.2,35.5,no,no,45,3,_SE,B3R2
8/13/20,226,2020,B3R3_NW,5.5,5,NA,NA,NA,no,no,54,3,_NW,B3R3
8/13/20,226,2020,B3R3_NE,5.9,5,NA,11.5,32,no,no,63,3,_NE,B3R3
