SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,-0.600427 65.475 368.818 627.027 888.008 1102.69 1311.05 1507.27,0.0541576 100.486 403.563 601.019 801.143 1000.52 1201.51 1400.9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1598444889,0,20200826 05:28:09,05:28:09,B1R1,_SW,_5.8,_1,1598444881,0.000235704,-0.774208252,400.7939677,472.3138839,47.55441716,40.35351106,0.015054757,2.937547148,0.015012024,0.009386344,0.001994701,26.32145252,25.48700968,3.273179416,50.17155596,1.731627154,3.451412101,1.541552262,-10.39456519,141.8353139,10.30958491,141.7523283,0,0,1,0,53228.74441,RECT-3324-20200826-05_28_11,613.1744,3442.44,2829.2656,0.82187797,-0.774208252,-,0,0,#DIV/0!,0.5,0.0209979,-0.774208252,#DIV/0!,#DIV/0!,-6.7466E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.216725641,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598444881,400.7939677,399.9782903,17.19864516,16.92066774,399.3222581,17.18009677,500.006,100.4839677,0.199960419,26.38260968,25.48700968,999.9,0,0,9997.276774,0,0.228304613,0.0499975,0,0,0,612.9870968,0.0499975,-23.81516129,-1.280967742,34.31822581,38.391,36.625,38.558,37.004,0,0,0,1598444889,0,613.1744,-1.306922939,0.546922741,-24.1756,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.773894183,-0.019845061,0.031613357,1,0.8158712,-0.073648498,0.037689107,1,0.277590267,0.146722652,0.01115546,1,3,3,3/3,100,100,1.472,0.0185,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,41.6,41.8,2,495.118,539.985,26.2544,25.4281,29.9985,25.568,25.5733,21.4519,24.5675,67.3856,-999.9,400,16.9954,102.393,102.025
2,1598445254,365,20200826 05:34:14,05:34:14,B2R1,_SE,_5.7,_1,1598445246,0.000136083,-0.84641134,400.9481,538.2851086,54.17319072,40.35154891,0.009129786,2.937881048,0.009114053,0.005697694,0.001994701,25.49722934,24.67652667,3.118871181,50.32869419,1.651810064,3.28204435,1.467061117,-6.001277975,135.5830045,9.772122725,139.355844,2,0,1,0,53389.09542,RECT-3325-20200826-05_34_15,620.5307692,3138.7,2518.169231,0.802296884,-0.84641134,-,0,0,#DIV/0!,0.5,0.0209979,-0.84641134,#DIV/0!,#DIV/0!,-2.27354E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.246421393,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598445246,400.9481,399.9979,16.41300333,16.25238667,399.4762333,16.39444667,500.0098667,100.4403667,0.199962867,25.53255,24.67652667,999.9,0,0,10003.51767,0,0.3602898,0.0499975,0,0,0,620.292,0.0499975,-23.79733333,-1.252666667,34.1248,38.0914,36.4496,38.36653333,36.729,0,0,0,363.5,0,620.5307692,-2.473846199,10.28512831,-24.06692308,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.843090656,-0.328240457,0.033205881,1,0.948414167,0.369092583,0.03774948,1,0.159632367,0.124215697,0.009814654,1,3,3,3/3,100,100,1.472,0.0185,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,47.6,47.9,2,492.707,540.118,25.1773,24.3096,29.9996,24.4146,24.4244,21.5096,22.3754,63.2747,-999.9,400,16.2855,102.565,102.207
3,1598445410,520.5999999,20200826 05:36:49,05:36:49,B2R1,_SE,_5.11,_1,1598445402,0.000515934,-0.774566396,400.6679333,424.1489251,42.6836317,40.32065505,0.038519224,2.937285241,0.038240782,0.023925338,0.001994701,24.89219767,23.59114333,2.922202922,50.08252575,1.594953273,3.184650233,1.327249649,-22.75271111,227.2503978,16.25155887,220.7512403,6,1,1,0,53462.26256,RECT-3326-20200826-05_36_51,621.8273077,3276.41,2654.582692,0.810210777,-0.774566396,-,0,0,#DIV/0!,0.5,0.0209979,-0.774566396,#DIV/0!,#DIV/0!,2.47975E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.234246727,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598445402,400.6679333,399.9865667,15.84911333,15.23985,399.1961667,15.83057,500.0373667,100.4336333,0.199962967,25.02621333,23.59114333,999.9,0,0,10000.796,0,0.22243,0.0499975,0,0,0,621.8326667,0.0499975,-24.374,-1.334333333,34.1416,38.1208,36.4748,38.377,36.7038,0,0,0,154.5,0,621.8273077,-4.327179413,-4.26256419,-24.29230769,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.774996452,-0.01227627,0.018859215,1,0.6813844,0.122855706,0.025126023,1,0.609269433,-0.292494994,0.02465453,1,3,3,3/3,100,100,1.472,0.0185,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,50.2,50.5,2,487.112,538.694,24.7737,23.9618,29.999,24.0427,24.0387,21.5061,25.1192,61.3912,-999.9,400,15.322,102.618,102.271
4,1598445743,853.5999999,20200826 05:42:22,05:42:22,B2R2,_SE,_5.3,_1,1598445735,0.00028521,-0.421142209,400.3690333,423.7528059,42.64887724,40.29540221,0.020844766,2.936243644,0.020762904,0.012984143,0.001994701,24.4446244,23.40715667,2.889963251,49.77541856,1.537853142,3.089583547,1.352110109,-12.57776775,175.9643821,12.54446767,175.9330767,17,3,1,0,53523.25946,RECT-3327-20200826-05_42_24,726.8052,3709.35,2982.5448,0.804061305,-0.421142209,-,0,0,#DIV/0!,0.5,0.0209979,-0.421142209,#DIV/0!,#DIV/0!,1.578E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.243686264,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598445735,400.3690333,400.0007,15.27987667,14.94286333,398.8972,15.26131667,500.0137667,100.4456667,0.199984867,24.51875333,23.40715667,999.9,0,0,9993.67,0,0.22243,0.0499975,0,0,0,726.6883333,0.0499975,-25.41333333,-1.435,33.879,37.9685,36.27893333,38.0664,36.43923333,0,0,0,331.7,0,726.8052,-10.14846143,3.920000045,-25.5372,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.420141736,-0.001395183,0.01171789,1,0.3683391,0.027311333,0.01328426,1,0.3370102,-0.072303324,0.00684285,1,3,3,3/3,100,100,1.472,0.0186,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,55.8,56,2,473.108,539.05,24.1348,23.5017,30,23.483,23.4729,21.5433,21.5857,58.4155,-999.9,400,15.0289,102.696,102.371
5,1598445974,1085.1,20200826 05:46:14,05:46:14,B3R2,_SW,_5.9,_1,1598445966,0.000501497,-0.792503046,400.7072258,425.8870029,42.87241955,40.33766747,0.037412925,2.936786799,0.037150144,0.023242296,0.001994701,24.23971782,23.20579355,2.855035692,49.82335626,1.525691819,3.062202014,1.329343872,-22.11601244,184.3362411,13.11565184,175.3378752,4,1,1,0,53566.35566,RECT-3328-20200826-05_46_16,576.8488462,2624.36,2047.511154,0.780194468,-0.792503046,-,0,0,#DIV/0!,0.5,0.0209979,-0.792503046,#DIV/0!,#DIV/0!,-1.80509E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.281731723,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598445966,400.7072258,399.9973871,15.15595161,14.56329355,399.2354516,15.13741613,500.0146774,100.4661935,0.199990806,24.37006129,23.20579355,999.9,0,0,9994.718387,0,0.637467355,0.0499975,0,0,0,576.7806452,0.0499975,-25.61258065,-1.378709677,33.85664516,37.937,36.22154839,38.04803226,36.383,0,0,0,230.6999998,0,576.8488462,6.773675278,7.894700887,-25.56692308,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.791826356,0.036356648,0.011595129,1,0.709100333,-0.078573224,0.017023567,1,0.592280533,0.179151164,0.014344314,1,3,3,3/3,100,100,1.471,0.0185,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,59.6,59.9,2,489.854,537.658,23.9614,23.4678,30.0001,23.4263,23.4092,21.5492,22.5263,56.5505,-999.9,400,14.6187,102.691,102.361
6,1598446117,1227.6,20200826 05:48:36,05:48:36,B3R2,_SW,_5.12,_1,1598446109,0.001092183,-0.805817328,400.4216129,407.0597461,40.97822107,40.30996808,0.089211241,2.938195572,0.087733316,0.054964069,0.001994701,23.92846998,22.45337097,2.72776969,49.47874459,1.50087554,3.033374336,1.226894149,-48.16524985,278.6142401,19.72317705,250.174162,20,4,1,0,53636.09351,RECT-3329-20200826-05_48_38,588.466,3020.61,2432.144,0.805183059,-0.805817328,-,0,0,#DIV/0!,0.5,0.0209979,-0.805817328,#DIV/0!,#DIV/0!,-1.80932E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.241953601,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598446109,400.4216129,399.9794516,14.90904194,13.61801935,398.949871,14.89049355,500.0218387,100.4688065,0.200005581,24.21225484,22.45337097,999.9,0,0,10002.47645,0,0.225569032,0.0499975,0,0,0,588.2916129,0.0499975,-24.74322581,-1.355483871,33.87093548,37.94106452,36.254,38.062,36.38293548,0,0,0,141.7,0,588.466,5.383846229,-3.680769292,-24.8408,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.806153926,-0.216574396,0.029899392,1,0.443974767,0.208035818,0.034148526,1,1.291254,-0.009951858,0.008978946,1,3,3,3/3,100,100,1.472,0.0185,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,62,62.3,2,468.286,537.662,23.821,23.4197,29.9999,23.3991,23.3852,21.5348,26.1014,54.8569,-999.9,400,13.7173,102.7,102.374
7,1598446357,1467.6,20200826 05:52:36,05:52:36,B1R3,_SW,_5.4,_1,1598446349,0.000167005,-0.53651107,400.5690968,461.9665732,46.49657943,40.31697076,0.012128186,2.935696297,0.012100419,0.007565251,0.001994701,23.86915409,23.16031613,2.847198689,49.9448517,1.487998527,2.979283101,1.359200162,-7.364905516,119.0603474,8.452830725,120.1502673,9,2,1,0,53616.57666,RECT-3330-20200826-05_52_38,587.13,2.11,-585.02,-277.2606635,-0.53651107,-,0,0,#DIV/0!,0.5,0.0209979,-0.53651107,#DIV/0!,#DIV/0!,1.12778E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,-0.003606714,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598446349,400.5690968,400.0055806,14.78400323,14.58656774,399.0973871,14.76546774,500.0185161,100.4492258,0.200003226,23.91258065,23.16031613,999.9,0,0,9990.201935,0,0.471049032,0.0499975,0,0,0,587.1464516,0.0499975,-25.2883871,-1.424516129,33.73964516,37.875,36.12887097,37.99587097,36.2256129,0,0,0,238.5,0,587.13,-2.595555708,3.284444482,-25.27192308,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.537529366,-0.164775441,0.019993186,1,0.564071667,0.198948788,0.026466532,1,0.196963667,-0.095379471,0.006937276,1,3,3,3/3,100,100,1.472,0.0186,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,66,66.3,2,483.506,540.46,23.5451,23.2858,29.9997,23.2804,23.2644,21.5511,20.42,54.1136,-999.9,400,14.6096,102.711,102.385
8,1598446657,1768.1,20200826 05:57:37,05:57:37,B3R3,_SW,_5.7,_1,1598446649,0.000791217,-0.997113646,400.8101,419.0284601,42.16288392,40.32974207,0.059656133,2.93744676,0.05899115,0.036928597,0.001994701,23.75094813,22.93422,2.808514826,49.80473638,1.487756009,2.987177761,1.320758817,-34.89267627,161.9099193,11.47757586,138.4968135,19,4,1,0,53659.27421,RECT-3331-20200826-05_57_38,602.8611538,2707.37,2104.508846,0.777325909,-0.997113646,-,0,0,#DIV/0!,0.5,0.0209979,-0.997113646,#DIV/0!,#DIV/0!,-1.12567E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.286461687,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598446649,400.8101,399.9941333,14.78580333,13.8504,399.3382,14.76725,500.01,100.4206333,0.199940033,23.95661333,22.93422,999.9,0,0,10003.01033,0,0.22243,0.0499975,0,0,0,602.6533333,0.0499975,-25.51366667,-1.457333333,33.75,37.9832,36.1622,38.0998,36.29546667,0,0,0,299.5,0,602.8611538,7.12991448,0.904957319,-25.58038462,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.994461722,-0.244868721,0.022434039,1,0.813705467,0.27277471,0.026854735,1,0.935542233,0.005643364,0.004219891,1,3,3,3/3,100,100,1.471,0.0185,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,71,71.3,2,470.512,500.523,23.4924,23.2012,30.0001,23.1603,23.1426,21.1202,25.15,53.3548,-999.9,400,13.8843,102.733,102.414
9,1598446778,1888.6,20200826 05:59:37,05:59:37,B3R3,_SW,_5.10,_1,1598446770,0.000554938,-0.725425043,400.6112903,420.0007284,42.25966259,40.30873476,0.041347199,2.937043303,0.041026529,0.025670184,0.001994701,23.62882885,22.93451613,2.80856519,49.97813069,1.476552647,2.954397506,1.332012543,-24.47278745,132.7844778,9.405472008,117.7191571,5,1,1,0,53680.57214,RECT-3332-20200826-05_59_39,642.8853846,3028.26,2385.374615,0.787704694,-0.725425043,-,0,0,#DIV/0!,0.5,0.0209979,-0.725425043,#DIV/0!,#DIV/0!,-2.48027E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.269511288,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598446770,400.6112903,400.0075806,14.67482581,14.01869677,399.1395484,14.65628387,500.0189032,100.4180968,0.199973,23.77310968,22.93451613,999.9,0,0,10000.96581,0,0.22243,0.0499975,0,0,0,642.8225806,0.0499975,-25.66741935,-1.491935484,33.80406452,37.881,36.171,38.034,36.30812903,0,0,0,119.5,0,642.8853846,-1.102905899,-5.889230746,-25.86,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.724116088,-0.014780295,0.008312314,1,0.604145333,0.035287422,0.013892217,1,0.656437033,0.016585709,0.00420128,1,3,3,3/3,100,100,1.472,0.0185,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,73,73.3,2,488.913,503.195,23.389,23.1994,30.0001,23.1506,23.1292,21.1399,23.2601,52.6038,-999.9,400,14.0268,102.736,102.416
10,1598447161,2272,20200826 06:06:01,06:06:01,B1R4,_NE,_5.14,_1,1598447153,0.000425274,-0.744032981,400.6927742,428.6311377,43.12713558,40.31609017,0.032682949,2.936170884,0.032482179,0.020319297,0.001994701,23.77079189,22.71379355,2.771244465,49.82906686,1.481767098,2.973700275,1.289477367,-18.75459605,184.8230182,13.08796028,179.1583771,11,2,1,0,53635.39108,RECT-3333-20200826-06_06_03,599.1173077,2812.48,2213.362692,0.786978998,-0.744032981,-,0,0,#DIV/0!,0.5,0.0209979,-0.744032981,#DIV/0!,#DIV/0!,2.22596E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.27068194,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1598447153,400.6927742,400.0044516,14.72695806,14.22416774,399.2211613,14.70840645,500.0230968,100.416,0.199965065,23.88138065,22.71379355,999.9,0,0,9996.208387,0,0.22243,0.0499975,0,0,0,599.0583871,0.0499975,-25.59451613,-1.51,33.55412903,37.631,35.909,37.81409677,36.06219355,0,0,0,382.6999998,0,599.1173077,3.928546908,-0.210256408,-25.42884615,15,1598442396,04:46:35,1598442396,1598442381,1,-0.121,-0.018,1.472,0.019,480,13,0.01,0.2,-0.744884788,0.252669704,0.037019284,1,0.688466677,-0.319796468,0.045304851,1,0.502784161,0.057457355,0.005507126,1,3,3,3/3,100,100,1.472,0.0186,1.4718,0,0,0,0.01855,0,0,0,-1,-1,-1,-1,79.4,79.7,2,479.873,506.009,23.3905,22.8993,29.9997,22.8917,22.8778,21.165,20.6274,51.8587,-999.9,400,14.2327,102.784,102.475
