SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.95044 74.6043 379.1 623.553 873.751 1048.4 1217.72 1303.8,0.373823 101.609 404.932 601.57 801.906 1000.58 1202.8 1400.85,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1590625775,0,20200527 17:29:34,17:29:34,B1R1,_NE,_5.3,_1,1590625767,0.008562402,14.38079771,378.8454333,258.8404362,26.03065691,38.09913026,0.236873593,2.933007192,0.226735795,0.142584555,264.3344804,42.67744171,42.36084667,8.401385836,54.89680684,4.853901784,8.841865426,3.547484052,-377.6019379,154.3335176,13.25248473,54.31854479,87,17,1,0,50248.73587,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-1148-20200527-17_29_35,793.98288,671.87,-0.181750755,0.5,1348.774072,14.38079771,-122.5703532,0.99879441,0.010124659,2.112908747,DARK-1149-20200527-17_29_37,0.81,671.06,-0.181970137,0.679020022,-0.367324516,0.810256081,1599.987,1348.774072,0.842990644,0.195981288,6,0.5,0: Broadleaf,2,1590625767,378.8454333,399.9932333,48.26563,38.48748,374.4232,47.88133667,500.0413667,100.3663667,0.200056767,43.33687333,42.36084667,999.9,0,0,9983.147667,0,898.9422,1599.987,0.8999994,0.10000051,0,794.1592667,4.99938,13285.40667,12764.84333,52.854,54.1208,53.062,54.312,55.0704,1435.487333,159.4996667,0,4919.7,0,793.98288,-20.27423075,-316.861538,13283.296,15,1590625554,17:25:53,1590625328,1590625550,30,0.022,0.44,4.422,0.384,404,35,1.1,0.03,14.38004556,-0.077928836,0.03038148,1,-21.14778333,0.073615128,0.038723491,1,9.778133,-0.136065584,0.012386894,1,3,3,3/3,100,100,4.423,0.3843,4.422333333,0,0,0,0.38427619,0,0,0,-1,-1,-1,-1,7.4,3.8,2,389.231,495.739,42.5943,42.7089,29.9988,42.4208,42.4434,20.6588,87.8525,92.1282,-999.9,400,38.3215,99.4547,98.6855
2,1590625909,134,20200527 17:31:48,17:31:48,B1R1,_NE,_5.3,_2,1590625901,0.003747784,4.399746097,392.9541667,275.9922977,27.7542073,39.51607162,0.078315393,2.935744246,0.077173008,0.048334381,264.332716,44.49603251,44.49533,9.390484947,53.24184165,4.852724269,9.114493637,4.537760678,-165.2772695,-91.04429543,-7.911836244,0.099314746,38,8,1,0,50231.22996,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-1150-20200527-17_31_49,677.93388,1114.03,0.391458147,0.5,1348.764072,4.399746097,263.9923425,0.996642819,0.002724588,0.877391094,DARK-1151-20200527-17_31_51,3.74,1110.29,0.39277677,0.468183146,0.562996203,0.557887224,1599.975,1348.764072,0.842990717,0.195981433,6,0.5,0: Broadleaf,2,1590625901,392.9541667,400.0012,48.25627,43.9759,388.5319,47.87199667,499.9936667,100.3614333,0.200095133,43.92009,44.49533,999.9,0,0,9999.214,0,57.01976667,1599.975,0.8999958,0.10000417,0,678.3533,4.99938,11475.26333,12764.75,53.2458,54.312,53.42873333,54.5872,55.437,1435.472667,159.5023333,0,133.3,0,677.93388,-42.02353853,-728.7538473,11467.856,15,1590625554,17:25:53,1590625328,1590625550,30,0.022,0.44,4.422,0.384,404,35,1.1,0.03,4.398962513,-0.019876089,0.041483518,1,-7.047017667,0.124729789,0.054930972,1,4.280373333,-0.458553237,0.035427416,0,2,3,2/3,100,100,4.422,0.3843,4.422333333,0,0,0,0.38427619,0,0,0,-1,-1,-1,-1,9.7,6,2,449.724,503.069,42.8398,42.321,29.9989,42.0057,42.0384,20.7393,69.9087,97.7067,-999.9,400,44.0872,99.5307,98.7541
3,1590626021,246,20200527 17:33:40,17:33:40,B1R1,_NE,_5.3,_3,1590626013,0.006163943,7.524386997,388.0952581,277.9676952,27.95293021,39.02755554,0.142347065,2.935268454,0.138620252,0.08696437,264.3374023,43.69289128,43.6383871,8.981915599,53.35791353,4.817090962,9.027884795,4.164824637,-271.8298939,15.52088869,1.342370631,9.370767715,10,2,1,0,50247.29791,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-1152-20200527-17_33_41,705.94452,992.42,0.28866355,0.5,1348.791776,7.524386997,194.6735109,0.998629612,0.005041154,1.107444429,DARK-1153-20200527-17_33_43,1.36,991.06,0.289059673,0.525833569,0.438714308,0.627297792,1600.008387,1348.791776,0.842990441,0.195980882,6,0.5,0: Broadleaf,2,1590626013,388.0952581,399.9951935,47.9018,40.85936452,383.6728065,47.5175129,499.9985484,100.3617742,0.200020194,43.73646774,43.6383871,999.9,0,0,9996.47129,0,53.4449871,1600.008387,0.900005774,0.099994155,0,706.2776129,4.99938,11883.86774,12765.02581,53.437,54.312,53.625,54.625,55.625,1435.517419,159.4909677,0,110.9000001,0,705.94452,-33.60600001,-582.1384616,11878.236,15,1590625554,17:25:53,1590625328,1590625550,30,0.022,0.44,4.422,0.384,404,35,1.1,0.03,7.522429319,0.252801433,0.034922164,1,-11.89993333,0.310916129,0.043521047,0,7.036174667,-1.510827497,0.109533472,0,1,3,1/3,100,100,4.423,0.3843,4.422333333,0,0,0,0.38427619,0,0,0,-1,-1,-1,-1,11.5,7.8,2,484.724,499.691,42.8572,42.0381,29.9987,41.6888,41.7178,20.6969,77.9469,95.7083,-999.9,400,41.5478,99.5883,98.81
4,1590626176,401.5,20200527 17:36:16,17:36:16,B2R1,_NW,_5.10,_1,1590626168,0.010337946,14.60527736,377.7516333,275.2261196,27.67080189,37.97855604,0.293927137,2.933378902,0.278490462,0.175375875,264.3375576,42.36298178,42.61623333,8.51476544,56.51750082,5.034118363,8.907185012,3.480647077,-455.9034044,136.2850878,11.7232414,-43.55751753,0,0,1,0,50235.96587,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-1154-20200527-17_36_17,769.5708462,1115.49,0.310105114,0.5,1348.790056,14.60527736,209.1333472,0.434051403,0.01029097,0.874933886,DARK-1155-20200527-17_36_19,631.31,484.18,0.714443293,0.668406202,0.445738395,0.557053909,1600.006,1348.790056,0.842990624,0.195981247,6,0.5,0: Broadleaf,2,1590626168,377.7516333,399.9645667,50.07158333,38.28700667,373.0422,49.16115,499.9912333,100.3384333,0.1999964,43.47801,42.61623333,999.9,0,0,9988.041667,0,1269.626,1600.006,0.9000018,0.099998277,0,769.5232333,4.99938,12820.22333,12764.99667,53.4958,54.375,53.687,54.687,55.687,1435.507333,159.5006667,0,154.3,0,769.5708462,-83.34646159,-1331.104274,12820.45385,15,1590626078,17:34:38,1590626073,1590626078,31,0.287,0.526,4.709,0.91,401,51,0.32,0.06,14.5608839,2.023547807,0.165927904,0,-22.20126333,-1.392856952,0.118225771,0,11.79772667,-1.558713237,0.115150918,0,0,3,0/3,100,100,4.71,0.9104,4.7094,0,0,0,0.910445,0,0,0,-1,-1,-1,-1,1.7,1.6,2,497.33,496.831,42.7133,41.7449,29.9992,41.3695,41.3993,20.6865,100,91.94,-999.9,400,32.5962,99.6442,98.8746
5,1590626361,586,20200527 17:39:20,17:39:20,B2R1,_NW,_5.10,_2,1590626353,0.001718056,3.503946137,394.9897,229.4261267,23.06539222,39.71035245,0.039294129,2.935862001,0.039004278,0.024403537,264.3350943,44.69281824,43.5968,8.96248545,53.98303243,4.83806688,8.962199163,4.12441857,-75.76626657,-0.097077291,-0.008387094,188.4633634,29,6,1,0,50285.31598,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-1156-20200527-17_39_21,660.9448,762.22,0.132868726,0.5,1348.782202,3.503946137,89.60548611,1.18045971,0.002060397,1.743919078,DARK-1157-20200527-17_39_23,-137.55,899.77,0.112556765,0.596338301,0.239540941,0.758687585,1599.997333,1348.782202,0.842990281,0.195980562,6,0.5,0: Broadleaf,2,1590626353,394.9897,400.0088667,48.12313333,46.16064333,390.2878333,47.45491333,499.9906333,100.3351667,0.199992733,43.59618667,43.5968,999.9,0,0,10002.50233,0,1274.157233,1599.997333,0.900011167,0.099989013,0,661.1458,4.99938,11168.2,12764.97333,53.3874,54.604,53.625,54.604,55.5788,1435.516,159.4813333,0,183.5999999,0,660.9448,-20.92823073,-355.7846149,11164.672,15,1590626318,17:38:37,1590626318,1590626312,32,-0.008,-0.242,4.702,0.668,400,44,0.33,0.03,3.509165254,-0.963535115,0.082863487,0,-5.019098,-0.0452396,0.058084098,1,1.962486667,2.585005028,0.188139433,0,1,3,1/3,100,100,4.702,0.6683,4.7019,0,0,0,0.66822,0,0,0,-1,-1,-1,-1,0.7,0.8,2,461.22,504.971,42.5461,41.3011,29.999,40.9402,40.9654,20.8234,52.3572,98.1123,-999.9,400,45.813,99.7324,98.9643
6,1590626464,689,20200527 17:41:03,17:41:03,B2R1,_NW,_5.10,_3,1590626456,0.004118695,4.842918314,392.2498667,289.5865202,29.11155745,39.43209967,0.098919398,2.933905995,0.097103235,0.060849919,264.3358786,43.90514535,43.38511667,8.86414619,55.07643578,4.891923318,8.882062264,3.972222872,-181.634446,6.12392125,0.528472586,89.35382646,6,1,1,0,50258.83024,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-1158-20200527-17_41_04,757.66364,123.77,-5.121545124,0.5,1348.778591,4.842918314,-3453.915208,0.989819827,0.003053131,15.89803668,DARK-1159-20200527-17_41_06,1.26,122.51,-5.174219574,0.941388664,2.939301594,1.123091638,1599.992,1348.778591,0.842990834,0.195981668,6,0.5,0: Broadleaf,2,1590626456,392.2498667,399.9998667,48.66229,43.96047,387.5479333,47.99407333,500.0110333,100.3280333,0.1999796,43.42383333,43.38511667,999.9,0,0,9992.076667,0,82.00037333,1599.992,0.8999912,0.100008793,0,757.8888333,4.99938,12852.09667,12764.86,53.437,54.41426667,53.687,54.562,55.5746,1435.482,159.5103333,0,102.0999999,0,757.66364,-29.14461534,-499.8769222,12848.072,15,1590626318,17:38:37,1590626318,1590626312,32,-0.008,-0.242,4.702,0.668,400,44,0.33,0.03,4.84440124,-0.359123933,0.067741914,1,-7.749996667,0.486445028,0.081991057,0,4.701803667,-0.237857086,0.020420746,0,1,3,1/3,100,100,4.702,0.6682,4.7019,0,0,0,0.66822,0,0,0,-1,-1,-1,-1,2.4,2.5,2,489.493,503.117,42.3914,41.0503,29.9992,40.6898,40.7248,20.8046,62.2825,100,-999.9,400,43.545,99.777,99.0098
7,1590626774,999.5,20200527 17:46:14,17:46:14,B2R1,_NE,_5.7,_1,1590626766,0.006072335,5.341659427,390.7249355,310.628861,31.21918673,39.2690965,0.152935043,2.934663271,0.148641343,0.093276571,264.3269126,42.97188874,42.98534194,8.680971521,55.86824994,4.85160759,8.684015689,3.82936393,-267.7899873,1.06054126,0.091137084,-2.31139637,29,6,1,0,50347.8242,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-1162-20200527-17_46_15,654.58192,742.34,0.118218175,0.5,1348.736992,5.341659427,79.72261286,0.258803244,0.003423009,1.81740173,DARK-1163-20200527-17_46_17,550.22,192.12,0.456787841,0.875347932,0.217811337,0.770034366,1599.943226,1348.736992,0.842990533,0.195981065,6,0.5,0: Broadleaf,2,1590626766,390.7249355,399.9823548,48.27317742,41.3379129,385.969,47.44810645,499.9841935,100.3031613,0.200013548,42.99204516,42.98534194,999.9,0,0,9998.866129,0,96.60359677,1599.943226,0.900003484,0.099996548,0,658.6596452,4.99938,11149.0129,12764.49677,53.187,53.875,53.379,54.048,55.308,1435.453871,159.4893548,0,27.69999981,0,654.58192,-142.4100002,-2319.461541,11080.988,15,1590626555,17:42:34,1590626552,1590626555,33,0.054,0.157,4.756,0.825,398,48,0.78,0.2,5.260191862,7.680259324,0.63112691,0,-9.217306667,-10.38487582,0.773078658,0,6.936961333,-0.755670033,0.06261753,0,0,3,0/3,100,100,4.756,0.825,4.755952381,0,0,0,0.825065,0,0,0,-1,-1,-1,-1,3.7,3.7,2,461.635,501.276,42.0186,40.59,29.9991,40.2055,40.2319,20.8233,71.271,98.0889,-999.9,400,41.2151,99.8455,99.0935
8,1590626959,1184.1,20200527 17:49:18,17:49:18,B2R1,_NE,_5.7,_2,1590626951,0.011013336,15.93312452,375.8688,278.0799105,27.94476676,37.77175391,0.33699327,2.935818741,0.316883552,0.199758921,264.3374189,41.8921795,42.23834,8.347464086,58.02182469,5.088335869,8.769692948,3.259128218,-485.6881285,149.0225256,12.76721551,-59.56096844,50,10,1,0,50349.4466,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-1164-20200527-17_49_20,795.9903077,1125.85,0.292987247,0.5,1348.786458,15.93312452,197.5886157,0.419913843,0.011275472,0.857680863,DARK-1165-20200527-17_49_21,653.09,472.76,0.697731814,0.671324685,0.419445389,0.551140798,1600.001333,1348.786458,0.842990834,0.195981667,6,0.5,0: Broadleaf,2,1590626951,375.8688,399.9584,50.63431,38.08625667,371.1548,49.85319,499.9508667,100.2919,0.199957567,43.17987667,42.23834,999.9,0,0,10006.571,0,83.71781333,1600.001333,0.899992,0.100007917,0,795.9756333,4.99938,13451.44667,12764.93667,52.9538,53.687,53.1622,53.9979,55.15393333,1435.491333,159.5113333,0,183.5,0,795.9903077,-42.42126496,-680.6051281,13451.34231,15,1590626846,17:47:26,1590626835,1590626846,34,-0.042,-0.044,4.714,0.781,401,46,0.09,0.02,15.93711012,-0.53496917,0.056900317,0,-24.08963,0.660672747,0.072238273,0,12.54805333,-0.3284396,0.024911908,0,0,3,0/3,100,100,4.714,0.7811,4.713952381,0,0,0,0.781125,0,0,0,-1,-1,-1,-1,2.1,1.9,2,435.334,499.848,41.9715,40.2396,29.9993,39.8551,39.8742,20.8158,100,92.2552,-999.9,400,27.6774,99.8994,99.1539
9,1590627080,1305.1,20200527 17:51:19,17:51:19,B2R1,_NE,_5.7,_3,1590627072,0.01001108,11.24886751,381.9442258,298.8441342,30.03069611,38.38138234,0.295670038,2.934867543,0.280062444,0.176372621,264.3405233,41.93449503,42.21712581,8.338157081,57.47457205,4.984180404,8.671974799,3.353976676,-441.48864,118.4142541,10.13683686,-48.59702577,50,10,1,0,50357.38954,RECT-909-20200527-06_22_07,339.4313126,2091.47,1752.038687,0.837706822,0.724919942,RECT-1166-20200527-17_51_21,742.3734,833.07,0.108870323,0.5,1348.804153,11.24886751,73.42237194,0.994634304,0.007802428,1.510557336,DARK-1167-20200527-17_51_22,4.47,828.6,0.109457639,0.602970771,0.183730737,0.71824898,1600.022581,1348.804153,0.842990699,0.195981398,6,0.5,0: Broadleaf,2,1590627072,381.9442258,400.032129,49.59901935,38.18103226,377.2302581,48.81788387,499.9764194,100.2895161,0.199978806,42.96551935,42.21712581,999.9,0,0,10001.39,0,105.7068581,1600.022581,0.899997516,0.100002619,0,742.8009355,4.99938,12480.63226,12765.11935,52.933,53.58435484,53.062,53.937,55.179,1435.516452,159.506129,0,120.0999999,0,742.3734,-29.05676929,-492.9769239,12473.208,15,1590626846,17:47:26,1590626835,1590626846,34,-0.042,-0.044,4.714,0.781,401,46,0.09,0.02,11.25027245,-0.610773391,0.052151219,0,-18.08412333,1.199078977,0.093643112,0,11.41196,-1.149976418,0.084309745,0,0,3,0/3,100,100,4.714,0.7811,4.713952381,0,0,0,0.781125,0,0,0,-1,-1,-1,-1,4.1,3.9,2,435.509,500.355,41.9992,40.0353,29.9994,39.639,39.6599,20.828,100,94.9849,-999.9,400,32.0166,99.9363,99.1938
