SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.06412 92.4758 394.324 624.922 860.578 1051.84 1244.38 1411.55,-0.0119045 100.152 403.052 601.217 801.384 1004 1200.86 1402.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1597859108,0,20200819 12:45:08,12:45:08,B1R1,_SW,_5.8,_1,1597859100,0.009649445,19.22442776,372.5803226,280.6855486,28.3532847,37.63598095,0.415625583,2.9443605,0.385567082,0.243498661,264.34174,33.74032457,33.63272581,5.23452,50.5830178,2.807096896,5.549484822,2.427423105,-425.5405393,166.4663121,13.09572104,18.36323386,56,11,1,0,51992.9296,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-232-20200819-12_45_09,15597.9,1042.2916,1410.47,0.261032422,0.5,1348.810647,19.22442776,176.0416548,0.507986699,0.0145543,1.571369827,DARK-233-20200819-12_45_11,693.97,716.5,0.513856804,0.755700048,0.532248505,0.762133766,0.342131901,0.657868099,1600.030323,1348.810647,0.842990678,0.195981356,6,0.5,0: Broadleaf,2,1597859100,372.5803226,399.9625484,27.78907419,16.53206129,373.1533548,27.66657097,500.0240968,100.8142258,0.200182806,34.68142258,33.63272581,999.9,0,0,10003.22419,0,361.022871,1600.030323,0.899998161,0.100001845,0,1044.240968,4.99948,18361.39677,13054.76129,47.35651613,48.40090323,47.80625806,48.1973871,49.51590323,1435.524516,159.5058065,0,2039.6,0,1042.2916,-176.6461538,-2839.423077,18328.916,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,19.2179172,0.811268828,0.071178652,0,-27.38234516,-0.913258065,0.080216971,1,11.2570129,-0.061819355,0.007678657,1,2,3,2/3,100,100,-0.573,0.1195,-1.066326923,0.002111972,-2.36558E-06,6.64625E-10,0.012,0,0,0,11,2092,1,24,2965.7,18614.2,2,442.264,549.542,33.5603,35.4001,30.0009,35.2044,35.1654,21.1445,56.8776,37.7773,-999.9,400,16.4748,98.8539,98.7553
2,1597859223,114.5999999,20200819 12:47:02,12:47:02,B1R1,_SW,_5.8,_2,1597859215,0.009689241,19.21015913,372.4754667,277.2699124,28.00462615,37.62051246,0.399919624,2.941897635,0.371986569,0.234838492,264.3322011,34.30675926,34.11241,5.376603557,49.79241571,2.852972401,5.729732852,2.523631156,-427.2955153,181.7745117,14.38596671,33.19716419,0,0,1,0,51825.65544,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-234-20200819-12_47_03,15601.3,1116.848462,1545.44,0.277326547,0.5,1348.763547,19.21015913,187.0239684,1.333594316,0.014544229,1.346800911,DARK-235-20200819-12_47_05,-515.55,2060.99,0.207954206,0.502463554,0.518429366,0.715722204,-0.095994035,1.095994035,1599.974667,1348.763547,0.842990564,0.195981128,6,0.5,0: Broadleaf,2,1597859215,372.4754667,399.8575667,28.24688333,16.94859333,373.0486667,28.11129333,500.0163667,100.8013667,0.199949733,35.25850333,34.11241,999.9,0,0,9990.498333,0,1504.090667,1599.974667,0.900001,0.099998303,0,1117.140333,4.99948,19415.83,13054.31,48.358,49.4456,48.83726667,49.14553333,50.48726667,1435.479,159.494,0,113.5,0,1116.848462,-200.4950429,-3453.135045,19410.34615,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,19.22298702,-0.681287858,0.058579174,0,-27.38765484,0.51566129,0.058893933,1,11.28809032,0.888808065,0.068416204,1,2,3,2/3,100,100,-0.573,0.1364,-1.066326923,0.002111972,-2.36558E-06,6.64625E-10,0.012,0,0,0,11,2092,1,24,2967.7,18616.1,2,521.795,551.747,34.0617,35.7094,30.0013,35.4739,35.4338,21.2332,50.3897,27.5527,-999.9,400,17.1403,98.7721,98.6626
3,1597859335,227.0999999,20200819 12:48:55,12:48:55,B1R1,_SW,_5.8,_3,1597859327,0.009647564,19.01654709,372.8778065,274.5272876,27.7284718,37.66230975,0.382328355,2.942670893,0.356720512,0.225107994,264.333292,34.93692428,34.75576452,5.572424943,49.86089768,2.956071195,5.928636132,2.616353747,-425.4575575,177.9232327,14.16426387,30.96323104,87,17,1,0,51743.72136,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-236-20200819-12_48_56,15485.9,1060.763077,5.3,-199.1439768,0.5,1348.768885,19.01654709,-134299.5997,2.832075472,0.014400624,683.309434,DARK-237-20200819-12_48_58,-9.71,15.01,-70.31732691,0.995872462,1.479423844,1.245323624,0.643669882,0.356330118,1599.980968,1348.768885,0.842990581,0.195981161,6,0.5,0: Broadleaf,2,1597859327,372.8778065,400.0129677,29.26674839,18.02912903,373.4508065,29.10118387,500.0281935,100.8043871,0.200041419,35.87728065,34.75576452,999.9,0,0,9994.593548,0,1205.967419,1599.980968,0.900002419,0.099997606,0,1063.549677,4.99948,20149.77419,13054.36452,49.41109677,50.51793548,49.93522581,50.151,51.4856129,1435.486452,159.4958065,0,111.5999999,0,1060.763077,-254.9552133,-637.2683809,20113.51923,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,19.01741547,-0.271679954,0.042972683,1,-27.13522258,-0.146269355,0.041770006,1,11.23763226,1.137120968,0.088190338,0,2,3,2/3,100,100,-0.573,0.1659,-1.066326923,0.002111972,-2.36558E-06,6.64625E-10,0.012,0,0,0,11,2092,1,24,2969.5,18618,2,407.511,547.42,34.639,36.0865,30.0014,35.8174,35.7742,21.2006,44.1436,19.7775,-999.9,400,18.0664,98.7235,98.7249
4,1597859557,449.0999999,20200819 12:52:37,12:52:37,B2R1,_SE,_5.7,_1,1597859549,0.007901308,14.41786742,379.0855,279.1542933,28.18499019,38.27460782,0.284974778,2.94598863,0.270497965,0.170300605,264.333353,36.1440265,35.72261,5.878363957,49.50879866,3.059675696,6.180064512,2.81868826,-348.4476684,144.7756145,11.6092421,72.27054116,80,16,1,0,51709.87469,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-238-20200819-12_52_38,15542,1098.8756,1381.09,0.204341788,0.5,1348.768942,14.41786742,137.8049286,0.998486703,0.010991085,1.626070712,DARK-239-20200819-12_52_40,2.09,1379,0.204651487,0.61955997,0.426073049,0.772236543,0.000389236,0.999610764,1599.981,1348.768942,0.842990599,0.195981198,6,0.5,0: Broadleaf,2,1597859549,379.0855,399.9823,30.30413,21.10943667,379.6545667,30.10688667,499.9752667,100.7654667,0.200167267,36.63415667,35.72261,999.9,0,0,10017.33167,0,177.328,1599.981,0.9,0.1,0,1104.707333,4.99948,20496.21333,13054.35333,50.1208,50.77893333,50.66633333,50.26653333,52.0454,1435.484333,159.4966667,0,221.3,0,1098.8756,-436.8523084,-7915.684629,20409.18,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,14.41936026,-0.215703916,0.039554538,1,-20.89490968,-0.150827419,0.046142286,1,9.188555161,1.176024194,0.090554042,0,2,3,2/3,100,100,-0.569,0.1998,-1.066326923,0.002111972,-2.36558E-06,6.64625E-10,0.012,0,0,0,11,2092,1,24,2973.2,18621.7,2,413.941,550.433,35.4041,36.69,30.0007,36.3926,36.3385,21.3431,30.8895,8.99247,-999.9,400,21.2197,98.6238,98.6134
5,1597859682,574.0999999,20200819 12:54:42,12:54:42,B2R1,_SE,_5.7,_2,1597859674,0.014422109,19.66433626,370.1234516,306.25312,30.92345853,37.37267136,0.682063432,2.940968779,0.604859552,0.384242951,264.3332303,35.09531213,35.09280645,5.677465014,52.8105882,3.377835245,6.396132594,2.299629768,-636.0150259,344.173636,27.64586454,0.137704911,74,15,1,0,51464.07035,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-240-20200819-12_54_43,15725.2,1116.020385,1546.09,0.278165964,0.5,1348.767147,19.66433626,187.5905568,0.488276879,0.014880925,1.34581428,DARK-241-20200819-12_54_45,791.17,754.92,0.569688994,0.733777203,0.519808567,0.715498691,0.403864345,0.596135655,1599.97871,1348.767147,0.842990684,0.195981368,6,0.5,0: Broadleaf,2,1597859674,370.1234516,400.1273871,33.45268065,16.72444194,370.6980968,33.15209355,499.9803548,100.7734839,0.200045903,37.26351613,35.09280645,999.9,0,0,9987.983871,0,247.3454839,1599.97871,0.89999829,0.100001729,0,1118.245484,4.99948,20901.7129,13054.32903,50.30432258,50.933,50.768,50.47548387,52.28,1435.477742,159.5009677,0,124.3,0,1116.020385,-244.6239313,-9581.907685,20806.97692,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,19.65986071,1.144690845,0.087548369,0,-30.00389032,-1.471127419,0.114979144,0,16.72824194,0.540483871,0.048704605,1,1,3,1/3,100,100,-0.575,0.2828,-1.066326923,0.002111972,-2.36558E-06,6.64625E-10,0.012,0,0,0,11,2092,1,24,2975.3,18623.7,2,420.975,542.712,35.9645,36.9835,30.0007,36.6651,36.6007,21.1947,54.8515,27.941,-999.9,400,15.8007,98.5772,98.6793
6,1597859951,843.0999999,20200819 12:59:11,12:59:11,B2R1,_SE,_5.7,_3,1597859943,0.009797047,16.17791198,376.1015,281.0124849,28.37264684,37.97338414,0.34445103,2.946250867,0.323540573,0.203985711,264.3337735,37.07948387,36.80212667,6.237101579,49.78817378,3.324549959,6.677388839,2.91255162,-432.0497858,199.1106629,16.15936178,47.55401235,90,18,1,0,51480.92432,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-242-20200819-12_59_12,15546.9,926.4108846,1238.64,0.252074142,0.5,1348.768662,16.17791198,169.9948516,0.464606342,0.012296014,1.928082413,DARK-243-20200819-12_59_14,663.16,575.48,0.542554242,0.805822491,0.60054277,0.821220221,0.388380876,0.611619124,1599.980333,1348.768662,0.842990775,0.19598155,6,0.5,0: Broadleaf,2,1597859943,376.1015,399.9355333,32.92749,21.55866,376.6724,32.64491333,500.0227,100.7657667,0.200020867,38.05567,36.80212667,999.9,0,0,10018.795,0,1504.66,1599.980333,0.899995633,0.10000435,0,927.1109333,4.99948,16942.00667,13054.33,50.56213333,51.5893,51.01033333,50.97896667,52.63936667,1435.474333,159.506,0,268.3,0,926.4108846,-107.8862564,-1885.271795,16931.03846,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,16.18274929,-0.647352893,0.057492682,0,-23.83563548,0.552454839,0.053638531,1,11.36589032,0.631964516,0.049901428,1,2,3,2/3,100,100,-0.571,0.2834,-1.066326923,0.002111972,-2.36558E-06,6.64625E-10,0.012,0,0,0,11,2092,1,24,2979.8,18628.2,2,402.021,545.342,36.8185,37.5271,30.0011,37.2166,37.1663,21.3925,33.9221,23.1072,-999.9,400,21.6232,98.4863,98.5072
7,1597860249,1140.6,20200819 13:04:08,13:04:08,B2R1,_SE,_5.11,_1,1597860241,0.007376253,14.0107723,379.9060968,263.1782623,26.57379441,38.36010778,0.2329854,2.944276339,0.223206145,0.140348263,264.3312544,38.76293079,38.27039032,6.755449879,50.76264278,3.589561407,7.071265818,3.165888472,-325.2927574,134.4950123,11.05669007,84.59019938,44,9,1,0,51250.70198,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-244-20200819-13_04_09,15384.5,1109.762,213.13,-4.20697227,0.5,1348.759763,14.0107723,-2837.097461,1.164172102,0.010689331,16.01703186,DARK-245-20200819-13_04_11,-34.99,248.12,-3.613703047,0.93224153,1.773407295,1.173858002,0.113937466,0.886062534,1599.970323,1348.759763,0.842990488,0.195980976,6,0.5,0: Broadleaf,2,1597860241,379.9060968,400.0889032,35.54985484,27.01,380.4747742,35.17475484,499.823129,100.7722258,0.200377968,39.1177,38.27039032,999.9,0,0,10006.91452,0,932.0409677,1599.970323,0.900004419,0.099995361,0,1115.929677,4.99948,19636.91613,13054.2871,51.38687097,52.1006129,51.80219355,51.79212903,53.48558065,1435.480645,159.4896774,0,296.8999999,0,1109.762,-345.8192313,-6377.6077,19492.212,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,14.02004871,-0.521075593,0.068425349,0,-20.18031613,-0.296027419,0.062346576,1,8.522133226,2.185066452,0.168473546,0,1,3,1/3,100,100,-0.569,0.3726,-1.066326923,0.002111972,-2.36558E-06,6.64625E-10,0.012,0,0,0,11,2092,1,24,2984.8,18633.2,2,456.42,547.602,37.7727,38.2889,30.0013,37.9487,37.8919,21.4723,25.4276,31.9322,-999.9,400,26.4745,98.3506,98.4473
8,1597860391,1282.6,20200819 13:06:30,13:06:30,B2R1,_SE,_5.11,_2,1597860383,0.013238524,16.46571671,374.3904333,300.9023537,30.38008055,37.79967615,0.491881974,2.939506698,0.450309288,0.284885068,264.3322984,37.47262126,37.52444,6.487616237,51.28161998,3.66871587,7.154056115,2.818900367,-583.818903,286.8301998,23.55831217,-9.098092625,76,15,1,0,51081.85097,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-246-20200819-13_06_31,15640.9,1106.1064,1421.91,0.222098164,0.5,1348.76234,16.46571671,149.7788195,1.419435829,0.012509456,1.550681829,DARK-247-20200819-13_06_33,-596.4,2018.31,0.156469323,0.522094411,0.449106785,0.758199942,-0.084366481,1.084366481,1599.973,1348.76234,0.842990688,0.195981375,6,0.5,0: Broadleaf,2,1597860383,374.3904333,400.0972333,36.33714,21.028,374.9624333,35.93288333,499.9944,100.7633,0.1999533,39.33438333,37.52444,999.9,0,0,9980.687333,0,1208.131667,1599.973,0.899997567,0.10000246,0,1108.324667,4.99948,20574.56667,13054.27,51.86213333,52.833,52.32466667,52.3414,53.93713333,1435.473,159.5006667,0,140.9000001,0,1106.1064,-325.3376923,-5429.446154,20537.028,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,16.39708948,3.715397054,0.274723033,0,-25.64451935,-4.184753226,0.318218654,0,15.31413548,-0.525440323,0.048971108,1,1,3,1/3,100,100,-0.572,0.3963,-1.066326923,0.002111972,-2.36558E-06,6.64625E-10,0.012,0,0,0,11,2092,1,24,2987.1,18635.5,2,418.538,539.198,38.1728,38.6703,30.0009,38.302,38.2358,21.3667,51.9888,47.5816,-999.9,400,20.6108,98.279,98.4261
9,1597860516,1408.1,20200819 13:08:36,13:08:36,B2R1,_SE,_5.11,_3,1597860508,0.007817315,14.78697226,378.5768,257.5477087,26.00239212,38.22166562,0.237079435,2.942454728,0.226955524,0.142720769,264.3329348,39.17829615,38.64355,6.892995703,49.43278072,3.596097704,7.274722667,3.296897999,-344.7435767,159.0756783,13.14241673,91.80745316,77,15,1,0,51113.01723,RECT-527-20200527-06_29_39,10323.3,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-248-20200819-13_08_37,15432.7,1529.23,3.26,-468.0889571,0.5,1348.765699,14.78697226,-315671.1646,24.03374233,0.011264773,1111.527607,DARK-249-20200819-13_08_39,-75.09,78.35,-19.47632419,0.978835364,2.132826368,1.24602511,0.95634874,0.04365126,1599.977,1348.765699,0.84299068,0.195981359,6,0.5,0: Broadleaf,2,1597860508,378.5768,399.8723667,35.61852,26.57193333,379.1461333,35.24090333,500.0034,100.7614333,0.200024467,39.64633667,38.64355,999.9,0,0,9997.625,0,349.0829333,1599.977,0.899998667,0.10000145,0,1529.072667,4.99948,27331.13667,13054.30333,52.18713333,53.1166,52.6746,52.68933333,54.2934,1435.477333,159.5006667,0,124.3,0,1529.23,-815.2642735,-12519.71282,27322.84615,15,0,--:--:--,1597681164,1596742258,0,-0.214,-0.114,-0.513,0.012,668,31,0.78,0.11,14.78021801,0.503518863,0.046827454,0,-21.29128387,-0.979345161,0.082385052,1,9.040594194,1.01172629,0.080919184,0,1,3,1/3,100,100,-0.569,0.3818,-1.066326923,0.002111972,-2.36558E-06,6.64625E-10,0.012,0,0,0,11,2092,1,24,2989.2,18637.6,2,423.658,540.071,38.4737,38.9575,30.0011,38.5984,38.5379,21.5395,32.4562,41.8254,-999.9,400,26.8721,98.2374,98.2718
