SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,3.16806 91.886 384.916 609.371 841.533 1036.1 1227.25 1398.6,-0.0762635 99.6504 403.537 601.201 801.756 1000.31 1203.74 1401.11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1598454449,0,20200826 08:07:28,08:07:28,B1R1,_SW,_5.8,_1,1598454441,0.00335694,11.9356629,384.1510333,268.0766854,27.0053263,38.6983448,0.184981628,2.937990258,0.178746304,0.11225915,115.6330207,25.51090683,25.12166667,3.202815108,40.83395592,1.353707408,3.315151269,1.8491077,-148.0410638,91.87001177,6.641749052,66.1037177,175,35,1,0,53364.14977,RECT-408-20200826-06_19_06,15282.4,710.8164,2.3,-708.5164,-308.0506087,-0.555864963,RECT-409-20200826-08_07_31,15447,1188.2296,1636.21,0.273791506,0.5,590.0936806,11.9356629,80.78131873,1.435714242,0.02116872,-0.998594312,DARK-410-20200826-08_07_33,-712.92,2349.13,0.190700557,-2.284485892,0.484097145,2.306100466,-0.114417484,1.114417484,700.0103333,590.0936806,0.842978528,0.195957057,6,0.5,0: Broadleaf,2,1598454441,384.1510333,400.021,13.43799333,9.463876667,384.8557333,13.51600667,500.0099333,100.5373,0.200018,25.70168,25.12166667,999.9,0,0,9994.494,0,128.5180667,700.0103333,0.9000005,0.09999979,0,1190.029,4.99948,8577.771333,5688.414333,36.85603333,38.7624,38.1435,38.8079,39.50406667,625.5106667,69.5,0,6504,0,1188.2296,-154.3030772,-1024.220002,8565.5972,15,1598447736,06:15:35,1598447736,1598447736,9,-0.033,0.003,-0.696,-0.082,400,13,0.51,0.22,11.9093992,1.57461351,0.116280791,0,-15.84470968,-2.074930645,0.157563348,0,3.968976452,0.475166613,0.037812147,1,1,3,1/3,100,100,-0.705,-0.0783,-1.204942806,0.002111972,-2.36558E-06,6.64625E-10,-0.08554008,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,111.9,111.9,2,309.679,607.453,24.9677,25.904,30.0003,25.7603,25.734,20.8532,53.7507,36.016,-999.9,400,9.31915,100.714,101.027
2,1598454589,140,20200826 08:09:48,08:09:48,B1R1,_SW,_5.8,_2,1598454581,0.005007596,14.17538654,380.6895667,287.3873096,28.9478207,38.34592882,0.284228054,2.939629605,0.269795492,0.169857798,115.6331212,25.35969063,25.03337333,3.186009658,40.31515664,1.35861056,3.369974653,1.827399098,-220.8349629,149.7901962,10.83333229,55.42168681,85,17,1,0,53362.25182,RECT-408-20200826-06_19_06,15282.4,710.8164,2.3,-708.5164,-308.0506087,-0.555864963,RECT-411-20200826-08_09_51,15578.9,1019.701923,1629.31,0.374151068,0.5,590.0925508,14.17538654,110.3918791,0.626320344,0.024964307,-0.998588359,DARK-412-20200826-08_09_52,608.84,1020.47,0.597379714,2.682444686,0.663704218,2.296361806,0.356681357,0.643318643,700.0087667,590.0925508,0.842978801,0.195957602,6,0.5,0: Broadleaf,2,1598454581,380.6895667,399.9871,13.48797333,7.560074667,381.3962,13.56546333,500.0139333,100.5275333,0.2000205,25.97853333,25.03337333,999.9,0,0,10004.79467,0,151.9927667,700.0087667,0.899990867,0.10000928,0,1020.111667,4.99948,7169.923333,5688.387333,37.28513333,39.3309,38.56836667,39.30586667,39.94753333,625.501,69.506,0,138.8,0,1019.701923,-135.3035896,-880.4735032,7167.369615,15,1598447736,06:15:35,1598447736,1598447736,9,-0.033,0.003,-0.696,-0.082,400,13,0.51,0.22,14.14232768,1.20650355,0.096087898,0,-19.27234194,-1.471035484,0.116993319,0,5.925057097,0.128939516,0.015728953,1,1,3,1/3,100,100,-0.707,-0.0779,-1.204942806,0.002111972,-2.36558E-06,6.64625E-10,-0.08554008,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,114.2,114.2,2,398.325,597.291,25.2072,26.0104,30.0005,25.8298,25.8042,20.8758,61.1439,29.3113,-999.9,400,7.41496,100.708,100.911
3,1598454723,274.5,20200826 08:12:03,08:12:03,B1R1,_SW,_5.8,_3,1598454715,0.00410419,12.7359719,382.8259667,276.8003817,27.88108309,38.5606498,0.220182434,2.937299931,0.211406804,0.132888564,115.637451,25.89720857,25.40623,3.257506201,39.25231854,1.34672765,3.430950579,1.91077855,-180.994764,138.6631251,10.07067722,83.37648932,0,0,1,0,53240.38695,RECT-408-20200826-06_19_06,15282.4,710.8164,2.3,-708.5164,-308.0506087,-0.555864963,RECT-413-20200826-08_12_05,15513.3,1231.3032,1729.69,0.288136487,0.5,590.114512,12.7359719,85.01676117,0.598673751,0.022524165,-0.998670282,DARK-414-20200826-08_12_07,694.17,1035.52,0.481291332,2.496697356,0.48915469,2.438038132,0.271336909,0.728663091,700.0348,590.114512,0.842978823,0.195957647,6,0.5,0: Broadleaf,2,1598454715,382.8259667,399.9941333,13.37016667,8.511108667,383.5314,13.44886,500.0124667,100.5263,0.200017333,26.28187333,25.40623,999.9,0,0,9991.660667,0,117.3260333,700.0348,0.899991467,0.10000871,0,1232.302667,4.99948,8755.282,5688.601333,37.69966667,39.8414,39.03106667,39.7582,40.3998,625.526,69.50933333,0,133.3,0,1231.3032,-199.5784618,-1782.289233,8749.3216,15,1598447736,06:15:35,1598447736,1598447736,9,-0.033,0.003,-0.696,-0.082,400,13,0.51,0.22,12.73029514,0.899312296,0.074779668,0,-17.16598387,-1.229656452,0.099151035,0,4.857052581,0.322184516,0.027111804,1,1,3,1/3,100,100,-0.705,-0.0788,-1.204942806,0.002111972,-2.36558E-06,6.64625E-10,-0.08554008,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,116.5,116.5,2,501.075,606.782,25.4785,26.1754,30.0009,25.97,25.9435,20.8314,53.4765,22.7096,-999.9,400,8.41489,100.642,101.006
4,1598455021,572.0999999,20200826 08:17:00,08:17:00,B2R1,_SE,_5.7,_1,1598455013,0.004183971,13.99788727,381.3006,265.8819869,26.7719971,38.39364478,0.220385876,2.938886206,0.211598912,0.133009601,115.6273949,26.18607139,25.74798667,3.324266437,39.48896072,1.379792723,3.494122656,1.944473714,-184.5131019,133.6018729,9.729583028,74.44574892,87,17,1,0,53230.73639,RECT-408-20200826-06_19_06,15282.4,710.8164,2.3,-708.5164,-308.0506087,-0.555864963,RECT-415-20200826-08_17_03,15514.9,1150.524,1801.05,0.361192638,0.5,590.0664744,13.99788727,106.5638331,0.998995031,0.024664598,-0.998722967,DARK-416-20200826-08_17_05,1.81,1799.24,0.36155599,-3670.918367,0.596684967,2.538755631,0.000568799,0.999431201,699.9782667,590.0664744,0.842978279,0.195956557,6,0.5,0: Broadleaf,2,1598455013,381.3006,400.0116333,13.7032,8.751461333,382.0068667,13.77841333,500.0227667,100.4913,0.199978167,26.59121333,25.74798667,999.9,0,0,10004.169,0,220.3484,699.9782667,0.900010433,0.099989857,0,1151.728,4.99948,8162.269,5688.167667,38.29546667,40.437,39.6269,40.3624,40.94133333,625.4876667,69.491,0,296.5,0,1150.524,-235.3223073,-1349.364614,8155.9088,15,1598447736,06:15:35,1598447736,1598447736,9,-0.033,0.003,-0.696,-0.082,400,13,0.51,0.22,13.97225756,1.118026503,0.086483737,0,-18.68581613,-1.473851613,0.115682544,0,4.948011935,0.291411774,0.022161435,1,1,3,1/3,100,100,-0.706,-0.0763,-1.204942806,0.002111972,-2.36558E-06,6.64625E-10,-0.08554008,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,121.4,121.4,2,395.385,594.594,25.8139,26.4838,30.0006,26.2558,26.2228,20.9074,53.6517,16.9398,-999.9,400,8.48321,100.594,100.866
5,1598455172,723.0999999,20200826 08:19:31,08:19:31,B2R1,_SE,_5.7,_2,1598455164,0.005191509,13.42791702,381.4581935,287.0626062,28.90634215,38.41169425,0.268138364,2.937569764,0.255245204,0.160634977,115.6297757,26.24901161,25.96598387,3.367472542,38.39776833,1.367519129,3.561454712,1.999953413,-228.9455608,150.3899326,10.9869146,48.06106212,90,18,1,0,53135.08815,RECT-408-20200826-06_19_06,15282.4,710.8164,2.3,-708.5164,-308.0506087,-0.555864963,RECT-417-20200826-08_19_34,15563.5,1158.887308,1783.03,0.350046097,0.5,590.0759671,13.42791702,103.2768946,1.568083543,0.023698274,-0.998710061,DARK-418-20200826-08_19_35,-1012.91,2795.94,0.22323179,-1.754050886,0.582106674,2.513322204,-0.19511277,1.19511277,699.9891613,590.0759671,0.84297872,0.19595744,6,0.5,0: Broadleaf,2,1598455164,381.4581935,399.9474516,13.58053548,7.435546129,382.1644516,13.65704194,500.0177097,100.497,0.199996161,26.91559355,25.96598387,999.9,0,0,9996.109032,0,133.8526774,699.9891613,0.899993323,0.100006452,0,1159.832581,4.99948,8351.556452,5688.230645,38.67906452,40.81206452,40.042,40.762,41.34045161,625.486129,69.50225806,0,150,0,1158.887308,-163.3712821,-937.1244444,8348.071923,15,1598447736,06:15:35,1598447736,1598447736,9,-0.033,0.003,-0.696,-0.082,400,13,0.51,0.22,13.40342139,1.375618713,0.110020408,0,-18.47512258,-1.610608065,0.127289258,0,6.142727419,0.229330645,0.01839641,1,1,3,1/3,100,100,-0.707,-0.0772,-1.204942806,0.002111972,-2.36558E-06,6.64625E-10,-0.08554008,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,123.9,123.9,2,392.492,592.663,26.1134,26.6629,30.0003,26.4158,26.377,20.9191,58.9518,11.9108,-999.9,400,7.22511,100.581,100.794
6,1598455285,836.5999999,20200826 08:21:25,08:21:25,B2R1,_SE,_5.7,_3,1598455277,0.004647906,12.81575925,382.4860323,278.7667074,28.07262551,38.51746591,0.229609564,2.93892845,0.22008891,0.138378066,115.6311456,26.53916244,26.25059032,3.424617982,37.52972065,1.348340503,3.592727258,2.076277478,-204.9726566,128.9484844,9.436582686,49.04355623,103,21,1,0,53148.26601,RECT-408-20200826-06_19_06,15282.4,710.8164,2.3,-708.5164,-308.0506087,-0.555864963,RECT-419-20200826-08_21_27,15519.6,1259.2932,1820.66,0.308331484,0.5,590.0799594,12.81575925,90.97011484,1.000313073,0.022660699,-0.998736722,DARK-420-20200826-08_21_29,-0.57,1821.23,0.308234984,-633.5749129,0.505807125,2.566433183,-0.000139518,1.000139518,699.9934839,590.0799594,0.842979218,0.195958435,6,0.5,0: Broadleaf,2,1598455277,382.4860323,399.9980645,13.3892871,7.886538065,383.1917419,13.46780323,500.0054194,100.5029677,0.199966903,27.06443548,26.25059032,999.9,0,0,10003.24806,0,112.5664194,699.9934839,0.899979548,0.100020516,0,1262.323226,4.99948,8933.829032,5688.242903,38.97358065,41.006,40.288,40.96335484,41.60874194,625.4803226,69.51451613,0,112.9000001,0,1259.2932,-188.687692,-1255.046921,8914.3464,15,1598447736,06:15:35,1598447736,1598447736,9,-0.033,0.003,-0.696,-0.082,400,13,0.51,0.22,12.80850406,1.728238699,0.127509985,0,-17.5119871,-2.322551613,0.176362687,0,5.502756129,0.649787419,0.049083047,1,1,3,1/3,100,100,-0.706,-0.0783,-1.204942806,0.002111972,-2.36558E-06,6.64625E-10,-0.08554008,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,125.8,125.8,2,378.321,592.307,26.2741,26.7873,30.001,26.5406,26.5068,20.9502,55.0622,7.39686,-999.9,400,7.70409,100.557,100.753
7,1598455403,954.5999999,20200826 08:23:23,08:23:23,B2R1,_SE,_5.11,_1,1598455395,0.005780296,14.04202309,380.5529333,293.8104058,29.58694455,38.32198695,0.309698505,2.937146568,0.292633124,0.184350554,115.6320379,26.38160229,25.82129,3.338740485,38.55732828,1.396392896,3.621601802,1.94234759,-254.9110611,218.4519136,15.9728499,95.14574033,90,18,1,0,53072.41109,RECT-408-20200826-06_19_06,15282.4,710.8164,2.3,-708.5164,-308.0506087,-0.555864963,RECT-421-20200826-08_23_25,15546.8,1128.0384,1766.13,0.361293676,0.5,590.0877712,14.04202309,106.59749,1.279226331,0.024738503,-0.998697718,DARK-422-20200826-08_23_27,-493.15,2259.28,0.282431394,-3.560056514,0.604646429,2.489469545,-0.123471898,1.123471898,700.0032,590.0877712,0.842978677,0.195957353,6,0.5,0: Broadleaf,2,1598455395,380.5529333,400.0426333,13.86675,7.026712,381.2595667,13.94019333,500.0097,100.5007667,0.2000389,27.20086333,25.82129,999.9,0,0,9993.326667,0,526.0536233,700.0032,0.8999995,0.100000373,0,1129.057333,4.99948,8036.060333,5688.357,39.229,41.3832,40.54553333,41.24573333,41.8582,625.503,69.503,0,116.9000001,0,1128.0384,-202.9630766,-1165.54846,8030.2296,15,1598447736,06:15:35,1598447736,1598447736,9,-0.033,0.003,-0.696,-0.082,400,13,0.51,0.22,14.03926049,0.349064463,0.03901832,1,-19.48828065,-0.562262903,0.054582878,1,6.83778871,0.346145323,0.02838825,1,3,3,3/3,100,100,-0.707,-0.0752,-1.204942806,0.002111972,-2.36558E-06,6.64625E-10,-0.08554008,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,127.8,127.8,2,392.143,592.404,26.4396,26.9669,30.0006,26.6973,26.6576,20.9208,60.7854,3.92445,-999.9,400,6.685,100.517,100.763
8,1598455516,1067.1,20200826 08:25:15,08:25:15,B2R1,_SE,_5.11,_2,1598455508,0.005255091,13.64911155,381.1916452,284.540722,28.65346134,38.38628085,0.26584622,2.938082212,0.253169047,0.15931926,115.6235998,26.54323719,26.1062129,3.395523838,37.34676315,1.354553594,3.626963836,2.040970245,-231.7495051,177.3867293,12.98622685,74.24705076,80,16,1,0,53095.06908,RECT-408-20200826-06_19_06,15282.4,710.8164,2.3,-708.5164,-308.0506087,-0.555864963,RECT-423-20200826-08_25_18,15539.6,1231.3172,1820.07,0.323478108,0.5,590.0438659,13.64911155,95.43313668,1.233326191,0.024074441,-0.998736312,DARK-424-20200826-08_25_20,-424.67,2244.74,0.262281066,-4.257371712,0.530764831,2.565600458,-0.090458332,1.090458332,699.951,590.0438659,0.842978817,0.195957634,6,0.5,0: Broadleaf,2,1598455508,381.1916452,399.9736129,13.45127742,7.230259355,381.898,13.52914516,500.0213548,100.5007742,0.199966065,27.22609355,26.1062129,999.9,0,0,9998.649677,0,143.8703548,699.951,0.899993097,0.100006806,0,1235.021935,4.99948,8607.704839,5687.917742,39.429,41.554,40.75,41.43706452,42.07219355,625.4516129,69.50096774,0,111.6000001,0,1231.3172,-260.5246154,-1739.370769,8584.1924,15,1598447736,06:15:35,1598447736,1598447736,9,-0.033,0.003,-0.696,-0.082,400,13,0.51,0.22,13.63369402,1.290949757,0.10392114,0,-18.77160323,-1.666920968,0.131565415,0,6.217841613,0.313829516,0.025148502,1,1,3,1/3,100,100,-0.707,-0.0783,-1.204942806,0.002111972,-2.36558E-06,6.64625E-10,-0.08554008,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,129.7,129.7,2,403.723,597.241,26.5594,27.1019,30.0003,26.837,26.7974,20.959,58.1709,0,-999.9,400,7.08819,100.504,100.705
9,1598455618,1169.1,20200826 08:26:57,08:26:57,B2R1,_SE,_5.11,_3,1598455610,0.004945936,12.76397411,382.4078333,283.1483022,28.51270664,38.50802666,0.241322577,2.939163539,0.230830461,0.145173697,115.6291496,26.79004536,26.33121667,3.440959901,36.43635131,1.334476518,3.662486693,2.106483383,-218.1157751,168.1547596,12.32995519,77.99808932,125,25,1,0,53096.95782,RECT-408-20200826-06_19_06,15282.4,710.8164,2.3,-708.5164,-308.0506087,-0.555864963,RECT-425-20200826-08_27_00,15543.3,1378.1756,2010.51,0.314514427,0.5,590.0744805,12.76397411,92.79346846,1.325882488,0.022573149,-0.998856012,DARK-426-20200826-08_27_02,-655.19,2665.7,0.237211389,-3.054358241,0.486525747,2.834387461,-0.11277121,1.11277121,699.9876333,590.0744805,0.842978436,0.195956872,6,0.5,0: Broadleaf,2,1598455610,382.4078333,399.9939667,13.25215333,7.395774333,383.1133,13.33205667,500.0077667,100.4988333,0.200010433,27.39242333,26.33121667,999.9,0,0,10004.998,0,136.1648667,699.9876333,0.900004,0.099995853,0,1379.602,4.99948,9730.586,5688.236,39.5998,41.59973333,40.91633333,41.50813333,42.19966667,625.493,69.49566667,0,100.9000001,0,1378.1756,-280.771538,-2557.495383,9723.6668,15,1598447736,06:15:35,1598447736,1598447736,9,-0.033,0.003,-0.696,-0.082,400,13,0.51,0.22,12.75428959,0.625615507,0.056131381,0,-17.57475806,-0.918624194,0.078844301,1,5.850506774,0.478779677,0.035819762,1,2,3,2/3,100,100,-0.706,-0.0794,-1.204942806,0.002111972,-2.36558E-06,6.64625E-10,-0.08554008,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,131.4,131.4,2,357.566,591.578,26.6589,27.1765,30.0003,26.9306,26.8941,20.9597,56.0402,0,-999.9,400,7.36952,100.499,100.713
