SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.20668 92.698 388.422 614.815 848.213 1041.81 1233.03 1403.29,-0.173474 99.6146 403.552 601.393 801.798 1001.43 1202.88 1400.65,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1599491511,0,20200907 08:11:51,08:11:51,B1R1,_NW,_5.14,_1,1599491503,0.001525342,5.973557833,392.1157419,275.3650464,27.75385826,39.52108252,0.090134937,2.939564804,0.088627218,0.055525373,99.10735074,27.53664339,26.87344194,3.552641707,51.03881454,1.86459836,3.653294805,1.688043347,-67.26756484,75.44771049,5.545265393,112.8327618,110,22,1,0,53118.12935,RECT-840-20200907-06_29_42,15476,650.3292308,3241.26,2590.930769,0.799359129,-0.253837928,RECT-841-20200907-08_11_52,15527,1240.608077,1651.28,0.248699144,0.5,505.7788948,5.973557833,62.89338918,0.999751708,0.012312486,0.962877283,DARK-842-20200907-08_11_54,0.41,1650.87,0.24876091,0.49060586,0.41028184,0.613671357,8.22113E-05,0.999917789,599.9927742,505.7788948,0.842974977,0.195949953,6,0.5,0: Broadleaf,2,1599491503,392.1157419,400.0010968,18.49995806,16.70355806,392.0479355,18.51975806,500.0410323,100.5893226,0.200006419,27.34951935,26.87344194,999.9,0,0,9998.280323,0,281.7249355,599.9927742,0.900004581,0.099995326,0,1244.277419,4.99948,7305.662903,4869.815484,38.163,40.73374194,39.62893548,41.00990323,41.046,535.4964516,59.49903226,0,6129.4,0,1240.608077,-296.920684,-1676.735044,7284.939231,15,1599491439,08:10:38,1599491439,1599491432,2,0.586,-0.028,0.072,-0.029,400,18,0.85,0.35,5.853947185,7.068855364,0.531547424,0,-7.857938333,-7.832686719,0.567994115,0,1.797616667,-0.391282225,0.030035545,1,1,3,1/3,100,100,0.067,-0.0225,-0.436543082,0.002111972,-2.36558E-06,6.64625E-10,-0.097094425,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,1.2,1.3,2,375.273,532.272,26.5156,27.06,30.0002,26.8479,26.8095,20.8984,32.3527,54.3618,-999.9,400,16.486,100.519,100.787
2,1599491621,109.5,20200907 08:13:40,08:13:40,B1R1,_NW,_5.14,_2,1599491613,0.00142014,6.059297123,392.0859032,259.7891775,26.18427763,39.51852901,0.079897398,2.941766258,0.078711165,0.049299589,99.10626975,27.8581876,27.38831935,3.661606571,50.9367435,1.893212737,3.716791862,1.768393834,-62.62819522,40.54954448,2.990147334,80.01776634,0,0,1,0,53129.90384,RECT-840-20200907-06_29_42,15476,650.3292308,3241.26,2590.930769,0.799359129,-0.253837928,RECT-843-20200907-08_13_41,15543,1175.2084,1777.78,0.338946101,0.5,505.7744956,6.059297123,85.71514672,0.998503752,0.012482114,0.823206471,DARK-844-20200907-08_13_43,2.66,1775.12,0.339454009,0.451886618,0.534454911,0.564847204,0.00076833,0.99923167,599.9877097,505.7744956,0.84297476,0.19594952,6,0.5,0: Broadleaf,2,1599491613,392.0859032,400.0249032,18.78364516,17.11155806,392.0180323,18.79854516,500.0212258,100.5905484,0.19993829,27.64399677,27.38831935,999.9,0,0,10010.68839,0,176.0377419,599.9877097,0.900007581,0.0999927,0,1182.273226,4.99948,7089.951935,4869.775161,38.56206452,40.95535484,39.95732258,41.171,41.42906452,535.4932258,59.49387097,0,108.5,0,1175.2084,-567.1515376,-2438.044611,7055.8736,15,1599491439,08:10:38,1599491439,1599491432,2,0.586,-0.028,0.072,-0.029,400,18,0.85,0.35,5.990147132,7.685409617,0.591988343,0,-7.98844,-8.525639867,0.635025244,0,1.674515,0.269009032,0.030207814,1,1,3,1/3,100,100,0.067,-0.0178,-0.436543082,0.002111972,-2.36558E-06,6.64625E-10,-0.097094425,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,3,3.1,2,500.483,470.319,26.6956,27.1268,30.0004,26.9058,26.8729,20.8696,30.6791,53.99,-999.9,400,16.9573,100.505,100.854
3,1599491691,179.5,20200907 08:14:50,08:14:50,B1R1,_NW,_5.14,_3,1599491683,0.001470013,5.012685424,393.2868065,289.9242647,29.22173126,39.63973618,0.086561168,2.940555173,0.085170103,0.053354434,99.10859679,28.05185831,26.95654516,3.570035094,49.9062761,1.877422252,3.761896095,1.692612842,-64.82756217,141.7228111,10.4432987,186.4471444,0,0,1,0,53058.37525,RECT-840-20200907-06_29_42,15476,650.3292308,3241.26,2590.930769,0.799359129,-0.253837928,RECT-845-20200907-08_14_52,15512.5,1161.633846,1513.01,0.232236505,0.5,505.7854767,5.012685424,58.7309256,0.998327837,0.010412563,1.14225947,DARK-846-20200907-08_14_53,2.53,1510.48,0.232625492,0.53361966,0.407307276,0.667038278,0.000506651,0.999493349,600.0006129,505.7854767,0.842974933,0.195949867,6,0.5,0: Broadleaf,2,1599491683,393.2868065,399.9954839,18.6269,16.89582258,393.2180968,18.64452903,500.0230323,100.5909355,0.199977226,27.85051935,26.95654516,999.9,0,0,10003.75548,0,149.3431935,600.0006129,0.900007,0.0999932,0,1162.742258,4.99948,7321.08871,4869.880323,38.88090323,41.18712903,40.23564516,41.38896774,41.71951613,535.5051613,59.49903226,0,69.4000001,0,1161.633846,-120.0902565,-565.6464969,7319.403077,15,1599491439,08:10:38,1599491439,1599491432,2,0.586,-0.028,0.072,-0.029,400,18,0.85,0.35,5.000591431,3.447679658,0.255898757,0,-6.730693333,-3.714159377,0.275095283,0,1.728085667,-0.507363471,0.037864999,1,1,3,1/3,100,100,0.069,-0.0188,-0.436543082,0.002111972,-2.36558E-06,6.64625E-10,-0.097094425,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,4.2,4.3,2,503.062,396.756,26.8645,27.1931,30.0003,26.963,26.931,20.9396,32.0304,53.6121,-999.9,400,16.9384,100.511,100.747
4,1599491964,453,20200907 08:19:24,08:19:24,B2R1,_NW,_5.5,_1,1599491956,0.002161107,7.992008264,389.4441667,273.3257715,27.54015662,39.24018319,0.122364478,2.937074596,0.119601271,0.07499386,99.10952126,28.38798907,27.79593,3.74992767,51.10447093,1.981055552,3.876481874,1.768872118,-95.30482614,90.20780152,6.700231503,100.7127281,0,0,1,0,52866.46451,RECT-840-20200907-06_29_42,15476,650.3292308,3241.26,2590.930769,0.799359129,-0.253837928,RECT-847-20200907-08_19_25,15533.5,1327.2868,1983.5,0.330835997,0.5,505.7898097,7.992008264,83.66673798,0.998502647,0.016302911,0.634111419,DARK-848-20200907-08_19_27,2.97,1980.53,0.331332118,0.388402521,0.492219913,0.485447166,0.000741404,0.999258596,600.0057,505.7898097,0.842975008,0.195950016,6,0.5,0: Broadleaf,2,1599491956,389.4441667,400.0439333,19.66123667,17.11904,389.2747667,19.65995333,500.0283,100.5594333,0.200024767,28.36562667,27.79593,999.9,0,0,9987.087333,0,107.8174333,600.0057,0.9000037,0.09999594,0,1329.845,4.99948,8329.814333,4869.917333,39.4517,41.9517,40.9184,42.06206667,42.32676667,535.508,59.501,0,272.9000001,0,1327.2868,-191.9069228,-1082.55461,8313.8928,15,1599491753,08:15:53,1599491753,1599491753,3,0.103,0,0.176,-0.018,401,19,1.09,0.2,7.894220005,5.971613133,0.434421231,0,-10.54163767,-7.019143849,0.511399683,0,2.540859333,0.309793815,0.029651284,1,1,3,1/3,100,100,0.169,-0.0024,-0.333342273,0.002111972,-2.36558E-06,6.64625E-10,-0.096686463,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,3.5,3.5,2,506.569,547.605,27.4245,27.5066,30.0004,27.2429,27.2048,20.9517,34.2011,52.8592,-999.9,400,16.9997,100.451,100.713
5,1599492062,550.5999999,20200907 08:21:01,08:21:01,B2R1,_NW,_5.5,_2,1599492054,0.001705576,5.257162588,392.9275806,291.5003979,29.36992965,39.58915832,0.09353151,2.939085476,0.091908861,0.057586482,99.10656355,28.69005394,28.22181613,3.844188887,51.78334135,2.02895966,3.918170607,1.815229227,-75.21591087,51.96049206,3.868482561,79.71962731,58,12,1,0,52892.11323,RECT-840-20200907-06_29_42,15476,650.3292308,3241.26,2590.930769,0.799359129,-0.253837928,RECT-849-20200907-08_21_03,15512.7,1471.334,1919.94,0.23365626,0.5,505.7748954,5.257162588,59.08873525,0.999182266,0.010896153,0.688209007,DARK-850-20200907-08_21_05,1.57,1918.37,0.233847485,0.407853838,0.353341363,0.509978891,0.000249529,0.999750471,599.9880323,505.7748954,0.842974973,0.195949946,6,0.5,0: Broadleaf,2,1599492054,392.9275806,400.0404516,20.13769032,18.13219355,392.7560323,20.12742258,499.9947742,100.5540968,0.200241355,28.54974194,28.22181613,999.9,0,0,9999.055161,0,119.4659839,599.9880323,0.900003581,0.099996606,0,1477.536774,4.99948,8737.510323,4869.772581,39.82832258,42.23780645,41.23164516,42.35670968,42.68512903,535.4912903,59.4983871,0,97.20000005,0,1471.334,-354.0938456,-2151.121535,8699.6604,15,1599491753,08:15:53,1599491753,1599491753,3,0.103,0,0.176,-0.018,401,19,1.09,0.2,5.219070442,12.34038996,0.911162714,0,-7.194165333,-14.57617228,1.078758105,0,2.014430667,1.44145762,0.11142454,0,0,3,0/3,100,100,0.171,0.0059,-0.333342273,0.002111972,-2.36558E-06,6.64625E-10,-0.096686463,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,5.2,5.1,2,432.368,436.721,27.6112,27.6386,30.0009,27.3723,27.3387,20.9593,31.5542,52.8897,-999.9,400,17.6151,100.44,100.71
6,1599492145,634.0999999,20200907 08:22:25,08:22:25,B2R1,_NW,_5.5,_3,1599492137,0.002977788,10.36188843,386.2220645,274.5343155,27.66233472,38.91609691,0.166918299,2.93759135,0.16182255,0.101583968,99.10749104,28.53116884,28.16305484,3.831061592,51.32047136,2.030836675,3.95716684,1.800224918,-131.3204616,88.27163434,6.578873431,62.63753722,47,9,1,0,52819.23714,RECT-840-20200907-06_29_42,15476,650.3292308,3241.26,2590.930769,0.799359129,-0.253837928,RECT-851-20200907-08_22_26,15496.8,1021.988769,1797.13,0.431321736,0.5,505.7779461,10.36188843,109.0765108,0.999209851,0.020988907,0.803575701,DARK-852-20200907-08_22_28,1.42,1795.71,0.431662813,0.445741148,0.675916211,0.557378845,0.000599773,0.999400227,599.9914194,505.7779461,0.842975299,0.195950598,6,0.5,0: Broadleaf,2,1599492137,386.2220645,400.0354839,20.155,16.65391613,386.0543871,20.1444,500.0344516,100.5610645,0.199871968,28.72042581,28.16305484,999.9,0,0,9989.863548,0,258.2118065,599.9914194,0.899990645,0.10000921,0,1025.711516,4.99948,6195.633226,4869.782258,40.09045161,42.56212903,41.48374194,42.59451613,42.933,535.4870968,59.50516129,0,82.70000005,0,1021.988769,-367.6022567,-2136.714873,6173.795,15,1599491753,08:15:53,1599491753,1599491753,3,0.103,0,0.176,-0.018,401,19,1.09,0.2,10.25165587,6.737788425,0.509355944,0,-13.79288333,-7.081433593,0.516645716,0,3.504955333,-0.820522358,0.060340686,1,1,3,1/3,100,100,0.168,0.0058,-0.333342273,0.002111972,-2.36558E-06,6.64625E-10,-0.096686463,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,6.5,6.5,2,444.596,576.701,27.7773,27.8186,30.001,27.5342,27.5005,20.9482,36.8068,51.9934,-999.9,400,16.598,100.41,100.656
7,1599492263,752.0999999,20200907 08:24:23,08:24:23,B2R1,_NW,_5.10,_1,1599492255,0.002753617,10.03625356,386.6823333,267.5961536,26.9638436,38.96334764,0.150519332,2.939349162,0.146364655,0.091841639,99.10956981,28.85293376,28.49401333,3.905511057,51.41757918,2.065984413,4.018050724,1.839526645,-121.4345274,77.6463212,5.8006354,61.12199899,80,16,1,0,52823.84868,RECT-840-20200907-06_29_42,15476,650.3292308,3241.26,2590.930769,0.799359129,-0.253837928,RECT-853-20200907-08_24_24,15487.5,1124.1436,1821.43,0.382823606,0.5,505.7895334,10.03625356,96.81408644,0.996705885,0.020344611,0.779513898,DARK-854-20200907-08_24_26,6,1815.43,0.384088838,0.438861173,0.595411102,0.547999976,0.002050034,0.997949966,600.0053,505.7895334,0.842975109,0.195950219,6,0.5,0: Broadleaf,2,1599492255,386.6823333,400.0034,20.50336333,17.26681333,386.8726333,20.46945333,500.0063,100.5631,0.200095733,28.984,28.49401333,999.9,0,0,9999.660333,0,83.36319,600.0053,0.8999948,0.100005217,0,1130.329333,4.99948,6840.769333,4869.902333,40.40806667,42.87073333,41.833,42.92873333,43.26226667,535.5026667,59.50266667,0,117.5999999,0,1124.1436,-428.2569224,-2890.634612,6799.4904,15,1599492192,08:23:12,1599492189,1599492192,4,-0.358,0.017,-0.183,0.017,400,20,0.3,0.17,9.944801901,4.58710282,0.344638133,0,-13.28018667,-5.185297442,0.378066386,0,3.237146667,-0.158233415,0.017700439,1,1,3,1/3,100,100,-0.191,0.0299,-0.691752978,0.002111972,-2.36558E-06,6.64625E-10,-0.079774631,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,1.2,1.2,2,407.261,583.824,28.0159,28.0489,30.0009,27.7606,27.7282,20.9777,35.299,51.238,-999.9,400,16.9761,100.365,100.607
8,1599492371,860.0999999,20200907 08:26:11,08:26:11,B2R1,_NW,_5.10,_2,1599492363,0.001727808,6.980835068,390.8475161,256.0635498,25.80138648,39.3824417,0.090817156,2.938153335,0.089286014,0.055939176,99.10604828,29.37787451,28.76041613,3.966352239,50.8716322,2.074928808,4.078754148,1.89142343,-76.19631328,76.49730158,5.732078029,105.1391146,98,20,1,0,52744.04883,RECT-840-20200907-06_29_42,15476,650.3292308,3241.26,2590.930769,0.799359129,-0.253837928,RECT-855-20200907-08_26_12,15477,1393.167308,2018.14,0.309677571,0.5,505.7712597,6.980835068,78.31300749,0.999573865,0.014304239,0.606063009,DARK-856-20200907-08_26_14,0.86,2017.28,0.309809591,0.377459573,0.456914587,0.472077454,0.000191245,0.999808755,599.9835806,505.7712597,0.842975168,0.195950336,6,0.5,0: Broadleaf,2,1599492363,390.8475161,400.0346452,20.59244516,18.56182581,391.0354516,20.55677742,500.0132903,100.5616774,0.199975323,29.24334839,28.76041613,999.9,0,0,9992.99871,0,138.484871,599.9835806,0.899993871,0.100006342,0,1396.911935,4.99948,8400.646452,4869.721935,40.72154839,43.145,42.149,43.24580645,43.58848387,535.4812903,59.5016129,0,107.5,0,1393.167308,-350.0878632,-2097.327863,8377.624615,15,1599492192,08:23:12,1599492189,1599492192,4,-0.358,0.017,-0.183,0.017,400,20,0.3,0.17,6.933941176,2.645126185,0.201642935,0,-9.174158,-3.130892636,0.230973909,0,2.029827667,0.361536374,0.028570548,1,1,3,1/3,100,100,-0.188,0.0329,-0.691752978,0.002111972,-2.36558E-06,6.64625E-10,-0.079774631,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,3,3,2,386.648,606.714,28.2681,28.2916,30.0008,27.9953,27.9605,21.0111,30.283,51.6523,-999.9,400,18.3681,100.323,100.559
9,1599492470,958.5999999,20200907 08:27:49,08:27:49,B2R1,_NW,_5.10,_3,1599492462,0.0018892,7.117868058,390.5373871,257.9935022,25.99683075,39.35267466,0.094747192,2.939641376,0.093082802,0.058323855,99.10530054,29.59239076,29.22820323,4.075187396,50.55270345,2.092652286,4.139545748,1.98253511,-83.31371097,43.0309157,3.234354494,62.05685975,5,1,1,0,52742.25275,RECT-840-20200907-06_29_42,15476,650.3292308,3241.26,2590.930769,0.799359129,-0.253837928,RECT-857-20200907-08_27_51,15490.4,1345.7292,2013.55,0.331663381,0.5,505.7687429,7.117868058,83.87248554,0.999150754,0.01457525,0.609724119,DARK-858-20200907-08_27_52,1.71,2011.84,0.331945284,0.378975475,0.489884555,0.473849018,0.000421798,0.999578202,599.9807742,505.7687429,0.842974916,0.195949833,6,0.5,0: Broadleaf,2,1599492462,390.5373871,399.9637097,20.76755806,18.5477129,390.7253871,20.72843226,500.0256129,100.5654839,0.199963839,29.49972258,29.22820323,999.9,0,0,10001.08613,0,279.4208065,599.9807742,0.90000229,0.099997613,0,1354.688065,4.99948,8118.896452,4869.711613,41.016,43.413,42.417,43.55406452,43.85054839,535.4851613,59.49645161,0,97.60000014,0,1345.7292,-622.9815385,-3630.455385,8066.186,15,1599492192,08:23:12,1599492189,1599492192,4,-0.358,0.017,-0.183,0.017,400,20,0.3,0.17,7.112793469,1.469018098,0.111391641,0,-9.43593,-1.414210812,0.108966586,0,2.218489,-0.613843382,0.045037074,1,1,3,1/3,100,100,-0.188,0.0368,-0.691752978,0.002111972,-2.36558E-06,6.64625E-10,-0.079774631,-0.009738633,0.000790292,-2.11053E-06,11,2092,1,24,4.7,4.6,2,493.039,585.441,28.501,28.4815,30.0009,28.1817,28.1462,21.0232,30.4459,52.0673,-999.9,400,18.5285,100.289,100.507
