SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,7.16528 83.5678 377.079 620.431 871.544 1090.93 1304.99 1472.8,0.0530863 100.051 404.897 601.165 803.972 1001.63 1203.36 1401.67,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1595246877,0,20200720 05:07:56,5:07:56,B1R1,_NE,_5.3,_1,1595246869,8.68E-05,0.529550947,399.3180323,263.4099531,26.63586722,40.37881622,0.006579676,2.945231072,0.006571521,0.004107932,0.001994749,23.27953564,22.58331935,2.749388,50.21388876,1.441983453,2.871682494,1.307404547,-3.826265357,114.1196047,8.027411423,118.3227456,18,4,1,0,54017.64044,RECT-6-20200720-05_07_56,15543.6,889.365,4330.04,3440.675,0.794605824,0.529550947,-,-,0,0,#DIV/0!,0.5,0.020998236,0.529550947,#DIV/0!,#DIV/0!,3.38E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.258485617,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595246869,399.3180323,399.9950323,14.2602,14.15757419,399.8644516,14.29859032,500.027,100.9194516,0.199989419,23.30203226,22.58331935,999.9,0,0,9997.740968,0,0.228622,0.0499979,0,0,0,889.29,0.0499979,-9.56516129,1.979354839,33.058,37.25,35.554,37.06606452,35.506,0,0,0,1595246875,0,889.365,3.834188039,-0.977094008,-9.694615385,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,0.53068496,-0.352166781,0.033856318,1,-0.677063,0.38217479,0.038885677,1,0.102632832,0.076672577,0.005943992,1,3,3,3-Mar,100,100,-0.547,-0.0383,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587447.9,26587447.9,2,472.381,641.971,22.8027,21.0964,29.999,21.1379,21.1058,20.6336,30.4793,42.0959,-999.9,400,14.1704,102.136,102.538
2,1595247040,163,20200720 05:10:39,5:10:39,B1R1,_NE,_5.12,_1,1595247032,0.000108767,0.497927671,399.3407667,305.8669031,30.92500471,40.37578099,0.009193165,2.945267693,0.009177253,0.00573721,0.001994749,22.60561301,21.30698,2.543408519,49.61518047,1.368303007,2.757831362,1.175105511,-4.796610286,210.684238,14.67425326,220.5638757,40,8,1,0,54140.52158,RECT-7-20200720-05_10_39,15521.4,935.4504,4408.81,3473.3596,0.787822474,0.497927671,-,-,0,0,#DIV/0!,0.5,0.020998236,0.497927671,#DIV/0!,#DIV/0!,4.52E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.269321495,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595247032,399.3407667,399.9903667,13.53334,13.40459333,399.8874667,13.58025,500.0270667,100.9061,0.199983733,22.63383,21.30698,999.9,0,0,9999.272,0,0.228622,0.0499979,0,0,0,935.448,0.0499979,-9.173,2.204333333,32.7206,36.937,35.2332,36.687,35.187,0,0,0,161.5,0,935.4504,-5.935384572,-5.698461668,-9.316,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,0.49380275,0.258865506,0.038263027,1,-0.646527581,-0.341811194,0.047228552,1,0.128687097,0.036851032,0.004831275,1,3,3,3-Mar,100,100,-0.547,-0.0467,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587450.7,26587450.7,2,445.132,643.274,22.2431,20.6359,30.0002,20.6867,20.6665,20.6199,32.276,39.407,-999.9,400,13.4996,102.181,102.545
3,1595247612,735.0999999,20200720 05:20:11,5:20:11,B2R1,_NE,_5.7,_1,1595247604,0.000247056,0.511560706,399.2673333,353.3566764,35.72450228,40.36608818,0.021139976,2.945772559,0.021056054,0.013167546,0.001994749,21.31821269,20.58536667,2.433038886,49.64488872,1.268519896,2.555187308,1.16451899,-10.89515198,126.5730253,8.726185481,124.4060536,10,2,1,0,54385.52244,RECT-8-20200720-05_20_11,15518.4,800.8076923,4404.07,3603.262308,0.818166448,0.511560706,-,-,0,0,#DIV/0!,0.5,0.020998236,0.511560706,#DIV/0!,#DIV/0!,1.35E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.222245183,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595247604,399.2673333,399.9995,12.54713,12.25441333,399.8138333,12.6048,500.0516667,100.9003667,0.200036033,21.38236333,20.58536667,999.9,0,0,10002.71033,0,0.228622,0.0499979,0,0,0,801.0073333,0.0499979,-9.568,2.725666667,31.54546667,35.937,34.0746,35.63326667,33.9664,0,0,0,570.8999999,0,800.8076923,-5.050940264,4.63931622,-9.565384615,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,0.505093099,0.413629809,0.054335422,1,-0.732123867,-0.433306999,0.057751497,1,0.292706867,0.030255003,0.008079962,1,3,3,3-Mar,100,100,-0.546,-0.0576,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587460.2,26587460.2,2,482.618,639.054,20.9581,19.9136,29.9993,19.8948,19.8697,20.631,33.8448,31.5318,-999.9,400,12.3128,102.313,102.6
4,1595247877,1000.6,20200720 05:24:37,5:24:37,B2R2,_NE,_5.4,_1,1595247869,0.000240031,0.59056037,399.1783,347.2227864,35.09632385,40.34784421,0.021016405,2.94448197,0.020933424,0.013090818,0.001994749,21.0205991,20.32205,2.393822779,50.05621587,1.255753075,2.508685591,1.138069704,-10.58537963,120.7895983,8.307216585,118.51343,5,1,1,0,54402.08736,RECT-9-20200720-05_24_36,15454.6,857.9880769,4933.67,4075.681923,0.826095366,0.59056037,-,-,0,0,#DIV/0!,0.5,0.020998236,0.59056037,#DIV/0!,#DIV/0!,1.36E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.210513993,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595247869,399.1783,400.0018667,12.42369667,12.13926667,399.7247333,12.48264667,500.0510667,100.8772667,0.1999818,21.08296333,20.32205,999.9,0,0,9997.663333,0,0.228622,0.0499979,0,0,0,857.8443333,0.0499979,-9.675666667,2.836,31.1808,35.5,33.687,35.2686,33.5809,0,0,0,264.3,0,857.9880769,4.764102483,-0.025299075,-9.888461538,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,0.58988601,0.045756963,0.034188733,1,-0.823392733,-0.093290643,0.040986076,1,0.283732233,0.081859141,0.006582797,1,3,3,3-Mar,100,100,-0.546,-0.0589,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587464.6,26587464.6,2,488.81,640.623,20.571,19.7163,30.0001,19.6989,19.6714,20.6251,32.0675,28.0875,-999.9,400,12.1931,102.339,102.601
5,1595248045,1168.1,20200720 05:27:24,5:27:24,B2R2,_NE,_5.12,_1,1595248037,0.000119989,0.736238633,399.0514516,282.7014605,28.57355298,40.33342372,0.010705396,2.946324105,0.010683833,0.006679329,0.001994749,20.66336366,19.89021613,2.330707269,49.62246366,1.215482348,2.449459899,1.115224921,-5.291493265,127.7578265,8.744224758,131.2125527,4,1,1,0,54528.68462,RECT-10-20200720-05_27_24,15507.8,899.4988462,5101,4201.501154,0.823662253,0.736238633,-,-,0,0,#DIV/0!,0.5,0.020998236,0.736238633,#DIV/0!,#DIV/0!,2.71E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.214089872,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595248037,399.0514516,399.9922903,12.02575806,11.88351935,399.5979032,12.08874839,500.0560968,100.8732581,0.199983387,20.69452258,19.89021613,999.9,0,0,10008.53548,0,0.228622,0.0499979,0,0,0,899.5596774,0.0499979,-9.931290323,2.841612903,30.99593548,35.312,33.5,35.054,33.379,0,0,0,166.7,0,899.4988462,2.446837477,0.418119605,-9.890384615,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,0.737081158,-0.37607128,0.033991276,1,-0.939972967,0.440636877,0.040214762,1,0.142388233,0.019330358,0.002142553,1,3,3,3-Mar,100,100,-0.546,-0.0629,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587467.4,26587467.4,2,489.865,639.431,20.2503,19.6252,30,19.6096,19.5832,20.6195,32.4432,25.8219,-999.9,400,11.973,102.34,102.596
6,1595248320,1443.1,20200720 05:31:59,5:31:59,B3R2,_NW,_5.13,_1,1595248312,0.000424797,1.422738594,397.5993548,312.0927067,31.55189738,40.1964345,0.029583426,2.946843729,0.02941942,0.018401797,0.001994749,20.16661363,19.26520323,2.241940796,33.68632244,0.804147909,2.387164436,1.437792887,-18.73353009,160.7392706,10.94112401,152.9488593,17,3,1,0,54622.33256,RECT-11-20200720-05_31_59,15488.7,866.0696,3690.27,2824.2004,0.765309964,1.422738594,-,-,0,0,#DIV/0!,0.5,0.020998236,1.422738594,#DIV/0!,#DIV/0!,-3.18E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.306660108,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595248312,397.5993548,399.5088387,7.954155484,7.448581613,398.1458065,8.049110968,500.1259677,100.8978387,0.199997613,20.27696774,19.26520323,999.9,0,0,10009.05258,0,0.228622,0.0499979,0,0,0,866.256129,0.0499979,-10.8416129,2.819677419,30.625,35,33.155,34.74187097,33.062,0,0,0,273.8999999,0,866.0696,-11.72307692,-6.052307634,-10.584,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,1.425812001,1.215819668,0.125754369,0,-1.898362333,2.071584694,0.17011188,0,0.442539276,-7.748887003,0.637363078,0,0,3,0/3,100,100,-0.546,-0.0875,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587472,26587472,2,474.544,633.605,19.8419,19.4963,30,19.4861,19.4722,20.5798,41.8222,17.4722,-999.9,400,9.71651,102.331,102.607
7,1595248573,1696.6,20200720 05:36:13,5:36:13,B1R3,_NW,_5.6,_1,1595248565,0.000270783,0.5332184,399.2155806,357.3771008,36.12266627,40.35158145,0.024404694,2.944813168,0.024292889,0.015193058,0.001994749,20.2240413,19.58875161,2.28751505,49.38514564,1.180177047,2.389740946,1.107338003,-11.94151053,112.0333766,7.644421309,107.7382821,1,0,1,0,54558.20101,RECT-12-20200720-05_36_12,15637.8,808.9473077,3381.37,2572.422692,0.760763446,0.5332184,-,-,0,0,#DIV/0!,0.5,0.020998236,0.5332184,#DIV/0!,#DIV/0!,3.38E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.314469045,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595248565,399.2155806,399.9850323,11.676,11.35490968,399.7619355,11.74239355,500.0852581,100.8771935,0.19997729,20.29442581,19.58875161,999.9,0,0,9999.553226,0,0.228622,0.0499979,0,0,0,808.976129,0.0499979,-9.687741935,3.058064516,30.4756129,34.812,32.937,34.687,32.925,0,0,0,251.8,0,808.9473077,-3.516923109,-0.442393136,-9.636153846,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,0.516419048,0.865892269,0.072521732,0,-0.7667603,-0.796354892,0.065677,1,0.322467067,-0.255261437,0.020162176,1,2,3,3-Feb,100,100,-0.547,-0.0663,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587476.2,26587476.2,2,494.099,641.213,19.7336,19.3318,29.9999,19.3306,19.3051,20.6176,31.7201,15.0257,-999.9,400,11.4633,102.393,102.641
8,1595248728,1851.6,20200720 05:38:48,5:38:48,B1R3,_NW,_5.11,_1,1595248720,0.000530486,0.624860854,398.9497,373.0571531,37.7048456,40.32180248,0.051694105,2.943048963,0.05119492,0.032041273,0.001994749,19.8352065,18.94568333,2.197717086,49.85053804,1.167860226,2.342723413,1.02985686,-23.39442096,163.0337212,11.07616639,150.7174614,1,0,1,0,54565.32769,RECT-13-20200720-05_38_47,15561.1,762.9672,4159.94,3396.9728,0.816591778,0.624860854,-,-,0,0,#DIV/0!,0.5,0.020998236,0.624860854,#DIV/0!,#DIV/0!,-1.59E-14,#DIV/0!,-,0,0,#DIV/0!,1,0,1.224602093,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595248720,398.9497,399.9533,11.55497667,10.92587333,399.4963333,11.62252333,500.0984333,100.8699,0.199990467,19.97321333,18.94568333,999.9,0,0,9990.25,0,0.228622,0.0499979,0,0,0,762.889,0.0499979,-9.375,2.988666667,30.38326667,34.7416,32.92046667,34.50413333,32.8246,0,0,0,153.7,0,762.9672,-2.941538409,-2.306923016,-9.382,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,0.618644804,0.522059173,0.051159945,0,-1.001156,-0.455809495,0.052797524,1,0.6333466,-0.42341366,0.031177514,1,2,3,3-Feb,100,100,-0.547,-0.0676,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587478.8,26587478.8,2,493.534,641.206,19.5795,19.2344,30,19.2371,19.2115,20.6105,33.8491,13.1576,-999.9,400,11.0349,102.402,102.621
9,1595248938,2061,20200720 05:42:17,5:42:17,B3R3,_NW,_5.5,_1,1595248930,0.000448106,0.41439115,399.2642581,376.7106681,38.07003612,40.34928133,0.042014952,2.943610051,0.041684618,0.026082349,0.001994749,19.75141324,19.10734839,2.219996083,49.48420401,1.151743029,2.327496323,1.068253054,-19.76146842,120.7082008,8.201458491,109.1501856,18,4,1,0,54601.40631,RECT-14-20200720-05_42_17,15572.1,872.9256,3335.66,2462.7344,0.738304983,0.41439115,-,-,0,0,#DIV/0!,0.5,0.020998236,0.41439115,#DIV/0!,#DIV/0!,6.76E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.354453814,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595248930,399.2642581,399.9760645,11.39672903,10.86524839,399.8107097,11.46576774,500.1110645,100.8590645,0.200022323,19.86797419,19.10734839,999.9,0,0,9994.511613,0,0.228622,0.0499979,0,0,0,872.8422581,0.0499979,-8.574193548,3.058709677,30.187,34.562,32.70732258,34.312,32.625,0,0,0,208.3,0,872.9256,3.253076907,-0.267692202,-8.6264,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,0.403030417,0.792066256,0.065310203,0,-0.705910032,-0.817102186,0.070324324,1,0.532967968,-0.219720767,0.016954773,1,2,3,3-Feb,100,100,-0.546,-0.0689,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587482.3,26587482.3,2,472.811,640.399,19.3914,19.296,30.0006,19.2723,19.245,20.6197,33.5016,10.9116,-999.9,400,10.9405,102.38,102.615
10,1595249416,2539.5,20200720 05:50:16,5:50:16,B1R4,_SW,_5.7,_1,1595249408,0.000232469,0.879183839,398.8200968,336.9196301,34.05592301,40.31283814,0.025036353,2.94584244,0.024918741,0.015584734,0.001994749,19.13741691,17.76323871,2.040639124,49.82444887,1.11235889,2.232556335,0.928280234,-10.25189869,227.8419017,15.30969957,232.9016973,2,0,1,0,54793.7543,RECT-15-20200720-05_50_15,15540.7,894.7103846,4915.98,4021.269615,0.817999588,0.879183839,-,-,0,0,#DIV/0!,0.5,0.020998236,0.879183839,#DIV/0!,#DIV/0!,1.12E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.222494503,#DIV/0!,#DIV/0!,0.0499979,0.020998236,0.41998236,0.09499601,6,0.5,0: Broadleaf,2,1595249408,398.8200968,399.986129,11.00470968,10.72887419,399.3666129,11.07732258,500.1048387,100.8802903,0.199967323,19.19786452,17.76323871,999.9,0,0,10005.09839,0,0.388103839,0.0499979,0,0,0,894.8467742,0.0499979,-4.954516129,3.312903226,29.35467742,33.5,31.812,33.23374194,31.75,0,0,0,477.5,0,894.7103846,-10.98290587,4.290940187,-4.818846154,15,0,--:--:--,0,0,0,0,0,0,0,0,0,0,0,0.878047129,-0.009661927,0.025671209,1,-1.165045333,-0.027025228,0.030945621,1,0.275642733,-0.040273602,0.005642427,1,3,3,3-Mar,100,100,-0.547,-0.0725,-0.671503529,0.000639957,-8.95E-07,1.90E-10,-0.105675457,-0.003427825,0.000613267,-3.11E-06,3,2050,2,29,26587490.3,26587490.3,2,492.432,644.847,18.7693,18.9075,30,18.9318,18.9087,20.64,32.3705,6.73852,-999.9,400,10.7968,102.467,102.628
