SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,3.40621 73.8702 380.846 625.697 874.235 1046.15 1199.84 1292.29,0.333467 101.043 402.681 601.092 801.095 1000.32 1201.64 1400.07,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1593111486,0,20200625 11:58:06,11:58:06,B1R1,_SE,_5.3,_1,1593111478,0.004730043,11.41279168,384.1103226,234.9076601,23.58359088,38.56281526,0.141245738,2.931362755,0.137570817,0.086303974,313.9036472,39.18787424,38.22104516,6.737440851,50.40262072,3.460916663,6.866541091,3.276524188,-208.5949168,55.50823036,4.570261304,165.3872221,241,48,1,0,50967.77452,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1638-20200625-11_58_09,728.9956,996.54,0.268473318,0.5,1601.67845,11.41279168,215.0039637,0.998374375,0.007379358,2.639432436,DARK-1639-20200625-11_58_12,1.62,994.92,0.268910465,0.725555966,0.963042793,0.904470123,1899.992258,1601.67845,0.842992093,0.195984186,6,0.5,0: Broadleaf,2,1593111478,384.1103226,399.9845161,34.47294516,28.99304194,380.1342581,33.81994516,500.0436774,100.1952581,0.199896645,38.57228387,38.22104516,999.9,0,0,9990.830968,0,1529.442258,1899.992258,0.900000968,0.099999216,0,729.6952903,4.99938,14180.38387,15165.82903,50.397,51.312,50.57622581,50.97154839,52.32825806,1705.493871,189.4983871,0,1593111489,0,728.9956,-41.21930775,-804.1769244,14166.112,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,11.41386058,-0.094010997,0.027353901,1,-15.87618,0.304845384,0.03816076,1,5.480427333,-0.457532903,0.039791184,1,3,3,3/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8500.1,8499.8,2,234.83,522.434,37.4634,36.0669,30.0002,35.6639,35.6563,20.7711,35.6539,92.3791,-999.9,400,28.9043,100.855,100.092
2,1593111645,158.5,20200625 12:00:44,12:00:44,B1R1,_SE,_5.3,_2,1593111637,0.00627944,13.65081257,380.7734194,245.1681434,24.61329345,38.22718474,0.189913125,2.93405239,0.183338775,0.115158453,313.9035117,38.87256456,38.31492258,6.771738224,50.87497311,3.509277267,6.897845941,3.262460957,-276.9233066,54.0452195,4.449542258,95.47496689,44,9,1,0,51028.89875,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1640-20200625-12_00_48,1050.746,1378.91,0.237987976,0.5,1601.676186,13.65081257,190.5898368,0.999891218,0.008776667,1.630222422,DARK-1641-20200625-12_00_50,0.15,1378.76,0.238013868,0.619829652,0.497081455,0.77298617,1899.989355,1601.676186,0.842992189,0.195984378,6,0.5,0: Broadleaf,2,1593111637,380.7734194,400.0241935,34.95521613,27.68308065,376.7973871,34.30221613,499.9858065,100.1936129,0.199909323,38.65659032,38.31492258,999.9,0,0,10006.31645,0,155.1685484,1899.989355,0.899997161,0.100002968,0,1054.102903,4.99938,20434.20645,15165.77742,50.25,51.437,50.437,51.062,52.187,1705.485161,189.5041935,0,157.5,0,1050.746,-229.214615,-4304.669224,20371.432,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,13.65153144,0.000441472,0.030123911,1,-19.24990667,0.382275417,0.04514569,1,7.268179333,-0.773766941,0.059265947,1,3,3,3/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8502.7,8502.5,2,447.191,518.7,37.4977,36.2057,30.0007,35.7658,35.8007,20.7526,38.8677,88.7188,-999.9,400,27.4931,100.835,100.091
3,1593111734,248,20200625 12:02:14,12:02:14,B1R1,_SE,_5.3,_3,1593111726,0.005508589,10.908517,384.3759677,259.3951813,26.04089305,38.58781576,0.166730424,2.933386674,0.161638903,0.101468816,313.9014823,39.0371644,38.22002258,6.737068091,50.6892843,3.490057456,6.885197738,3.247010635,-242.9287878,63.66040083,5.239096078,139.8721915,12,2,1,0,51015.85476,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1642-20200625-12_02_17,914.7376154,16.08,-55.88666762,0.5,1601.666581,10.908517,-44755.90393,1.042910448,0.007064569,224.5497512,DARK-1643-20200625-12_02_19,-0.69,16.77,-53.58721618,0.99537702,1.278957636,1.241616751,1899.978065,1601.666581,0.842992143,0.195984287,6,0.5,0: Broadleaf,2,1593111726,384.3759677,400.0067742,34.76470968,28.3843129,380.3999677,34.11170968,500.0082258,100.1907742,0.200038452,38.62256774,38.22002258,999.9,0,0,10002.80613,0,694.6410323,1899.978065,0.899999355,0.100000587,0,915.5135484,4.99938,17960.29677,15165.71935,50.187,51.437,50.36280645,51.062,52.125,1705.479355,189.5003226,0,88.70000005,0,914.7376154,-84.64246152,-1485.015384,17946.50385,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,10.91178081,-0.13677373,0.058686004,1,-15.63579333,0.61570812,0.074090908,1,6.382932,-0.565813215,0.044909061,1,3,3,3/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8504.2,8503.9,2,486.433,518.94,37.481,36.2988,30.0003,35.8458,35.8823,20.7683,36.6871,87.4803,-999.9,400,28.2048,100.816,100.078
4,1593112017,530.5,20200625 12:06:56,12:06:56,B2R1,_SW,_5.3,_1,1593112009,0.007984887,15.76301258,377.509,255.2385562,25.61537331,37.88625866,0.248968995,2.930811863,0.23778772,0.149580068,313.9023544,38.47739918,38.148,6.710858732,50.79984275,3.512478256,6.914348678,3.198380477,-352.1334967,87.36147822,7.19617476,56.32651073,6,1,1,0,50930.64268,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1644-20200625-12_07_00,946.0273846,1266.89,0.253267936,0.5,1601.67052,15.76301258,202.8258933,0.998894932,0.010095447,1.862789982,DARK-1645-20200625-12_07_02,1.4,1265.49,0.253548124,0.650941679,0.585343175,0.811506013,1899.982667,1601.67052,0.842992175,0.195984349,6,0.5,0: Broadleaf,2,1593112009,377.509,400.0412,34.99929,25.75305333,373.5329667,34.34629,500.0145333,100.1585333,0.2000241,38.7009,38.148,999.9,0,0,9991.357,0,1785.571667,1899.982667,0.8999972,0.10000278,0,946.4535,4.99938,18411.03333,15165.72333,50,51.16013333,50.18286667,50.8141,51.937,1705.480667,189.5026667,0,281.5,0,946.0273846,-139.9091283,-2686.864959,18402.92308,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,15.75966648,-0.058733724,0.03610897,1,-22.53218333,0.346248721,0.045059191,1,9.246243,-0.3872097,0.036799149,1,3,3,3/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8508.9,8508.7,2,493.982,511.686,37.5462,36.5087,30.0008,36.0747,36.1164,20.7296,41.5936,82.1606,-999.9,400,25.6483,100.767,100.023
5,1593112162,675.5,20200625 12:09:21,12:09:21,B2R1,_SW,_5.3,_2,1593112154,0.005130084,12.83275245,382.2314333,213.6308195,21.43916125,38.35926554,0.139360738,2.932951179,0.135783796,0.085178599,313.9043691,39.28965795,39.07056,7.05336503,49.84028954,3.460394938,6.942967165,3.592970093,-226.2367048,-46.33532812,-3.832350843,37.49998536,126,25,1,0,50977.65443,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1646-20200625-12_09_25,968.94896,1326.56,0.269577735,0.5,1601.679646,12.83275245,215.8885855,1.83384845,0.008265897,1.734018816,DARK-1647-20200625-12_09_27,-1106.15,2432.71,0.147001098,0.486009901,0.588339067,0.790987543,1899.993333,1601.679646,0.842992245,0.19598449,6,0.5,0: Broadleaf,2,1593112154,382.2314333,399.9839667,34.48115333,28.53726333,378.2554333,33.82815333,499.9950667,100.1565,0.1996251,38.77752333,39.07056,999.9,0,0,10003.747,0,1808.493667,1899.993333,0.899996,0.100003947,0,970.5531333,4.99938,18867.78333,15165.79333,50.0746,51.583,50.312,51.062,52.02893333,1705.487,189.5083333,0,144.1000001,0,968.94896,-188.493769,-3576.823071,18837.9,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,12.84153894,-0.842800844,0.070812689,0,-17.75252,1.496307898,0.116911672,0,5.943895,-1.031533615,0.077715452,0,0,3,0/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8511.3,8511.1,2,351.357,514.208,37.6207,36.7502,30.0008,36.3224,36.3476,20.7785,32.9192,80.0699,-999.9,400,28.785,100.725,99.9937
6,1593112236,750,20200625 12:10:36,12:10:36,B2R1,_SW,_5.3,_3,1593112228,0.005488208,12.6908211,382.3811613,232.017646,23.28435256,38.37422681,0.156867163,2.932205149,0.152349676,0.095613589,313.9059891,39.16036444,38.75606774,6.934943256,50.62489485,3.507838508,6.929078111,3.427104748,-242.0299812,-2.481362452,-0.204936355,69.18970906,289,58,1,0,50962.93867,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1648-20200625-12_10_39,824.9452308,1138.24,0.275244913,0.5,1601.689683,12.6908211,220.4284683,0.998102333,0.008177232,2.186357886,DARK-1649-20200625-12_10_41,2.16,1136.08,0.275768229,0.686570952,0.746808468,0.855744344,1900.005484,1601.689683,0.842992137,0.195984274,6,0.5,0: Broadleaf,2,1593112228,382.3811613,400.1280645,34.95396452,28.59845484,378.4051613,34.30096452,500.0109032,100.1559355,0.200020032,38.74037097,38.75606774,999.9,0,0,9999.552258,0,1984.354839,1900.005484,0.899999613,0.100000455,0,825.6027742,4.99938,16071.83226,15165.91613,50.125,51.806,50.375,51.137,52.062,1705.503871,189.5025806,0,73.79999995,0,824.9452308,-52.65832478,-960.259829,16059.94615,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,12.70185055,-0.954309296,0.072845005,0,-17.74991,0.472063181,0.054025138,1,6.352021,1.789545984,0.136322569,0,1,3,1/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8512.6,8512.3,2,186.218,513.244,37.6326,36.8958,30.0008,36.5155,36.4862,20.7692,33.3085,76.6095,-999.9,400,28.218,100.703,99.9801
7,1593112410,924,20200625 12:13:30,12:13:30,B1R1,_SE,_5.10,_1,1593112402,0.008726869,15.88232108,377.0412667,265.8860761,26.68505235,37.84089068,0.281229936,2.931155467,0.267053451,0.168122536,313.9044369,38.15444195,37.93863667,6.635172141,51.29243463,3.521433114,6.865404498,3.113739027,-384.854942,99.6470599,8.193732965,36.89028775,175,35,1,0,50961.82769,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1650-20200625-12_13_33,863.91896,1190.89,0.274560236,0.5,1601.680689,15.88232108,219.8789143,1,0.010169872,2.045486989,DARK-1651-20200625-12_13_35,0,1190.89,0.274560236,0.671645289,0.692498252,0.837639811,1899.994667,1601.680689,0.842992203,0.195984405,6,0.5,0: Broadleaf,2,1593112402,377.0412667,400.0481333,35.08706,24.98242667,373.0652333,34.43406,500.0084,100.1627333,0.199996233,38.56921667,37.93863667,999.9,0,0,9992.894667,0,1735.664667,1899.994667,0.899997,0.100002933,0,865.4622,4.99938,16804.51333,15165.80333,50.125,51.5956,50.375,51.00826667,52.0704,1705.49,189.5056667,0,173.3,0,863.91896,-132.3616156,-2492.269235,16775.352,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,15.88212675,-0.022162794,0.038401635,1,-23.01027667,0.547800667,0.060225602,1,10.111991,-0.926539622,0.068411784,1,3,3,3/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8515.5,8515.2,2,301.939,506.777,37.5967,37.0425,30,36.639,36.6389,20.7185,43.5144,79.7587,-999.9,400,24.6521,100.676,99.9513
8,1593112508,1021.5,20200625 12:15:07,12:15:07,B1R1,_SE,_5.10,_2,1593112500,0.004933496,9.960505241,386.0865,251.0468492,25.19619129,38.74937821,0.139729803,2.931515237,0.136132441,0.08539827,313.8996711,39.58818476,39.25553333,7.123832382,52.33490496,3.682392544,7.036207569,3.441439839,-217.5671663,-36.39012315,-3.017537055,56.92484462,40,8,1,0,50897.38565,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1652-20200625-12_15_11,1198.5876,1497.37,0.199538124,0.5,1601.65978,9.960505241,159.7960935,1.000220386,0.006472705,1.422140152,DARK-1653-20200625-12_15_13,-0.33,1497.7,0.199494158,0.587088557,0.383722657,0.732251831,1899.970333,1601.65978,0.842991994,0.195983988,6,0.5,0: Broadleaf,2,1593112500,386.0865,400.3252,36.69019,30.98705333,382.1104333,36.03719,499.9864333,100.1644667,0.2000325,39.02528,39.25553333,999.9,0,0,9994.770667,0,1056.127833,1899.970333,0.900004033,0.09999611,0,1202.9,4.99938,23226.06,15165.65333,50.1912,51.687,50.375,51.1746,52.1498,1705.481,189.49,0,96.5,0,1198.5876,-634.636924,-11943.76925,23145.248,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,9.994126913,-2.275642284,0.183664465,0,-14.23865667,1.281757508,0.097944915,0,5.703128333,2.705599021,0.222967498,0,0,3,0/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8517.1,8516.8,2,451.144,513.44,37.7314,37.0811,30.0001,36.6582,36.6874,20.7844,30.7636,79.4955,-999.9,400,30.0278,100.668,99.951
9,1593112587,1101,20200625 12:16:27,12:16:27,B1R1,_SE,_5.10,_3,1593112579,0.008738274,15.79818403,377.0117097,266.9174398,26.78701493,37.83573792,0.282840384,2.934404372,0.268520526,0.169051474,313.9013463,38.52856127,38.33168065,6.777876556,52.55703018,3.682229802,7.006160336,3.095646754,-385.3578726,97.14578669,8.008844425,33.69810481,145,29,1,0,50990.63278,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1654-20200625-12_16_30,868.8958077,1183.57,0.265868679,0.5,1601.667727,15.79818403,212.9166413,1.200790828,0.010117424,2.064322347,DARK-1655-20200625-12_16_32,-237.65,1421.22,0.221411317,0.632236078,0.676949382,0.840156909,1899.979677,1601.667727,0.842992031,0.195984062,6,0.5,0: Broadleaf,2,1593112579,377.0117097,399.9232903,36.69133548,26.58995484,373.0357097,36.03833548,499.9903548,100.157,0.199930419,38.94575161,38.33168065,999.9,0,0,10011.98129,0,1784.57871,1899.979677,0.900002323,0.099997935,0,869.3700645,4.99938,16880.34839,15165.7129,50.3363871,51.95529032,50.5,51.375,52.308,1705.486774,189.4932258,0,78.70000005,0,868.8958077,-63.18307693,-1168.59829,16871.39615,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,15.74090848,3.539740567,0.277409879,0,-22.90229,-3.158311902,0.245966855,0,10.10694933,-1.675131657,0.121994324,0,0,3,0/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8518.4,8518.2,2,332.783,507.636,37.8636,37.1263,30.0004,36.7241,36.7408,20.7321,40.8202,78.3488,-999.9,400,25.9885,100.667,99.9532
10,1593112758,1272,20200625 12:19:18,12:19:18,B2R2,_SW,_5.10,_1,1593112750,0.003805609,7.591407304,389.3044839,260.3953229,26.12490039,39.05807811,0.111547386,2.932302758,0.109242512,0.068479687,313.8983889,40.21082403,38.9137871,6.994114965,51.44582851,3.685072322,7.163014822,3.309042643,-167.8273595,70.17655118,5.817349427,222.06493,75,15,1,0,50864.34726,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1656-20200625-12_19_21,969.7611538,1175.07,0.174720524,0.5,1601.652513,7.591407304,139.9207832,0.999795757,0.004993576,2.086488465,DARK-1657-20200625-12_19_23,0.24,1174.83,0.174756217,0.676051949,0.449901727,0.843079768,1899.961613,1601.652513,0.842992038,0.195984077,6,0.5,0: Broadleaf,2,1593112750,389.3044839,400.1917742,36.73030645,32.3314129,385.3284516,36.07730645,500.0113548,100.1278387,0.200001645,39.3577,38.9137871,999.9,0,0,10002.91452,0,168.3668065,1899.961613,0.900001903,0.099998258,0,971.4372258,4.99938,18749.61613,15165.5871,50.5863871,51.812,50.75,51.58232258,52.49796774,1705.470323,189.4919355,0,170,0,969.7611538,-276.892513,-5124.646158,18718.90385,15,0,--:--:--,1592601481,1592601498,0,0.014,0.106,3.976,0.653,400,43,0.3,0.02,7.581927072,0.542705648,0.085609867,0,-10.88132333,-1.460927253,0.12667209,0,4.39426,1.794159911,0.145302155,0,0,3,0/3,100,100,3.976,0.653,3.976,0,0,0,0.653,0,0,0,-1,-1,-1,-1,8521.3,8521,2,408.882,513.907,37.9679,37.224,30.0006,36.8277,36.8605,20.8172,27.1678,78.0835,-999.9,400,31.6208,100.642,99.9324
