SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,5.86228 79.6628 393.167 632.422 876.082 1062.04 1268.74 1426.85,0.572701 101.619 404.057 600.601 801.33 1002.86 1201.09 1402.17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1595286513,0,20200720 16:08:33,16:08:33,B1R1,_NE,_5.3,_1,1595286505,0.007755252,13.46109126,380.2905667,258.2322614,26.07218541,38.3956912,0.216191239,2.942880707,0.207739676,0.130569107,313.9082431,41.51586738,40.66695,7.68192113,50.99629712,4.133312026,8.105121861,3.548609104,-342.0066107,160.592195,13.52604711,146.0198745,64,13,1,0,50794.68585,RECT-527-20200527-06_29_39,15552.9,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-187-20200720-16_08_32,15482.6,1118.855769,1414.43,0.208970561,0.5,1601.698571,13.46109126,167.3539245,2.324844637,0.008658095,1.564170726,DARK-188-20200720-16_08_34,-1873.9,3288.33,0.089885818,0.402202249,0.424857808,0.760772058,-0.15054401,1.15054401,1900.015667,1601.698571,0.842992297,0.195984593,6,0.5,0: Broadleaf,2,1595286505,380.2905667,399.9727667,40.93843667,32.01774667,380.0608667,40.87459333,500.2593333,100.7641,0.199990533,41.67915,40.66695,999.9,0,0,9999.782667,0,107.8947667,1900.015667,0.8999942,0.10000585,0,1119.698,4.99979,22114.65667,16171.68333,50.99156667,52.1145,51.3915,51.3519,52.781,1705.502,189.5136667,0,1595286511,0,1118.855769,-295.0588035,-5477.422223,22098.45385,15,1595286264,16:04:24,1595286261,1595286264,1,-0.049,-0.142,0.23,0.064,400,31,0.33,0.17,13.46641133,-0.472077136,0.042050654,1,-19.68212667,0.727047831,0.058003293,1,8.920690333,-0.141659533,0.024533206,1,3,3,3/3,100,100,0.23,0.0638,0.105178202,0.000639957,-8.94572E-07,1.90165E-10,0.06383,0,0,0,3,2050,2,29,4.2,4.2,2,432.527,516.057,41.1369,40.9033,29.997,40.9371,40.8667,21.0832,47.8735,11.2543,-999.9,400,31.7545,98.9412,100.148
2,1595286641,128,20200720 16:10:41,16:10:41,B1R1,_NE,_5.3,_2,1595286633,0.007464254,12.546717,381.5455,260.0080794,26.24894108,38.51866978,0.203138074,2.94211744,0.195655419,0.12293396,313.9023543,41.43520572,40.74534333,7.713998938,50.84870592,4.087709077,8.038963831,3.62628986,-329.1735938,123.5037939,10.40111138,118.6336658,22,4,1,0,50798.38823,RECT-527-20200527-06_29_39,15552.9,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-189-20200720-16_10_40,15532.1,896.9521538,1127.15,0.204230001,0.5,1601.673541,12.546717,163.5548948,1.000079847,0.008087343,2.21770838,DARK-190-20200720-16_10_41,-0.09,1127.24,0.204213696,0.689202714,0.563628077,0.859557815,-2.04908E-05,1.000020491,1899.986667,1601.673541,0.84299199,0.195983979,6,0.5,0: Broadleaf,2,1595286633,381.5455,400.0148,40.49067667,31.89825333,381.3157667,40.12933667,500.1165,100.7543,0.2000286,41.52398,40.74534333,999.9,0,0,9996.415,0,1793.187333,1899.986667,0.900003533,0.09999652,0,896.8987333,4.99979,18084.62333,16171.47667,50.6229,51.8708,50.9916,50.9685,52.375,1705.495333,189.4913333,0,126.7,0,896.9521538,-157.4002052,-2906.912823,18085.62308,15,1595286264,16:04:24,1595286261,1595286264,1,-0.049,-0.142,0.23,0.064,400,31,0.33,0.17,12.55240636,-0.576690579,0.052083128,0,-18.46932,0.727597775,0.065317555,1,8.592429,-0.118147008,0.037514209,1,2,3,2/3,100,100,0.229,0.3547,0.105178202,0.000639957,-8.94572E-07,1.90165E-10,0.06383,0,0,0,3,2050,2,29,6.3,6.3,2,483.556,518.602,40.7213,40.1997,29.9988,40.2795,40.2393,21.1413,46.1246,20.9391,-999.9,400,31.6403,99.0905,100.194
3,1595286767,253.5,20200720 16:12:46,16:12:46,B1R1,_NE,_5.3,_3,1595286759,0.006124369,11.20719683,383.6993667,254.4693164,25.6896569,38.73592785,0.167351052,2.942230002,0.162237092,0.101844634,313.9077276,41.44096565,40.46698333,7.60061956,50.76632709,4.008786814,7.896546872,3.591832746,-270.0846827,114.0768844,9.578598008,167.4785274,30,6,1,0,50856.12183,RECT-527-20200527-06_29_39,15552.9,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-191-20200720-16_12_45,15488.7,1168.3476,1379.29,0.152935496,0.5,1601.699304,11.20719683,122.4783386,0.999760746,0.007250901,1.629497785,DARK-192-20200720-16_12_47,0.33,1378.96,0.152972095,0.619755633,0.319337999,0.772855501,4.3207E-05,0.999956793,1900.017,1601.699304,0.842992091,0.195984182,6,0.5,0: Broadleaf,2,1595286759,383.6993667,399.9655333,39.70910333,32.65272,383.4696333,39.37095333,500.0728333,100.7538667,0.199982133,41.18616,40.46698333,999.9,0,0,9997.098,0,634.4983333,1900.017,0.9,0.099999787,0,1173.990667,4.99979,24395.86667,16171.72,50.5,51.687,50.875,50.937,52.25,1705.515333,189.5006667,0,124.8,0,1168.3476,-425.2423083,-7998.384628,24290.728,15,1595286264,16:04:24,1595286261,1595286264,1,-0.049,-0.142,0.23,0.064,400,31,0.33,0.17,11.2003091,0.427707217,0.047641766,1,-16.26809333,0.310707898,0.0365908,1,7.068829333,-1.571115284,0.116907569,0,2,3,2/3,100,100,0.23,0.335,0.105178202,0.000639957,-8.94572E-07,1.90165E-10,0.06383,0,0,0,3,2050,2,29,8.4,8.4,2,472.931,523.634,40.415,39.7473,29.9988,39.7858,39.7382,20.9831,45.9764,29.4644,-999.9,400,32.5568,99.1458,100.274
4,1595286930,416.5,20200720 16:15:29,16:15:29,B1R1,_NE,_5.12,_1,1595286922,0.005522791,10.79756049,384.4821613,249.1697844,25.15235095,38.81140837,0.152005063,2.942110326,0.14777306,0.092728577,313.9050537,41.49546734,40.24066129,7.509503005,50.29995897,3.951012103,7.854901244,3.558490902,-243.5550963,134.1433077,11.24641452,215.7396797,3,1,1,0,50868.76774,RECT-527-20200527-06_29_39,15552.9,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-193-20200720-16_15_28,15538.2,880.0201154,1068.68,0.176535431,0.5,1601.684314,10.79756049,141.3770155,2.823997829,0.006995216,2.393756784,DARK-194-20200720-16_15_30,-1949.27,3017.95,0.062512595,0.458771437,0.539102887,0.879663646,-0.138467204,1.138467204,1899.999032,1601.684314,0.842992173,0.195984347,6,0.5,0: Broadleaf,2,1595286922,384.4821613,399.9857742,39.14039032,32.77307742,384.2524839,38.81895806,500.0502258,100.7446774,0.199949613,41.08637742,40.24066129,999.9,0,0,9997.329355,0,115.1704839,1899.999032,0.899998355,0.100001558,0,880.7188387,4.99979,17219.69355,16171.57419,50.375,51.49593548,50.687,50.937,52.151,1705.494839,189.5041935,0,161.9000001,0,880.0201154,-176.2508376,-3245.251282,17206.46154,15,1595286264,16:04:24,1595286261,1595286264,1,-0.049,-0.142,0.23,0.064,400,31,0.33,0.17,10.80155977,-0.265962141,0.052524661,1,-15.50705333,0.513242269,0.063901444,1,6.367320333,-0.086541224,0.01939577,1,3,3,3/3,100,100,0.23,0.3202,0.105178202,0.000639957,-8.94572E-07,1.90165E-10,0.06383,0,0,0,3,2050,2,29,11.2,11.1,2,506.149,526.73,40.1199,39.2711,29.9991,39.2452,39.1979,20.9741,45.881,40.3557,-999.9,400,32.6129,99.235,100.294
5,1595287065,551.5,20200720 16:17:44,16:17:44,B1R1,_NE,_5.12,_2,1595287057,0.005601933,11.54845199,383.5487333,251.5904726,25.39639591,38.71671046,0.165921463,2.942502685,0.160893539,0.100997509,313.9018739,40.95029925,39.38903,7.17506772,50.43163178,3.852432918,7.638921807,3.322634802,-247.0452489,185.9835001,15.48817193,268.328297,23,5,1,0,50964.81205,RECT-527-20200527-06_29_39,15552.9,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-195-20200720-16_17_43,15497.9,915.3196538,1132.07,0.191463731,0.5,1601.668251,11.54845199,153.3306897,0.998772161,0.007464104,2.203724151,DARK-196-20200720-16_17_45,1.39,1130.68,0.191699107,0.688126991,0.524385589,0.857865996,0.000291113,0.999708887,1899.98,1601.668251,0.842992163,0.195984327,6,0.5,0: Broadleaf,2,1595287057,383.5487333,399.984,38.16429,31.699,383.3189667,37.87118667,500.0369,100.7434,0.199992833,40.56142,39.38903,999.9,0,0,9999.687333,0,131.5714333,1899.98,0.899999,0.100000867,0,915.2526667,4.99979,17911.57333,16171.40667,50.125,51.1498,50.4496,50.5704,51.8708,1705.478333,189.5016667,0,133.9000001,0,915.3196538,-164.6909743,-3363.333332,17913.07308,15,1595286264,16:04:24,1595286261,1595286264,1,-0.049,-0.142,0.23,0.064,400,31,0.33,0.17,11.55810578,-0.289853003,0.027630309,1,-16.44169667,0.145641824,0.034999938,1,6.46666,0.595012058,0.075885386,1,3,3,3/3,100,100,0.23,0.2921,0.105178202,0.000639957,-8.94572E-07,1.90165E-10,0.06383,0,0,0,3,2050,2,29,13.4,13.3,2,482.083,527.172,39.7217,38.9056,29.9993,38.8652,38.8133,20.9313,47.7109,39.4946,-999.9,400,31.5812,99.2912,100.336
6,1595287146,632.5,20200720 16:19:05,16:19:05,B1R1,_NE,_5.12,_3,1595287138,0.005176984,9.939517165,385.8325161,256.1138861,25.85256676,38.94658361,0.146475482,2.942697463,0.142542251,0.089433495,313.8985456,41.11308536,39.98881935,7.409226416,51.55307418,3.949397408,7.660837827,3.459829008,-228.3050142,99.38448463,8.301838997,193.279855,2,0,1,0,50961.44006,RECT-527-20200527-06_29_39,15552.9,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-197-20200720-16_19_04,15512.3,1321.221923,1518.49,0.129910686,0.5,1601.653814,9.939517165,104.0359725,2.339705892,0.006459626,1.388451686,DARK-198-20200720-16_19_06,-2034.33,3552.82,0.055524366,0.372423015,0.246658619,0.724989386,-0.08549274,1.08549274,1899.963226,1601.653814,0.842992008,0.195984015,6,0.5,0: Broadleaf,2,1595287138,385.8325161,400.155871,39.12553548,33.15663548,385.6027097,38.80454194,500.0350645,100.7417097,0.199973516,40.61527097,39.98881935,999.9,0,0,10000.9629,0,133.4983226,1899.963226,0.900003548,0.099996403,0,1324.376774,4.99979,27038.5129,16171.29355,50.125,51.062,50.437,50.57419355,51.875,1705.474839,189.4903226,0,79.9000001,0,1321.221923,-786.9986324,-13849.00512,26977.27692,15,1595286264,16:04:24,1595286261,1595286264,1,-0.049,-0.142,0.23,0.064,400,31,0.33,0.17,9.927256228,0.832242906,0.068702409,0,-14.32225,-0.906860957,0.070909735,1,5.967935667,0.212008632,0.028061744,1,2,3,2/3,100,100,0.23,0.3092,0.105178202,0.000639957,-8.94572E-07,1.90165E-10,0.06383,0,0,0,3,2050,2,29,14.8,14.7,2,506.952,531.081,39.5892,38.7394,29.9994,38.6793,38.6297,20.9619,46.3148,42.3276,-999.9,400,32.643,99.3201,100.33
7,1595287368,855.0999999,20200720 16:22:48,16:22:48,B2R1,_NE,_5.7,_1,1595287360,0.005999481,13.55359078,380.9739677,235.3576149,23.75046399,38.44493626,0.173990421,2.941156354,0.168467894,0.105774009,313.9007196,40.63525973,39.43432903,7.192525706,50.24009423,3.794472405,7.552677724,3.398053301,-264.5770958,144.9061786,12.06316404,206.2929665,84,17,1,0,50961.39974,RECT-527-20200527-06_29_39,15552.9,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-199-20200720-16_22_47,15517.7,843.5157692,1110.91,0.240698374,0.5,1601.662034,13.55359078,192.7587237,0.999018822,0.008716044,2.264746919,DARK-200-20200720-16_22_48,1.09,1109.82,0.240934774,0.693906088,0.681812387,0.865142195,0.000311338,0.999688662,1899.972581,1601.662034,0.842992183,0.195984367,6,0.5,0: Broadleaf,2,1595287360,380.9739677,399.9802903,37.60170645,30.67331613,380.6880323,37.42196452,500.0200323,100.7121613,0.200078161,40.34819677,39.43432903,999.9,0,0,9995.131935,0,166.8961935,1899.972581,0.899997452,0.100002652,0,843.5398387,4.99979,16857.19677,16171.33871,50.004,50.98577419,50.34248387,50.562,51.75,1705.470968,189.5022581,0,221.5,0,843.5157692,-126.0707007,-2835.394864,16857.75769,15,1595287225,16:20:25,1595287225,1595287223,2,0.056,-0.071,0.286,0.18,400,37,0.38,1.66,13.55806096,-0.297787766,0.044755564,1,-19.00627742,0.699900526,0.065671164,1,6.928393548,-0.642347515,0.049647343,1,3,3,3/3,100,100,0.286,0.1797,0.161432859,0.000639957,-8.94572E-07,1.90165E-10,0.179747619,0,0,0,3,2050,2,29,2.4,2.4,2,408.157,527.927,39.262,38.574,29.9995,38.4262,38.3596,20.9471,48.9924,46.9748,-999.9,400,30.6308,99.3375,100.339
8,1595287501,988.0999999,20200720 16:25:01,16:25:01,B2R1,_NE,_5.7,_2,1595287493,0.006356607,10.56863791,384.4010667,273.5896175,27.60902281,38.79144946,0.18835293,2.940346995,0.181897515,0.114247509,313.9037512,40.38689226,39.26075667,7.125831091,50.60236735,3.790014337,7.489796496,3.335816754,-280.3263718,147.5255693,12.26515891,193.3681076,38,8,1,0,50964.43394,RECT-527-20200527-06_29_39,15552.9,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-201-20200720-16_25_00,15505.6,968.1472,1205.95,0.19719126,0.5,1601.678311,10.56863791,157.9184821,1.332376964,0.006852315,2.007454704,DARK-202-20200720-16_25_02,-400.83,1606.78,0.147999602,0.601064635,0.488079408,0.832461193,-0.061274443,1.061274443,1899.992,1601.678311,0.842992134,0.195984268,6,0.5,0: Broadleaf,2,1595287493,384.4010667,400.0147,37.55687333,30.21585667,384.1150667,37.16857333,500.0293333,100.7139667,0.2000339,40.1914,39.26075667,999.9,0,0,9990.351667,0,1604.155667,1899.992,0.8999991,0.100000897,0,970.0669333,4.99979,19214.26,16171.49,49.8708,50.979,50.2185,50.28513333,51.625,1705.491,189.501,0,132.0999999,0,968.1472,-238.5406927,-4520.238469,19177.204,15,1595287225,16:20:25,1595287225,1595287223,2,0.056,-0.071,0.286,0.18,400,37,0.38,1.66,10.56018546,0.535655661,0.062728998,0,-15.6084129,-0.468440323,0.070616615,1,7.341573226,0.141085161,0.027299992,1,2,3,2/3,100,100,0.287,0.3838,0.161432859,0.000639957,-8.94572E-07,1.90165E-10,0.179747619,0,0,0,3,2050,2,29,4.6,4.6,2,463.743,529.978,39.1695,38.3815,29.9992,38.2174,38.1532,20.9657,48.5574,45.5959,-999.9,400,30.0356,99.3705,100.377
9,1595287616,1102.6,20200720 16:26:55,16:26:55,B2R1,_NE,_5.7,_3,1595287608,0.006606873,12.2530425,382.2916452,257.0694656,25.94155893,38.5780599,0.189146613,2.942473653,0.182642221,0.114717148,313.9035865,40.22526547,39.51280645,7.222857631,50.61475139,3.771309208,7.451008064,3.451548423,-291.3630959,92.21482773,7.666804619,122.4221229,0,0,1,0,51039.43422,RECT-527-20200527-06_29_39,15552.9,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-203-20200720-16_26_54,15510.1,950.5761538,1147.79,0.171820495,0.5,1601.681098,12.2530425,137.6008197,0.997168472,0.007903951,2.159846313,DARK-204-20200720-16_26_56,3.25,1144.54,0.172308391,0.68414197,0.459640001,0.852460426,0.000589119,0.999410881,1899.995806,1601.681098,0.842991912,0.195983824,6,0.5,0: Broadleaf,2,1595287608,382.2916452,400.0254839,37.37201935,29.74037419,382.0056774,36.98896129,500.0201613,100.7126452,0.199996774,40.09410968,39.51280645,999.9,0,0,10002.57581,0,200.8607742,1899.995806,0.900005806,0.099994265,0,951.5417097,4.99979,20629.62903,16171.57742,49.812,50.87093548,50.125,50.25,51.54,1705.509355,189.4874194,0,113.5,0,950.5761538,-161.9218462,-3072.246156,20615.66154,15,1595287225,16:20:25,1595287225,1595287223,2,0.056,-0.071,0.286,0.18,400,37,0.38,1.66,12.25919322,-0.006276249,0.030150343,1,-17.73792903,0.126667742,0.036371942,1,7.632825484,-0.30194371,0.038234419,1,3,3,3/3,100,100,0.286,0.3793,0.161432859,0.000639957,-8.94572E-07,1.90165E-10,0.179747619,0,0,0,3,2050,2,29,6.5,6.6,2,515.41,529.504,39.056,38.212,29.9996,38.0648,38.0071,20.9675,48.4898,45.2483,-999.9,400,29.4853,99.3931,100.385
