SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,5.94821 76.025 382.568 627.873 874.59 1046.55 1211.74 1297.33,0.120746 101.207 402.398 601.184 800.925 1000.42 1200.78 1400.71,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,µmol m⁻² s⁻¹,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1592593932,0,20200619 12:12:12,12:12:12,B1R1,_SW,_5.8,_1,1592593924,0.005446766,14.55330702,380.0437742,216.0935198,21.80002785,38.33971915,0.16199755,2.94174251,0.157199726,0.098669058,313.9076692,39.29196371,38.45070645,6.821613738,50.25291446,3.505073889,6.974866883,3.316539849,-240.2023721,65.32588363,5.373054702,144.4042354,84,17,1,0,51219.91981,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1550-20200619-12_12_13,748.3876,991.92,0.245516171,0.5,1601.694717,14.55330702,196.6209767,0.99958666,0.009340028,2.656383579,DARK-1551-20200619-12_12_15,0.41,991.51,0.245617694,0.726587856,0.891434637,0.906058783,1900.010968,1601.694717,0.842992353,0.195984707,6,0.5,0: Broadleaf,2,1592593924,380.0437742,399.9919032,34.74416452,28.43509032,377.1015484,34.60003871,499.9962581,100.6824194,0.199957226,38.86260968,38.45070645,999.9,0,0,10001.41871,0,1943.734839,1900.010968,0.899992226,0.100007823,0,749.1733548,4.99938,14819.82258,15165.94194,50.35874194,51.55612903,50.5,51.06606452,52.262,1705.494516,189.5167742,0,1592593932,0,748.3876,-56.77953838,-1081.115383,14805.552,15,1592592641,11:50:40,1592592641,1592592640,1,-0.69,-0.628,2.942,0.144,400,22,0.35,0.16,14.5534726,0.051932396,0.058298132,1,-19.94631333,-0.047765072,0.059423563,1,6.310859667,-0.486355061,0.036259578,1,3,3,3/3,100,100,2.942,0.1441,2.94225,0,0,0,0.144125,0,0,0,-1,-1,-1,-1,21.5,21.5,2,398.762,533.364,37.7656,37.5716,30.0004,37.1933,37.2252,20.5974,37.2091,96.1676,-999.9,400,28.419,100.597,99.8569
2,1592594102,169.9000001,20200619 12:15:02,12:15:02,B1R1,_SW,_5.8,_2,1592594094,0.007285865,17.14098246,376.1394333,240.9883401,24.31014857,37.94376734,0.238365088,2.940510162,0.228127171,0.143462674,313.9036879,39.16166655,37.89442,6.61928253,50.11028238,3.560056586,7.104443275,3.059225944,-321.3066355,207.7324193,17.07561491,217.4050867,45,9,1,0,51129.27465,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1552-20200619-12_15_02,742.96604,1053.04,0.294456013,0.5,1601.680291,17.14098246,235.8121963,1.001300995,0.010955713,2.444161665,DARK-1553-20200619-12_15_04,-1.37,1054.41,0.294073425,0.70938562,0.927500024,0.885041707,1899.994667,1601.680291,0.842991993,0.195983986,6,0.5,0: Broadleaf,2,1592594094,376.1394333,399.9968,35.29111,26.85677,373.1971667,35.14699,500.0086667,100.6769,0.199966333,39.20479667,37.89442,999.9,0,0,9994.957667,0,138.7988333,1899.994667,0.9000035,0.099996307,0,743.3314667,4.99938,14513.46333,15165.87,50.437,51.8288,50.5662,51.42253333,52.39773333,1705.502667,189.4923333,0,168.7,0,742.96604,-74.30746155,-1410.638462,14506.312,15,1592592641,11:50:40,1592592641,1592592640,1,-0.69,-0.628,2.942,0.144,400,22,0.35,0.16,17.14393742,-0.423997199,0.038616819,1,-23.85735,0.600744828,0.052429138,1,8.434343,-0.425816863,0.031035316,1,3,3,3/3,100,100,2.942,0.1441,2.94225,0,0,0,0.144125,0,0,0,-1,-1,-1,-1,24.4,24.4,2,447.776,530.281,38.0341,37.5997,30,37.2095,37.2426,20.605,40.4923,94.4863,-999.9,400,26.7767,100.592,99.8578
3,1592594228,295.9000001,20200619 12:17:08,12:17:08,B1R1,_SW,_5.8,_3,1592594220,0.007132071,16.31041854,377.2053226,239.148204,24.1242692,38.0508931,0.222184175,2.942436397,0.213266656,0.134063041,313.9047178,39.55703835,38.49473548,6.837854552,50.26036513,3.639555031,7.241401892,3.19829952,-314.5243348,169.0880566,13.95396832,182.4224079,98,20,1,0,51124.7407,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1554-20200619-12_17_08,791.4234231,1136.58,0.303679967,0.5,1601.680724,16.31041854,243.1991748,0.435596262,0.010437152,2.191011631,DARK-1555-20200619-12_17_10,641.49,495.09,0.697159258,0.834160149,0.826026819,0.856315161,1899.994516,1601.680724,0.842992288,0.195984576,6,0.5,0: Broadleaf,2,1592594220,377.2053226,400.0064194,36.07956129,27.82975806,374.2630968,35.93543226,499.9936774,100.6758065,0.200005258,39.56064516,38.49473548,999.9,0,0,10006.02387,0,1977.35,1899.994516,0.899994903,0.100005058,0,791.9749355,4.99938,15358.25484,15165.81613,50.629,52.12696774,50.75,51.7113871,52.625,1705.483548,189.5109677,0,125.5,0,791.4234231,-42.10280344,-755.7367527,15348.83462,15,1592592641,11:50:40,1592592641,1592592640,1,-0.69,-0.628,2.942,0.144,400,22,0.35,0.16,16.31109083,0.094032829,0.024332099,1,-22.80181,-0.17607564,0.029662202,1,8.24924,0.190760222,0.024095506,1,3,3,3/3,100,100,2.943,0.1442,2.94225,0,0,0,0.144125,0,0,0,-1,-1,-1,-1,26.5,26.5,2,381.889,528.721,38.3143,37.614,30.0004,37.235,37.2669,20.6347,38.885,95.3104,-999.9,400,27.607,100.595,99.8597
4,1592594628,695.4000001,20200619 12:23:47,12:23:47,B2R1,_SE,_5.7,_1,1592594620,0.004720745,12.88942687,382.4035667,199.8240086,20.14474396,38.55103295,0.127573755,2.939224339,0.124575517,0.078123209,313.907031,40.60690741,39.85180333,7.355159454,50.5421212,3.745230515,7.410117395,3.609928938,-208.184874,22.06812116,1.838864802,129.629143,97,19,1,0,50963.72206,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1556-20200619-12_23_48,707.73132,923.76,0.233858015,0.5,1601.692892,12.88942687,187.2843602,1.257631852,0.008301213,2.9261713,DARK-1557-20200619-12_23_50,-237.99,1161.75,0.185951091,0.699404631,1.053636341,0.929496673,1900.009,1601.692892,0.842992266,0.195984531,6,0.5,0: Broadleaf,2,1592594620,382.4035667,400.0381,37.15048333,31.69575,379.4613,37.00637,499.9732,100.6125,0.1999304,39.99107,39.85180333,999.9,0,0,9994.040667,0,1782.388333,1900.009,0.8999955,0.100004387,0,707.9453,4.99938,13934.67,15165.93333,51.187,52.562,51.35813333,52.125,53.125,1705.498,189.511,0,398.5,0,707.73132,-31.82130764,-592.0538453,13931.084,15,1592592641,11:50:40,1592592641,1592592640,1,-0.69,-0.628,2.942,0.144,400,22,0.35,0.16,12.89120985,-0.265706094,0.03221098,1,-17.63358,0.133636485,0.044784316,1,5.450129333,0.510658065,0.050265042,1,3,3,3/3,100,100,2.942,0.1441,2.94225,0,0,0,0.144125,0,0,0,-1,-1,-1,-1,33.1,33.1,2,382.673,526.457,38.817,38.2095,30.0006,37.7929,37.8168,20.7424,30.4688,95.073,-999.9,400,31.4157,100.501,99.7917
5,1592594835,902.4000001,20200619 12:27:14,12:27:14,B2R1,_SE,_5.7,_2,1592594827,0.003150221,10.09796342,386.3422258,155.1728591,15.64190147,38.94448466,0.076734871,2.940436126,0.075639505,0.047371802,313.9080894,41.36152561,40.72838387,7.707049467,49.63015197,3.747345562,7.550542187,3.959703905,-138.9247536,-61.11028475,-5.120055418,108.7529956,357,71,1,0,50939.98293,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1558-20200619-12_27_15,763.5597308,990.85,0.22938918,0.5,1601.702005,10.09796342,183.706555,0.342514003,0.006558355,2.660332038,DARK-1559-20200619-12_27_17,651.47,339.38,0.66972205,0.885936875,0.835252772,0.906426719,1900.020323,1601.702005,0.842992039,0.195984077,6,0.5,0: Broadleaf,2,1592594827,386.3422258,399.9195161,37.1749129,33.53537742,383.399871,37.0307871,500.0273226,100.6030323,0.200043516,40.34289032,40.72838387,999.9,0,0,10001.87516,0,270.3148806,1900.020323,0.900001742,0.099998258,0,763.6120968,4.99938,15120.46452,15166.06129,51.48170968,52.73577419,51.516,52.562,53.437,1705.522581,189.4977419,0,205.8999999,0,763.5597308,-14.62348718,-266.9299147,15119.20385,15,1592592641,11:50:40,1592592641,1592592640,1,-0.69,-0.628,2.942,0.144,400,22,0.35,0.16,10.08648832,0.633822897,0.050280886,0,-13.57544,-0.515153726,0.039616592,1,3.639089333,-0.382402492,0.046100346,1,2,3,2/3,100,100,2.942,0.1441,2.94225,0,0,0,0.144125,0,0,0,-1,-1,-1,-1,36.6,36.6,2,118.968,529.181,39.0624,38.3112,30.0005,37.9646,37.9119,20.799,24.1803,99.6235,-999.9,400,33.807,100.495,99.789
6,1592594944,1011.9,20200619 12:29:04,12:29:04,B2R1,_SE,_5.7,_3,1592594936,0.00411593,11.44013566,384.3883871,190.647792,19.21782313,38.74740934,0.106038419,2.938146029,0.10395735,0.065156918,313.9018535,41.14520857,40.39562258,7.571787091,50.32340974,3.805992478,7.563065575,3.765794613,-181.5125163,-3.42657842,-0.286901169,128.6758576,127,25,1,0,50871.286,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1560-20200619-12_29_04,920.1828846,1176.34,0.217757719,0.5,1601.667509,11.44013566,174.3877318,0.998886376,0.00739648,2.08315623,DARK-1561-20200619-12_29_06,1.31,1175.03,0.21800049,0.675901179,0.559769791,0.842643058,1899.979032,1601.667509,0.842992202,0.195984405,6,0.5,0: Broadleaf,2,1592594936,384.3883871,400.0140968,37.75682903,33.0045,381.4462258,37.61270968,500.0317419,100.6025806,0.200176774,40.37399032,40.39562258,999.9,0,0,9988.894194,0,1004.897839,1899.979032,0.899997323,0.100002677,0,922.6053226,4.99938,18288.4129,15165.70968,51.562,52.99593548,51.70529032,52.57419355,53.562,1705.476774,189.5041935,0,108.5999999,0,920.1828846,-222.1893675,-4341.104274,18241.34231,15,1592592641,11:50:40,1592592641,1592592640,1,-0.69,-0.628,2.942,0.144,400,22,0.35,0.16,11.44102401,-0.237297586,0.028335354,1,-15.62618,0.269120356,0.030767563,1,4.752432667,0.157877286,0.015257767,1,3,3,3/3,100,100,2.943,0.1441,2.94225,0,0,0,0.144125,0,0,0,-1,-1,-1,-1,38.4,38.4,2,352.932,524.464,39.212,38.3683,30.0001,37.9574,37.9683,20.7923,27.2575,98.868,-999.9,400,32.853,100.481,99.7703
7,1592595191,1258.9,20200619 12:33:11,12:33:11,B2R1,_SE,_5.11,_1,1592595183,0.003127035,9.281742238,387.3825806,172.827676,17.41843304,39.04234379,0.076687055,2.941482213,0.075593427,0.04734285,313.901219,41.7470074,40.87244516,7.766254434,49.80129138,3.837129142,7.704878801,3.929125292,-137.9022399,-23.68589102,-1.988768665,150.3243194,262,52,1,0,50906.92071,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1562-20200619-12_33_11,783.4737692,1002.32,0.218339683,0.5,1601.664979,9.281742238,174.8535117,0.999521111,0.006048899,2.618445207,DARK-1563-20200619-12_33_13,0.48,1001.84,0.218444293,0.723733992,0.771695206,0.902482579,1899.976129,1601.664979,0.842992159,0.195984318,6,0.5,0: Broadleaf,2,1592595183,387.3825806,399.9740323,38.07243226,34.46293226,384.4402903,37.92829032,500.0107097,100.5850323,0.199942968,40.72308387,40.87244516,999.9,0,0,10009.62,0,1598.32871,1899.976129,0.899997871,0.100002077,0,783.7951613,4.99938,15421.6871,15165.69355,51.69919355,53.157,51.895,52.687,53.687,1705.475161,189.5009677,0,245.8999999,0,783.4737692,-82.86776074,-1587.644446,15415.44615,15,1592592641,11:50:40,1592592641,1592592640,1,-0.69,-0.628,2.942,0.144,400,22,0.35,0.16,9.281681829,0.200325331,0.023850669,1,-12.59452333,-0.328623804,0.029997685,1,3.609701,0.415847386,0.031079001,1,3,3,3/3,100,100,2.942,0.1441,2.94225,0,0,0,0.144125,0,0,0,-1,-1,-1,-1,42.5,42.5,2,214.966,525.398,39.3421,38.3241,29.9999,37.977,37.9636,20.8395,23.9693,99.627,-999.9,400,34.5227,100.486,99.7825
8,1592595379,1446.9,20200619 12:36:19,12:36:19,B2R1,_SE,_5.11,_2,1592595371,0.005120141,12.50421601,382.5855806,194.6860009,19.61951958,38.55513625,0.121393629,2.941553955,0.118677613,0.07441247,313.9037066,41.53339265,41.52636452,8.03997694,50.47294878,3.950867439,7.827692921,4.089109501,-225.7981974,-80.15298024,-6.760491326,1.192037648,101,20,1,0,50860.42145,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1564-20200619-12_36_19,689.2833846,936.75,0.26417573,0.5,1601.676289,12.50421601,211.5620017,0.998366693,0.008060794,2.871726715,DARK-1565-20200619-12_36_21,1.53,935.22,0.264607916,0.742030337,1.135055817,0.925029857,1899.989355,1601.676289,0.842992244,0.195984487,6,0.5,0: Broadleaf,2,1592595371,382.5855806,399.9418387,39.20476129,33.30129355,379.6432258,39.06063871,499.9847742,100.5752581,0.19993629,41.02093871,41.52636452,999.9,0,0,10011.00129,0,1128.736452,1899.989355,0.899995548,0.100004481,0,689.7353226,4.99938,13578.60645,15165.7871,52,53.268,52.187,52.94309677,54.004,1705.482581,189.5077419,0,187.3,0,689.2833846,-41.81442738,-864.4512835,13569.13077,15,1592592641,11:50:40,1592592641,1592592640,1,-0.69,-0.628,2.942,0.144,400,22,0.35,0.16,12.50034789,1.010080196,0.07967935,0,-17.3629,-1.045764627,0.085341596,0,5.901937667,-0.26672436,0.024667555,1,1,3,1/3,100,100,2.942,0.1441,2.94225,0,0,0,0.144125,0,0,0,-1,-1,-1,-1,45.6,45.7,2,378.596,521.797,39.5879,38.4111,30.0006,38.0132,38.0394,20.8252,30.3156,98.496,-999.9,400,33.0389,100.461,99.7665
9,1592595481,1548.9,20200619 12:38:01,12:38:01,B2R1,_SE,_5.11,_3,1592595473,0.004594704,12.44072624,383.0254839,175.8102666,17.71686861,38.5984977,0.107819155,2.940755254,0.105670235,0.066233402,313.9034551,41.67209142,41.60865484,8.075007446,50.51303161,3.954794521,7.829255928,4.120212925,-202.6264479,-92.58085502,-7.814049713,10.88210245,186,37,1,0,50837.60747,RECT-527-20200527-06_29_39,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-1566-20200619-12_38_01,852.46672,1147.76,0.257277898,0.5,1601.678835,12.44072624,206.0382819,0.998754095,0.008021142,2.159928905,DARK-1567-20200619-12_38_03,1.43,1146.33,0.257598842,0.683806797,0.688278724,0.852470742,1899.992903,1601.678835,0.842992009,0.195984019,6,0.5,0: Broadleaf,2,1592595473,383.0254839,400.0653226,39.24471613,33.94773226,380.0831613,39.10059355,500.0263871,100.5728387,0.199823484,41.02470323,41.60865484,999.9,0,0,10006.69452,0,224.9044194,1899.992903,0.90000329,0.099996987,0,856.0192581,4.99938,16930.84194,15165.83226,52.173,53.23577419,52.25,53.07012903,54.151,1705.500323,189.4932258,0,101.3,0,852.46672,-215.5833846,-4183.1,16863.144,15,1592592641,11:50:40,1592592641,1592592640,1,-0.69,-0.628,2.942,0.144,400,22,0.35,0.16,12.43909901,1.118646944,0.088101294,0,-17.04816,-1.530580645,0.120119781,0,5.301650667,0.820004449,0.05980504,1,1,3,1/3,100,100,2.943,0.1441,2.94225,0,0,0,0.144125,0,0,0,-1,-1,-1,-1,47.3,47.4,2,292.702,520.568,39.6788,38.5026,30.0003,38.1061,38.1114,20.8343,29.9135,96.3323,-999.9,400,33.4278,100.444,99.7559
