SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,-3.07471 65.7833 357.142 614.655 874.291 1072.21 1298.98 1488.2,-0.167957 102.003 401.965 600.941 803.028 1000.63 1201.89 1400.96,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,USER,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1624361570,0,20210622 04:32:49,04:32:49,NR,B1R1,_SE,_5.3,_1,1624361562,0.000297529,-0.141036379,400.0060323,401.8205437,40.50606885,40.32315455,0.019240932,2.94238445,0.019171304,0.0119883,0.001994701,25.65716653,24.29703226,3.048831624,45.75603404,1.51981726,3.321566852,1.529014364,-13.12104455,227.9909797,16.39265241,231.2645823,496,99,1,0,53491.85949,RECT-265-20210622-04_32_55,15243.7,749.2369231,4108.66,3359.423077,0.817644458,-0.141036379,-,-,0,0,#DIV/0!,0.5,0.0209979,-0.141036379,#DIV/0!,#DIV/0!,2.93498E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.223025474,#DIV/0!,#DIV/0!,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1624361562,400.0060323,399.9796129,15.0766,14.72505484,401.0050323,14.99635161,500.1524516,100.7873226,0.019043561,25.73428387,24.29703226,999.9,0,0,9994.657419,0,0.673701935,0.0499975,0,0,0,749.0370968,0.0499975,-12.43193548,-1.987741935,33.78793548,37.85874194,36.19322581,37.804,36.46748387,0,0,0,1624361574,0,749.2369231,-1.988376015,4.256752176,-12.66346154,15,1624361329,04:28:49,1624361328,1624361329,3,0.346,0,-0.999,0.172,400,18,0.22,0.19,-0.132048749,-0.331644224,0.043012308,1,0.024601246,0.22408682,0.043870882,1,0.350517067,0.244875123,0.017688287,1,3,3,3/3,100,100,-1,0.0806,-1.007911615,0.000427084,-1.14438E-06,3.35372E-10,-0.011198665,-0.018551137,0.001891776,-1.6546E-05,1,1993,1,25,4,4,2,-0.24035,559.987,25.6977,24.6709,29.9988,24.666,24.7871,22.6146,34.1871,92.822,-999.9,400,14.8083,100.7,100.589
2,1624361666,96,20210622 04:34:25,04:34:25,NR,B1R1,_SE,_5.3,_2,1624361658,0.001496525,-0.70798747,400.0531333,402.1284907,40.61554499,40.40593097,0.084195556,2.943052902,0.08287996,0.051916464,0.001994701,24.71925254,23.51628333,2.909047577,35.05246094,1.121703154,3.200069622,1.787344423,-65.99673333,252.4352805,18.0178363,204.4583782,15,3,1,0,53624.22644,RECT-266-20210622-04_34_31,15301.4,742.2348,4247.73,3505.4952,0.825263188,-0.70798747,-,-,0,0,#DIV/0!,0.5,0.0209979,-0.70798747,#DIV/0!,#DIV/0!,4.48892E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.21173465,#DIV/0!,#DIV/0!,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1624361658,400.0531333,399.9220333,11.10581667,9.330713333,401.0522,11.11219333,500.2202667,100.8014333,0.199977733,25.10727,23.51628333,999.9,0,0,9997.058,0,2.742882,0.0499975,0,0,0,742.275,0.0499975,-13.11833333,-2.100333333,33.65186667,37.48736667,35.9685,37.62273333,36.25606667,0,0,0,94.5,0,742.2348,-2.825384643,1.996923202,-13.0992,15,1624361329,04:28:49,1624361328,1624361329,3,0.346,0,-0.999,0.172,400,18,0.22,0.19,-0.796399846,4.069681,0.309895329,0,0.153545231,-2.430818383,0.184481574,0,1.817418667,-5.28491693,0.382551446,0,0,3,0/3,100,100,-0.999,-0.0117,-1.007911615,0.000427084,-1.14438E-06,3.35372E-10,-0.011198665,-0.018551137,0.001891776,-1.6546E-05,1,1993,1,25,5.6,5.6,2,464.523,554.76,25.107,24.2476,29.9981,24.3467,24.3512,22.5487,51.5668,87.2432,-999.9,400,9.91336,100.786,100.698
3,1624361816,246.5,20210622 04:36:56,04:36:56,NR,B1R1,_SE,_5.10,_1,1624361808,0.000694567,-0.389996915,400.0966129,404.1223605,40.81153804,40.40498555,0.04431372,2.942713409,0.043946309,0.0274992,0.001994701,24.38114998,22.82923871,2.790709943,39.59203279,1.226347675,3.097460748,1.564362268,-30.63041533,274.7898655,19.49393673,263.6553816,22,4,1,0,53712.37545,RECT-267-20210622-04_37_01,15213.6,779.5896,4247.29,3467.7004,0.816450113,-0.389996915,-,-,0,0,#DIV/0!,0.5,0.0209979,-0.389996915,#DIV/0!,#DIV/0!,1.35514E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.224814577,#DIV/0!,#DIV/0!,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1624361808,400.0966129,399.9621613,12.14349032,11.32057097,401.0957419,12.13088065,500.2673226,100.7880645,0.200007484,24.56131613,22.82923871,999.9,0,0,9996.453871,0,1.912087968,0.0499975,0,0,0,779.2290323,0.0499975,-13.92354839,-2.124516129,33.37074194,37.07419355,35.68732258,37.23570968,35.93319355,0,0,0,149.0999999,0,779.5896,2.993846068,3.530000148,-14.0428,15,1624361329,04:28:49,1624361328,1624361329,3,0.346,0,-0.999,0.172,400,18,0.22,0.19,-0.389874853,0.173678297,0.050896925,1,0.132350633,0.327245003,0.049792817,1,0.816035267,-1.014749366,0.081239428,0,2,3,2/3,100,100,-0.999,0.0126,-1.007911615,0.000427084,-1.14438E-06,3.35372E-10,-0.011198665,-0.018551137,0.001891776,-1.6546E-05,1,1993,1,25,8.1,8.1,2,456.413,558.368,24.3971,23.4513,29.9981,23.5943,23.6063,22.584,42.1936,80.2486,-999.9,400,11.5521,100.915,100.835
4,1624361917,347.5,20210622 04:38:37,04:38:37,NR,B1R1,_SE,_5.10,_2,1624361909,0.000508376,-0.198206921,399.8318333,399.5327581,40.34630725,40.37650898,0.026767798,2.943733414,0.026633307,0.016657844,0.001994701,23.93881628,22.87734667,2.798856782,30.14404979,0.906646988,3.007714603,1.892209795,-22.4193798,189.3855789,13.40050916,180.368703,62,12,1,0,53830.93016,RECT-268-20210622-04_38_42,15240.8,813.2365385,4326.16,3512.923462,0.812018848,-0.198206921,-,-,0,0,#DIV/0!,0.5,0.0209979,-0.198206921,#DIV/0!,#DIV/0!,1.35157E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.231498508,#DIV/0!,#DIV/0!,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1624361909,399.8318333,399.8379,8.978149333,8.373864,400.8308333,9.014956333,500.2388667,100.7837333,0.199994367,24.07068333,22.87734667,999.9,0,0,10002.68367,0,1.444400667,0.0499975,0,0,0,813.245,0.0499975,-14.99366667,-2.225333333,33.229,36.8624,35.52893333,37.02893333,35.76233333,0,0,0,99.70000005,0,813.2365385,-8.692991591,10.3931624,-15.05692308,15,1624361329,04:28:49,1624361328,1624361329,3,0.346,0,-0.999,0.172,400,18,0.22,0.19,-0.20870564,1.05442025,0.087168625,0,-0.006025189,0.369864882,0.036804356,1,0.6042851,-3.685314394,0.277206402,0,1,3,1/3,100,100,-0.999,-0.0348,-1.007911615,0.000427084,-1.14438E-06,3.35372E-10,-0.011198665,-0.018551137,0.001891776,-1.6546E-05,1,1993,1,25,9.8,9.8,2,404.64,556.264,23.9514,22.9309,29.9984,23.0814,23.1072,22.5443,49.8412,74.0129,-999.9,400,9.20611,101.005,100.935
5,1624362124,554.5,20210622 04:42:04,04:42:04,NR,B2R1,_SW,_5.10,_1,1624362116,0.001690858,-0.487001591,399.6787742,396.4610703,40.04104272,40.36601844,0.093930182,2.943141371,0.092296014,0.057829464,0.001994701,22.69718099,21.55758065,2.582750048,26.84287713,0.763154458,2.843042698,1.81959559,-74.56683449,250.4733737,17.52515467,193.4336886,87,17,1,0,53983.64499,RECT-269-20210622-04_42_09,15212,816.6576923,4273.41,3456.752308,0.808897884,-0.487001591,-,-,0,0,#DIV/0!,0.5,0.0209979,-0.487001591,#DIV/0!,#DIV/0!,3.16022E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.236249988,#DIV/0!,#DIV/0!,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1624362116,399.6787742,399.9052258,7.556272581,5.543521613,400.6776774,7.606345806,500.2351613,100.7961613,0.199991226,23.13615484,21.55758065,999.9,0,0,9998.083871,0,0.331940806,0.0499975,0,0,0,816.6874194,0.0499975,-16.60967742,-2.35483871,32.69112903,36.33029032,35.054,36.413,35.183,0,0,0,206.0999999,0,816.6576923,-2.309059877,7.619828986,-16.56461538,15,1624361329,04:28:49,1624361328,1624361329,3,0.346,0,-0.999,0.172,400,18,0.22,0.19,-0.497805116,2.084336385,0.156867671,0,-0.2320781,-0.263107729,0.046444628,1,1.987167333,-5.357205784,0.387091421,0,1,3,1/3,100,100,-0.999,-0.0518,-1.007911615,0.000427084,-1.14438E-06,3.35372E-10,-0.011198665,-0.018551137,0.001891776,-1.6546E-05,1,1993,1,25,13.3,13.2,2,371.06,553.985,22.9441,22.0471,29.9987,22.1696,22.1889,22.5033,59.1963,62.1522,-999.9,400,6.36607,101.134,101.089
6,1624362259,689.5,20210622 04:44:19,04:44:19,NR,B2R1,_SW,_5.10,_2,1624362251,0.000779425,-0.455506617,400.1120968,404.8456009,40.88710223,40.40904524,0.048306088,2.943514865,0.047869962,0.029957582,0.001994701,22.59175217,21.21936452,2.529778198,32.7999755,0.913405769,2.784775766,1.616372429,-34.37266429,249.8990633,17.42242165,232.9508153,24,5,1,0,54057.03909,RECT-270-20210622-04_44_24,15228.2,825.1869231,4605.68,3780.493077,0.820832771,-0.455506617,-,-,0,0,#DIV/0!,0.5,0.0209979,-0.455506617,#DIV/0!,#DIV/0!,-1.35408E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.218274946,#DIV/0!,#DIV/0!,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1624362251,400.1120968,399.9398065,9.044130968,8.117755484,401.1111935,9.080180323,500.2569355,100.7943548,0.199955419,22.79411935,21.21936452,999.9,0,0,10000.38677,0,1.432070516,0.0499975,0,0,0,825.106129,0.0499975,-17.51483871,-2.456774194,32.45325806,36.157,34.78593548,36.23983871,34.917,0,0,0,133.8999999,0,825.1869231,3.174700753,-5.777093882,-17.46307692,15,1624361329,04:28:49,1624361328,1624361329,3,0.346,0,-0.999,0.172,400,18,0.22,0.19,-0.464800843,2.704310313,0.198065969,0,0.163103233,-1.810780641,0.133867786,0,0.910950667,-3.279440943,0.239382397,0,0,3,0/3,100,100,-0.999,-0.0367,-1.007911615,0.000427084,-1.14438E-06,3.35372E-10,-0.011198665,-0.018551137,0.001891776,-1.6546E-05,1,1993,1,25,15.5,15.5,2,453.639,556.262,22.4798,21.5776,29.9991,21.6822,21.6924,22.541,45.8648,55.257,-999.9,400,8.58419,101.196,101.168
7,1624362493,923,20210622 04:48:12,04:48:12,NR,B2R2,_SW,_5.10,_1,1624362485,0.01010523,-1.072142727,396.4844194,393.4597714,39.73105936,40.03648441,2.043565753,2.943165644,1.48444915,0.965117691,0.001994701,19.10093334,17.22277097,1.97218461,49.65855699,1.29590634,2.609633503,0.67627827,-445.6406603,714.6804551,48.56234995,317.6041395,56,11,1,0,54242.10312,RECT-271-20210622-04_48_18,15290.1,751.562,3483,2731.438,0.784219925,-1.072142727,-,-,0,0,#DIV/0!,0.5,0.0209979,-1.072142727,#DIV/0!,#DIV/0!,-1.82306E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.275152502,#DIV/0!,#DIV/0!,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1624362485,396.4844194,400.0042581,12.83346129,0.867803161,397.4823548,12.80636129,500.2087742,100.7786774,0.200030581,21.72690968,17.22277097,999.9,0,0,9999.956452,0,4.855067645,0.0499975,0,0,0,751.8816129,0.0499975,-19.30193548,-2.53516129,31.762,35.58435484,34.153,35.54,34.21341935,0,0,0,232.0999999,0,751.562,-16.7784616,-2.901538411,-19.1564,15,1624361329,04:28:49,1624361328,1624361329,3,0.346,0,-0.999,0.172,400,18,0.22,0.19,-1.170285649,5.611830059,0.435642169,0,-3.512653333,-3.109094016,0.253738614,0,11.99501,-6.978823582,0.503498618,0,0,3,0/3,100,100,-0.998,0.0068,-1.007911615,0.000427084,-1.14438E-06,3.35372E-10,-0.011198665,-0.018551137,0.001891776,-1.6546E-05,1,1993,1,25,19.4,19.4,2,411.848,546.315,21.5846,20.91,29.9992,20.9801,20.9666,22.4206,100,41.2017,-999.9,400,0,101.291,101.278
8,1624362615,1045,20210622 04:50:14,04:50:14,NR,B2R2,_SW,_5.13,_1,1624362607,0.003295534,-0.893320541,399.4642,395.7399627,39.9642403,40.34033655,0.184476281,2.942870704,0.178284279,0.111966687,0.001994701,20.47747109,19.75494333,2.311238513,18.45806581,0.470246713,2.547648912,1.8409918,-145.3330354,250.5512134,17.21320482,122.4333776,68,14,1,0,54305.90939,RECT-272-20210622-04_50_20,15214.6,833.0596,4331.17,3498.1104,0.807659455,-0.893320541,-,-,0,0,#DIV/0!,0.5,0.0209979,-0.893320541,#DIV/0!,#DIV/0!,-1.57773E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.2381456,#DIV/0!,#DIV/0!,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1624362607,399.4642,399.9717333,4.656548333,0.722022867,400.4630667,4.714576,500.2160333,100.7861,0.200012267,21.33415333,19.75494333,999.9,0,0,9997.543,0,1.0887007,0.0499975,0,0,0,833.5543333,0.0499975,-20.42566667,-2.621333333,31.64566667,35.437,33.98733333,35.49993333,34.06626667,0,0,0,120.7,0,833.0596,-33.88076923,10.86923079,-20.2864,15,1624361329,04:28:49,1624361328,1624361329,3,0.346,0,-0.999,0.172,400,18,0.22,0.19,-0.968310262,4.934036397,0.370965791,0,-0.48271081,-3.248600214,0.260313156,0,3.982031333,-5.681354216,0.411974884,0,0,3,0/3,100,100,-0.999,-0.0564,-1.007911615,0.000427084,-1.14438E-06,3.35372E-10,-0.011198665,-0.018551137,0.001891776,-1.6546E-05,1,1993,1,25,21.4,21.4,2,396.254,546.075,21.1641,20.6502,29.9994,20.6767,20.6746,22.4181,95.2746,32.0857,-999.9,400,1.43729,101.339,101.341
9,1624362755,1185.5,20210622 04:52:35,04:52:35,NR,B2R2,_SW,_5.13,_2,1624362747,0.001928113,-1.347712477,400.7432333,409.0536591,41.3059573,40.46677622,0.111127012,2.942246874,0.108846847,0.068230246,0.001994701,20.68197104,19.55076333,2.28212238,20.52842952,0.518176857,2.524191423,1.763945523,-85.02979663,258.9621935,17.76257068,191.6969623,27,5,1,0,54315.11424,RECT-273-20210622-04_52_40,15252.7,800.09,3796.19,2996.1,0.789238684,-1.347712477,-,-,0,0,#DIV/0!,0.5,0.0209979,-1.347712477,#DIV/0!,#DIV/0!,2.25239E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.267043824,#DIV/0!,#DIV/0!,0.0499975,0.0209979,0.419979,0.09499525,6,0.5,0: Broadleaf,2,1624362747,400.7432333,400.0535333,5.131515,2.830789333,401.7426333,5.190228667,500.2471667,100.7793333,0.199979233,21.18333333,19.55076333,999.9,0,0,9994.667667,0,4.177878333,0.0499975,0,0,0,800.1466667,0.0499975,-20.81033333,-2.851666667,31.4496,35.29753333,33.8079,35.3666,33.88533333,0,0,0,139.7,0,800.09,-9.108461619,6.101538544,-20.8268,15,1624361329,04:28:49,1624361328,1624361329,3,0.346,0,-0.999,0.172,400,18,0.22,0.19,-1.420371311,6.408702184,0.483714827,0,0.689748987,-6.773021729,0.496468584,0,2.300725667,-2.198649611,0.16963191,0,0,3,0/3,100,100,-0.999,-0.0584,-1.007911615,0.000427084,-1.14438E-06,3.35372E-10,-0.011198665,-0.018551137,0.001891776,-1.6546E-05,1,1993,1,25,23.8,23.8,2,448.963,548.215,20.838,20.3557,29.9994,20.37,20.36,22.4221,69.3455,24.7116,-999.9,400,3.01386,101.388,101.398
