SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.60686 71.6783 380.647 640.828 901.152 1093.34 1327.32 1499.25,-0.00197091 101.293 402.632 600.903 799.083 1000.92 1201.76 1401.18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1625689332,0,20210707 13:22:11,13:22:11,B1R1,_NE,_5.3,_1,1625689324,0.001414879,8.428472689,389.2195161,120.1569101,12.12314008,39.27000712,0.052708646,2.940983735,0.052189421,0.032664612,313.9109478,38.58725963,36.90202581,6.271240327,57.84065011,3.670717627,6.346259283,2.6005227,-62.39614835,34.54540501,2.797306731,288.8575111,0,0,1,0,51486.67574,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-30-20210707-13_22_16,15463,864.2898846,1028.15,0.159373744,0.5,1601.713268,8.428472689,127.6355206,1.182259398,0.005515993,2.527539756,DARK-31-20210707-13_22_18,-187.39,1215.54,0.134804379,0.681314446,0.529569196,0.893600526,-0.029227454,1.029227454,1900.033226,1601.713268,0.842992242,0.195984484,6,0.5,0: Broadleaf,2,1625689324,389.2195161,399.990871,36.38183548,34.74630645,390.1787419,35.88345484,500.1694516,100.6942581,0.199981548,37.11990323,36.90202581,999.9,0,0,9995.927419,0,1943.287742,1900.033226,0.899995613,0.100004348,0,864.8014516,4.99975,16261.03226,16543.21613,50.46545161,50.687,50.69919355,50.062,51.73577419,1705.52129,189.5119355,0,1625689336,0,864.2898846,-47.07941884,-904.1811972,16251.18846,15,1625689166,13:19:26,1625689161,1625689166,2,-0.153,0.371,-0.959,0.498,400,34,0.31,0.2,8.41848377,3.096098199,0.233156684,0,-10.80177733,-4.89428396,0.361824966,0,1.653642667,3.622718576,0.263455933,0,0,3,0/3,100,100,-0.959,0.4984,-0.9592,0,0,0,0.498380952,0,0,0,-1,-1,-1,-1,2.9,2.8,2,523.811,515.263,35.5854,35.7103,30.0007,35.4778,35.4124,22.8493,0,100,-999.9,400,50.7026,98.896,98.5654
2,1625689413,81,20210707 13:23:32,13:23:32,B1R1,_NE,_5.3,_2,1625689405,0.00229706,11.0484632,385.6900323,181.1634404,18.27801665,38.91319802,0.092897872,2.941743999,0.091298352,0.057202887,313.9043186,38.53989558,36.70703548,6.204755881,59.16918641,3.792069658,6.40885888,2.412686224,-101.3003478,94.04241,7.612553511,314.2589343,10,2,1,0,51478.10171,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-32-20210707-13_23_37,15389.9,976.0840385,1203.4,0.188894766,0.5,1601.683192,11.0484632,151.274786,0.397556922,0.00715187,2.013827489,DARK-33-20210707-13_23_39,724.98,478.42,0.475138919,0.835133328,0.469010337,0.83333805,0.352906307,0.647093693,1899.998065,1601.683192,0.842992012,0.195984025,6,0.5,0: Broadleaf,2,1625689405,385.6900323,400.0060645,37.58528065,34.9333871,386.6491935,37.08688387,500.1839677,100.6923548,0.200058161,37.30000645,36.70703548,999.9,0,0,10000.44032,0,1896.843226,1899.998065,0.900004097,0.099996045,0,976.9797742,4.99975,18183.9,16542.93226,50.155,50.812,50.44316129,49.937,51.54993548,1705.506774,189.4941935,0,80,0,976.0840385,-96.07005129,-1682.252992,18168.43462,15,1625689166,13:19:26,1625689161,1625689166,2,-0.153,0.371,-0.959,0.498,400,34,0.31,0.2,11.04873914,0.073452796,0.018992005,1,-14.32070333,-1.016267853,0.07593533,0,2.663087667,2.283040979,0.165785881,0,1,3,3-Jan,100,100,-0.959,0.4984,-0.9592,0,0,0,0.498380952,0,0,0,-1,-1,-1,-1,4.2,4.1,2,496.044,513.647,35.8056,35.8675,30.0009,35.6205,35.5535,22.8547,0,100,-999.9,400,36.4653,98.8652,98.5387
3,1625689512,180.5,20210707 13:25:12,13:25:12,B1R1,_NE,_5.3,_3,1625689504,0.001852015,9.298391961,387.9591667,139.4279172,14.06534738,39.13692865,0.063653284,2.94220229,0.06289802,0.039378373,313.9027964,38.88048584,37.79496,6.583661412,58.03733715,3.765674469,6.488365342,2.817986943,-81.6738427,-42.57308192,-3.467632448,186.1882394,0,0,1,0,51453.12615,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-34-20210707-13_25_17,15398.6,1318.6096,1554.88,0.151954106,0.5,1601.674531,9.298391961,121.6905105,1.053959148,0.006059258,1.332552994,DARK-35-20210707-13_25_19,-83.9,1638.78,0.144174569,0.558368412,0.282568876,0.712476111,-0.009173486,1.009173486,1899.987667,1601.674531,0.842992067,0.195984134,6,0.5,0: Broadleaf,2,1625689504,387.9591667,399.975,37.32863,35.18996333,388.9183667,36.83025333,500.1849333,100.679,0.199989367,37.52656333,37.79496,999.9,0,0,10004.37433,0,1909.430667,1899.987667,0.900001333,0.099998933,0,1321.516333,4.99975,24835.33333,16542.84,49.937,50.937,50.26446667,50.02686667,51.41426667,1705.491333,189.4963333,0,98.5999999,0,1318.6096,-294.3438466,-5534.13847,24780.008,15,1625689166,13:19:26,1625689161,1625689166,2,-0.153,0.371,-0.959,0.498,400,34,0.31,0.2,9.28558463,0.313073366,0.045848251,1,-12.00081,-1.384671858,0.108288157,0,2.114041,2.945154794,0.213579643,0,1,3,3-Jan,100,100,-0.96,0.4984,-0.9592,0,0,0,0.498380952,0,0,0,-1,-1,-1,-1,5.9,5.8,2,509.687,512.549,36.0304,36.0522,30.0005,35.7806,35.7094,22.8603,0,100,-999.9,400,37.5721,98.8487,98.5283
4,1625689821,489.4000001,20210707 13:30:21,13:30:21,B1R1,_NE,_5.12,_1,1625689813,0.001741867,9.600273081,387.6756129,116.836422,11.7848612,39.10341664,0.059883993,2.941186575,0.059214792,0.037068747,313.9034019,39.54929718,37.96733871,6.645504154,57.04979954,3.832523941,6.717856981,2.812980214,-76.81632165,31.6997511,2.593030322,271.3798617,2,0,1,0,51318.47614,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-36-20210707-13_30_25,15320.8,1104.094231,1343.65,0.178287329,0.5,1601.681487,9.600273081,142.7797569,0.408127116,0.006247709,1.699244595,DARK-37-20210707-13_30_28,795.27,548.38,0.436842644,0.806333589,0.383337354,0.785110877,0.314654166,0.685345834,1899.996452,1601.681487,0.842991831,0.195983661,6,0.5,0: Broadleaf,2,1625689813,387.6756129,400.0018065,37.99606774,35.98597742,388.6348387,37.49767742,500.1812903,100.6663226,0.20000829,38.16725484,37.96733871,999.9,0,0,9999.855161,0,2012.934839,1899.996452,0.900009419,0.099990771,0,1106.676774,4.99975,20744.70645,16542.95806,50.187,51.06,50.437,50.391,51.683,1705.514516,189.4822581,0,308.0999999,0,1104.094231,-339.4239317,-6110.205129,20698.05769,15,1625689166,13:19:26,1625689161,1625689166,2,-0.153,0.371,-0.959,0.498,400,34,0.31,0.2,9.599454004,0.408189141,0.050667729,1,-12.32627742,-2.16315,0.168755591,0,2.010085806,4.198081452,0.316474149,0,1,3,3-Jan,100,100,-0.959,0.4984,-0.9592,0,0,0,0.498380952,0,0,0,-1,-1,-1,-1,11,10.9,2,506.698,508.834,36.7359,36.6297,30.0007,36.3332,36.2541,22.8817,0,100,-999.9,400,37.5777,98.7545,98.4098
5,1625689922,589.9000001,20210707 13:32:01,13:32:01,B1R1,_NE,_5.12,_2,1625689914,0.002412335,10.12158012,386.730129,176.5848865,17.81067683,39.00631296,0.083344518,2.939945299,0.082053824,0.051397939,313.9002238,39.71926496,38.24757097,6.747116535,57.55891396,3.938918776,6.843281962,2.808197758,-106.3839561,41.50406618,3.406658093,252.4269919,0,0,1,0,51227.30039,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-38-20210707-13_32_06,15342.7,1049.6608,1302.84,0.194328697,0.5,1601.659578,10.12158012,155.6242097,0.434750238,0.006573274,1.783795401,DARK-39-20210707-13_32_08,736.43,566.41,0.446989283,0.804038181,0.433443244,0.799144039,0.313602564,0.686397436,1899.969677,1601.659578,0.842992179,0.195984358,6,0.5,0: Broadleaf,2,1625689914,386.730129,399.9908387,39.05261613,36.27184839,387.6893226,38.55421935,500.1769677,100.6618387,0.200002742,38.50942903,38.24757097,999.9,0,0,9993.240968,0,1974.827742,1899.969677,0.899997355,0.100002697,0,1051.502903,4.99975,19780.84839,16542.65806,50.274,51.395,50.562,50.61483871,51.782,1705.468065,189.5016129,0,99.89999986,0,1049.6608,-113.8292309,-1995.453849,19748.26,15,1625689166,13:19:26,1625689161,1625689166,2,-0.153,0.371,-0.959,0.498,400,34,0.31,0.2,10.12299775,-0.117828534,0.013488065,1,-13.25240645,-0.989854839,0.074492654,1,2.757154839,2.825643387,0.212219442,0,2,3,3-Feb,100,100,-0.959,0.4984,-0.9592,0,0,0,0.498380952,0,0,0,-1,-1,-1,-1,12.7,12.6,2,512.251,507.54,37.0192,36.8418,30.0011,36.5279,36.4512,22.8953,0,100,-999.9,400,38.03,98.7288,98.3799
6,1625690035,702.9000001,20210707 13:33:54,13:33:54,B1R1,_NE,_5.12,_3,1625690027,0.001978361,7.908259354,389.5826667,158.8018862,16.01755297,39.29525744,0.059148639,2.941614551,0.05849577,0.036617913,313.8994231,40.2094988,39.34567,7.158391454,56.3314752,3.934665152,6.984843088,3.223726301,-87.24571866,-72.39874152,-5.981507826,148.2734551,1,0,1,0,51211.62359,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-40-20210707-13_33_59,15325.4,1130.7072,1347.67,0.160991044,0.5,1601.657131,7.908259354,128.9262266,1.502444961,0.00519139,1.691192948,DARK-41-20210707-13_34_01,-677.13,2024.8,0.107152706,0.529550624,0.344964972,0.783728536,-0.064168966,1.064168966,1899.967,1601.657131,0.842992079,0.195984157,6,0.5,0: Broadleaf,2,1625690027,389.5826667,399.9940333,39.00922,36.72854667,390.5418667,38.51083333,500.1645667,100.665,0.200004533,38.88915,39.34567,999.9,0,0,10002.42133,0,2037.051333,1899.967,0.9000011,0.09999878,0,1133.651333,4.99975,21481.16,16542.65333,50.5,51.687,50.7872,50.9538,52.0662,1705.472,189.495,0,112.2,0,1130.7072,-292.2546154,-5460.5,21425.92,15,1625689166,13:19:26,1625689161,1625689166,2,-0.153,0.371,-0.959,0.498,400,34,0.31,0.2,7.900671014,0.998294296,0.077374892,0,-10.3941129,-1.791779032,0.140107843,0,2.258392258,1.703475,0.127591798,0,0,3,0/3,100,100,-0.959,0.4984,-0.9592,0,0,0,0.498380952,0,0,0,-1,-1,-1,-1,14.6,14.5,2,507.556,505.483,37.3874,37.1848,30.0015,36.8389,36.7607,22.8968,0,100,-999.9,400,39.0148,98.668,98.3152
7,1625690220,887.9000001,20210707 13:36:59,13:36:59,B2R1,_NE,_5.7,_1,1625690212,0.003566755,12.35045933,383.5410323,205.6481,20.7384074,38.67786855,0.12292609,2.940341918,0.120140794,0.075332988,313.897305,40.10402057,38.93110323,7.00063807,58.7742674,4.172620496,7.099400267,2.828017573,-157.2939175,41.29080588,3.411039295,201.3052327,10,2,1,0,51126.06583,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-42-20210707-13_37_04,15403,1266.364,1574.22,0.195560976,0.5,1601.644628,12.35045933,156.6095936,0.423670135,0.007964954,1.303896533,DARK-43-20210707-13_37_06,907.27,666.95,0.461587825,0.754759024,0.359858615,0.705825747,0.330698588,0.669301412,1899.951935,1601.644628,0.842992182,0.195984365,6,0.5,0: Broadleaf,2,1625690212,383.5410323,399.9982258,41.37692258,37.27514839,384.5001613,40.87853548,500.1505161,100.644129,0.200018774,39.19158065,38.93110323,999.9,0,0,9997.255161,0,113.1190968,1899.951935,0.899997097,0.100002768,0,1271.313226,4.99975,23846.3,16542.50323,50.69512903,51.687,51,51.08841935,52.27,1705.45129,189.5,0,183.8,0,1266.364,-523.3461546,-9688.630784,23755.284,15,1625689166,13:19:26,1625689161,1625689166,2,-0.153,0.371,-0.959,0.498,400,34,0.31,0.2,12.35858992,-0.059396918,0.024823308,1,-16.45440323,-0.890791935,0.073297799,1,4.081958065,2.383809194,0.17890377,0,2,3,3-Feb,100,100,-0.959,0.4984,-0.9592,0,0,0,0.498380952,0,0,0,-1,-1,-1,-1,17.6,17.6,2,495.331,502.484,37.7659,37.6179,30.0007,37.2694,37.1739,22.913,0,100,-999.9,400,39.0691,98.599,98.2299
8,1625690331,998.9000001,20210707 13:38:50,13:38:50,B2R1,_NE,_5.7,_2,1625690323,0.002658779,10.49016734,386.1771333,183.8218557,18.53788245,38.94480486,0.0902328,2.940325217,0.088722218,0.055585,313.9037774,40.12582581,38.81923333,6.958588813,58.44382991,4.102192696,7.019034691,2.856396116,-117.2521556,25.46287695,2.100233478,224.2147322,0,0,1,0,51160.35452,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-44-20210707-13_38_55,15153.1,1188.012308,-0.3,3961.041026,0.5,1601.67908,10.49016734,3172158.272,4.5,0.006803319,-12090.46667,DARK-45-20210707-13_38_57,1.05,-1.35,880.231339,1.000372333,1.652663797,1.247249272,0.777974184,0.222025816,1899.993,1601.67908,0.842992095,0.19598419,6,0.5,0: Broadleaf,2,1625690323,386.1771333,399.9928,40.67739,37.61766667,387.1363,40.17901,500.1681333,100.647,0.1999987,38.97986333,38.81923333,999.9,0,0,9996.875,0,1958.310333,1899.993,0.899999867,0.100000133,0,1188.480333,4.99975,22501.52333,16542.88667,50.68706667,51.604,51.00413333,50.94546667,52.3038,1705.494667,189.4986667,0,110,0,1188.012308,-335.3907688,-6326.953837,22492.86154,15,1625689166,13:19:26,1625689161,1625689166,2,-0.153,0.371,-0.959,0.498,400,34,0.31,0.2,10.49627104,-0.410781546,0.041444984,1,-13.81247419,-0.203540323,0.040154114,1,3.037312903,1.703825806,0.127645605,0,2,3,3-Feb,100,100,-0.959,0.4984,-0.9592,0,0,0,0.498380952,0,0,0,-1,-1,-1,-1,19.5,19.4,2,525.244,501.447,37.8097,37.7655,30.0003,37.4255,37.3356,22.9302,0,100,-999.9,400,41.2004,98.5791,98.218
9,1625690433,1101.4,20210707 13:40:33,13:40:33,B2R1,_NE,_5.7,_3,1625690425,0.002082826,9.172020615,388.0193333,144.3977992,14.56179372,39.12980338,0.064545738,2.940707063,0.063768897,0.039924578,313.9067343,40.2740666,39.38009,7.17162664,57.85955156,4.06126213,7.019173189,3.11036451,-91.85264317,-63.39356416,-5.24228572,153.4182413,0,0,1,0,51170.91377,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-46-20210707-13_40_38,15399.8,895.3954231,1614.65,0.445455409,0.5,1601.692231,9.172020615,356.7412343,0.99945499,0.005980292,1.246208157,DARK-47-20210707-13_40_40,0.88,1613.77,0.445698319,0.554939933,0.802809784,0.691923254,0.000438035,0.999561965,1900.008333,1601.692231,0.842992214,0.195984427,6,0.5,0: Broadleaf,2,1625690425,388.0193333,399.9912333,40.27232667,37.87446,388.9786,39.77394,500.1811333,100.6449667,0.200017133,38.98023,39.38009,999.9,0,0,9999.249,0,2023.217667,1900.008333,0.8999964,0.100003613,0,895.6119667,4.99975,16744.45333,16542.99,50.5683,51.43286667,50.89773333,50.6684,52.17253333,1705.500667,189.5076667,0,101.5999999,0,895.3954231,-61.43572649,-1120.235897,16740.85769,15,1625689166,13:19:26,1625689161,1625689166,2,-0.153,0.371,-0.959,0.498,400,34,0.31,0.2,9.16745896,0.165928712,0.024659678,1,-11.96499032,-1.190085484,0.093615708,0,2.385830645,2.534925484,0.190137053,0,1,3,3-Jan,100,100,-0.959,0.4984,-0.9592,0,0,0,0.498380952,0,0,0,-1,-1,-1,-1,21.2,21.1,2,528.076,501.585,37.8042,37.8111,30.0002,37.5097,37.4252,22.9376,0,100,-999.9,400,40.9111,98.5808,98.218
