SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,2.72539 73.3458 382.604 643.281 905.655 1106.71 1314.82 1512.11,0.115223 100.633 402.455 601.247 801.48 1002.09 1201.1 1402.13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,USER,BLOCK,SUB-BLOCK,VINE,LEAF,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1624393787,0,20210622 13:29:46,13:29:46,NR,B1R1,_SE,_5.3,_1,1624393779,0.005006735,10.22089143,385.4438333,261.1210235,26.36345066,38.91540155,0.156210139,2.943236037,0.151746108,0.095231767,313.9014912,36.73125317,35.93838667,5.948599935,45.78355476,2.761109666,6.030789178,3.187490269,-220.7970105,39.62239042,3.176646718,135.9035178,24,5,1,0,51706.76621,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-294-20210622-13_29_52,15284.4,865.7466,1039.44,0.167102863,0.5,1601.668551,10.22089143,133.8217003,0.384524359,0.006635242,2.489224967,DARK-295-20210622-13_29_54,639.75,399.69,0.434570292,0.866194189,0.541587624,0.889718281,0.321129005,0.678870995,1899.980667,1601.668551,0.842992026,0.195984051,6,0.5,0: Broadleaf,2,1624393779,385.4438333,400.0187667,27.34785333,21.50645,386.8072,26.88043,500.2029,100.7625333,0.200040667,36.18809333,35.93838667,999.9,0,0,10001.959,0,798.7431333,1899.980667,0.9000033,0.09999697,0,869.0004333,4.99975,16368.18333,16542.78,47.625,48.42253333,47.875,47.75,49.187,1705.487667,189.493,0,1624393792,0,865.7466,-239.9739227,-4390.015378,16308.556,15,1624391534,12:52:13,1624391534,1624391532,1,-0.369,-0.069,-1.368,0.189,400,21,0.39,0.19,10.22459278,-0.411129316,0.037130758,1,-14.57497,0.819104783,0.062891781,1,5.841401,-0.582334238,0.042738795,1,3,3,3/3,100,100,-1.363,0.4617,-1.376844292,0.000427084,-1.14438E-06,3.35372E-10,0.380925485,0,0,0,1,1993,1,25,37.5,37.6,2,479.101,496.097,34.7932,34.3103,30.0014,34.0482,33.9846,22.8314,37.7777,62.0125,-999.9,400,21.5982,99.1745,98.8649
2,1624394025,238,20210622 13:33:44,13:33:44,NR,B1R1,_SE,_5.3,_2,1624394017,0.002429662,12.33907883,384.078,200.7872376,20.26903634,38.77184144,0.116047675,2.942576313,0.113563814,0.071196121,313.9033735,37.89115832,36.37508333,6.092979793,65.21588325,4.041646333,6.197334348,2.05133346,-107.1480929,49.19008761,3.962505941,259.9078741,0,0,1,0,51604.89244,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-296-20210622-13_33_50,15302.4,1242.535385,1515.51,0.18012063,0.5,1601.676348,12.33907883,144.2474761,0.442662866,0.007957691,1.393148181,DARK-297-20210622-13_33_52,844.65,670.86,0.406902506,0.758873405,0.342596562,0.726014106,0.276603955,0.723396045,1899.989667,1601.676348,0.842992136,0.195984272,6,0.5,0: Broadleaf,2,1624394017,384.078,399.9988333,40.03698,37.23915,385.4728,39.39905333,500.1845667,100.7478,0.200032067,36.68515667,36.37508333,999.9,0,0,9999.669333,0,1517.175667,1899.989667,0.899998933,0.100000877,0,1246.342,4.99975,23462.7,16542.84333,48.062,49.1166,48.312,48.4538,49.625,1705.489667,189.501,0,237.2,0,1242.535385,-470.0635901,-8846.553853,23390.85769,15,1624393933,13:32:12,1624393929,1624393933,2,-0.032,-0.32,-1.4,0.638,400,37,0.41,0.02,12.31350745,2.772116553,0.220810551,0,-15.92081333,-3.545224472,0.277646305,0,2.797817,1.404514438,0.101934712,0,0,3,0/3,100,100,-1.395,0.6379,-1.408589389,0.000427084,-1.14438E-06,3.35372E-10,0.637915,0,0,0,1,1993,1,25,1.6,1.5,2,510.662,515.98,35.2842,34.8472,30.001,34.5535,34.4805,23.1154,0,100,-999.9,400,41.6683,99.0822,98.7558
3,1624394144,357.5,20210622 13:35:44,13:35:44,NR,B1R1,_SE,_5.3,_3,1624394136,0.002437516,13.8771524,382.2308065,192.3928292,19.42110549,38.5843113,0.125348448,2.942252325,0.122455524,0.076789059,313.9079875,37.56065253,35.97251613,5.959775687,66.53959772,4.050056438,6.086686088,1.90971925,-107.4944727,60.86660292,4.886285746,272.1664035,1,0,1,0,51650.57433,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-298-20210622-13_35_50,15325.1,835.9136923,1046.99,0.201602983,0.5,1601.70122,13.8771524,161.4538723,0.38322238,0.008917842,2.464063649,DARK-299-20210622-13_35_52,645.76,401.23,0.526073094,0.865407839,0.643012607,0.887122095,0.406401958,0.593598042,1900.019355,1601.70122,0.842992055,0.19598411,6,0.5,0: Broadleaf,2,1624394136,382.2308065,399.9957097,40.12139355,37.31463226,383.6250645,39.48348065,500.1607742,100.7450645,0.199994452,36.35623548,35.97251613,999.9,0,0,9998.098387,0,1498.349032,1900.019355,0.900002323,0.099997623,0,836.5458065,4.99975,15520.72258,16543.12581,48.09248387,49.308,48.437,48.44309677,49.657,1705.520645,189.4987097,0,118.5999999,0,835.9136923,-67.27617095,-1197.374359,15509.67692,15,1624393933,13:32:12,1624393929,1624393933,2,-0.032,-0.32,-1.4,0.638,400,37,0.41,0.02,13.88348263,-0.190586169,0.020604803,1,-17.76544667,-0.409404227,0.035929076,1,2.801134,1.659085562,0.120448793,0,2,3,2/3,100,100,-1.394,0.6379,-1.408589389,0.000427084,-1.14438E-06,3.35372E-10,0.637915,0,0,0,1,1993,1,25,3.6,3.5,2,509.529,515.293,35.3016,35.035,30.0003,34.7335,34.6522,23.1113,0,100,-999.9,400,39.9474,99.054,98.7175
4,1624394311,524,20210622 13:38:30,13:38:30,NR,B1R1,_SE,_5.10,_1,1624394303,0.00460304,14.71167982,380.2921,275.649339,27.82361203,38.38608824,0.258352721,2.942243031,0.24637894,0.155016382,313.9000983,37.20057325,35.72441,5.878946869,66.41195308,4.086226274,6.15284762,1.792720594,-202.9940666,131.5168437,10.5554339,252.9783093,0,0,1,0,51617.25429,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-300-20210622-13_38_36,15372.9,1092.9312,1354.37,0.193033514,0.5,1601.662021,14.71167982,154.5872238,0.444871047,0.009439099,1.677879752,DARK-301-20210622-13_38_38,751.85,602.52,0.433908916,0.790427097,0.411299111,0.781424636,0.298494927,0.701505073,1899.973,1601.662021,0.84299199,0.195983981,6,0.5,0: Broadleaf,2,1624394303,380.2921,400.0404,40.48236333,35.18402,381.6859,39.84444333,500.1599,100.7384333,0.199998567,36.55353,35.72441,999.9,0,0,9998.703667,0,395.0053333,1899.973,0.9000031,0.099996853,0,1096.383,4.99975,20392.18667,16542.72333,48.17046667,49.25,48.4832,48.437,49.6912,1705.483,189.49,0,165.8,0,1092.9312,-295.5453851,-5461.415393,20328.068,15,1624393933,13:32:12,1624393929,1624393933,2,-0.032,-0.32,-1.4,0.638,400,37,0.41,0.02,14.70723414,0.502629331,0.038122467,0,-19.74823333,-0.68101802,0.05108116,1,5.298342333,0.153133615,0.038270338,1,2,3,2/3,100,100,-1.393,0.6379,-1.408589389,0.000427084,-1.14438E-06,3.35372E-10,0.637915,0,0,0,1,1993,1,25,6.4,6.3,2,513.998,511.411,35.3848,35.1318,30.0002,34.861,34.7892,23.0827,11.66,100,-999.9,400,35.3049,99.0432,98.7091
5,1624394442,655,20210622 13:40:41,13:40:41,NR,B1R1,_SE,_5.10,_2,1624394434,0.003521417,15.23884514,380.1290645,233.4737941,23.56629968,38.36934028,0.183304701,2.942950502,0.177189855,0.111276061,313.9056551,37.6320251,36.3870871,6.096991055,67.58129257,4.193239428,6.204733986,1.903751627,-155.2944712,50.75288611,4.088547336,213.4526173,3,1,1,0,51611.57966,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-302-20210622-13_40_47,15335.9,919.5242692,1145.32,0.197146414,0.5,1601.685608,15.23884514,157.8832869,0.405799253,0.009768092,2.166660846,DARK-303-20210622-13_40_49,680.55,464.77,0.485822516,0.84225246,0.529301944,0.853309774,0.359562574,0.640437426,1900.000323,1601.685608,0.842992282,0.195984564,6,0.5,0: Broadleaf,2,1624394434,380.1290645,400.0131935,41.54286129,37.4945,381.5227097,40.90495484,500.2211935,100.7377419,0.199923355,36.70697097,36.3870871,999.9,0,0,10002.79613,0,220.2727742,1900.000323,0.899995097,0.100004923,0,921.8659032,4.99975,17107.56129,16542.91935,48.187,49.35467742,48.504,48.57622581,49.754,1705.49,189.5112903,0,130.4000001,0,919.5242692,-187.3244102,-3388.557265,17065.18846,15,1624393933,13:32:12,1624393929,1624393933,2,-0.032,-0.32,-1.4,0.638,400,37,0.41,0.02,15.24201854,-0.60915675,0.046729319,0,-19.88512333,0.013073192,0.021702883,1,4.056958667,1.897410634,0.137108503,0,1,3,1/3,100,100,-1.394,0.6379,-1.408589389,0.000427084,-1.14438E-06,3.35372E-10,0.637915,0,0,0,1,1993,1,25,8.6,8.5,2,506.714,513.568,35.4784,35.1761,30.0002,34.9327,34.8654,23.1246,0,100,-999.9,400,39.2415,99.0361,98.6953
6,1624394533,746.5,20210622 13:42:13,13:42:13,NR,B1R1,_SE,_5.10,_3,1624394525,0.004068273,16.91179573,377.8615484,242.8715662,24.51680016,38.14343612,0.223165795,2.942900127,0.214172378,0.134635559,313.9013846,37.71619111,36.35403871,6.085952905,67.92633948,4.26678671,6.281490718,1.819166196,-179.4108582,91.68670993,7.393093228,233.5703296,0,0,1,0,51572.86498,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-304-20210622-13_42_19,15304.7,898.66732,1194.45,0.247630859,0.5,1601.666042,16.91179573,198.3109692,0.437724476,0.010812717,2.036410063,DARK-305-20210622-13_42_21,671.61,522.84,0.565723128,0.82307976,0.621755914,0.836415649,0.4227875,0.5772125,1899.977419,1601.666042,0.842992146,0.195984292,6,0.5,0: Broadleaf,2,1624394525,377.8615484,399.9933226,42.26820645,37.59412258,379.2544839,41.63029677,500.1598065,100.7455484,0.199986516,36.93192903,36.35403871,999.9,0,0,10001.73452,0,2013.617419,1899.977419,0.899998935,0.100000955,0,899.5360323,4.99975,16689.46452,16542.75161,48.34451613,49.556,48.62093548,48.75,49.87093548,1705.477419,189.5003226,0,90.5999999,0,898.66732,-70.40984627,-1237.56154,16673.824,15,1624393933,13:32:12,1624393929,1624393933,2,-0.032,-0.32,-1.4,0.638,400,37,0.41,0.02,16.92278508,-0.801776145,0.066298501,0,-22.13192333,0.227588877,0.038723263,1,4.667044,1.871160133,0.135236039,0,1,3,1/3,100,100,-1.392,0.6379,-1.408589389,0.000427084,-1.14438E-06,3.35372E-10,0.637915,0,0,0,1,1993,1,25,10.1,10,2,525.492,512.853,35.6464,35.2515,30.0003,35.0074,34.9446,23.1302,0,100,-999.9,400,42.2924,99.0145,98.6829
7,1624394880,1093.5,20210622 13:48:00,13:48:00,NR,B2R1,_SW,_5.3,_1,1624394872,0.004895506,16.17014244,378.3616129,267.4324258,26.99221513,38.188406,0.26704875,2.942428578,0.254277514,0.160019983,313.903713,37.89965961,36.76334516,6.223892238,68.28185156,4.382810974,6.418705519,1.841081264,-215.8918007,89.60365939,7.254522308,194.8700939,0,0,1,0,51493.45887,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-306-20210622-13_48_06,15342.7,859.135,1116.82,0.230731004,0.5,1601.678729,16.17014244,184.7784707,0.437142959,0.010349584,2.247470497,DARK-307-20210622-13_48_08,628.61,488.21,0.527815899,0.837167262,0.647300872,0.863109948,0.386191172,0.613808828,1899.992581,1601.678729,0.842992096,0.195984193,6,0.5,0: Broadleaf,2,1624394872,378.3616129,399.9817097,43.42384516,37.80610323,379.7546129,42.78593226,500.1572581,100.7309677,0.200005968,37.32819677,36.76334516,999.9,0,0,10000.5,0,1668.911935,1899.992581,0.899999968,0.100000226,0,860.9404516,4.99975,16058.59032,16542.88065,48.61280645,49.61887097,48.86687097,49,50.19106452,1705.494194,189.4987097,0,346.4000001,0,859.135,-145.4153162,-2652.006837,16025.62308,15,1624393933,13:32:12,1624393929,1624393933,2,-0.032,-0.32,-1.4,0.638,400,37,0.41,0.02,16.17835335,-0.717769189,0.056678448,0,-21.61917667,0.393853615,0.036252151,1,5.613622,1.087596174,0.078689295,0,1,3,1/3,100,100,-1.393,0.6379,-1.408589389,0.000427084,-1.14438E-06,3.35372E-10,0.637915,0,0,0,1,1993,1,25,15.9,15.8,2,511.051,508.727,36.0438,35.6175,30.0012,35.3643,35.3053,23.1439,0,100,-999.9,400,41.6392,98.9553,98.6221
8,1624394993,1206.1,20210622 13:49:52,13:49:52,NR,B2R1,_SW,_5.3,_2,1624394985,0.004171663,14.18266676,381.0879677,247.1528001,24.94338389,38.46051298,0.190775961,2.94245845,0.184161102,0.1156759,313.9012059,38.30751605,37.46401613,6.466330333,66.22111426,4.302164651,6.496666054,2.164165682,-183.9703219,13.65223124,1.110245176,144.6933604,16,3,1,0,51457.33868,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-308-20210622-13_49_58,15257.5,1080.488077,1336.71,0.19168101,0.5,1601.668627,14.18266676,153.5047301,0.419283165,0.009108771,1.713258672,DARK-309-20210622-13_50_00,776.25,560.46,0.457163621,0.803388071,0.414610967,0.787497305,0.328437924,0.671562076,1899.980968,1601.668627,0.842991932,0.195983864,6,0.5,0: Broadleaf,2,1624394985,381.0879677,400.009,42.62821935,37.8371129,382.4819032,41.9903129,500.1557097,100.7229355,0.199991065,37.55007742,37.46401613,999.9,0,0,10001.46742,0,1716.575806,1899.980968,0.900005806,0.099994194,0,1083.029677,4.99975,20261.93226,16542.79677,48.812,49.9613871,49.07012903,49.32419355,50.395,1705.493871,189.4870968,0,111.5999999,0,1080.488077,-423.4006838,-7859.610257,20214.83846,15,1624393933,13:32:12,1624393929,1624393933,2,-0.032,-0.32,-1.4,0.638,400,37,0.41,0.02,14.18160427,0.556094945,0.047908439,0,-18.92616667,-1.544425362,0.115061405,0,4.800845,2.204657353,0.159321658,0,0,3,0/3,100,100,-1.393,0.638,-1.408589389,0.000427084,-1.14438E-06,3.35372E-10,0.637915,0,0,0,1,1993,1,25,17.7,17.7,2,489.956,505.557,36.2866,35.9502,30.0011,35.6525,35.582,23.1462,5.11375,100,-999.9,400,36.3451,98.9108,98.5602
9,1624395069,1282.1,20210622 13:51:08,13:51:08,NR,B2R1,_SW,_5.3,_3,1624395061,0.003090029,13.32878778,382.5794667,225.9063075,22.79907494,38.61095348,0.149227564,2.942639263,0.145147283,0.091074356,313.9070132,38.55183551,36.75616333,6.221448709,64.51547489,4.183670207,6.484754571,2.037778502,-136.2702774,120.5950234,9.771512545,308.0032718,0,0,1,0,51468.00253,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-310-20210622-13_51_14,15266.8,1058.33,1331.91,0.205404269,0.5,1601.6954,13.32878778,164.4975364,0.403871132,0.00857551,1.723036842,DARK-311-20210622-13_51_16,793.99,537.92,0.508588638,0.81011349,0.44616477,0.789147861,0.381558014,0.618441986,1900.012333,1601.6954,0.842992107,0.195984214,6,0.5,0: Broadleaf,2,1624395061,382.5794667,399.9873333,41.45420333,37.90096333,383.9738,40.81628667,500.1521333,100.7227,0.200001933,37.51632667,36.75616333,999.9,0,0,10002.51933,0,1766.78,1900.012333,0.899999867,0.100000207,0,1060.071,4.99975,19728.95,16543.06,48.9916,50.2185,49.25,49.4643,50.5434,1705.511333,189.5013333,0,75.20000005,0,1058.33,-367.0529917,-6611.552141,19697.08846,15,1624393933,13:32:12,1624393929,1624393933,2,-0.032,-0.32,-1.4,0.638,400,37,0.41,0.02,13.33991782,-0.599991208,0.058087059,0,-17.40774333,-0.552830256,0.05667866,1,3.553231667,2.941286496,0.212888102,0,1,3,1/3,100,100,-1.395,0.638,-1.408589389,0.000427084,-1.14438E-06,3.35372E-10,0.637915,0,0,0,1,1993,1,25,19,18.9,2,527.875,506.621,36.3689,36.0835,30.0003,35.779,35.7017,23.1566,0,100,-999.9,400,42.6499,98.894,98.5422
