SysConst,AvgTime,Oxygen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-6276,6.6,0.00001709,3.11,1.81015 70.6101 371.99 630.918 891.339 1080.99 1303.58 1490.4,0.145257 101.523 402.323 602.013 801.951 1001.18 1201.58 1400.3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sys,Sys,Sys,Sys,Sys,UserDefCon,UserDefCon,UserDefCon,UserDefCon,UserDefCon,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,GasEx,Leak,Leak,Leak,Leak,Leak,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,FLR,LeafQ,LeafQ,LeafQ,LeafQ,Const,Const,Const,Const,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,Meas,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrLS,FlrStats,FlrStats,FlrStats,FlrStats,FlrStats,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,MchEvent,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,Stability,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,MchStatus,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status,Status
obs,time,elapsed,date,hhmmss,BLOCK,SUB-BLOCK,VINE,LEAF,USER,TIME,E,A,Ca,Ci,Pci,Pca,gsw,gbw,gtw,gtc,Rabs,TleafEB,TleafCnd,SVPleaf,RHcham,VPcham,SVPcham,VPDleaf,LatHFlux,SenHFlux,NetTherm,EBSum,Leak,LeakPct,CorrFact,CorrFactPct,Fan,DarkAdaptedID,Qmax_d,Fo,Fm,Fv,Fv/Fm,Adark,LightAdaptedID,Qmax,Fs,Fm',PhiPS2,PS2/1,Qabs_fs,Afs,ETR,Fv'/Fm',PhiCO2,NPQ,DarkPulseID,Fo',Fv',qP,qN,qP_Fo,qN_Fo,qL,1-qL,Qin,Qabs,alpha,convert,S,K,Geometry,Custom,TIME,CO2_s,CO2_r,H2O_s,H2O_r,CO2_a,H2O_a,Flow,Pa,ΔPcham,Tair,Tleaf,Tleaf2,Offset,Offset2,Fan_speed,Qamb_in,Qamb_out,Q,f_red,f_blue,f_farred,F,Q_modavg,F_dc,Pc,Tled,TDigital,TPreamp,TPwrSpy,TDrive,Q_red,Q_blue,Q_farred,TSPF,state,F_avg,dF/dt,dF_dc/dt,F_dc_avg,period,time,hhmmss,co2_t,h2o_t,count,co2_adj,h2o_adj,co2_match,h2o_match,co2_at,h2o_at,co2_cv,h2o_cv,A:MN,A:SLP,A:SD,A:OK,ΔCO2:MN,ΔCO2:SLP,ΔCO2:SD,ΔCO2:OK,ΔH2O:MN,ΔH2O:SLP,ΔH2O:SD,ΔH2O:OK,Stable,Total,State,MatchValveR,MatchValveS,MatchCO2,MatchH2O,cf_co2_a,cf_co2_b,cf_co2_c,cf_co2_d,cf_h2o_a,cf_h2o_b,cf_h2o_c,cf_h2o_d,co2_fit_low,co2_fit_high,h2o_fit_low,h2o_fit_high,co2_elapsed,h2o_elapsed,DIAG,Flow_s,Flow_r,Txchg,Tirga,Tchopper,Ts,Tr,CO2_%,Desiccant_%,Humidifier_%,Txchg_sp,CO2_r_sp,H2O_r_sp,SS_s,SS_r
,s,s,,,,,,,,s,mol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol mol⁻¹,µmol mol⁻¹,Pa,Pa,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,mol m⁻² s⁻¹,W m⁻²,°C,°C,kPa,%,kPa,kPa,kPa,W m⁻²,W m⁻²,W m⁻²,W m⁻²,µmol s⁻¹,%,,%,µmol s⁻¹,,,,,,,µmol m⁻² s⁻¹,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,µmol µmol⁻¹,,,,,,,,,,,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,J/µmol,cm²,,,mol m⁻² s⁻¹,s,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,µmol s⁻¹,kPa,kPa,°C,°C,°C,°C,°C,rpm,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,,,,,µmol m⁻² s⁻¹,,,°C,°C,°C,°C,°C,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹,s,,,min⁻¹,min⁻¹,,s,secs,,s,s,,µmol/mol,mmol/mol,µmol/mol,mmol/mol,µmol/mol,mmol/mol,%,%,µmol m⁻² s⁻¹,µmol m⁻² s⁻¹ min⁻¹,µmol m⁻² s⁻¹,,µmol mol⁻¹,µmol mol⁻¹ min⁻¹,µmol mol⁻¹,,mmol mol⁻¹,mmol mol⁻¹ min⁻¹,mmol mol⁻¹,,,,,%,%,µmol/mol,mmol/mol,mmol/mol,,,,mmol/mol,,,,µmol mol⁻¹,µmol mol⁻¹,mmol mol⁻¹,mmol mol⁻¹,min,min,,µmol s⁻¹,µmol s⁻¹,°C,°C,°C,°C,°C,%,%,%,°C,µmol mol⁻¹,mmol mol⁻¹,%,%
1,1626294978,0,20210714 13:36:17,13:36:17,B1R1,_NE,_5.3,_1,,1626294970,0.003955612,12.11008698,383.6073548,271.5239218,27.42923328,38.75185492,0.197460174,2.943717452,0.190385826,0.119605628,313.9062831,36.3522232,35.05993871,5.667146528,62.98772404,3.66522965,5.818958704,2.001916878,-174.4424686,75.92493879,6.041110209,221.4298635,0,0,1,0,51830.46162,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-349-20210714-13_36_27,15373.2,1086.005385,1262.16,0.139565994,0.5,1601.691301,12.11008698,111.7708195,1.000007923,0.007814648,1.873518413,DARK-350-20210714-13_36_29,-0.01,1262.17,0.139564889,0.651992776,0.324152359,0.813132498,-1.28512E-06,1.000001285,1900.007419,1601.691301,0.84299213,0.195984259,6,0.5,0: Broadleaf,2,1626294970,383.6073548,399.9532903,36.28236774,31.70982903,384.3494194,35.8211,500.2156774,100.8196774,0.199905323,35.53835161,35.05993871,999.9,0,0,9999.026774,0,1894.607742,1900.007419,0.899999,0.100001013,0,1086.982258,4.99975,20364.88065,16542.99032,49.48767742,50.2256129,49.921,49.33835484,50.75193548,1705.505161,189.5022581,0,1626294987,0,1086.005385,-129.6239316,-2354.950427,20347.44231,15,1626294924,13:35:24,1626294924,1626294911,1,-0.238,0.564,-0.742,0.461,400,32,0.15,0.11,12.11444232,-0.687416971,0.079194822,0,-16.34570323,0.553485484,0.088435004,1,4.56724129,0.630118065,0.048644687,1,2,3,2/3,100,100,-0.742,0.4613,-0.74215,0,0,0,0.46125,0,0,0,-1,-1,-1,-1,0.9,1.1,2,507.545,530.537,33.9475,34.3112,30.0013,34.0337,33.9626,22.4822,0,100,-999.9,400,51.7707,99.1022,98.7699
2,1626295132,154,20210714 13:38:51,13:38:51,B1R1,_NE,_5.3,_2,,1626295124,0.00330612,10.50628008,385.8346774,243.0269807,24.55031996,38.9765974,0.132114902,2.943922324,0.128907301,0.080848767,313.8944734,37.3146373,36.45099677,6.118386195,60.08564454,3.652829665,6.079371692,2.46555653,-145.7998986,-18.51972889,-1.489187875,148.085658,6,1,1,0,51702.85448,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-351-20210714-13_39_01,15305,1603.4012,1803.4,0.110900965,0.5,1601.630456,10.50628008,88.81118144,0.493928136,0.006813586,1.011112343,DARK-352-20210714-13_39_03,912.65,890.75,0.224528543,0.671817375,0.18438651,0.627018591,0.127800812,0.872199188,1899.935161,1601.630456,0.842992165,0.195984331,6,0.5,0: Broadleaf,2,1626295124,385.8346774,399.9694516,36.15986129,32.33692258,386.5767742,35.69861613,500.1238387,100.818871,0.200036032,36.33430968,36.45099677,999.9,0,0,10000.27161,0,1675.706774,1899.935161,0.899998323,0.100001619,0,1613.617742,4.99975,30853.93871,16542.35806,50.42106452,51.32635484,50.81625806,50.47167742,51.75180645,1705.43871,189.4974194,0,153.1000001,0,1603.4012,-699.5638461,-13364.76154,30659.56,15,1626294924,13:35:24,1626294924,1626294911,1,-0.238,0.564,-0.742,0.461,400,32,0.15,0.11,10.50661673,-0.190939198,0.043738638,1,-14.13176452,-0.086787097,0.049602332,1,3.81629871,0.815709677,0.060887099,1,3,3,3/3,100,100,-0.742,0.4612,-0.74215,0,0,0,0.46125,0,0,0,-1,-1,-1,-1,3.5,3.7,2,490.787,524.837,34.6422,34.8165,30.0013,34.4989,34.4274,22.5155,0,100,-999.9,400,36.425,99.0375,98.6896
3,1626295254,276.5,20210714 13:40:54,13:40:54,B1R1,_NE,_5.3,_3,,1626295246,0.004474928,13.8858251,381.2488,251.0733426,25.36410644,38.51478235,0.193940821,2.943808326,0.187111911,0.117538462,313.9103508,37.3386115,36.5119,6.138835502,62.08583073,3.842150136,6.188449265,2.296685367,-197.3443175,23.3351596,1.879983175,141.7811761,7,1,1,0,51645.52229,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-353-20210714-13_41_04,15426.3,1048.193846,1264.72,0.171204815,0.5,1601.712781,13.8858251,137.1104703,0.42465526,0.008923193,1.867701942,DARK-354-20210714-13_41_06,727.65,537.07,0.403161886,0.814751707,0.396574193,0.812252202,0.279872609,0.720127391,1900.033,1601.712781,0.842992085,0.195984171,6,0.5,0: Broadleaf,2,1626295246,381.2488,399.9533333,38.03254333,32.86844333,381.9909333,37.57130667,500.1531667,100.8227,0.1999979,36.65893333,36.5119,999.9,0,0,9999.243667,0,1654.638333,1900.033,0.900000833,0.099999167,0,1049.677333,4.99975,19826.33333,16543.23,50.52273333,51.5,50.875,50.5,51.8393,1705.531,189.502,0,121.9000001,0,1048.193846,-183.3169231,-3531.473504,19797.22308,15,1626294924,13:35:24,1626294924,1626294911,1,-0.238,0.564,-0.742,0.461,400,32,0.15,0.11,13.88655471,-0.30644653,0.037266974,1,-18.70394839,0.064741935,0.037016604,1,5.161047419,0.687579677,0.051280278,1,3,3,3/3,100,100,-0.742,0.4613,-0.74215,0,0,0,0.46125,0,0,0,-1,-1,-1,-1,5.5,5.7,2,489.276,523.724,35.1647,35.2764,30.0015,34.9306,34.8535,22.5557,0,100,-999.9,400,36.0098,98.9605,98.6124
4,1626295358,380,20210714 13:42:37,13:42:37,B1R1,_NE,_5.12,_1,NC,1626295350,0.002808222,9.381568219,387.3972258,235.986236,23.84094033,39.137512,0.110315996,2.944488143,0.108070302,0.067741898,313.9101623,38.35096149,36.66680645,6.1911157,57.82253044,3.694357109,6.389130813,2.496758592,-123.8425909,91.53237908,7.398998254,288.9989488,0,0,1,0,51567.42496,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-355-20210714-13_42_47,15341.4,1093.0176,1309.09,0.16505542,0.5,1601.708953,9.381568219,132.1853721,0.402539168,0.006111057,1.770504702,DARK-356-20210714-13_42_49,782.13,526.96,0.410035676,0.814757919,0.36600013,0.796994878,0.293409002,0.706590998,1900.028065,1601.708953,0.842992261,0.195984521,6,0.5,0: Broadleaf,2,1626295350,387.3972258,399.9563226,36.56808065,33.32254516,388.1393226,36.10684194,500.1696774,100.8268387,0.199986968,37.2434129,36.66680645,999.9,0,0,10002.69871,0,1879.907419,1900.028065,0.899994645,0.100005261,0,1094.309677,4.99975,20608.81935,16543.16774,50.504,51.61077419,50.81606452,50.67306452,51.875,1705.515161,189.5125806,0,102.5999999,0,1093.0176,-102.0384617,-1864.746157,20584.896,15,1626294924,13:35:24,1626294924,1626294911,1,-0.238,0.564,-0.742,0.461,400,32,0.15,0.11,9.382695801,-0.159745817,0.048522836,1,-12.55320645,-0.737758065,0.075350261,1,3.227372581,2.180482258,0.163591725,0,2,3,2/3,100,100,-0.742,0.4613,-0.74215,0,0,0,0.46125,0,0,0,-1,-1,-1,-1,7.2,7.4,2,511.543,519.282,35.6072,35.6647,30.0015,35.302,35.2229,22.5878,0,100,-999.9,400,37.8429,98.8958,98.5417
5,1626295520,542.5,20210714 13:45:20,13:45:20,B1R1,_NE,_5.12,_2,NC,1626295512,0.002043824,5.363897215,392.5762903,247.5347254,25.00534433,39.65708366,0.067106131,2.943808592,0.066267741,0.041491791,313.9032976,39.50025722,37.92018387,6.628536963,54.56962899,3.671804406,6.728659282,2.956732556,-90.1326359,43.92333389,3.589413613,271.2834092,0,0,1,0,51390.17814,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-357-20210714-13_45_30,15449.6,817.4967308,926.85,0.117983783,0.5,1601.681188,5.363897215,94.48620281,0.296995199,0.003602754,2.913081944,DARK-358-20210714-13_45_32,651.58,275.27,0.397258216,0.907480355,0.525429852,0.928434128,0.316631858,0.683368142,1899.996129,1601.681188,0.842991816,0.195983633,6,0.5,0: Broadleaf,2,1626295512,392.5762903,399.9736452,36.34819355,33.98543871,393.3186774,35.88694516,500.1453226,100.8175484,0.199972645,38.19694194,37.92018387,999.9,0,0,9999.756129,0,1896.755484,1899.996129,0.900008355,0.099991803,0,818.0030968,4.99975,15297.72581,16542.94194,50.774,52.10670968,51.054,51.383,52.24593548,1705.514839,189.4812903,0,161.5999999,0,817.4967308,-64.11928206,-1171.052992,15288.84231,15,1626294924,13:35:24,1626294924,1626294911,1,-0.238,0.564,-0.742,0.461,400,32,0.15,0.11,5.36255313,-0.008476726,0.030042303,1,-7.397244839,-0.661005,0.061520963,1,2.362752903,1.549421613,0.115926463,0,2,3,2/3,100,100,-0.742,0.4612,-0.74215,0,0,0,0.46125,0,0,0,-1,-1,-1,-1,9.9,10.2,2,500.137,514.891,36.483,36.279,30.0014,35.8877,35.8037,22.639,0,100,-999.9,400,36.5333,98.8035,98.4385
6,1626295596,618.5,20210714 13:46:36,13:46:36,B1R1,_NE,_5.12,_3,NC,1626295588,0.001626766,4.863123586,393.3888667,212.2635598,21.4406059,39.73595685,0.04767513,2.944020718,0.047250341,0.029569313,313.9044176,39.97017004,38.80522333,6.95333825,53.31335964,3.658395647,6.862061727,3.294942603,-71.74036949,-38.89068256,-3.197084428,200.0762811,9,2,1,0,51336.03033,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-359-20210714-13_46_45,15346.2,1244.732692,1408.77,0.116440091,0.5,1601.682441,4.863123586,93.25002497,0.432937953,0.003290097,1.574472767,DARK-360-20210714-13_46_47,798.86,609.91,0.268953301,0.784330158,0.237720918,0.762718338,0.172612188,0.827387812,1899.997,1601.682441,0.842992089,0.195984179,6,0.5,0: Broadleaf,2,1626295588,393.3888667,399.9903,36.21838333,34.33761,394.131,35.75712667,500.1709333,100.8094,0.199957967,38.56019333,38.80522333,999.9,0,0,10001.77067,0,1721.067667,1899.997,0.900000067,0.099999963,0,1246.309333,4.99975,23692.76,16542.90667,50.9874,52.39773333,51.27273333,51.656,52.5,1705.498333,189.4986667,0,75.20000005,0,1244.732692,-325.851966,-6118.943594,23663.27308,15,1626294924,13:35:24,1626294924,1626294911,1,-0.238,0.564,-0.742,0.461,400,32,0.15,0.11,4.791513477,4.888683284,0.382947531,0,-6.562508387,-6.692833548,0.518180835,0,1.865985484,3.061397903,0.229945639,0,0,3,0/3,100,100,-0.743,0.4612,-0.74215,0,0,0,0.46125,0,0,0,-1,-1,-1,-1,11.2,11.4,2,487.531,514.703,36.8602,36.5574,30.0017,36.1604,36.0716,22.6606,0,100,-999.9,400,36.3255,98.768,98.3987
7,1626295820,842,20210714 13:50:19,13:50:19,B2R1,_NE,_5.7,_1,NC,1626295812,0.003236918,9.359910736,387.2249,236.1217457,23.8447469,39.10389408,0.111773466,2.943098389,0.109467645,0.068620485,313.9012492,39.79804215,38.31515667,6.771823934,56.73506165,3.944169553,6.951908465,2.827654381,-142.7480842,77.15247076,6.33686463,254.6425003,5,1,1,0,51270.01166,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-361-20210714-13_50_29,15377.2,1207.513077,1422.79,0.151306182,0.5,1601.666912,9.359910736,121.1710528,0.421502822,0.006097696,1.549104225,DARK-362-20210714-13_50_31,823.08,599.71,0.358968373,0.786105087,0.305764356,0.75789734,0.244684463,0.755315537,1899.978667,1601.666912,0.84299205,0.195984101,6,0.5,0: Broadleaf,2,1626295812,387.2249,399.9563333,39.05699667,35.32574,387.9671,38.59573667,500.179,100.7849667,0.2000012,38.80140667,38.31515667,999.9,0,0,9998.95,0,1506.656,1899.978667,0.900002,0.099997833,0,1209.955333,4.99975,22805.73333,16542.76,51.25,52.2248,51.54546667,51.5704,52.729,1705.484,189.4943333,0,222.8,0,1207.513077,-383.9685472,-7223.514535,22759.56923,15,1626294924,13:35:24,1626294924,1626294911,1,-0.238,0.564,-0.742,0.461,400,32,0.15,0.11,9.374981248,-0.850876259,0.06510422,0,-12.7399129,0.678251613,0.057173024,1,3.719837742,0.843543387,0.063616783,1,2,3,2/3,100,100,-0.743,0.4613,-0.74215,0,0,0,0.46125,0,0,0,-1,-1,-1,-1,14.9,15.1,2,492.947,507.133,37.4471,37.3283,30.0016,36.9422,36.8428,22.7274,0,100,-999.9,400,36.2907,98.6298,98.2413
8,1626296010,1032.4,20210714 13:53:30,13:53:30,B2R1,_NE,_5.7,_2,NC,1626296002,0.005614719,14.18294542,380.3774516,254.0700773,25.65636912,38.41107307,0.209039233,2.943263744,0.201127588,0.126390624,313.9063259,39.84400813,38.80873226,6.954652976,59.60549638,4.292624111,7.201725297,2.662028865,-247.6091236,103.0496031,8.510395536,177.8572009,0,0,1,0,51166.78896,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-363-20210714-13_53_39,15368.5,932.2640385,1184.59,0.213007,0.5,1601.690836,14.18294542,170.5856796,1.596459535,0.009108819,2.061683789,DARK-364-20210714-13_53_41,-706.56,1891.15,0.133424615,0.563587483,0.541632955,0.839806166,-0.101122099,1.101122099,1900.006774,1601.690836,0.842992171,0.195984343,6,0.5,0: Broadleaf,2,1626296002,380.3774516,399.9532903,42.50902903,36.05993548,381.1196129,42.04778065,500.1673226,100.7814516,0.200015355,39.45816129,38.80873226,999.9,0,0,10000.23903,0,1529.922258,1900.006774,0.899997,0.100003,0,932.8219032,4.99975,17603.69677,16542.98065,51.36070968,52.312,51.61280645,51.74796774,52.875,1705.501935,189.5048387,0,189.5,0,932.2640385,-74.858017,-1385.972648,17593.38846,15,1626294924,13:35:24,1626294924,1626294911,1,-0.238,0.564,-0.742,0.461,400,32,0.15,0.11,14.18440214,-0.143105519,0.03071596,1,-19.57728,0.040679867,0.033286307,1,6.447035667,0.586211079,0.04307903,1,3,3,3/3,100,100,-0.742,0.4613,-0.74215,0,0,0,0.46125,0,0,0,-1,-1,-1,-1,18.1,18.3,2,527.419,504.936,37.993,37.821,30.0008,37.4351,37.3452,22.7966,0,100,-999.9,400,38.9444,98.5721,98.1692
9,1626296094,1116.4,20210714 13:54:54,13:54:54,B2R1,_NE,_5.7,_3,NC,1626296086,0.004862628,12.54361261,382.6870333,237.7213856,24.0064338,38.64587492,0.159072091,2.943828291,0.154446499,0.096933449,313.9037089,40.22452114,39.53996667,7.233380994,58.20935215,4.234456295,7.274529158,2.998924699,-214.4418894,16.80291013,1.393543702,117.6582733,0,0,1,0,51151.90568,RECT-527-20200527-06_29_39,15254.6,718.7284615,3626.84,2908.111538,0.801830668,-0.406566687,RECT-365-20210714-13_55_04,15333.2,1096.478462,1362.95,0.195510869,0.5,1601.676778,12.54361261,156.5726091,0.421211343,0.008085389,1.661022048,DARK-366-20210714-13_55_06,788.86,574.09,0.464163351,0.797711753,0.413633389,0.778474268,0.333941718,0.666058282,1899.99,1601.676778,0.842992215,0.195984429,6,0.5,0: Broadleaf,2,1626296086,382.6870333,399.9677333,41.93129333,36.34232667,383.4293,41.47004,500.1352,100.7855667,0.2000209,39.64584,39.53996667,999.9,0,0,10003.04133,0,1723.528667,1899.99,0.8999971,0.10000302,0,1096.433333,4.99975,20681.14333,16542.83667,51.4122,52.3477,51.68293333,51.79553333,52.99993333,1705.485,189.506,0,83.10000014,0,1096.478462,-265.2649572,-4882.338461,20682.06154,15,1626294924,13:35:24,1626294924,1626294911,1,-0.238,0.564,-0.742,0.461,400,32,0.15,0.11,12.5482995,-0.184576609,0.031357403,1,-17.27593333,-0.756162848,0.061940258,1,5.568173667,2.507087253,0.181681776,0,2,3,2/3,100,100,-0.742,0.4612,-0.74215,0,0,0,0.46125,0,0,0,-1,-1,-1,-1,19.5,19.7,2,505.307,502.848,38.2245,37.9605,30.0005,37.5996,37.5077,22.8232,0,100,-999.9,400,42.6163,98.5534,98.1483
